er001:001	er001:001	er001:001	VERSE	Esr␣1:1␣
er003:009	-	(;)	-	;␣
er003:009	-	(@)	-	samoin␣
er003:009	-	(@)	-	myöskin␣
er003:009	18	@	-	Heenadadin␣
er003:009	17	@	-	pojat␣
er003:009	19	@	-	poikineen␣
er003:009	20a	@	-	ja␣
er003:009	20b	@	-	veljineen
er003:009	-	(,)	-	,␣
er003:009	(21a) 21b	@	-	leeviläiset
er003:009	-	(.)	-	.␣
er003:010	er003:010	er003:010	VERSE	Esr␣3:10␣
er003:010	1a	@	-	Ja␣
er003:010	-	(@)	-	kun␣
er003:010	(2a) 2b	@	-	rakentajat␣
er003:010	1b	@	-	laskivat␣
er003:010	5	@	-	Herran␣
er003:010	4	@	-	temppelin␣
er003:010	1b	@	-	perustusta
er003:010	3	%case	PTV	
er003:010	(6a)	-	UNTRANSLATED	
er003:010	-	(,)	-	,␣
er003:010	6b	@	-	asetettiin␣
er003:010	(7a) 7b	@	-	papit␣
er003:010	8	@	-	virkapuvuissaan␣
er003:010	9b	@	-	torvilla␣
er003:010	9a	%case	LOC	
er003:010	10a	@	-	ja␣
er003:010	(10b) 10c	@	-	leeviläiset
er003:010	-	(,)	-	,␣
er003:010	12	@	-	Aasafin␣
er003:010	11	@	-	jälkeläiset
er003:010	-	(,)	-	,␣
er003:010	13b	@	-	kymbaaleilla␣
er003:010	13a	%case	LOC	
er003:010	14b	@	-	ylistämään␣
er003:010	14a	%case	LOC	
er003:010	16	@	-	Herraa
er003:010	15	%case	PTV	
er003:010	-	(,)	-	,␣
er003:010	21	@	-	Israelin␣
er003:010	20	@	-	kuninkaan␣
er003:010	19	@	-	Daavidin␣
er003:010	18	@	-	järjestelyn␣
er003:010	17	@	-	mukaan
er003:010	-	(.)	-	.␣
er003:011	er003:011	er003:011	VERSE	Esr␣3:11␣
er003:011	1a	@	-	Ja␣
er003:011	1b	(@)	-	he␣
er003:011	1b	@	-	virittivät␣
er003:011	2b	@	-	ylistys-~/ylistysvirren␣
er003:011	2a	%case	GEN	
er003:011	3a	@	-	ja␣
er003:011	3c	@	-	kiitosvirren␣
er003:011	3b	%case	GEN	
er003:011	4b	@	-	Herralle
er003:011	4a	%case	LOC	
er003:011	-	(:)	-	:␣
er003:011	-	(@)	-	"
er003:011	5	@	-	Sillä␣
er003:011	-	(@)	-	hän␣
er003:011	-	(@)	-	on␣
er003:011	6	@	-	hyvä␣
er003:011	7	@	-	sillä␣
er003:011	pers%9	@	-	hänen␣
er003:011	9	@	-	armonsa␣
er003:011	-	(@)	-	pysyy␣
er003:011	8b	@	-	iankaikkisesti␣
er003:011	8a	%case	MAN	
er003:011	11	@	-	Israelia␣
er003:011	10	@	-	kohtaan
er003:011	-	(@)	-	"
er003:011	-	(.)	-	.␣
er003:011	12a	@	-	Ja␣
er003:011	12b	@	-	kaikki␣
er003:011	(13a) 13b	@	-	kansa␣
er003:011	14	@	-	nosti␣
er003:011	16	@	-	suuren␣
er003:011	15	@	-	riemuhuudon␣
er003:011	17b	@	-	ylistäen␣
er003:011	17a	%case	MAN	
er003:011	18b	@	-	Herraa␣
er003:011	18a	%case	PTV	
er003:011	19	@	-	siitä
er003:011	-	(,)	-	,␣
er003:011	19	@	-	että␣
er003:011	22	@	-	Herran␣
er003:011	21	@	-	temppelin␣
er003:011	20	@	-	perustus␣
er003:011	20	(@)	-	oli␣
er003:011	20	@	-	laskettu
er003:011	-	(.)	-	.␣
er003:012	er003:012	er003:012	VERSE	Esr␣3:12␣
er003:012	1a	@	-	Mutta␣
er003:012	1b	@	-	monet␣
er003:012	(2b) 2c	@	-	papit
er003:012	2a	%case	NOM	
er003:012	(3a)	-	UNTRANSLATED	
er003:012	-	(,)	-	,␣
er003:012	(3b) 3c	@	-	leeviläiset␣
er003:012	4a	@	-	ja␣
er003:012	4b (5a) 5b	@	-	perhekunta-päämiehet
er003:012	-	(,)	-	,␣
er003:012	(6a) 6b	@	-	vanhukset
er003:012	-	(,)	-	,␣
er003:012	7	@	-	jotka␣
er003:012	8	(@)	-	olivat␣
er003:012	8	@	-	nähneet␣
er003:012	(11a) 11b	@	-	edellisen␣
er003:012	(10a) 10b	@	-	temppelin
er003:012	9	%case	GEN	
er003:012	-	(,)	-	,␣
er003:012	16	@	-	itkivät␣
er003:012	18	@	-	suurella␣
er003:012	17b	@	-	äänellä
er003:012	17a	%case	LOC	
er003:012	-	(,)	-	,␣
er003:012	12a	@	-	kun␣
er003:012	13	@	-	tämän␣
er003:012	(14a) 14b	@	-	temppelin␣
er003:012	12b	@	-	perustus␣
er003:012	12b	@	-	laskettiin␣
er003:012	pers%15b	@	-	heidän␣
er003:012	15b	@	-	nähtensä
er003:012	15a	%case	MAN	
er003:012	-	(.)	-	.␣
er003:012	19b	@	-	Monet␣
er003:012	19a	@	-	taas␣
er003:012	22b	@	-	korottivat␣
er003:012	22a	%case	?	
er003:012	23	@	-	äänensä␣
er003:012	20b	@	-	riemuiten␣
er003:012	20a	%case	MAN	
er003:012	-	(@)	-	ja␣
er003:012	21b	@	-	iloiten
er003:012	21a	%case	MAN	
er003:012	-	(.)	-	.␣
er003:013	er003:013	er003:013	VERSE	Esr␣3:13␣
er003:013	1a 1b	@	-	Eikä␣
er003:013	(2a) (2b)	-	UNTRANSLATED	
er003:013	sem%3	@	-	voitu␣
er003:013	3	@	-	erottaa␣
er003:013	5	@	-	raikuvaa␣
er003:013	4 (6a) 6b	@	-	riemuhuutoa␣
er003:013	(9a) 9b	@	-	kansan␣
er003:013	7b	@	-	äänekkäästä␣
er003:013	7a	%case	LOC	
er003:013	8	@	-	itkusta
er003:013	-	(;)	-	;␣
er003:013	10	@	-	sillä␣
er003:013	(11a) 11b	@	-	kansa␣
er003:013	12	@	-	nosti␣
er003:013	14	@	-	suuren␣
er003:013	13	@	-	huudon
er003:013	-	(,)	-	,␣
er003:013	15a	@	-	niin␣
er003:013	15a	@	-	että␣
er003:013	(15b) 15c	@	-	huuto␣
er003:013	16	@	-	kuului␣
er003:013	18c	@	-	kauas
er003:013	17 18a 18b	%case	?	
er003:013	-	(.)	-	.␣
er004:001	er004:001	er004:001	VERSE	Esr␣4:1␣
er004:001	1a	@	-	Mutta␣
er004:001	-	(@)	-	kun␣
er004:001	3	@	-	Juudan␣
er004:001	4a	@	-	ja␣
er004:001	4b	@	-	Benjaminin␣
er004:001	2	@	-	vastustajat␣
er004:001	1b	@	-	kuulivat
er004:001	-	(,)	-	,␣
er004:001	5	@	-	että␣
er004:001	6 (7a) 7b	@	-	pakkosiirtolaiset␣
er004:001	8	@	-	rakensivat␣
er004:001	9	@	-	temppeliä␣
er004:001	10b	@	-	Herralle
er004:001	10a	%case	LOC	
er004:001	-	(,)	-	,␣
er004:001	12	@	-	Israelin␣
er004:001	11	@	-	Jumalalle
er004:001	-	(,)	-	,␣
er004:002	er004:002	er004:002	VERSE	Esr␣4:2␣
er004:002	(1a)	-	UNTRANSLATED	
er004:002	1b	@	-	astuivat␣
er004:002	1b	(@)	-	he␣
er004:002	3	@	-	Serubbaabelin␣
er004:002	4a	@	-	ja␣
er004:002	(4b)	-	UNTRANSLATED	
er004:002	5 (6a) 6b	@	-	perhekunta-päämiesten␣
er004:002	2	@	-	luo␣
er004:002	7a	@	-	ja␣
er004:002	7b	@	-	sanoivat␣
er004:002	8	@	-	heille
er004:002	-	(:)	-	:␣
er004:002	-	(@)	-	"
er004:002	9	(@)	-	Me␣
er004:002	sem%9	@	-	tahdomme␣
er004:002	9	@	-	rakentaa␣
er004:002	sem%10	@	-	yhdessä␣
er004:002	pers%10	@	-	teidän␣
er004:002	10	@	-	kanssanne
er004:002	-	(,)	-	,␣
er004:002	11	@	-	sillä␣
er004:002	13	(@)	-	me␣
er004:002	13	@	-	etsimme␣
er004:002	pers%14b	@	-	teidän␣
er004:002	14b	@	-	Jumalaanne
er004:002	14a	%case	PTV	
er004:002	-	(,)	-	,␣
er004:002	12	@	-	niinkuin␣
er004:002	pers%12	@	-	tekin
er004:002	-	(,)	-	,␣
er004:002	16a	@	-	ja␣
er004:002	16b	@	-	hänelle␣
er004:002	17	@	-	me␣
er004:002	18	(@)	-	olemme␣
er004:002	18	@	-	uhranneet␣
er004:002	20	@	-	Eesarhaddonin
er004:002	-	(,)	-	,␣
er004:002	22	@	-	Assurin␣
er004:002	21	@	-	kuninkaan
er004:002	-	(,)	-	,␣
er004:002	19b	@	-	päivistä␣
er004:002	19a	@	-	asti
er004:002	-	(,)	-	,␣
er004:002	23a	@	-	hänen
er004:002	-	(,)	-	,␣
er004:002	23a	@	-	joka␣
er004:002	23b	@	-	toi␣
er004:002	24	@	-	meidät␣
er004:002	25	@	-	tänne
er004:002	-	(@)	-	"
er004:002	-	(.)	-	.␣
er004:003	er004:003	er004:003	VERSE	Esr␣4:3␣
er004:003	1a	@	-	Mutta␣
er004:003	3	@	-	Serubbaabel␣
er004:003	4a	@	-	ja␣
er004:003	4b	@	-	Jeesua␣
er004:003	5a	@	-	ja␣
er004:003	5b	@	-	muut␣
er004:003	8b	@	-	Israelin␣
er004:003	8a	%case	GEN	
er004:003	6 (7a) 7b	@	-	perhekunta-päämiehet␣
er004:003	1b	@	-	sanoivat␣
er004:003	2	@	-	heille
er004:003	-	(:)	-	:␣
er004:003	-	(@)	-	"
er004:003	9	@	-	Ei␣
er004:003	-	(@)	-	sovi␣
er004:003	10	@	-	teidän␣
er004:003	11a	@	-	ja␣
er004:003	11b	@	-	meidän␣
er004:003	-	(@)	-	yhdessä␣
er004:003	12b	@	-	rakentaa␣
er004:003	12a	%case	LAT	
er004:003	13	@	-	temppeliä␣
er004:003	pers%14b	@	-	meidän␣
er004:003	14b	@	-	Jumalallemme
er004:003	14a	%case	LOC	
er004:003	-	(,)	-	,␣
er004:003	15	@	-	vaan␣
er004:003	16	@	-	me␣
er004:003	17	@	-	yksin␣
er004:003	18	@	-	rakennamme␣
er004:003	19b	@	-	Herralle
er004:003	19a	%case	LOC	
er004:003	-	(,)	-	,␣
er004:003	21	@	-	Israelin␣
er004:003	20	@	-	Jumalalle
er004:003	-	(,)	-	,␣
er004:003	22a 22b	@	-	niinkuin␣
er004:003	(24a) 24b	@	-	kuningas␣
er004:003	25	@	-	Koores
er004:003	-	(,)	-	,␣
er004:003	27	@	-	Persian␣
er004:003	26	@	-	kuningas
er004:003	-	(,)	-	,␣
er004:003	23	(@)	-	on␣
er004:003	pers%23	@	-	meitä␣
er004:003	23	@	-	käskenyt
er004:003	-	(@)	-	"
er004:003	-	(.)	-	.␣
er004:004	er004:004	er004:004	VERSE	Esr␣4:4␣
er004:004	1a	@	-	Mutta␣
er004:004	(1b)	-	UNTRANSLATED	
er004:004	(3a) 3b	@	-	maan␣
er004:004	2	@	-	kansa␣
er004:004	sem%4	@	-	sai␣
er004:004	7	@	-	Juudan␣
er004:004	6	@	-	kansan␣
er004:004	5	@	-	kädet␣
er004:004	4	@	-	herpoamaan␣
er004:004	9a	@	-	ja␣
er004:004	9b	@	-	pelotti␣
er004:004	10	@	-	heidät␣
er004:004	11b	@	-	rakentamasta
er004:004	11a	%case	LOC	
er004:004	-	(.)	-	.␣
er004:005	er004:005	er004:005	VERSE	Esr␣4:5␣
er004:005	1a	@	-	Ja␣
er004:005	pro%1b	@	-	ne␣
er004:005	1b	@	-	palkkasivat␣
er004:005	pers%2	@	-	heitä␣
er004:005	2	@	-	vastaan␣
er004:005	3	@	-	neuvonantajia
er004:005	-	(,)	-	,␣
er004:005	4a	@	-	jotka␣
er004:005	4b	@	-	tekivät␣
er004:005	pers%5	@	-	heidän␣
er004:005	5	@	-	hankkeensa␣
er004:005	4b	@	-	tyhjäksi
er004:005	-	(,)	-	,␣
er004:005	6 7	@	-	niin␣
er004:005	6 7	@	-	kauan␣
er004:005	6 7	@	-	kuin␣
er004:005	8	@	-	Koores
er004:005	-	(,)	-	,␣
er004:005	10	@	-	Persian␣
er004:005	9	@	-	kuningas
er004:005	-	(,)	-	,␣
er004:005	6 7	@	-	eli
er004:005	-	(,)	-	,␣
er004:005	11a	@	-	ja␣
er004:005	11b	@	-	aina␣
er004:005	13	@	-	Daarejaveksen
er004:005	-	(,)	-	,␣
er004:005	15	@	-	Persian␣
er004:005	14	@	-	kuninkaan
er004:005	-	(,)	-	,␣
er004:005	12	@	-	hallitusaikaan␣
er004:005	11b	@	-	asti
er004:005	-	(.)	-	.␣
er004:006	er004:006	er004:006	VERSE	Esr␣4:6␣
er004:006	(1a)	-	UNTRANSLATED	
er004:006	2	@	-	Ahasveroksen␣
er004:006	1c	@	-	hallituksen␣
er004:006	1b	@	-	aikana
er004:006	-	(,)	-	,␣
er004:006	pers%4	@	-	hänen␣
er004:006	4	@	-	hallituksensa␣
er004:006	3b	@	-	alussa
er004:006	3a	%case	LOC	
er004:006	-	(,)	-	,␣
er004:006	5	(@)	-	he␣
er004:006	5	@	-	kirjoittivat␣
er004:006	6	@	-	syytöskirjan␣
er004:006	9	@	-	Juudan␣
er004:006	10a	@	-	ja␣
er004:006	10b	@	-	Jerusalemin␣
er004:006	8	@	-	asukkaita␣
er004:006	7	@	-	vastaan
er004:006	-	(.)	-	.␣
er004:007	er004:007	er004:007	VERSE	Esr␣4:7␣
er004:007	1a	@	-	Ja␣
er004:007	2	@	-	Artahsastan␣
er004:007	1c	@	-	aikana␣
er004:007	1b	%case	ESS	
er004:007	3	@	-	kirjoittivat␣
er004:007	4	@	-	Bislam
er004:007	-	(,)	-	,␣
er004:007	5	@	-	Mitredat␣
er004:007	-	(@)	-	ja␣
er004:007	6	@	-	Taabeel␣
er004:007	7a	@	-	ynnä␣
er004:007	pers%9	@	-	näiden␣
er004:007	7b	@	-	muut␣
er004:007	9	@	-	virkatoverit␣
er004:007	11	@	-	Artahsastalle
er004:007	10	%case	LOC	
er004:007	-	(,)	-	,␣
er004:007	14	@	-	Persian␣
er004:007	13	@	-	kuninkaalle
er004:007	-	(.)	-	.␣
er004:007	(16a) 16b	@	-	Kirje␣
er004:007	15b	(@)	-	oli␣
er004:007	15b	@	-	kirjoitettu␣
er004:007	18	@	-	aramin␣
er004:007	17	@	-	kirjoituksella␣
er004:007	19a	@	-	ja␣
er004:007	19b	@	-	käännetty␣
er004:007	20	@	-	araminkielelle
er004:007	-	(.)	-	.␣
er004:008	er004:008	er004:008	VERSE	Esr␣4:8␣
er004:008	2 3	@	-	Käskynhaltija␣
er004:008	1	@	-	Rehum␣
er004:008	4a	@	-	ja␣
er004:008	5a	@	-	kirjuri␣
er004:008	5b	%case	NOM	
er004:008	4b	@	-	Simsai␣
er004:008	6	@	-	kirjoittivat␣
er004:008	12a	@	-	kuningas␣
er004:008	12b	%case	NOM	
er004:008	11b	@	-	Artahsastalle␣
er004:008	11a	%case	LOC	
er004:008	10	@	-	Jerusalemia␣
er004:008	9	@	-	vastaan␣
er004:008	7	@	-	kirjeen
er004:008	(8)	-	UNTRANSLATED	
er004:008	-	(,)	-	,␣
er004:008	13	@	-	joka␣
er004:008	13	@	-	kuului␣
er004:008	13	@	-	näin
er004:008	-	(:)	-	:␣
er004:009	er004:009	er004:009	VERSE	Esr␣4:9␣
er004:009	1	@	-	Silloin␣
er004:009	1	@	-	ja␣
er004:009	1	@	-	silloin
er004:009	-	(.)	-	.␣
er004:009	-	(@)	-	"
er004:009	3 4	@	-	Käskynhaltija␣
er004:009	2	@	-	Rehum␣
er004:009	5a	@	-	ja␣
er004:009	6a	@	-	kirjuri␣
er004:009	6b	%case	NOM	
er004:009	5b	@	-	Simsai␣
er004:009	7a	@	-	ynnä␣
er004:009	7b	@	-	muut␣
er004:009	pers%8	@	-	heidän␣
er004:009	8	@	-	virkatoverinsa
er004:009	-	(,)	-	,␣
er004:009	9a	@	-	tuomarit
er004:009	9b	%case	NOM	
er004:009	(10a)	-	UNTRANSLATED	
er004:009	-	(,)	-	,␣
er004:009	10b	@	-	järjestysmiehet
er004:009	10c	%case	NOM	
er004:009	-	(,)	-	,␣
er004:009	11a	@	-	tarpelilaiset
er004:009	11b	%case	NOM	
er004:009	-	(,)	-	,␣
er004:009	12a	@	-	afarsilaiset
er004:009	12b	%case	NOM	
er004:009	-	(,)	-	,␣
er004:009	14a	@	-	erekiläiset
er004:009	14b	%case	NOM	
er004:009	-	(,)	-	,␣
er004:009	15a	@	-	babylonialaiset
er004:009	15b	%case	NOM	
er004:009	-	(,)	-	,␣
er004:009	16a	@	-	suusanilaiset
er004:009	16b	%case	NOM	
er004:009	-	(,)	-	,␣
er004:009	18a	@	-	dehavilaiset
er004:009	18b	%case	NOM	
er004:009	-	(,)	-	,␣
er004:009	19a	@	-	eelamilaiset
er004:009	19b	%case	NOM	
er004:009	-	(,)	-	,␣
er004:010	er004:010	er004:010	VERSE	Esr␣4:10␣
er004:010	1a	@	-	ja␣
er004:010	1b	@	-	muut␣
er004:010	2a	@	-	kansat
er004:010	2b	%case	NOM	
er004:010	-	(,)	-	,␣
er004:010	3	@	-	jotka␣
er004:010	6a	@	-	suuri␣
er004:010	6b	%case	NOM	
er004:010	7a	@	-	ja␣
er004:010	7b	@	-	mainehikas␣
er004:010	7c	%case	NOM	
er004:010	5	@	-	Aasenappar␣
er004:010	4	@	-	vei␣
er004:010	4	@	-	pakkosiirtolaisuuteen␣
er004:010	8a	@	-	ja␣
er004:010	8b	@	-	sijoitti␣
er004:010	(9)	-	UNTRANSLATED	
er004:010	12	@	-	Samarian␣
er004:010	11	%case	GEN	
er004:010	10b	@	-	kaupunkiin␣
er004:010	10a	%case	LOC	
er004:010	13a	@	-	ja␣
er004:010	13b	@	-	muualle
er004:010	-	(,)	-	,␣
er004:010	14	@	-	tälle␣
er004:010	14	@	-	puolelle␣
er004:010	15a	@	-	Eufrat-virran
er004:010	15b	%case	GEN	
er004:010	-	(,)	-	,
er004:010	-	(@)	-	"␣
er004:010	16a	@	-	ja␣
er004:010	16b	@	-	niin␣
er004:010	16b	@	-	edespäin
er004:010	-	(.)	-	.␣
er004:011	er004:011	er004:011	VERSE	Esr␣4:11␣
er004:011	1	@	-	Tämä␣
er004:011	-	(@)	-	on␣
er004:011	2	@	-	jäljennös␣
er004:011	3a	@	-	kirjeestä
er004:011	3b	%case	LOC	
er004:011	-	(,)	-	,␣
er004:011	4	@	-	jonka␣
er004:011	5	(@)	-	he␣
er004:011	5	@	-	lähettivät␣
er004:011	6	@	-	hänelle
er004:011	-	(:)	-	:␣
er004:011	-	(@)	-	"
er004:011	9a	@	-	Kuningas␣
er004:011	9b	%case	NOM	
er004:011	8	@	-	Artahsastalle␣
er004:011	7	%case	LOC	
er004:011	pers%11	@	-	sinun␣
er004:011	11	@	-	palvelijasi
er004:011	-	(,)	-	,␣
er004:011	12	@	-	miehet␣
er004:011	13	@	-	tältä␣
er004:011	13	@	-	puolelta␣
er004:011	14a	@	-	Eufrat-virran
er004:011	14b	%case	GEN	
er004:011	-	(,)	-	,
er004:011	-	(@)	-	"␣
er004:011	15a	@	-	ja␣
er004:011	15b	@	-	niin␣
er004:011	15b	@	-	edespäin
er004:011	-	(.)	-	.␣
er004:012	er004:012	er004:012	VERSE	Esr␣4:12␣
er004:012	-	(@)	-	"
er004:012	1	@	-	Tietäköön␣
er004:012	2	%case	?	
er004:012	3b	@	-	kuningas
er004:012	3c	%case	NOM	
er004:012	3a	%case	NOM	
er004:012	-	(,)	-	,␣
er004:012	4	@	-	että␣
er004:012	-	(@)	-	ne␣
er004:012	5a	@	-	juutalaiset
er004:012	5b	%case	NOM	
er004:012	-	(,)	-	,␣
er004:012	6	@	-	jotka␣
er004:012	7	@	-	lähtivät␣
er004:012	pers%9	@	-	sinun␣
er004:012	9	@	-	luotasi␣
er004:012	8	%case	?	
er004:012	pers%10	@	-	meidän␣
er004:012	10	@	-	luoksemme
er004:012	-	(,)	-	,␣
er004:012	11	(@)	-	ovat␣
er004:012	11	@	-	tulleet␣
er004:012	12b	@	-	Jerusalemiin
er004:012	12a	%case	LOC	
er004:012	-	(.)	-	.␣
er004:012	pro%16	@	-	He␣
er004:012	16	(@)	-	ovat␣
er004:012	-	(@)	-	nyt␣
er004:012	16	@	-	rakentamassa␣
er004:012	-	(@)	-	tuota␣
er004:012	14a	@	-	kapinallista␣
er004:012	14b	%case	PTV	
er004:012	15a	@	-	ja␣
er004:012	15b	@	-	pahaa␣
er004:012	15c	%case	PTV	
er004:012	13a	@	-	kaupunkia␣
er004:012	13b	%case	PTV	
er004:012	18a	@	-	ja␣
er004:012	20	@	-	panemassa␣
er004:012	20	@	-	kuntoon␣
er004:012	18b	@	-	muureja␣
er004:012	18c	%case	PTV	
er004:012	21a	@	-	ja␣
er004:012	22	@	-	korjaamassa␣
er004:012	21b	@	-	perustuksia
er004:012	21c	%case	PTV	
er004:012	-	(.)	-	.␣
er004:013	er004:013	er004:013	VERSE	Esr␣4:13␣
er004:013	1	@	-	Niin␣
er004:013	2	@	-	tietäköön␣
er004:013	3	%case	?	
er004:013	4b	@	-	kuningas
er004:013	4a 4c	%case	NOM	
er004:013	-	(,)	-	,␣
er004:013	5	@	-	että␣
er004:013	6	@	-	jos␣
er004:013	8	@	-	se␣
er004:013	7a	@	-	kaupunki␣
er004:013	7b	%case	NOM	
er004:013	9	@	-	rakennetaan␣
er004:013	10a	@	-	ja␣
er004:013	10b	@	-	muurit␣
er004:013	10c	%case	NOM	
er004:013	11	@	-	pannaan␣
er004:013	11	@	-	kuntoon
er004:013	-	(,)	-	,␣
er004:013	16	(@)	-	he␣
er004:013	15	@	-	eivät␣
er004:013	16	@	-	suorita␣
er004:013	12	@	-	rahaveroa
er004:013	-	(,)	-	,␣
er004:013	-	(@)	-	eivät␣
er004:013	13	@	-	luonnontuotteita␣
er004:013	14a	@	-	eivätkä␣
er004:013	14b	@	-	tierahaa
er004:013	-	(,)	-	,␣
er004:013	17a	@	-	ja␣
er004:013	-	(@)	-	siitä␣
er004:013	19	@	-	kärsivät␣
er004:013	18	@	-	kuningasten␣
er004:013	17b	@	-	tulot
er004:013	-	(.)	-	.␣
er004:014	er004:014	er004:014	VERSE	Esr␣4:14␣
er004:014	2 3 4	@	-	Koska␣
er004:014	1	@	-	kerran␣
er004:014	7	(@)	-	me␣
er004:014	7	@	-	syömme␣
er004:014	6a	@	-	palatsin␣
er004:014	6b	%case	GEN	
er004:014	5	@	-	suolaa␣
er004:014	10 8a	@	-	eikä␣
er004:014	12	@	-	meidän␣
er004:014	11	@	-	sovi␣
er004:014	13b	@	-	nähdä␣
er004:014	13a	%case	LAT	
er004:014	9a	@	-	kuninkaan␣
er004:014	9b	%case	GEN	
er004:014	8b	@	-	häpäisemistä
er004:014	-	(,)	-	,␣
er004:014	14 15	@	-	sentähden␣
er004:014	16	(@)	-	me␣
er004:014	16	@	-	lähetämme␣
er004:014	17a	@	-	ja␣
er004:014	17b	@	-	ilmoitamme␣
er004:014	-	(@)	-	tämän␣
er004:014	18b	@	-	kuninkaalle
er004:014	18a 18c	%case	LOC	
er004:014	-	(,)	-	,␣
er004:015	er004:015	er004:015	VERSE	Esr␣4:15␣
er004:015	1	@	-	että␣
er004:015	2	(@)	-	hän␣
er004:015	2	@	-	tutkituttaisi␣
er004:015	pers%6	@	-	sinun␣
er004:015	6	@	-	isiesi␣
er004:015	5	%case	GEN	
er004:015	3b 4a	@	-	aikakirjaa
er004:015	3a 4b	%case	PTV	
er004:015	-	(;)	-	;␣
er004:015	7a	@	-	sillä␣
er004:015	8b 9a	@	-	aikakirjasta␣
er004:015	9b	%case	LOC	
er004:015	8a	%case	LOC	
er004:015	7b	(@)	-	sinä␣
er004:015	7b	@	-	huomaat␣
er004:015	10a	@	-	ja␣
er004:015	10b	(@)	-	saat␣
er004:015	10b	@	-	tietää
er004:015	-	(,)	-	,␣
er004:015	11	@	-	että␣
er004:015	13	@	-	se␣
er004:015	12a	@	-	kaupunki␣
er004:015	12b	%case	NOM	
er004:015	-	(@)	-	on␣
er004:015	-	(@)	-	ollut␣
er004:015	15	@	-	kapinallinen␣
er004:015	14	@	-	kaupunki
er004:015	-	(,)	-	,␣
er004:015	16a	@	-	joka␣
er004:015	16b	(@)	-	on␣
er004:015	16b	@	-	tuottanut␣
er004:015	17	@	-	kuninkaille␣
er004:015	18a	@	-	ja␣
er004:015	18b	@	-	maakunnille␣
er004:015	16b	@	-	vahinkoa␣
er004:015	19a	@	-	ja␣
er004:015	21b	@	-	jossa␣
er004:015	21a	%case	LOC	
er004:015	24a	@	-	ammoisista␣
er004:015	24b	%case	LOC	
er004:015	23	@	-	ajoista␣
er004:015	22	%case	LOC	
er004:015	20	(@)	-	on␣
er004:015	20	@	-	pantu␣
er004:015	20	@	-	toimeen␣
er004:015	19b	@	-	levottomuuksia
er004:015	-	(.)	-	.␣
er004:015	25 26	@	-	Sentähden␣
er004:015	28	@	-	se␣
er004:015	27a	@	-	kaupunki␣
er004:015	27b	%case	NOM	
er004:015	29	(@)	-	on␣
er004:015	29	@	-	hävitetty
er004:015	-	(.)	-	.␣
er004:016	er004:016	er004:016	VERSE	Esr␣4:16␣
er004:016	2	@	-	Me␣
er004:016	1	@	-	ilmoitamme␣
er004:016	-	(@)	-	siis␣
er004:016	3b	@	-	kuninkaalle
er004:016	3a 3c	%case	LOC	
er004:016	-	(,)	-	,␣
er004:016	4	@	-	että␣
er004:016	5	@	-	jos␣
er004:016	7	@	-	se␣
er004:016	6a	@	-	kaupunki␣
er004:016	6b	%case	NOM	
er004:016	8	@	-	rakennetaan␣
er004:016	9a	@	-	ja␣
er004:016	9b	@	-	muurit␣
er004:016	9c	%case	NOM	
er004:016	10	@	-	pannaan␣
er004:016	10	@	-	kuntoon
er004:016	(11a) (11b) (12)	-	UNTRANSLATED	
er004:016	-	(,)	-	,␣
er004:016	16	@	-	ei␣
er004:016	18	@	-	sinulla␣
er004:016	17	(@)	-	ole␣
er004:016	17	@	-	oleva␣
er004:016	-	(@)	-	mitään␣
er004:016	13	@	-	osaa␣
er004:016	14b	@	-	tällä␣
er004:016	14b	@	-	puolella␣
er004:016	14a	%case	LOC	
er004:016	15a	@	-	Eufrat-virran␣
er004:016	15b	%case	GEN	
er004:016	-	(@)	-	olevaan␣
er004:016	-	(@)	-	maahan
er004:016	-	(.)	-	.
er004:016	-	(@)	-	"␣
er004:017	er004:017	er004:017	VERSE	Esr␣4:17␣
er004:017	3a	@	-	Kuningas␣
er004:017	3b	%case	NOM	
er004:017	2	@	-	lähetti␣
er004:017	1a	@	-	vastauksen␣
er004:017	1b	%case	GEN	
er004:017	6 7	@	-	käskynhaltija␣
er004:017	5	@	-	Rehumille␣
er004:017	4	%case	LOC	
er004:017	8a	@	-	ja␣
er004:017	9a	@	-	kirjuri␣
er004:017	9b	%case	NOM	
er004:017	8b	@	-	Simsaille␣
er004:017	10a	@	-	ja␣
er004:017	10b	@	-	muille␣
er004:017	pers%11	@	-	heidän␣
er004:017	11	@	-	virkatovereilleen
er004:017	-	(,)	-	,␣
er004:017	12	@	-	jotka␣
er004:017	13	@	-	asuivat␣
er004:017	14b	@	-	Samariassa␣
er004:017	14a	%case	LOC	
er004:017	15a	@	-	ja␣
er004:017	15b	@	-	muualla␣
er004:017	16	@	-	tällä␣
er004:017	16	@	-	puolella␣
er004:017	17a	@	-	Eufrat-virran
er004:017	17b	%case	GEN	
er004:017	-	(:)	-	:␣
er004:017	-	(@)	-	"
er004:017	18	@	-	Rauhaa
er004:017	-	(@)	-	"␣
er004:017	19a	@	-	ja␣
er004:017	19b	@	-	niin␣
er004:017	19b	@	-	edespäin
er004:017	-	(.)	-	.␣
er004:018	er004:018	er004:018	VERSE	Esr␣4:18␣
