2q001:001	2q001:001	2q001:001	VERSE	2Ts␣1:1␣
2q003:003	(4) 5a	@	-	Herra␣
2q003:003	3	@	-	on␣
2q003:003	1	@	-	uskollinen
2q003:003	-	(,)	-	,␣
2q003:003	-	(@)	-	ja␣
2q003:003	6	@	-	hän␣
2q003:003	7	(@)	-	on␣
2q003:003	7	@	-	vahvistava␣
2q003:003	8	@	-	teitä␣
2q003:003	9	@	-	ja␣
2q003:003	10	@	-	varjeleva␣
2q003:003	-	(@)	-	teidät␣
2q003:003	(13) 15a	@	-	pahasta
2q003:003	11	%case	LOC	
2q003:003	-	(.)	-	.␣
2q003:004	2q003:004	2q003:004	VERSE	2Ts␣3:4␣
2q003:004	2	@	-	Ja␣
2q003:004	1	(@)	-	me␣
2q003:004	1	@	-	luotamme␣
2q003:004	6a	@	-	teihin␣
2q003:004	5	%case	LOC	
2q003:004	4	@	-	Herrassa
2q003:004	3	%case	LOC	
2q003:004	6b	,	-	,␣
2q003:004	7	@	-	että␣
2q003:004	11	(@)	-	te␣
2q003:004	10a	@	-	sekä␣
2q003:004	10a	@	-	nyt␣
2q003:004	12	@	-	että␣
2q003:004	tasp%13a	@	-	vasta␣
2q003:004	11	@	-	teette
2q003:004	(13a)	-	UNTRANSLATED	
2q003:004	-	(,)	-	,␣
2q003:004	8	@	-	mitä␣
2q003:004	9a	(@)	-	me␣
2q003:004	9a	@	-	käskemme
2q003:004	13b	.	-	.␣
2q003:005	2q003:005	2q003:005	VERSE	2Ts␣3:5␣
2q003:005	2	@	-	Ja␣
2q003:005	(1) 3	@	-	Herra␣
2q003:005	4	@	-	ohjatkoon␣
2q003:005	5	@	-	teidän␣
2q003:005	(6) 7	@	-	sydämenne␣
2q003:005	(11) 12	@	-	Jumalan␣
2q003:005	10 (9)	@	-	rakkauteen␣
2q003:005	8	%case	LOC	
2q003:005	13	@	-	ja␣
2q003:005	(17) 18a	@	-	Kristuksen␣
2q003:005	(15) 16	@	-	kärsivällisyyteen
2q003:005	14	%case	LOC	
2q003:005	18b	.	-	.␣
2q003:006	2q003:006	2q003:006	VERSE	2Ts␣3:6␣
2q003:006	2	@	-	Mutta␣
2q003:006	(7) 8a	@	-	Herran␣
2q003:006	10	@	-	Jeesuksen␣
2q003:006	11	@	-	Kristuksen␣
2q003:006	(9a)	-	UNTRANSLATED	
2q003:006	6	@	-	nimessä␣
2q003:006	5	%case	LOC	
2q003:006	1	(@)	-	me␣
2q003:006	1	@	-	käskemme␣
2q003:006	3a	@	-	teitä
2q003:006	-	(,)	-	,␣
2q003:006	4a	@	-	veljet
2q003:006	-	(,)	-	,␣
2q003:006	12	@	-	vetäytymään␣
2q003:006	(13)	-	UNTRANSLATED	
2q003:006	14	@	-	pois␣
2q003:006	15	@	-	jokaisesta␣
2q003:006	16	@	-	veljestä
2q003:006	-	(,)	-	,␣
2q003:006	18	(@)	-	joka␣
2q003:006	18	@	-	vaeltaa␣
2q003:006	17	@	-	kurittomasti␣
2q003:006	20	@	-	eikä␣
2q003:006	19	%clitic	kA	
2q003:006	22	@	-	sen␣
2q003:006	23	@	-	opetuksen␣
2q003:006	21	@	-	mukaan
2q003:006	-	(,)	-	,␣
2q003:006	24	@	-	jonka␣
2q003:006	25b	(@)	-	olette␣
2q003:006	27a	@	-	meiltä␣
2q003:006	26	%case	LOC	
2q003:006	25b	@	-	saaneet
2q003:006	27b	.	-	.␣
2q003:007	2q003:007	2q003:007	VERSE	2Ts␣3:7␣
2q003:007	3	@	-	Tiedättehän␣
2q003:007	2	%clitic	hAn	
2q003:007	1	@	-	itse
2q003:007	-	(,)	-	,␣
2q003:007	4	@	-	kuinka␣
2q003:007	7a	@	-	meidän␣
2q003:007	6	@	-	jälkiämme␣
2q003:007	5	@	-	on␣
2q003:007	6	@	-	seurattava
2q003:007	7b	,	-	,␣
2q003:007	8	@	-	sillä␣
2q003:007	10	(@)	-	me␣
2q003:007	9	@	-	emme␣
2q003:007	10	(@)	-	ole␣
2q003:007	10	@	-	olleet␣
2q003:007	10	@	-	kurittomia␣
2q003:007	12	@	-	teidän␣
2q003:007	11	@	-	keskuudessanne
2q003:007	-	(,)	-	,␣
2q003:008	2q003:008	2q003:008	VERSE	2Ts␣3:8␣
2q003:008	1	@	-	emmekä␣
2q003:008	2	@	-	ilmaiseksi␣
2q003:008	4	@	-	syöneet␣
2q003:008	6a	@	-	kenenkään␣
2q003:008	5	%case	GEN	
2q003:008	3	@	-	leipää
2q003:008	6b	,	-	,␣
2q003:008	7	@	-	vaan␣
2q003:008	9	@	-	työssä␣
2q003:008	8	%case	LOC	
2q003:008	10	@	-	ja␣
2q003:008	11	@	-	vaivassa␣
2q003:008	15	(@)	-	me␣
2q003:008	15	@	-	ahkeroitsimme␣
2q003:008	12	@	-	yöt␣
2q003:008	13	@	-	ja␣
2q003:008	14	@	-	päivät
2q003:008	-	(,)	-	,␣
2q003:008	18	@	-	ettemme␣
2q003:008	16	%case	?	
2q003:008	(17) 19	@	-	olisi␣
2q003:008	20	@	-	kenellekään␣
2q003:008	21a	@	-	teistä␣
2q003:008	(17) 19	@	-	rasitukseksi
2q003:008	21b	;	-	;␣
2q003:009	2q003:009	2q003:009	VERSE	2Ts␣3:9␣
2q003:009	1	@	-	ei␣
2q003:009	-	(@)	-	niin
2q003:009	-	(,)	-	,␣
2q003:009	2 3	@	-	ettei␣
2q003:009	4	(@)	-	meillä␣
2q003:009	4	@	-	olisi␣
2q003:009	-	(@)	-	siihen␣
2q003:009	5a	@	-	valtaa
2q003:009	5b	,	-	,␣
2q003:009	6	@	-	vaan␣
2q003:009	(7)	-	UNTRANSLATED	
2q003:009	10	(@)	-	me␣
2q003:009	10	(@)	-	tahdomme␣
2q003:009	8	%pers	1P	
2q003:009	10	@	-	olla␣
2q003:009	11	@	-	teille␣
2q003:009	9	@	-	esikuvaksi
2q003:009	-	(,)	-	,␣
2q003:009	12	@	-	että␣
2q003:009	(13) 14	(@)	-	te␣
2q003:009	(13) 14	@	-	kulkisitte␣
2q003:009	15a	@	-	meidän␣
2q003:009	(13) 14	@	-	jälkiämme
2q003:009	15b	.	-	.␣
2q003:010	2q003:010	2q003:010	VERSE	2Ts␣3:10␣
2q003:010	2	@	-	Sillä␣
2q003:010	1	@	-	jo␣
2q003:010	1	@	-	silloin
2q003:010	-	(,)	-	,␣
2q003:010	3	@	-	kun␣
2q003:010	4	@	-	olimme␣
2q003:010	6a	@	-	teidän␣
2q003:010	5	@	-	tykönänne
2q003:010	-	(,)	-	,␣
2q003:010	8	(@)	-	me␣
2q003:010	8	@	-	sääsimme␣
2q003:010	(7)	-	UNTRANSLATED	
2q003:010	9a	@	-	teille
2q003:010	9b	,	-	,␣
2q003:010	10	@	-	että␣
2q003:010	(11)	-	UNTRANSLATED	
2q003:010	12	@	-	kuka␣
2q003:010	13	@	-	ei␣
2q003:010	14	@	-	tahdo␣
2q003:010	15	@	-	työtä␣
2q003:010	15	@	-	tehdä
2q003:010	-	(,)	-	,␣
2q003:010	16	@	-	ei␣
2q003:010	17a	(@)	-	hänen␣
2q003:010	17a	@	-	syömänkään␣
2q003:010	17a	@	-	pidä
2q003:010	17b	.	-	.␣
2q003:011	2q003:011	2q003:011	VERSE	2Ts␣3:11␣
2q003:011	2	@	-	Sillä␣
2q003:011	1	(@)	-	me␣
2q003:011	1	(@)	-	olemme␣
2q003:011	1	@	-	kuulleet
2q003:011	-	(,)	-	,␣
2q003:011	-	(@)	-	että␣
2q003:011	3	@	-	muutamat␣
2q003:011	6	@	-	teidän␣
2q003:011	5	@	-	keskuudessanne␣
2q003:011	4	@	-	vaeltavat␣
2q003:011	7	@	-	kurittomasti
2q003:011	-	(,)	-	,␣
2q003:011	8	@	-	eivät␣
2q003:011	9	@	-	tee␣
2q003:011	9	@	-	työtä
2q003:011	-	(,)	-	,␣
2q003:011	10	@	-	vaan␣
2q003:011	11a	@	-	puuhailevat␣
2q003:011	11a	(@)	-	sellaisessa
2q003:011	-	(,)	-	,␣
2q003:011	11a	(@)	-	mikä␣
2q003:011	11a	@	-	ei␣
2q003:011	11a	(@)	-	heille␣
2q003:011	11a	@	-	kuulu
2q003:011	11b	.	-	.␣
2q003:012	2q003:012	2q003:012	VERSE	2Ts␣3:12␣
2q003:012	(1) 3	@	-	Semmoisia␣
2q003:012	(2)	-	UNTRANSLATED	
2q003:012	4	(@)	-	me␣
2q003:012	4	@	-	käskemme␣
2q003:012	5	@	-	ja␣
2q003:012	6	@	-	kehoitamme␣
2q003:012	8	@	-	Herrassa␣
2q003:012	9	@	-	Jeesuksessa␣
2q003:012	10a	@	-	Kristuksessa
2q003:012	7	%case	LOC	
2q003:012	10b	,	-	,␣
2q003:012	14	@	-	tekemään␣
2q003:012	11	%case	LOC	
2q003:012	14	@	-	työtä␣
2q003:012	13	@	-	hiljaisuudessa␣
2q003:012	12	%case	LOC	
2q003:012	-	(@)	-	ja␣
2q003:012	18a	@	-	syömään␣
2q003:012	16	@	-	omaa␣
2q003:012	(15) 17	@	-	leipäänsä
2q003:012	18b	.	-	.␣
2q003:013	2q003:013	2q003:013	VERSE	2Ts␣3:13␣
2q003:013	2a	@	-	Mutta␣
2q003:013	1	@	-	te
2q003:013	2b	,	-	,␣
2q003:013	3a	@	-	veljet
2q003:013	3b	,	-	,␣
2q003:013	4	@	-	älkää␣
2q003:013	5	@	-	väsykö␣
2q003:013	6a	@	-	tekemästä␣
2q003:013	-	(@)	-	sitä
2q003:013	-	(,)	-	,␣
2q003:013	-	(@)	-	mikä␣
2q003:013	6a	@	-	hyvää␣
2q003:013	-	(@)	-	on
2q003:013	6b	.	-	.␣
2q003:014	2q003:014	2q003:014	VERSE	2Ts␣3:14␣
2q003:014	2	@	-	Mutta␣
2q003:014	1	@	-	jos␣
2q003:014	3	@	-	kuka␣
2q003:014	4	@	-	ei␣
2q003:014	5	@	-	tottele␣
2q003:014	6	@	-	sitä
2q003:014	-	(,)	-	,␣
2q003:014	6	@	-	mitä␣
2q003:014	8	@	-	me␣
2q003:014	10	@	-	tässä␣
2q003:014	11a	@	-	kirjeessä␣
2q003:014	9	%case	LOC	
2q003:014	7	(@)	-	olemme␣
2q003:014	7	@	-	sanoneet
2q003:014	-	(,)	-	,␣
2q003:014	-	(@)	-	niin␣
2q003:014	13	@	-	merkitkää␣
2q003:014	12	@	-	hänet␣
2q003:014	14	@	-	älkääkä␣
2q003:014	15	@	-	seurustelko␣
2q003:014	16a	@	-	hänen␣
2q003:014	case%16a	@	-	kanssaan
2q003:014	16b	,	-	,␣
2q003:014	17	@	-	että␣
2q003:014	18a	(@)	-	hän␣
2q003:014	18a	@	-	häpeäisi
2q003:014	18b	.	-	.␣
2q003:015	2q003:015	2q003:015	VERSE	2Ts␣3:15␣
2q003:015	2	@	-	Älkää␣
2q003:015	1	@	-	kuitenkaan␣
2q003:015	5a	@	-	pitäkö␣
2q003:015	-	(@)	-	häntä␣
2q003:015	(3) 4	@	-	vihollisena
2q003:015	5b	,	-	,␣
2q003:015	6	@	-	vaan␣
2q003:015	7	@	-	neuvokaa␣
2q003:015	8	@	-	niinkuin␣
2q003:015	9a	@	-	veljeä
2q003:015	9b	.	-	.␣
2q003:016	2q003:016	2q003:016	VERSE	2Ts␣3:16␣
2q003:016	2	@	-	Mutta␣
2q003:016	1	@	-	itse␣
2q003:016	(5) 6	@	-	rauhan␣
2q003:016	(3) 4	@	-	Herra␣
2q003:016	7	@	-	antakoon␣
2q003:016	8	@	-	teille␣
2q003:016	10 (9)	@	-	rauhan
2q003:016	-	(,)	-	,␣
2q003:016	11 12	@	-	aina␣
2q003:016	-	(@)	-	ja␣
2q003:016	14	@	-	kaikella␣
2q003:016	15a	@	-	tavalla
2q003:016	13	%case	LOC	
2q003:016	-	(.)	-	.␣
2q003:016	(16) 17	@	-	Herra␣
2q003:016	-	(@)	-	olkoon␣
2q003:016	19	@	-	kaikkien␣
2q003:016	20a	@	-	teidän␣
2q003:016	18	@	-	kanssanne
2q003:016	20b	.	-	.␣
2q003:017	2q003:017	2q003:017	VERSE	2Ts␣3:17␣
2q003:017	(1) 2	@	-	Tervehdys␣
2q003:017	-	(@)	-	minulta
2q003:017	-	(,)	-	,␣
2q003:017	6a	@	-	Paavalilta
2q003:017	-	(,)	-	,␣
2q003:017	(3) 4 5	@	-	omakätisesti
2q003:017	6b	.	-	.␣
2q003:017	7	@	-	Tämä␣
2q003:017	8	@	-	on␣
2q003:017	9	@	-	merkkinä␣
2q003:017	11	@	-	jokaisessa␣
2q003:017	12a	@	-	kirjeessäni
2q003:017	10	%case	LOC	
2q003:017	12b	;	-	;␣
2q003:017	13	@	-	näin␣
2q003:017	14a	(@)	-	minä␣
2q003:017	14a	@	-	kirjoitan
2q003:017	14b	.	-	.␣
2q003:018	2q003:018	2q003:018	VERSE	2Ts␣3:18␣
2q003:018	5	@	-	Meidän␣
2q003:018	(3) 4	@	-	Herramme␣
2q003:018	6	@	-	Jeesuksen␣
2q003:018	7	@	-	Kristuksen␣
2q003:018	(1) 2	@	-	armo␣
2q003:018	-	(@)	-	olkoon␣
2q003:018	9	@	-	kaikkien␣
2q003:018	10a	@	-	teidän␣
2q003:018	8	@	-	kanssanne
2q003:018	10b	.	-	.␣
