ps001:001	ps001:001	ps001:001	VERSE	Ps␣1:1␣
ps036:003	-	(,)	-	,␣
ps036:003	5a	@	-	että␣
ps036:003	pers%6	@	-	hänen␣
ps036:003	6	@	-	pahuutensa␣
ps036:003	5b	@	-	havaittaisiin␣
ps036:003	-	(@)	-	ja␣
ps036:003	-	(@)	-	häntä␣
ps036:003	7b	@	-	vihattaisiin
ps036:003	7a	%case	?	
ps036:003	-	(.)	-	.␣
ps036:004	ps036:004	ps036:004	VERSE	Ps␣36:4␣
ps036:004	pers%2	@	-	Hänen␣
ps036:004	2	@	-	suunsa␣
ps036:004	1	@	-	sanat␣
ps036:004	-	(@)	-	ovat␣
ps036:004	3	@	-	vääryyttä␣
ps036:004	4a	@	-	ja␣
ps036:004	4b	@	-	petosta
ps036:004	-	(;)	-	;␣
ps036:004	5	(@)	-	hän␣
ps036:004	5	(@)	-	on␣
ps036:004	5	@	-	lakannut␣
ps036:004	6b	@	-	tekemästä␣
ps036:004	6a	%case	LOC	
ps036:004	-	(@)	-	sitä
ps036:004	-	(,)	-	,␣
ps036:004	-	(@)	-	mikä␣
ps036:004	6b	@	-	taidollista␣
ps036:004	-	(@)	-	ja␣
ps036:004	7b	@	-	hyvää␣
ps036:004	7a	@	-	on
ps036:004	-	(.)	-	.␣
ps036:005	ps036:005	ps036:005	VERSE	Ps␣36:5␣
ps036:005	2	(@)	-	Hän␣
ps036:005	2	@	-	miettii␣
ps036:005	1	@	-	turmiota␣
ps036:005	4	@	-	vuoteessansa
ps036:005	3	%case	LOC	
ps036:005	-	(,)	-	,␣
ps036:005	5	(@)	-	hän␣
ps036:005	5	@	-	pysyy␣
ps036:005	7	@	-	tiellä
ps036:005	6	%case	LOC	
ps036:005	-	(,)	-	,␣
ps036:005	-	(@)	-	joka␣
ps036:005	8	@	-	ei␣
ps036:005	-	(@)	-	ole␣
ps036:005	9	@	-	hyvä
ps036:005	-	(,)	-	,␣
ps036:005	12	(@)	-	hän␣
ps036:005	11	@	-	ei␣
ps036:005	12	@	-	kammo␣
ps036:005	10	@	-	pahaa
ps036:005	-	(.)	-	.␣
ps036:006	ps036:006	ps036:006	VERSE	Ps␣36:6␣
ps036:006	1	@	-	Herra
ps036:006	-	(,)	-	,␣
ps036:006	pers%3	@	-	sinun␣
ps036:006	3	@	-	armosi␣
ps036:006	2a	@	-	ulottuu␣
ps036:006	(2b) 2c	@	-	taivaisiin
ps036:006	-	(,)	-	,␣
ps036:006	pers%4	@	-	sinun␣
ps036:006	4	@	-	totuutesi␣
ps036:006	6	@	-	pilviin␣
ps036:006	5	@	-	asti
ps036:006	-	(.)	-	.␣
ps036:007	ps036:007	ps036:007	VERSE	Ps␣36:7␣
ps036:007	pers%1	@	-	Sinun␣
ps036:007	1	@	-	vanhurskautesi␣
ps036:007	-	(@)	-	on␣
ps036:007	2a	@	-	kuin␣
ps036:007	3	@	-	Jumalan␣
ps036:007	2b	@	-	vuoret
ps036:007	-	(,)	-	,␣
ps036:007	pers%4	@	-	sinun␣
ps036:007	4	@	-	tuomiosi␣
ps036:007	-	(@)	-	niinkuin␣
ps036:007	6	@	-	suuri␣
ps036:007	5	@	-	syvyys
ps036:007	-	(,)	-	,␣
ps036:007	7	@	-	ihmistä␣
ps036:007	8a	@	-	ja␣
ps036:007	8b	@	-	eläintä␣
ps036:007	9	(@)	-	sinä␣
ps036:007	9	@	-	autat
ps036:007	-	(,)	-	,␣
ps036:007	10	@	-	Herra
ps036:007	-	(.)	-	.␣
ps036:008	ps036:008	ps036:008	VERSE	Ps␣36:8␣
ps036:008	1	@	-	Kuinka␣
ps036:008	2	@	-	kallis␣
ps036:008	-	(@)	-	on␣
ps036:008	pers%3	@	-	sinun␣
ps036:008	3	@	-	armosi
ps036:008	-	(,)	-	,␣
ps036:008	4	@	-	Jumala
ps036:008	(5a)	-	UNTRANSLATED	
ps036:008	-	(!)	-	!␣
ps036:008	5b 6	@	-	Ihmislapset␣
ps036:008	9	@	-	etsivät␣
ps036:008	pers%8	@	-	sinun␣
ps036:008	8	@	-	siipiesi␣
ps036:008	7b	@	-	suojaa
ps036:008	7a	%case	PTV	
ps036:008	-	(.)	-	.␣
ps036:009	ps036:009	ps036:009	VERSE	Ps␣36:9␣
ps036:009	1	(@)	-	Heidät␣
ps036:009	1	@	-	ravitaan␣
ps036:009	pers%3	@	-	sinun␣
ps036:009	3	@	-	huoneesi␣
ps036:009	2b	@	-	lihavuudella
ps036:009	2a	%case	LOC	
ps036:009	(4a)	-	UNTRANSLATED	
ps036:009	-	(,)	-	,␣
ps036:009	6	(@)	-	sinä␣
ps036:009	6	(@)	-	annat␣
ps036:009	pers%6	@	-	heidän␣
ps036:009	6	@	-	juoda␣
ps036:009	5	@	-	suloisuutesi␣
ps036:009	4b	@	-	virrasta
ps036:009	-	(.)	-	.␣
ps036:010	ps036:010	ps036:010	VERSE	Ps␣36:10␣
ps036:010	1	@	-	Sillä␣
ps036:010	2	@	-	sinun␣
ps036:010	pers%2	@	-	tykönäsi␣
ps036:010	-	(@)	-	on␣
ps036:010	4	@	-	elämän␣
ps036:010	3	@	-	lähde
ps036:010	-	(;)	-	;␣
ps036:010	pers%5b	@	-	sinun␣
ps036:010	5b	@	-	valkeudessasi␣
ps036:010	5a	%case	LOC	
ps036:010	6	(@)	-	me␣
ps036:010	6	@	-	näemme␣
ps036:010	7	@	-	valkeuden
ps036:010	-	(.)	-	.␣
ps036:011	ps036:011	ps036:011	VERSE	Ps␣36:11␣
ps036:011	1	@	-	Säilytä␣
ps036:011	2	@	-	armosi␣
ps036:011	-	(@)	-	niille
ps036:011	-	(,)	-	,␣
ps036:011	-	(@)	-	jotka␣
ps036:011	pers%3b	@	-	sinut␣
ps036:011	3b	@	-	tuntevat
ps036:011	3a	%case	?	
ps036:011	-	(,)	-	,␣
ps036:011	4a	@	-	ja␣
ps036:011	4b	@	-	vanhurskautesi␣
ps036:011	5b 6	@	-	oikeamielisille
ps036:011	5a	%case	LOC	
ps036:011	-	(.)	-	.␣
ps036:012	ps036:012	ps036:012	VERSE	Ps␣36:12␣
ps036:012	1	@	-	Älköön␣
ps036:012	4	@	-	ylpeyden␣
ps036:012	3	@	-	jalka␣
ps036:012	pers%2	@	-	minua␣
ps036:012	2	@	-	tallatko
ps036:012	-	(,)	-	,␣
ps036:012	7	@	-	älköönkä␣
ps036:012	5a	%clitic	kA	
ps036:012	6	@	-	jumalattomain␣
ps036:012	5b	@	-	käsi␣
ps036:012	pers%8	@	-	minua␣
ps036:012	8	@	-	karkoittako
ps036:012	-	(.)	-	.␣
ps036:013	ps036:013	ps036:013	VERSE	Ps␣36:13␣
ps036:013	1	@	-	Katso
ps036:013	-	(,)	-	,␣
ps036:013	3 4	@	-	pahantekijät␣
ps036:013	2	@	-	kaatuvat
ps036:013	-	(,)	-	,␣
ps036:013	5	(@)	-	he␣
ps036:013	5	@	-	suistuvat␣
ps036:013	5	@	-	maahan
ps036:013	-	(,)	-	,␣
ps036:013	6b	@	-	eivätkä␣
ps036:013	6a	%clitic	kA	
ps036:013	7	@	-	voi␣
ps036:013	8	@	-	nousta
ps036:013	-	(.)	-	.␣
ps037:001	ps037:001	ps037:001	VERSE	Ps␣37:1␣
ps037:001	1b	@	-	Daavidin␣
ps037:001	1a	%case	GEN	
ps037:001	-	(@)	-	virsi
ps037:001	-	(.)	-	.␣
ps037:001	2	@	-	Älä␣
ps037:001	3	@	-	vihastu␣
ps037:001	4b	@	-	pahain␣
ps037:001	4a	@	-	tähden
ps037:001	-	(,)	-	,␣
ps037:001	5	@	-	älä␣
ps037:001	6	@	-	kadehdi␣
ps037:001	7b 8	@	-	väärintekijöitä
ps037:001	7a	%case	PTV	
ps037:001	-	(.)	-	.␣
ps037:002	ps037:002	ps037:002	VERSE	Ps␣37:2␣
ps037:002	1	@	-	Sillä␣
ps037:002	2a	@	-	niinkuin␣
ps037:002	2b	@	-	heinä␣
ps037:002	4	(@)	-	heidät␣
ps037:002	3	@	-	pian␣
ps037:002	4	@	-	niitetään␣
ps037:002	4	@	-	pois
ps037:002	-	(,)	-	,␣
ps037:002	5a	@	-	ja␣
ps037:002	7	(@)	-	he␣
ps037:002	7	@	-	lakastuvat␣
ps037:002	5b	@	-	niinkuin␣
ps037:002	5c	@	-	vihanta␣
ps037:002	6	@	-	ruoho
ps037:002	-	(.)	-	.␣
ps037:003	ps037:003	ps037:003	VERSE	Ps␣37:3␣
ps037:003	1	@	-	Turvaa␣
ps037:003	2b	@	-	Herraan␣
ps037:003	2a	%case	LOC	
ps037:003	3a	@	-	ja␣
ps037:003	3b	@	-	tee␣
ps037:003	-	(@)	-	sitä
ps037:003	-	(,)	-	,␣
ps037:003	-	(@)	-	mikä␣
ps037:003	4	@	-	hyvä␣
ps037:003	-	(@)	-	on
ps037:003	-	(,)	-	,␣
ps037:003	5	@	-	asu␣
ps037:003	6	@	-	maassa␣
ps037:003	7a	@	-	ja␣
ps037:003	7b	@	-	noudata␣
ps037:003	8	@	-	totuutta
ps037:003	-	(;)	-	;␣
ps037:004	ps037:004	ps037:004	VERSE	Ps␣37:4␣
ps037:004	1a	@	-	silloin␣
ps037:004	1b	(@)	-	sinulla␣
ps037:004	1b	@	-	on␣
ps037:004	1b	@	-	ilo␣
ps037:004	3	@	-	Herrassa
ps037:004	2	%case	LOC	
ps037:004	-	(,)	-	,␣
ps037:004	4a	@	-	ja␣
ps037:004	4b	(@)	-	hän␣
ps037:004	4b	@	-	antaa␣
ps037:004	5	@	-	sinulle
ps037:004	-	(,)	-	,␣
ps037:004	sem%6	@	-	mitä␣
ps037:004	pers%7	@	-	sinun␣
ps037:004	7	@	-	sydämesi␣
ps037:004	6	@	-	halajaa
ps037:004	-	(.)	-	.␣
ps037:005	ps037:005	ps037:005	VERSE	Ps␣37:5␣
ps037:005	1	@	-	Anna␣
ps037:005	4	@	-	tiesi␣
ps037:005	3	@	-	Herran␣
ps037:005	2	@	-	haltuun␣
ps037:005	5a	@	-	ja␣
ps037:005	5b	@	-	turvaa␣
ps037:005	6	@	-	häneen
ps037:005	-	(,)	-	,␣
ps037:005	7a	@	-	kyllä␣
ps037:005	7b	@	-	hän␣
ps037:005	-	(@)	-	sen␣
ps037:005	8	@	-	tekee
ps037:005	-	(.)	-	.␣
ps037:006	ps037:006	ps037:006	VERSE	Ps␣37:6␣
ps037:006	1a	@	-	Ja␣
ps037:006	1b	(@)	-	hän␣
ps037:006	1b	(@)	-	antaa␣
ps037:006	pers%3	@	-	sinun␣
ps037:006	3	@	-	vanhurskautesi␣
ps037:006	1b	@	-	nousta␣
ps037:006	2a	@	-	niinkuin␣
ps037:006	2b	@	-	valkeuden␣
ps037:006	4a	@	-	ja␣
ps037:006	pers%4b	@	-	sinun␣
ps037:006	4b	@	-	oikeutesi␣
ps037:006	5a	@	-	niinkuin␣
ps037:006	5b	@	-	keskipäivän
ps037:006	-	(.)	-	.␣
ps037:007	ps037:007	ps037:007	VERSE	Ps␣37:7␣
ps037:007	1	@	-	Hiljenny␣
ps037:007	2b	@	-	Herran␣
ps037:007	2a	@	-	edessä␣
ps037:007	3a	@	-	ja␣
ps037:007	3b	@	-	odota␣
ps037:007	4	@	-	häntä
ps037:007	-	(.)	-	.␣
ps037:007	5	@	-	Älä␣
ps037:007	6	@	-	vihastu␣
ps037:007	pers%8	@	-	siihen
ps037:007	-	(,)	-	,␣
ps037:007	pers%8	@	-	jonka␣
ps037:007	8	@	-	tie␣
ps037:007	7b	@	-	menestyy
ps037:007	7a	%case	?	
ps037:007	-	(,)	-	,␣
ps037:007	9b	@	-	mieheen
ps037:007	9a	%case	LOC	
ps037:007	-	(,)	-	,␣
ps037:007	-	(@)	-	joka␣
ps037:007	11	@	-	juonia␣
ps037:007	10	@	-	punoo
ps037:007	-	(.)	-	.␣
ps037:008	ps037:008	ps037:008	VERSE	Ps␣37:8␣
ps037:008	1	@	-	Herkeä␣
ps037:008	2b	@	-	vihasta␣
ps037:008	2a	%case	LOC	
ps037:008	3a	@	-	ja␣
ps037:008	3b	@	-	heitä␣
ps037:008	4	@	-	kiukku
ps037:008	-	(,)	-	,␣
ps037:008	5	@	-	älä␣
ps037:008	6	@	-	kiivastu
ps037:008	-	(,)	-	,␣
ps037:008	-	(@)	-	se␣
ps037:008	-	(@)	-	on␣
ps037:008	7	@	-	vain␣
ps037:008	8b	@	-	pahaksi
ps037:008	8a	%case	TRA	
ps037:008	-	(.)	-	.␣
ps037:009	ps037:009	ps037:009	VERSE	Ps␣37:9␣
ps037:009	1	@	-	Sillä␣
ps037:009	2	@	-	pahat␣
ps037:009	3	@	-	hävitetään
ps037:009	-	(,)	-	,␣
ps037:009	4a	@	-	mutta␣
ps037:009	-	(@)	-	jotka␣
ps037:009	5	@	-	Herraa␣
ps037:009	4b	@	-	odottavat
ps037:009	-	(,)	-	,␣
ps037:009	6	@	-	ne␣
ps037:009	7	@	-	perivät␣
ps037:009	8	@	-	maan
ps037:009	-	(.)	-	.␣
ps037:010	ps037:010	ps037:010	VERSE	Ps␣37:10␣
ps037:010	(1a)	-	UNTRANSLATED	
ps037:010	2	@	-	Hetkinen␣
ps037:010	1b	@	-	vielä
ps037:010	-	(,)	-	,␣
ps037:010	3a	@	-	niin␣
ps037:010	4	@	-	jumalatonta␣
ps037:010	3b	@	-	ei␣
ps037:010	-	(@)	-	enää␣
ps037:010	3b	@	-	ole
ps037:010	-	(;)	-	;␣
ps037:010	5a	@	-	kun␣
ps037:010	pers%7	@	-	hänen␣
ps037:010	7	@	-	sijaansa␣
ps037:010	6	%case	PTV	
ps037:010	5b	@	-	katsot
ps037:010	-	(,)	-	,␣
ps037:010	8b	@	-	on␣
ps037:010	pers%8b	@	-	hän␣
ps037:010	8a	@	-	jo␣
ps037:010	8b	@	-	poissa
ps037:010	-	(.)	-	.␣
ps037:011	ps037:011	ps037:011	VERSE	Ps␣37:11␣
ps037:011	1a	@	-	Mutta␣
ps037:011	1b	@	-	nöyrät␣
ps037:011	2	@	-	perivät␣
ps037:011	3	@	-	maan␣
ps037:011	4a	@	-	ja␣
ps037:011	4b	@	-	iloitsevat␣
ps037:011	6	@	-	suuresta␣
ps037:011	5	%case	LOC	
ps037:011	7	@	-	rauhasta
ps037:011	-	(.)	-	.␣
ps037:012	ps037:012	ps037:012	VERSE	Ps␣37:12␣
ps037:012	2	@	-	Jumalaton␣
ps037:012	1	@	-	miettii␣
ps037:012	3b	@	-	vanhurskaalle␣
ps037:012	3a	%case	LOC	
ps037:012	1	@	-	pahaa␣
ps037:012	4a	@	-	ja␣
ps037:012	4b	@	-	kiristelee␣
ps037:012	5	@	-	hänelle␣
ps037:012	6	@	-	hampaitansa
ps037:012	-	(;)	-	;␣
ps037:013	ps037:013	ps037:013	VERSE	Ps␣37:13␣
ps037:013	-	(@)	-	mutta␣
ps037:013	1	@	-	Herra␣
ps037:013	2	@	-	nauraa␣
ps037:013	3	@	-	hänelle
ps037:013	-	(,)	-	,␣
ps037:013	4	@	-	sillä␣
ps037:013	5	(@)	-	hän␣
ps037:013	5	@	-	näkee␣
ps037:013	(6)	-	UNTRANSLATED	
ps037:013	pers%8	@	-	hänen␣
ps037:013	8	@	-	päivänsä␣
ps037:013	7	@	-	joutuvan
ps037:013	-	(.)	-	.␣
ps037:014	ps037:014	ps037:014	VERSE	Ps␣37:14␣
ps037:014	3	@	-	Jumalattomat␣
ps037:014	2	@	-	paljastavat␣
ps037:014	1	@	-	miekkansa␣
ps037:014	4a	@	-	ja␣
ps037:014	4b	@	-	jännittävät␣
ps037:014	5	@	-	jousensa
ps037:014	-	(,)	-	,␣
ps037:014	6b	@	-	kaataaksensa␣
ps037:014	6a	%case	TRA	
ps037:014	7	@	-	kurjan␣
ps037:014	8a	@	-	ja␣
ps037:014	8b	@	-	köyhän
ps037:014	-	(,)	-	,␣
ps037:014	9b	@	-	teurastaaksensa␣
ps037:014	9a	%case	TRA	
ps037:014	-	(@)	-	ne
ps037:014	-	(,)	-	,␣
ps037:014	-	(@)	-	jotka␣
ps037:014	-	(@)	-	ovat␣
ps037:014	10	@	-	oikealla␣
ps037:014	11	@	-	tiellä
ps037:014	-	(.)	-	.␣
ps037:015	ps037:015	ps037:015	VERSE	Ps␣37:15␣
ps037:015	-	(@)	-	Mutta␣
ps037:015	pers%1	@	-	heidän␣
ps037:015	1	@	-	miekkansa␣
ps037:015	2	@	-	käy␣
ps037:015	pers%3b	@	-	heidän␣
ps037:015	sem%3b	@	-	omaan␣
ps037:015	3b	@	-	sydämeensä
ps037:015	3a	%case	LOC	
ps037:015	-	(,)	-	,␣
ps037:015	4a	@	-	ja␣
ps037:015	pers%4b	@	-	heidän␣
ps037:015	4b	@	-	jousensa␣
ps037:015	5	@	-	särkyvät
ps037:015	-	(.)	-	.␣
ps037:016	ps037:016	ps037:016	VERSE	Ps␣37:16␣
ps037:016	3b	@	-	Vanhurskaan␣
ps037:016	3a	%case	GEN	
ps037:016	2	@	-	vähä␣
ps037:016	1	@	-	vara␣
ps037:016	4a	@	-	on␣
ps037:016	4a	@	-	parempi␣
ps037:016	4a	@	-	kuin␣
ps037:016	6	@	-	monen␣
ps037:016	5	@	-	jumalattoman␣
ps037:016	4b	@	-	tavarain␣
ps037:016	4b	@	-	paljous
ps037:016	-	(.)	-	.␣
ps037:017	ps037:017	ps037:017	VERSE	Ps␣37:17␣
ps037:017	1	@	-	Sillä␣
ps037:017	3	@	-	jumalattomain␣
ps037:017	2	@	-	käsivarret␣
ps037:017	4	@	-	särjetään
ps037:017	-	(,)	-	,␣
ps037:017	5a	@	-	mutta␣
ps037:017	7	@	-	Herra␣
ps037:017	5b	@	-	tukee␣
ps037:017	6	@	-	vanhurskaita
ps037:017	-	(.)	-	.␣
ps037:018	ps037:018	ps037:018	VERSE	Ps␣37:18␣
ps037:018	2	@	-	Herra␣
ps037:018	1	@	-	tuntee␣
ps037:018	4	@	-	nuhteettomain␣
ps037:018	3	@	-	päivät
ps037:018	-	(,)	-	,␣
ps037:018	5a	@	-	ja␣
ps037:018	pers%5b	@	-	heidän␣
ps037:018	5b	@	-	perintönsä␣
ps037:018	7	@	-	pysyy␣
ps037:018	6b	@	-	iankaikkisesti
ps037:018	6a	%case	MAN	
ps037:018	-	(.)	-	.␣
ps037:019	ps037:019	ps037:019	VERSE	Ps␣37:19␣
ps037:019	4	@	-	Pahana␣
ps037:019	3b	@	-	aikana␣
ps037:019	3a	%case	ESS	
ps037:019	2	(@)	-	he␣
ps037:019	1	@	-	eivät␣
ps037:019	2	@	-	joudu␣
ps037:019	2	@	-	häpeään
ps037:019	-	(,)	-	,␣
ps037:019	5a	@	-	ja␣
ps037:019	6	@	-	nälän␣
ps037:019	5c	@	-	päivinä␣
ps037:019	5b	%case	ESS	
ps037:019	7	(@)	-	heillä␣
ps037:019	7	@	-	on␣
ps037:019	7	@	-	kyllin␣
ps037:019	7	@	-	syötävää
ps037:019	-	(.)	-	.␣
ps037:020	ps037:020	ps037:020	VERSE	Ps␣37:20␣
ps037:020	1	@	-	Sillä␣
ps037:020	2	@	-	jumalattomat␣
ps037:020	3	@	-	hukkuvat
ps037:020	-	(,)	-	,␣
ps037:020	4a	@	-	ja␣
ps037:020	5	@	-	Herran␣
ps037:020	4b	@	-	viholliset␣
ps037:020	-	(@)	-	ovat␣
ps037:020	6a	@	-	kuin␣
ps037:020	7	@	-	niittyjen␣
ps037:020	6b	@	-	koreus
ps037:020	-	(:)	-	:␣
ps037:020	8	(@)	-	he␣
ps037:020	8	@	-	katoavat
ps037:020	-	(,)	-	,␣
ps037:020	10	@	-	katoavat␣
ps037:020	9a	@	-	niinkuin␣
ps037:020	9b	@	-	savu
ps037:020	-	(.)	-	.␣
ps037:021	ps037:021	ps037:021	VERSE	Ps␣37:21␣
ps037:021	2	@	-	Jumalaton␣
ps037:021	1	@	-	ottaa␣
ps037:021	1	@	-	lainan␣
ps037:021	3b	@	-	eikä␣
ps037:021	3a	%case	?	
ps037:021	4	@	-	maksa
ps037:021	-	(,)	-	,␣
ps037:021	5a	@	-	mutta␣
ps037:021	5b	@	-	vanhurskas␣
ps037:021	6	@	-	on␣
ps037:021	6	@	-	armahtavainen␣
ps037:021	7a	@	-	ja␣
ps037:021	7b	@	-	antelias
ps037:021	-	(.)	-	.␣
ps037:022	ps037:022	ps037:022	VERSE	Ps␣37:22␣
ps037:022	1	@	-	Sillä␣
ps037:022	pers%2	@	-	hänen␣
ps037:022	2	@	-	siunaamansa␣
ps037:022	3	@	-	perivät␣
ps037:022	4	@	-	maan
ps037:022	-	(,)	-	,␣
ps037:022	5a	@	-	mutta␣
ps037:022	pers%5b	@	-	hänen␣
ps037:022	5b	@	-	kiroamansa␣
ps037:022	6	@	-	hävitetään
ps037:022	-	(.)	-	.␣
ps037:023	ps037:023	ps037:023	VERSE	Ps␣37:23␣
ps037:023	1b	@	-	Herra␣
ps037:023	1a	%case	NOM	
ps037:023	4	@	-	vahvistaa␣
ps037:023	-	(@)	-	sen␣
ps037:023	3	@	-	miehen␣
ps037:023	2	@	-	askeleet
ps037:023	(5a)	-	UNTRANSLATED	
ps037:023	-	(,)	-	,␣
ps037:023	pers%5b	@	-	jonka␣
ps037:023	5b	@	-	tie␣
ps037:023	6	(@)	-	hänelle␣
ps037:023	6	@	-	kelpaa
ps037:023	-	(.)	-	.␣
ps037:024	ps037:024	ps037:024	VERSE	Ps␣37:24␣
ps037:024	1	@	-	Jos␣
ps037:024	2	(@)	-	hän␣
ps037:024	2	@	-	lankeaa
ps037:024	-	(,)	-	,␣
ps037:024	3	@	-	ei␣
ps037:024	4	(@)	-	hän␣
ps037:024	4	@	-	maahan␣
ps037:024	4	@	-	sorru
ps037:024	-	(,)	-	,␣
ps037:024	5	@	-	sillä␣
ps037:024	6	@	-	Herra␣
ps037:024	7	@	-	tukee␣
ps037:024	pers%8	@	-	hänen␣
ps037:024	8	@	-	kättänsä
ps037:024	-	(.)	-	.␣
ps037:025	ps037:025	ps037:025	VERSE	Ps␣37:25␣
ps037:025	2	(@)	-	Olen␣
ps037:025	2	@	-	ollut␣
ps037:025	1	@	-	nuori␣
ps037:025	3	@	-	ja␣
ps037:025	4	(@)	-	olen␣
ps037:025	4	@	-	vanhaksi␣
ps037:025	4	@	-	tullut
ps037:025	-	(,)	-	,␣
ps037:025	5a	@	-	mutta␣
ps037:025	5b	@	-	en␣
ps037:025	6	(@)	-	ole␣
ps037:025	6	@	-	nähnyt␣
ps037:025	7	@	-	vanhurskasta␣
ps037:025	8	@	-	hyljättynä␣
ps037:025	9a	@	-	enkä␣
ps037:025	pers%9b	@	-	hänen␣
ps037:025	9b	@	-	lastensa␣
ps037:025	10	@	-	kerjäävän␣
ps037:025	11	@	-	leipää
ps037:025	-	(.)	-	.␣
ps037:026	ps037:026	ps037:026	VERSE	Ps␣37:26␣
ps037:026	1 (2a) 2b	@	-	Aina␣
ps037:026	-	(@)	-	hän␣
ps037:026	3	@	-	on␣
ps037:026	3	@	-	armahtavainen␣
ps037:026	4a	@	-	ja␣
ps037:026	4b	@	-	antaa␣
ps037:026	4b	@	-	lainaksi
ps037:026	-	(,)	-	,␣
ps037:026	5a	@	-	ja␣
ps037:026	pers%5b	@	-	hänen␣
ps037:026	5b	@	-	lapsensa␣
ps037:026	-	(@)	-	ovat␣
ps037:026	6b	@	-	siunaukseksi
ps037:026	6a	%case	TRA	
ps037:026	-	(.)	-	.␣
ps037:027	ps037:027	ps037:027	VERSE	Ps␣37:27␣
ps037:027	1	@	-	Karta␣
ps037:027	2b	@	-	pahaa␣
ps037:027	2a	%case	PTV	
ps037:027	3a	@	-	ja␣
ps037:027	3b	@	-	tee␣
ps037:027	4	@	-	hyvää
ps037:027	-	(,)	-	,␣
ps037:027	5a	@	-	niin␣
ps037:027	5b	(@)	-	sinä␣
ps037:027	5b	@	-	pysyt␣
ps037:027	6b	@	-	iankaikkisesti
ps037:027	6a	%case	MAN	
ps037:027	-	(.)	-	.␣
ps037:028	ps037:028	ps037:028	VERSE	Ps␣37:28␣
ps037:028	1	@	-	Sillä␣
ps037:028	2	@	-	Herra␣
ps037:028	3	@	-	rakastaa␣
ps037:028	4	@	-	oikeutta␣
ps037:028	5b	@	-	eikä␣
ps037:028	5a	%clitic	kA	
ps037:028	6	@	-	hylkää␣
ps037:028	8	@	-	hurskaitansa
ps037:028	7	%case	PTV	
ps037:028	-	(;)	-	;␣
ps037:028	10	(@)	-	heidät␣
ps037:028	10	@	-	varjellaan␣
ps037:028	9b	@	-	iankaikkisesti
ps037:028	9a	%case	MAN	
ps037:028	-	(,)	-	,␣
ps037:028	11a	@	-	mutta␣
ps037:028	12	@	-	jumalattomain␣
ps037:028	11b	@	-	siemen␣
ps037:028	13	@	-	hävitetään
ps037:028	-	(.)	-	.␣
ps037:029	ps037:029	ps037:029	VERSE	Ps␣37:29␣
ps037:029	1	@	-	Vanhurskaat␣
ps037:029	2	@	-	perivät␣
ps037:029	3	@	-	maan␣
ps037:029	4a	@	-	ja␣
ps037:029	4b	@	-	asuvat␣
ps037:029	6	@	-	siinä␣
ps037:029	5b	@	-	iankaikkisesti
ps037:029	5a	%case	MAN	
ps037:029	-	(.)	-	.␣
ps037:030	ps037:030	ps037:030	VERSE	Ps␣37:30␣
ps037:030	2	@	-	Vanhurskaan␣
ps037:030	1	@	-	suu␣
ps037:030	3	@	-	lausuu␣
ps037:030	4	@	-	viisautta
ps037:030	-	(,)	-	,␣
ps037:030	5a	@	-	ja␣
ps037:030	pers%5b	@	-	hänen␣
ps037:030	5b	@	-	kielensä␣
ps037:030	6	@	-	puhuu␣
ps037:030	7	@	-	oikeuden␣
ps037:030	-	(@)	-	sanoja
ps037:030	-	(.)	-	.␣
ps037:031	ps037:031	ps037:031	VERSE	Ps␣37:31␣
ps037:031	pers%2	@	-	Hänen␣
ps037:031	2	@	-	Jumalansa␣
ps037:031	1	@	-	laki␣
ps037:031	-	(@)	-	on␣
ps037:031	pers%3b	@	-	hänen␣
ps037:031	3b	@	-	sydämessään
ps037:031	3a	%case	LOC	
ps037:031	-	(,)	-	,␣
ps037:031	pers%6	@	-	hänen␣
ps037:031	6	@	-	askeleensa␣
ps037:031	4	@	-	eivät␣
ps037:031	5	@	-	horju
ps037:031	-	(.)	-	.␣
ps037:032	ps037:032	ps037:032	VERSE	Ps␣37:32␣
ps037:032	2	@	-	Jumalaton␣
ps037:032	1	@	-	väijyy␣
ps037:032	3b	@	-	vanhurskasta␣
ps037:032	3a	%case	PTV	
ps037:032	4a	@	-	ja␣
ps037:032	4b	@	-	etsii␣
ps037:032	pers%5b	@	-	häntä␣
ps037:032	5b	@	-	tappaaksensa
ps037:032	5a	%case	TRA	
ps037:032	-	(.)	-	.␣
ps037:033	ps037:033	ps037:033	VERSE	Ps␣37:33␣
ps037:033	-	(@)	-	Mutta␣
ps037:033	1	@	-	Herra␣
ps037:033	2	@	-	ei␣
ps037:033	3	@	-	jätä␣
ps037:033	pers%3	@	-	häntä␣
ps037:033	pers%4b	@	-	hänen␣
ps037:033	4b	@	-	käsiinsä␣
ps037:033	4a	%case	LOC	
ps037:033	5b	@	-	eikä␣
ps037:033	5a	%clitic	kA	
ps037:033	6	@	-	tuomitse␣
ps037:033	pers%6	@	-	häntä␣
ps037:033	6	@	-	syylliseksi
ps037:033	-	(,)	-	,␣
ps037:033	7a	@	-	kun␣
ps037:033	pers%7b	@	-	hänen␣
ps037:033	7b	@	-	asiansa␣
ps037:033	7b	@	-	on␣
ps037:033	7b	@	-	oikeudessa
ps037:033	-	(.)	-	.␣
ps037:034	ps037:034	ps037:034	VERSE	Ps␣37:34␣
ps037:034	1	@	-	Odota␣
ps037:034	3	@	-	Herraa␣
ps037:034	2	%case	PTV	
ps037:034	4a	@	-	ja␣
