jb001:001	jb001:001	jb001:001	VERSE	Job␣1:1␣
jb013:027	-	(-)	-	-␣
jb013:028	jb013:028	jb013:028	VERSE	Job␣13:28␣
jb013:028	(1a)	-	UNTRANSLATED	
jb013:028	-	(@)	-	"
jb013:028	1b	@	-	Hän␣
jb013:028	3	@	-	hajoaa␣
jb013:028	2a	@	-	kuin␣
jb013:028	2b	@	-	lahopuu
jb013:028	-	(,)	-	,␣
jb013:028	4a	@	-	kuin␣
jb013:028	5 6	@	-	koinsyömä␣
jb013:028	4b	@	-	vaate
jb013:028	-	(.)	-	.
jb013:028	-	(@)	-	"␣
jb014:001	jb014:001	jb014:001	VERSE	Job␣14:1␣
jb014:001	-	(@)	-	"
jb014:001	1	@	-	Ihminen
jb014:001	-	(,)	-	,␣
jb014:001	3	@	-	vaimosta␣
jb014:001	2	@	-	syntynyt
jb014:001	-	(,)	-	,␣
jb014:001	4	@	-	elää␣
jb014:001	4	@	-	vähän␣
jb014:001	5	@	-	aikaa␣
jb014:001	6a	@	-	ja␣
jb014:001	-	(@)	-	on␣
jb014:001	6b	@	-	täynnä␣
jb014:001	7	@	-	levottomuutta
jb014:001	-	(,)	-	,␣
jb014:002	jb014:002	jb014:002	VERSE	Job␣14:2␣
jb014:002	2	@	-	kasvaa␣
jb014:002	1a	@	-	kuin␣
jb014:002	1b	@	-	kukkanen␣
jb014:002	3a	@	-	ja␣
jb014:002	3b	@	-	lakastuu
jb014:002	(4a)	-	UNTRANSLATED	
jb014:002	-	(,)	-	,␣
jb014:002	4b	@	-	pakenee␣
jb014:002	5a	@	-	kuin␣
jb014:002	5b	@	-	varjo␣
jb014:002	6b	@	-	eikä␣
jb014:002	6a	%clitic	kA	
jb014:002	7	@	-	pysy
jb014:002	-	(.)	-	.␣
jb014:003	jb014:003	jb014:003	VERSE	Job␣14:3␣
jb014:003	1	@	-	Ja␣
jb014:003	3	@	-	sellaista␣
jb014:003	2	%case	PTV	
jb014:003	4	(@)	-	sinä␣
jb014:003	4	@	-	pidät␣
jb014:003	5	@	-	silmällä␣
jb014:003	6a	@	-	ja␣
jb014:003	7	@	-	viet␣
jb014:003	6b	@	-	minut␣
jb014:003	8b	@	-	käymään␣
jb014:003	8a	%case	LOC	
jb014:003	8b	@	-	oikeutta␣
jb014:003	9	@	-	kanssasi
jb014:003	-	(!)	-	!␣
jb014:004	jb014:004	jb014:004	VERSE	Job␣14:4␣
jb014:004	2	@	-	Syntyisikö␣
jb014:004	1	%clitic	kO	
jb014:004	4b	@	-	saastaisesta␣
jb014:004	4a	%case	LOC	
jb014:004	3	@	-	puhdasta
jb014:004	-	(?)	-	?␣
jb014:004	5	@	-	Ei␣
jb014:004	6	@	-	yhden␣
jb014:004	6	@	-	yhtäkään
jb014:004	-	(.)	-	.␣
jb014:005	jb014:005	jb014:005	VERSE	Job␣14:5␣
jb014:005	pers%3	@	-	Hänen␣
jb014:005	3	@	-	päivänsä␣
jb014:005	2	(@)	-	ovat␣
jb014:005	2	@	-	määrätyt
jb014:005	1	%inflection	PSS.PCP2.PL.NOM	
jb014:005	-	(,)	-	,␣
jb014:005	-	(@)	-	ja␣
jb014:005	pers%5	@	-	hänen␣
jb014:005	5	@	-	kuukausiensa␣
jb014:005	4	@	-	luku␣
jb014:005	-	(@)	-	on␣
jb014:005	pers%6	@	-	sinun␣
jb014:005	6	@	-	tiedossasi
jb014:005	-	(;)	-	;␣
jb014:005	9	(@)	-	sinä␣
jb014:005	9	(@)	-	olet␣
jb014:005	9	@	-	asettanut␣
jb014:005	pers%7	@	-	hänelle␣
jb014:005	7	@	-	määrän
jb014:005	-	(,)	-	,␣
jb014:005	10a	@	-	jonka␣
jb014:005	sem%11	@	-	ylitse␣
jb014:005	11	(@)	-	hän␣
jb014:005	10b	@	-	ei␣
jb014:005	11	@	-	pääse
jb014:005	-	(.)	-	.␣
jb014:006	jb014:006	jb014:006	VERSE	Job␣14:6␣
jb014:006	-	(@)	-	Niin␣
jb014:006	1	@	-	käännä␣
jb014:006	1	@	-	katseesi␣
jb014:006	2a	@	-	pois␣
jb014:006	2b	@	-	hänestä
jb014:006	-	(,)	-	,␣
jb014:006	3a	@	-	että␣
jb014:006	3b	(@)	-	hän␣
jb014:006	3b	@	-	pääsisi␣
jb014:006	3b	@	-	rauhaan␣
jb014:006	-	(@)	-	ja␣
jb014:006	4	@	-	että␣
jb014:006	5	(@)	-	hän␣
jb014:006	5	(@)	-	saisi␣
jb014:006	5	@	-	iloita␣
jb014:006	6a	@	-	niinkuin␣
jb014:006	6b	@	-	palkkalainen␣
jb014:006	7	@	-	päivän␣
jb014:006	sem%7	@	-	päätettyään
jb014:006	-	(.)	-	.␣
jb014:007	jb014:007	jb014:007	VERSE	Job␣14:7␣
jb014:007	2	@	-	Onhan␣
jb014:007	1	%clitic	hAn	
jb014:007	3b	@	-	puullakin␣
jb014:007	3a	%case	LOC	
jb014:007	4	@	-	toivo
jb014:007	-	(:)	-	:␣
jb014:007	5	@	-	vaikka␣
jb014:007	6	(@)	-	se␣
jb014:007	6	@	-	maahan␣
jb014:007	6	@	-	kaadetaan
jb014:007	(7a)	-	UNTRANSLATED	
jb014:007	-	(,)	-	,␣
jb014:007	8	@	-	kasvaa␣
jb014:007	8	(@)	-	se␣
jb014:007	7b	@	-	uudelleen
jb014:007	-	(,)	-	,␣
jb014:007	10	@	-	eikä␣
jb014:007	9a	%clitic	kA	
jb014:007	pers%9b	@	-	siltä␣
jb014:007	9b	@	-	vesaa␣
jb014:007	11	@	-	puutu
jb014:007	-	(.)	-	.␣
jb014:008	jb014:008	jb014:008	VERSE	Job␣14:8␣
jb014:008	1	@	-	Vaikka␣
jb014:008	pers%4	@	-	sen␣
jb014:008	4	@	-	juuri␣
jb014:008	2	@	-	vanhenee␣
jb014:008	3b	@	-	maassa␣
jb014:008	3a	%case	LOC	
jb014:008	5a	@	-	ja␣
jb014:008	pers%7	@	-	sen␣
jb014:008	7	@	-	kanto␣
jb014:008	6	@	-	kuolee␣
jb014:008	5c	@	-	multaan
jb014:008	5b	%case	LOC	
jb014:008	-	(,)	-	,␣
jb014:009	jb014:009	jb014:009	VERSE	Job␣14:9␣
jb014:009	-	(@)	-	niin␣
jb014:009	3	(@)	-	se␣
jb014:009	2	@	-	veden␣
jb014:009	1b	@	-	tuoksusta␣
jb014:009	1a	%case	LOC	
jb014:009	3	@	-	versoo␣
jb014:009	-	(@)	-	jälleen␣
jb014:009	4a	@	-	ja␣
jb014:009	4b	@	-	tekee␣
jb014:009	5	@	-	oksia␣
jb014:009	6	@	-	niinkuin␣
jb014:009	7	@	-	istukas
jb014:009	-	(.)	-	.␣
jb014:010	jb014:010	jb014:010	VERSE	Job␣14:10␣
jb014:010	1a	@	-	Mutta␣
jb014:010	1b	@	-	mies␣
jb014:010	-	(@)	-	kun␣
jb014:010	2	@	-	kuolee
jb014:010	(3a)	-	UNTRANSLATED	
jb014:010	-	(,)	-	,␣
jb014:010	3b	@	-	makaa␣
jb014:010	3b	(@)	-	hän␣
jb014:010	sem%3b	@	-	martaana
jb014:010	-	(;)	-	;␣
jb014:010	4a	@	-	kun␣
jb014:010	5	@	-	ihminen␣
jb014:010	4b	(@)	-	on␣
jb014:010	4b	@	-	henkensä␣
jb014:010	4b	@	-	heittänyt
jb014:010	-	(,)	-	,␣
jb014:010	6b	@	-	missä␣
jb014:010	pers%6b	@	-	hän␣
jb014:010	-	(@)	-	on␣
jb014:010	6a	@	-	sitten
jb014:010	-	(?)	-	?␣
jb014:011	jb014:011	jb014:011	VERSE	Job␣14:11␣
jb014:011	2	@	-	Vesi␣
jb014:011	1	@	-	juoksee␣
jb014:011	3	@	-	pois␣
jb014:011	4	@	-	järvestä
jb014:011	-	(,)	-	,␣
jb014:011	5a	@	-	ja␣
jb014:011	5b	@	-	joki␣
jb014:011	6	@	-	tyhjenee␣
jb014:011	7a	@	-	ja␣
jb014:011	7b	@	-	kuivuu
jb014:011	-	(;)	-	;␣
jb014:012	jb014:012	jb014:012	VERSE	Job␣14:12␣
jb014:012	1a	@	-	niin␣
jb014:012	1b	@	-	ihminen␣
jb014:012	2	@	-	lepoon␣
jb014:012	2	@	-	mentyänsä␣
jb014:012	(3a)	-	UNTRANSLATED	
jb014:012	3b	@	-	ei␣
jb014:012	-	(@)	-	enää␣
jb014:012	4	@	-	nouse
jb014:012	-	(.)	-	.␣
jb014:012	5 6	@	-	Ennenkuin␣
jb014:012	7	@	-	taivaat␣
jb014:012	-	(@)	-	katoavat
jb014:012	-	(,)	-	,␣
jb014:012	8	@	-	eivät␣
jb014:012	9	(@)	-	he␣
jb014:012	9	@	-	heräjä␣
jb014:012	10b	@	-	eivätkä␣
jb014:012	10a	%clitic	kA	
jb014:012	11	@	-	havahdu␣
jb014:012	12b	@	-	unestansa
jb014:012	12a	%case	LOC	
jb014:012	-	(.)	-	.␣
jb014:013	jb014:013	jb014:013	VERSE	Job␣14:13␣
jb014:013	-	(@)	-	Oi
jb014:013	-	(,)	-	,␣
jb014:013	1 2	@	-	jospa␣
jb014:013	4	@	-	kätkisit␣
jb014:013	pers%4	@	-	minut␣
jb014:013	3b	@	-	tuonelaan
jb014:013	3a	%case	LOC	
jb014:013	-	(,)	-	,␣
jb014:013	5	@	-	piilottaisit␣
jb014:013	pers%5	@	-	minut
jb014:013	-	(,)	-	,␣
jb014:013	6	@	-	kunnes␣
jb014:013	8	@	-	vihasi␣
jb014:013	7	(@)	-	on␣
jb014:013	7	@	-	asettunut
jb014:013	-	(,)	-	,␣
jb014:013	9	@	-	panisit␣
jb014:013	10	@	-	minulle␣
jb014:013	11	@	-	aikamäärän␣
jb014:013	12a	@	-	ja␣
jb014:013	-	(@)	-	sitten␣
jb014:013	12b	@	-	muistaisit␣
jb014:013	pers%12b	@	-	minua
jb014:013	-	(!)	-	!␣
jb014:014	jb014:014	jb014:014	VERSE	Job␣14:14␣
jb014:014	1	@	-	Kun␣
jb014:014	3	@	-	mies␣
jb014:014	2	@	-	kuolee
jb014:014	-	(,)	-	,␣
jb014:014	4b	@	-	virkoaako␣
jb014:014	4a	%clitic	kO	
jb014:014	4b	(@)	-	hän␣
jb014:014	-	(@)	-	jälleen␣
jb014:014	4b	@	-	henkiin
jb014:014	-	(?)	-	?␣
jb014:014	8	(@)	-	Minä␣
jb014:014	8	@	-	vartoaisin␣
jb014:014	5	@	-	kaikki␣
jb014:014	7	@	-	sotapalvelukseni␣
jb014:014	6	@	-	päivät
jb014:014	-	(,)	-	,␣
jb014:014	9	@	-	kunnes␣
jb014:014	11	@	-	pääsyvuoroni␣
jb014:014	10	@	-	joutuisi
jb014:014	-	(.)	-	.␣
jb014:015	jb014:015	jb014:015	VERSE	Job␣14:15␣
jb014:015	1	(@)	-	Sinä␣
jb014:015	1	@	-	kutsuisit
jb014:015	-	(,)	-	,␣
jb014:015	2a	@	-	ja␣
jb014:015	2b	@	-	minä␣
jb014:015	3	@	-	vastaisin␣
jb014:015	pers%3	@	-	sinulle
jb014:015	-	(,)	-	,␣
jb014:015	6	(@)	-	sinä␣
jb014:015	6	@	-	ikävöitsisit␣
jb014:015	5	@	-	kättesi␣
jb014:015	4b	@	-	tekoa
jb014:015	4a	%case	PTV	
jb014:015	-	(.)	-	.␣
jb014:016	jb014:016	jb014:016	VERSE	Job␣14:16␣
jb014:016	1 2	@	-	Silloin␣
jb014:016	4	(@)	-	sinä␣
jb014:016	4	@	-	laskisit␣
jb014:016	pers%3	@	-	minun␣
jb014:016	3	@	-	askeleeni
jb014:016	-	(,)	-	,␣
jb014:016	5	@	-	et␣
jb014:016	6	@	-	pitäisi␣
jb014:016	6	@	-	vaaria␣
jb014:016	pers%8	@	-	minun␣
jb014:016	8	@	-	synnistäni
jb014:016	7	%case	LOC	
jb014:016	-	(;)	-	;␣
jb014:017	jb014:017	jb014:017	VERSE	Job␣14:17␣
jb014:017	3	@	-	rikokseni␣
jb014:017	1	(@)	-	olisi␣
jb014:017	1	@	-	sinetillä␣
jb014:017	1	@	-	lukittuna␣
jb014:017	2b	@	-	kukkaroon
jb014:017	2a	%case	LOC	
jb014:017	-	(,)	-	,␣
jb014:017	4a	@	-	ja␣
jb014:017	6	@	-	pahat␣
jb014:017	5	%case	NOM	
jb014:017	6	@	-	tekoni␣
jb014:017	4b	(@)	-	sinä␣
jb014:017	4b	@	-	peittäisit␣
jb014:017	4b	@	-	piiloon
jb014:017	-	(.)	-	.␣
jb014:018	jb014:018	jb014:018	VERSE	Job␣14:18␣
jb014:018	1a 1b	@	-	Mutta␣
jb014:018	2	@	-	vuorikin␣
jb014:018	3	@	-	vyöryy␣
jb014:018	-	(@)	-	ja␣
jb014:018	4	@	-	hajoaa
jb014:018	-	(,)	-	,␣
jb014:018	5a	@	-	ja␣
jb014:018	5b	@	-	kallio␣
jb014:018	6	@	-	siirtyy␣
jb014:018	7b	@	-	sijaltansa
jb014:018	7a	%case	LOC	
jb014:018	-	(,)	-	,␣
jb014:019	jb014:019	jb014:019	VERSE	Job␣14:19␣
jb014:019	3	@	-	vesi␣
jb014:019	2	@	-	kuluttaa␣
jb014:019	1	@	-	kivet
jb014:019	-	(,)	-	,␣
jb014:019	-	(@)	-	ja␣
jb014:019	5	@	-	rankkasade␣
jb014:019	4	@	-	huuhtoo␣
jb014:019	4	@	-	pois␣
jb014:019	7	@	-	maan␣
jb014:019	6	@	-	mullan
jb014:019	-	(;)	-	;␣
jb014:019	8a	@	-	niin␣
jb014:019	10	(@)	-	sinä␣
jb014:019	10	@	-	hävität␣
jb014:019	9	@	-	ihmisen␣
jb014:019	8b	@	-	toivon
jb014:019	-	(.)	-	.␣
jb014:020	jb014:020	jb014:020	VERSE	Job␣14:20␣
jb014:020	1	(@)	-	Sinä␣
jb014:020	1	@	-	masennat␣
jb014:020	pers%1	@	-	hänet␣
jb014:020	2b	@	-	iäksi
jb014:020	2a	%case	TRA	
jb014:020	-	(,)	-	,␣
jb014:020	3a	@	-	ja␣
jb014:020	3b	(@)	-	hän␣
jb014:020	3b	@	-	lähtee
jb014:020	-	(;)	-	;␣
jb014:020	pro%4	@	-	sinä␣
jb014:020	4	@	-	muutat␣
jb014:020	pers%5	@	-	hänen␣
jb014:020	5	@	-	muotonsa␣
jb014:020	6a	@	-	ja␣
jb014:020	6b	@	-	lähetät␣
jb014:020	pers%6b	@	-	hänet␣
jb014:020	6b	@	-	menemään
jb014:020	-	(.)	-	.␣
jb014:021	jb014:021	jb014:021	VERSE	Job␣14:21␣
jb014:021	1	@	-	Kohoavatko␣
jb014:021	pers%2	@	-	hänen␣
jb014:021	2	@	-	lapsensa␣
jb014:021	1	@	-	kunniaan␣
jb014:021	-	(-)	-	-␣
jb014:021	(3a)	-	UNTRANSLATED	
jb014:021	3b	@	-	ei␣
jb014:021	4	(@)	-	hän␣
jb014:021	-	(@)	-	sitä␣
jb014:021	4	@	-	tiedä
jb014:021	(5a)	-	UNTRANSLATED	
jb014:021	-	(,)	-	,␣
jb014:021	5b	@	-	vaipuvatko␣
jb014:021	5b	@	-	vähäisiksi␣
jb014:021	-	(-)	-	-␣
jb014:021	(6a)	-	UNTRANSLATED	
jb014:021	6b	@	-	ei␣
jb014:021	7	(@)	-	hän␣
jb014:021	8	@	-	heitä␣
jb014:021	7	@	-	huomaa
jb014:021	-	(.)	-	.␣
jb014:022	jb014:022	jb014:022	VERSE	Job␣14:22␣
jb014:022	4	(@)	-	Hän␣
jb014:022	4	@	-	tuntee␣
jb014:022	1	@	-	vain␣
jb014:022	3	@	-	oman␣
jb014:022	2	@	-	ruumiinsa␣
jb014:022	4	@	-	kivun
jb014:022	(5a)	-	UNTRANSLATED	
jb014:022	-	(,)	-	,␣
jb014:022	-	(@)	-	vain␣
jb014:022	6	@	-	oman␣
jb014:022	5b	@	-	sielunsa␣
jb014:022	7	@	-	murheen
jb014:022	-	(.)	-	.
jb014:022	-	(@)	-	"␣
jb015:001	jb015:001	jb015:001	VERSE	Job␣15:1␣
jb015:001	1a	@	-	Sitten␣
jb015:001	(3a) 3b	@	-	teemanilainen␣
jb015:001	2	@	-	Elifas␣
jb015:001	1b	@	-	lausui␣
jb015:001	4a	@	-	ja␣
jb015:001	4b	@	-	sanoi
jb015:001	-	(:)	-	:␣
jb015:002	jb015:002	jb015:002	VERSE	Job␣15:2␣
