2x001:001	2x001:001	2x001:001	VERSE	2Ak␣1:1␣
2x004:010	-	(,)	-	,␣
2x004:010	6 7b 8	@	-	kaakkoa␣
2x004:010	7a	%case	PTV	
2x004:010	cli%6	@	-	kohti
2x004:010	-	(.)	-	.␣
2x004:011	2x004:011	2x004:011	VERSE	2Ak␣4:11␣
2x004:011	2	@	-	Huuram␣
2x004:011	1b	@	-	teki␣
2x004:011	1a	@	-	myös␣
2x004:011	(4a) 4b	@	-	kattilat
2x004:011	3	%case	NOM	
2x004:011	(5a)	-	UNTRANSLATED	
2x004:011	-	(,)	-	,␣
2x004:011	(6a) 6b	@	-	lapiot␣
2x004:011	5b	%case	NOM	
2x004:011	7a	@	-	ja␣
2x004:011	(8a) 8b	@	-	maljat
2x004:011	7b	%case	NOM	
2x004:011	-	(.)	-	.␣
2x004:011	10a	@	-	Ja␣
2x004:011	-	(@)	-	niin␣
2x004:011	12	@	-	Huuram␣
2x004:011	10b	@	-	sai␣
2x004:011	13b	@	-	suoritetuksi␣
2x004:011	13a	%case	TRA.ACC	
2x004:011	(15a) 15b	@	-	työn
2x004:011	14	%case	GEN	
2x004:011	-	(,)	-	,␣
2x004:011	16	@	-	mikä␣
2x004:011	17	(@)	-	hänen␣
2x004:011	17	(@)	-	oli␣
2x004:011	17	@	-	tehtävä␣
2x004:011	18b	@	-	kuningas␣
2x004:011	18a	%case	NOM	
2x004:011	19	@	-	Salomolle␣
2x004:011	(21a) 21b	@	-	Jumalan␣
2x004:011	20b	@	-	temppeliin
2x004:011	20a	%case	LOC	
2x004:011	-	(:)	-	:␣
2x004:012	2x004:012	2x004:012	VERSE	2Ak␣4:12␣
2x004:012	2	@	-	kaksi␣
2x004:012	1	@	-	pylvästä␣
2x004:012	3a	@	-	ja␣
2x004:012	8	@	-	kaksi␣
2x004:012	(3b) 3c	@	-	palloa
2x004:012	(4a)	-	UNTRANSLATED	
2x004:012	-	(,)	-	,␣
2x004:012	(4b) 4c	@	-	pylväänpäätä
2x004:012	-	(,)	-	,␣
2x004:012	(7a) 7b	@	-	pylväiden␣
2x004:012	6	@	-	päähän
2x004:012	5	%case	LOC	
2x004:012	-	(,)	-	,␣
2x004:012	9a	@	-	ja␣
2x004:012	10	@	-	kaksi␣
2x004:012	(9b) 9c	@	-	ristikkokoristetta␣
2x004:012	11b	@	-	peittämään␣
2x004:012	11a	%case	LOC	
2x004:012	13	@	-	kahta␣
2x004:012	12	%case	PTV	
2x004:012	14	@	-	pallonmuotoista␣
2x004:012	(15a) 15b	@	-	pylväänpäätä
2x004:012	-	(,)	-	,␣
2x004:012	16	@	-	jotka␣
2x004:012	-	(@)	-	olivat␣
2x004:012	(19a) 19b	@	-	pylväitten␣
2x004:012	18	@	-	päässä
2x004:012	17	%case	LOC	
2x004:012	-	(,)	-	,␣
2x004:013	2x004:013	2x004:013	VERSE	2Ak␣4:13␣
2x004:013	1a	@	-	ja␣
2x004:013	3 4	@	-	neljäsataa␣
2x004:013	(2a) 2b	@	-	granaattiomenaa␣
2x004:013	1b	%case	PTV	
2x004:013	5b	@	-	kahteen␣
2x004:013	5a	%case	LOC	
2x004:013	(6a) 6b	@	-	ristikkokoristeeseen
2x004:013	-	(,)	-	,␣
2x004:013	7	@	-	kaksi␣
2x004:013	8	@	-	riviä␣
2x004:013	9	@	-	granaattiomenia␣
2x004:013	(11a) 11b	@	-	kumpaankin␣
2x004:013	10b	@	-	ristikkokoristeeseen
2x004:013	10a	%case	LOC	
2x004:013	-	(,)	-	,␣
2x004:013	12b	@	-	peittämään␣
2x004:013	12a	%case	LOC	
2x004:013	14	@	-	kahta␣
2x004:013	13	%case	PTV	
2x004:013	15	@	-	pallonmuotoista␣
2x004:013	(16a) 16b	@	-	pylväänpäätä
2x004:013	-	(,)	-	,␣
2x004:013	17	@	-	jotka␣
2x004:013	-	(@)	-	olivat␣
2x004:013	(20a) 20b	@	-	pylväitten␣
2x004:013	19	@	-	päällä
2x004:013	18	%case	LOC	
2x004:013	-	(.)	-	.␣
2x004:014	2x004:014	2x004:014	VERSE	2Ak␣4:14␣
2x004:014	1a	@	-	Ja␣
2x004:014	3	(@)	-	hän␣
2x004:014	3	@	-	teki␣
2x004:014	(2a) 2b	@	-	telineet␣
2x004:014	1b	%case	NOM	
2x004:014	4a	@	-	ja␣
2x004:014	6	@	-	teki␣
2x004:014	(5a) 5b	@	-	altaat␣
2x004:014	4b	%case	NOM	
2x004:014	(8a) 8b	@	-	telineitten␣
2x004:014	7	@	-	päälle
2x004:014	-	(,)	-	,␣
2x004:015	2x004:015	2x004:015	VERSE	2Ak␣4:15␣
2x004:015	-	(@)	-	ja␣
2x004:015	3	@	-	yhden␣
2x004:015	(2a) 2b	@	-	meren␣
2x004:015	1	%case	GEN	
2x004:015	4a	@	-	ja␣
2x004:015	6 7	@	-	kaksitoista␣
2x004:015	(5a) 5b	@	-	raavasta␣
2x004:015	4b	%case	PTV	
2x004:015	pers%8	@	-	sen␣
2x004:015	8	@	-	alle
2x004:015	-	(.)	-	.␣
2x004:016	2x004:016	2x004:016	VERSE	2Ak␣4:16␣
2x004:016	1a	@	-	Ja␣
2x004:016	(2a) 2b	@	-	kattilat
2x004:016	1b	%case	NOM	
2x004:016	(3a)	-	UNTRANSLATED	
2x004:016	-	(,)	-	,␣
2x004:016	(4a) 4b	@	-	lapiot␣
2x004:016	3b	%case	NOM	
2x004:016	5a	@	-	ja␣
2x004:016	(6a) 6b	@	-	haarukat␣
2x004:016	5b	%case	NOM	
2x004:016	7a	@	-	ynnä␣
2x004:016	8	@	-	kaikki␣
2x004:016	7b	%case	NOM	
2x004:016	pers%9	@	-	niihin␣
2x004:016	pers%9	@	-	kuuluvat␣
2x004:016	9	@	-	kalut␣
2x004:016	11	@	-	Huuram-Aabiv␣
2x004:016	10	@	-	teki␣
2x004:016	12b	@	-	kuningas␣
2x004:016	12a	%case	NOM	
2x004:016	13	@	-	Salomolle␣
2x004:016	15	@	-	Herran␣
2x004:016	14b	@	-	temppeliin␣
2x004:016	14a	%case	LOC	
2x004:016	17	@	-	kiilloitetusta␣
2x004:016	16	@	-	vaskesta
2x004:016	-	(.)	-	.␣
2x004:017	2x004:017	2x004:017	VERSE	2Ak␣4:17␣
2x004:017	(2a) 2b	@	-	Jordanin␣
2x004:017	1b	@	-	lakeudella␣
2x004:017	1a	%case	LOC	
2x004:017	(4a) 4b	@	-	kuningas␣
2x004:017	pers%3	@	-	ne␣
2x004:017	3	@	-	valatti␣
2x004:017	5b (6a) 6b	@	-	savimuotteihin
2x004:017	5a	%case	LOC	
2x004:017	-	(,)	-	,␣
2x004:017	8	@	-	Sukkotin␣
2x004:017	7	%case	GEN	
2x004:017	9a	@	-	ja␣
2x004:017	10	@	-	Seredan␣
2x004:017	9b	@	-	välillä
2x004:017	-	(.)	-	.␣
2x004:018	2x004:018	2x004:018	VERSE	2Ak␣4:18␣
2x004:018	1a	@	-	Ja␣
2x004:018	2	@	-	Salomo␣
2x004:018	1b	@	-	teetti␣
2x004:018	3	@	-	kaikkia␣
2x004:018	(5a) 5b	@	-	näitä␣
2x004:018	(4a) 4b	@	-	kaluja␣
2x004:018	7	@	-	ylen␣
2x004:018	6b	@	-	paljon
2x004:018	6a	%case	?	
2x004:018	-	(,)	-	,␣
2x004:018	8	@	-	sillä␣
2x004:018	(12a) 12b	@	-	vasken␣
2x004:018	11	@	-	painoa␣
2x004:018	9	@	-	ei␣
2x004:018	10	@	-	määrätty
2x004:018	-	(.)	-	.␣
2x004:019	2x004:019	2x004:019	VERSE	2Ak␣4:19␣
2x004:019	2	@	-	Salomo␣
2x004:019	1b	@	-	teetti␣
2x004:019	1a	@	-	myös␣
2x004:019	4	@	-	kaikki␣
2x004:019	3	%case	NOM	
2x004:019	(5a) 5b	@	-	kalut
2x004:019	-	(,)	-	,␣
2x004:019	6	@	-	joita␣
2x004:019	-	(@)	-	tuli␣
2x004:019	-	(@)	-	olla␣
2x004:019	(8a) 8b	@	-	Herran␣
2x004:019	7	@	-	temppelissä
2x004:019	(9a)	-	UNTRANSLATED	
2x004:019	-	(:)	-	:␣
2x004:019	10 (11a) 11b	@	-	kulta-alttarin
2x004:019	9b	%case	GEN	
2x004:019	(12a)	-	UNTRANSLATED	
2x004:019	-	(,)	-	,␣
2x004:019	(13a) 13b	@	-	pöydät
2x004:019	12b	%case	NOM	
2x004:019	(14a)	-	UNTRANSLATED	
2x004:019	-	(,)	-	,␣
2x004:019	14b	@	-	joilla␣
2x004:019	15 (16a) 16b	@	-	näkyleivät␣
2x004:019	-	(@)	-	olivat
2x004:019	-	(,)	-	,␣
2x004:020	2x004:020	2x004:020	VERSE	2Ak␣4:20␣
2x004:020	(1a)	-	UNTRANSLATED	
2x004:020	(2a) 2b	@	-	lampunjalat␣
2x004:020	1b	%case	NOM	
2x004:020	3b	@	-	lamppuineen
2x004:020	3a	%inflection	CMT.-3	
2x004:020	-	(,)	-	,␣
2x004:020	pers%4b	@	-	jotka␣
2x004:020	-	(@)	-	oli␣
2x004:020	4b	@	-	sytytettävä␣
2x004:020	4a	%case	NOM	
2x004:020	5b	@	-	säädetyllä␣
2x004:020	5a	@	-	tavalla␣
2x004:020	(7a) 7b	@	-	kaikkeinpyhimmän␣
2x004:020	6a 6b	@	-	eteen
2x004:020	-	(,)	-	,␣
2x004:020	9	@	-	puhtaasta␣
2x004:020	8	@	-	kullasta
2x004:020	-	(,)	-	,␣
2x004:021	2x004:021	2x004:021	VERSE	2Ak␣4:21␣
2x004:021	4	@	-	kultaisine␣
2x004:021	(1b) 1c	@	-	kukkalehtineen
2x004:021	1a	%inflection	CMT.-3	
2x004:021	-	(,)	-	,␣
2x004:021	(2b) 2c	@	-	lamppuineen␣
2x004:021	2a	%inflection	CMT.-3	
2x004:021	3a	@	-	ja␣
2x004:021	(3b) 3c	@	-	lamppusaksineen␣
2x004:021	-	(-)	-	-␣
2x004:021	(5)	-	UNTRANSLATED	
2x004:021	6	@	-	puhtainta␣
2x004:021	7	@	-	kultaa
2x004:021	-	(;)	-	;␣
2x004:022	2x004:022	2x004:022	VERSE	2Ak␣4:22␣
2x004:022	(1a)	-	UNTRANSLATED	
2x004:022	(1b) 1c	@	-	veitset
2x004:022	(2a)	-	UNTRANSLATED	
2x004:022	-	(,)	-	,␣
2x004:022	(2b) 2c	@	-	maljat
2x004:022	(3a)	-	UNTRANSLATED	
2x004:022	-	(,)	-	,␣
2x004:022	(3b) 3c	@	-	kupit␣
2x004:022	4a	@	-	ja␣
2x004:022	(4b) 4c	@	-	hiilipannut␣
2x004:022	6	@	-	puhtaasta␣
2x004:022	5	@	-	kullasta
2x004:022	-	(;)	-	;␣
2x004:022	7a	@	-	ja␣
2x004:022	(8a) 8b	@	-	temppelin␣
2x004:022	7b	@	-	oviaukkojen␣
2x004:022	(10a) 10b	@	-	sisemmät␣
2x004:022	9	@	-	ovet
2x004:022	-	(,)	-	,␣
2x004:022	-	(@)	-	jotka␣
2x004:022	-	(@)	-	veivät␣
2x004:022	11b (12a) 12b	@	-	kaikkeinpyhimpään
2x004:022	11a	%case	LOC	
2x004:022	-	(,)	-	,␣
2x004:022	13a	@	-	sekä␣
2x004:022	-	(@)	-	ne␣
2x004:022	(14a) 14b	@	-	temppelin␣
2x004:022	13b	@	-	ovet
2x004:022	-	(,)	-	,␣
2x004:022	-	(@)	-	jotka␣
2x004:022	-	(@)	-	veivät␣
2x004:022	15b	@	-	temppelisaliin
2x004:022	15a	%case	LOC	
2x004:022	-	(,)	-	,␣
2x004:022	16	@	-	kullasta
2x004:022	-	(.)	-	.␣
2x005:001	2x005:001	2x005:001	VERSE	2Ak␣5:1␣
2x005:001	1a	@	-	Kun␣
2x005:001	2	@	-	kaikki␣
2x005:001	(3a) 3b	@	-	työ
2x005:001	-	(,)	-	,␣
2x005:001	4	@	-	minkä␣
2x005:001	6	@	-	Salomo␣
2x005:001	5	@	-	teetti␣
2x005:001	8	@	-	Herran␣
2x005:001	7b	@	-	temppeliin
2x005:001	7a	%case	LOC	
2x005:001	-	(,)	-	,␣
2x005:001	1b	@	-	oli␣
2x005:001	1b	@	-	valmis
2x005:001	(10a)	-	UNTRANSLATED	
2x005:001	-	(,)	-	,␣
2x005:001	10b	@	-	vei␣
2x005:001	11	@	-	Salomo␣
2x005:001	-	(@)	-	sinne␣
2x005:001	15	@	-	isänsä␣
2x005:001	14	@	-	Daavidin␣
2x005:001	13	@	-	pyhät␣
2x005:001	12	%case	NOM	
2x005:001	13	@	-	lahjat
2x005:001	(16a)	-	UNTRANSLATED	
2x005:001	-	(.)	-	.␣
2x005:001	(17a) 17b	@	-	Hopean
2x005:001	16b	%case	GEN	
2x005:001	(18a)	-	UNTRANSLATED	
2x005:001	-	(,)	-	,␣
2x005:001	(19a) 19b	@	-	kullan␣
2x005:001	18b	%case	GEN	
2x005:001	20a	@	-	ja␣
2x005:001	21	@	-	kaikki␣
2x005:001	20b	%case	NOM	
2x005:001	(22a) 22b	@	-	kalut␣
2x005:001	23	(@)	-	hän␣
2x005:001	23	@	-	pani␣
2x005:001	(26a) 26b	@	-	Jumalan␣
2x005:001	25	@	-	temppelin␣
2x005:001	24b	@	-	aarrekammioihin
2x005:001	24a	%case	LOC	
2x005:001	-	(.)	-	.␣
2x005:002	2x005:002	2x005:002	VERSE	2Ak␣5:2␣
2x005:002	1	@	-	Sitten␣
2x005:002	3	@	-	Salomo␣
2x005:002	2	@	-	kokosi␣
2x005:002	6	@	-	Israelin␣
2x005:002	5	@	-	vanhimmat␣
2x005:002	4	%case	NOM	
2x005:002	7a	@	-	ja␣
2x005:002	8	@	-	kaikki␣
2x005:002	7b	%case	NOM	
2x005:002	(10a) 10b	@	-	sukukuntien␣
2x005:002	9	@	-	johtomiehet
2x005:002	-	(,)	-	,␣
2x005:002	13b 14	@	-	israelilaisten␣
2x005:002	13a	%case	GEN	
2x005:002	11 (12a) 12b	@	-	perhekunta-päämiehet
2x005:002	-	(,)	-	,␣
2x005:002	16	@	-	Jerusalemiin
2x005:002	15	%case	LOC	
2x005:002	-	(,)	-	,␣
2x005:002	17b	@	-	tuomaan␣
2x005:002	17a	%case	LOC	
2x005:002	21	@	-	Herran␣
2x005:002	19 20	@	-	liitonarkkia␣
2x005:002	18	%case	PTV	
2x005:002	23	@	-	Daavidin␣
2x005:002	22b	@	-	kaupungista
2x005:002	22a	%case	LOC	
2x005:002	-	(,)	-	,␣
2x005:002	24	@	-	se␣
2x005:002	-	(@)	-	on␣
2x005:002	25	@	-	Siionista
2x005:002	-	(.)	-	.␣
2x005:003	2x005:003	2x005:003	VERSE	2Ak␣5:3␣
2x005:003	1a	@	-	Niin␣
2x005:003	1b	@	-	kokoontuivat␣
2x005:003	(3a) 3b	@	-	kuninkaan␣
2x005:003	2	@	-	luo␣
2x005:003	4	@	-	kaikki␣
2x005:003	6	@	-	Israelin␣
2x005:003	5	@	-	miehet␣
2x005:003	7b	@	-	juhlapäivänä
2x005:003	7a	%case	ESS	
2x005:003	-	(,)	-	,␣
2x005:003	8	@	-	joka␣
2x005:003	-	(@)	-	on␣
2x005:003	(10a) 10b	@	-	seitsemännessä␣
2x005:003	(9a) 9b	@	-	kuussa
2x005:003	-	(.)	-	.␣
2x005:004	2x005:004	2x005:004	VERSE	2Ak␣5:4␣
2x005:004	1a	@	-	Ja␣
2x005:004	-	(@)	-	kun␣
2x005:004	2	@	-	kaikki␣
2x005:004	4	@	-	Israelin␣
2x005:004	3	@	-	vanhimmat␣
2x005:004	1b	(@)	-	olivat␣
2x005:004	1b	@	-	tulleet␣
2x005:004	-	(@)	-	saapuville
2x005:004	(5a)	-	UNTRANSLATED	
2x005:004	-	(,)	-	,␣
2x005:004	5b	@	-	nostivat␣
2x005:004	(6a) 6b	@	-	leeviläiset␣
2x005:004	(8a) 8b	@	-	arkin
2x005:004	7	%case	GEN	
2x005:004	-	(,)	-	,␣
2x005:005	2x005:005	2x005:005	VERSE	2Ak␣5:5␣
2x005:005	1a	@	-	ja␣
2x005:005	1b	(@)	-	he␣
2x005:005	1b	@	-	veivät␣
2x005:005	(3a) 3b	@	-	arkin␣
2x005:005	2	%case	GEN	
2x005:005	4a	@	-	ja␣
2x005:005	5 6	@	-	ilmestysmajan␣
2x005:005	4b	%case	GEN	
2x005:005	-	(@)	-	sinne
2x005:005	-	(,)	-	,␣
2x005:005	7a	@	-	sekä␣
2x005:005	8	@	-	kaiken␣
2x005:005	7b	%case	GEN	
2x005:005	(10a) 10b	@	-	pyhän␣
2x005:005	9	@	-	kaluston
2x005:005	-	(,)	-	,␣
2x005:005	11	@	-	joka␣
2x005:005	-	(@)	-	oli␣
2x005:005	12b	@	-	majassa
2x005:005	12a	%case	LOC	
2x005:005	-	(;)	-	;␣
2x005:005	(16a) 16b	@	-	leeviläiset␣
2x005:005	(15a) 15b	@	-	papit␣
2x005:005	13	@	-	veivät␣
2x005:005	14	@	-	ne␣
2x005:005	-	(@)	-	sinne
2x005:005	-	(.)	-	.␣
2x005:006	2x005:006	2x005:006	VERSE	2Ak␣5:6␣
2x005:006	1a	@	-	Ja␣
2x005:006	(1b) 1c	@	-	kuningas␣
2x005:006	2	@	-	Salomo␣
2x005:006	-	(@)	-	seisoi␣
2x005:006	(9a) 9b	@	-	arkin␣
2x005:006	8a 8b	@	-	edessä␣
2x005:006	3a	@	-	ynnä␣
2x005:006	3b	@	-	koko␣
2x005:006	5	@	-	Israelin␣
2x005:006	4	@	-	kansa
2x005:006	-	(,)	-	,␣
2x005:006	6a	@	-	joka␣
2x005:006	6b	(@)	-	oli␣
2x005:006	6b	@	-	kokoontunut␣
2x005:006	pers%7	@	-	hänen␣
2x005:006	7	@	-	luoksensa
2x005:006	-	(;)	-	;␣
2x005:006	-	(@)	-	ja␣
2x005:006	-	(@)	-	he␣
2x005:006	10	@	-	uhrasivat␣
2x005:006	11	@	-	lampaita␣
2x005:006	12a	@	-	ja␣
2x005:006	12b	@	-	raavaita␣
2x005:006	13	@	-	niin␣
2x005:006	18b	@	-	paljon
2x005:006	18a	%case	?	
2x005:006	-	(,)	-	,␣
2x005:006	13	@	-	että␣
2x005:006	-	(@)	-	niitä␣
2x005:006	14	@	-	ei␣
2x005:006	15	(@)	-	voitu␣
2x005:006	15	@	-	luetella␣
2x005:006	16b	@	-	eikä␣
2x005:006	16a	%clitic	kA	
2x005:006	17	@	-	laskea
2x005:006	-	(.)	-	.␣
2x005:007	2x005:007	2x005:007	VERSE	2Ak␣5:7␣
2x005:007	1a	@	-	Ja␣
2x005:007	(2a) 2b	@	-	papit␣
2x005:007	1b	@	-	toivat␣
2x005:007	6	@	-	Herran␣
2x005:007	4 5	@	-	liitonarkin␣
2x005:007	3	%case	GEN	
2x005:007	8	@	-	paikoilleen␣
2x005:007	7	%case	LOC	
2x005:007	(11a) 11b	@	-	temppelin␣
2x005:007	10	@	-	kuoriin
2x005:007	9	%case	LOC	
2x005:007	-	(,)	-	,␣
2x005:007	13 (14a) 14b	@	-	kaikkeinpyhimpään
2x005:007	12	%case	LOC	
2x005:007	-	(,)	-	,␣
2x005:007	(18a) 18b	@	-	kerubien␣
2x005:007	17	@	-	siipien␣
2x005:007	16	@	-	alle
2x005:007	15	%case	LOC	
2x005:007	-	(.)	-	.␣
2x005:008	2x005:008	2x005:008	VERSE	2Ak␣5:8␣
2x005:008	1a	@	-	Sillä␣
2x005:008	(2a) 2b	@	-	kerubit␣
2x005:008	3	@	-	levittivät␣
2x005:008	1b	%case	?	
2x005:008	4	@	-	siipensä␣
2x005:008	-	(@)	-	sen␣
2x005:008	6	@	-	paikan␣
2x005:008	5	@	-	ylitse
2x005:008	-	(,)	-	,␣
2x005:008	-	(@)	-	missä␣
2x005:008	(7a) 7b	@	-	arkki␣
2x005:008	-	(@)	-	oli
2x005:008	-	(,)	-	,␣
2x005:008	8a	@	-	ja␣
2x005:008	-	(@)	-	niin␣
2x005:008	(9a) 9b	@	-	kerubit␣
2x005:008	8b	@	-	peittivät␣
2x005:008	14c	@	-	ylhäältä␣
2x005:008	14a 14b	@	-	päin␣
2x005:008	(11a) 11b	@	-	arkin␣
2x005:008	10	%case	GEN	
2x005:008	12a	@	-	ja␣
2x005:008	pers%13	@	-	sen␣
2x005:008	13	@	-	korennot
2x005:008	12b	%case	NOM	
2x005:008	-	(.)	-	.␣
2x005:009	2x005:009	2x005:009	VERSE	2Ak␣5:9␣
2x005:009	1a	@	-	Ja␣
2x005:009	(2a) 2b	@	-	korennot␣
2x005:009	1b	@	-	olivat␣
2x005:009	-	(@)	-	niin␣
2x005:009	1b	@	-	pitkät
2x005:009	-	(,)	-	,␣
2x005:009	3a	@	-	että␣
2x005:009	(5a) 5b	@	-	niiden␣
2x005:009	(7a) 7b	@	-	arkista␣
2x005:009	6	%case	LOC	
2x005:009	-	(@)	-	ulkonevat␣
2x005:009	4	@	-	päät␣
2x005:009	3b	(@)	-	voi␣
2x005:009	3b	@	-	nähdä␣
2x005:009	(10a) 10b	@	-	kaikkeinpyhimmän␣
2x005:009	9	@	-	edustalta
2x005:009	8	%case	LOC	
2x005:009	-	(,)	-	,␣
2x005:009	11a	@	-	mutta␣
2x005:009	(13a) 13b	@	-	ulkoa␣
2x005:009	12	(@)	-	niitä␣
2x005:009	11b	@	-	ei␣
2x005:009	12	(@)	-	voinut␣
2x005:009	12	@	-	nähdä
2x005:009	-	(.)	-	.␣
2x005:009	14a	@	-	Ja␣
2x005:009	14b	(@)	-	ne␣
2x005:009	14b	@	-	jäivät␣
2x005:009	15	@	-	sinne␣
2x005:009	(18a) 18b	@	-	tähän␣
2x005:009	(17a) 17b	@	-	päivään␣
2x005:009	16	@	-	asti
2x005:009	-	(.)	-	.␣
2x005:010	2x005:010	2x005:010	VERSE	2Ak␣5:10␣
2x005:010	2b	@	-	Arkissa␣
2x005:010	2a	%case	LOC	
2x005:010	1	@	-	ei␣
2x005:010	1	@	-	ollut␣
2x005:010	3	@	-	muuta␣
2x005:010	-	(@)	-	kuin␣
2x005:010	5a	@	-	ne␣
2x005:010	4	@	-	kaksi␣
2x005:010	5b	@	-	taulua
2x005:010	-	(,)	-	,␣
2x005:010	6	@	-	jotka␣
2x005:010	8	@	-	Mooses␣
2x005:010	7	(@)	-	oli␣
2x005:010	7	@	-	pannut␣
2x005:010	-	(@)	-	sinne␣
2x005:010	9b	@	-	Hoorebilla
2x005:010	9a	%case	LOC	
2x005:010	-	(,)	-	,␣
2x005:010	10	@	-	kun␣
2x005:010	12	@	-	Herra␣
2x005:010	11	(@)	-	oli␣
2x005:010	11	@	-	tehnyt␣
2x005:010	11	@	-	liiton␣
2x005:010	14 15	@	-	israelilaisten␣
2x005:010	13	@	-	kanssa
2x005:010	-	(,)	-	,␣
2x005:010	pers%16b	@	-	heidän␣
2x005:010	16b	@	-	lähdettyänsä␣
2x005:010	16a	%case	PTV	
2x005:010	17b	@	-	Egyptistä
2x005:010	17a	%case	LOC	
2x005:010	-	(.)	-	.␣
2x005:011	2x005:011	2x005:011	VERSE	2Ak␣5:11␣
2x005:011	(1a) (1b)	-	UNTRANSLATED	
2x005:011	2a	@	-	Kun␣
2x005:011	(3a) 3b	@	-	papit␣
2x005:011	2b	@	-	lähtivät␣
2x005:011	(5a) 5b	@	-	pyhäköstä␣
2x005:011	4	%case	LOC	
2x005:011	-	(-)	-	-␣
2x005:011	6	@	-	sillä␣
2x005:011	7	@	-	kaikki␣
2x005:011	-	(@)	-	siellä␣
2x005:011	(9a) 9b	@	-	olevat␣
2x005:011	(8a) 8b	@	-	papit␣
2x005:011	10	(@)	-	olivat␣
2x005:011	10	@	-	pyhittäneet␣
2x005:011	10	(@)	-	itsensä
2x005:011	-	(,)	-	,␣
2x005:011	13b	@	-	osastoihin␣
2x005:011	13a	%case	LOC	
2x005:011	12b	@	-	katsomatta
2x005:011	11 12a	%case	ABE	
2x005:011	-	(;)	-	;␣
2x005:012	2x005:012	2x005:012	VERSE	2Ak␣5:12␣
2x005:012	1a	@	-	ja␣
2x005:012	3b	@	-	kaikki␣
2x005:012	3a	%case	NOM	
2x005:012	(1b) 1c	@	-	leeviläiset␣
2x005:012	(2a) 2b	@	-	veisaajat
2x005:012	-	(,)	-	,␣
2x005:012	4b	@	-	Aasaf
2x005:012	4a	%case	NOM	
2x005:012	-	(,)	-	,␣
2x005:012	5b	@	-	Heeman␣
2x005:012	5a	%case	NOM	
2x005:012	-	(@)	-	ja␣
2x005:012	6b	@	-	Jedutun␣
2x005:012	6a	%case	NOM	
2x005:012	7c	@	-	poikinensa␣
2x005:012	7a 7b	%case	CMT	
2x005:012	8a	@	-	ja␣
2x005:012	8c	@	-	veljinensä
2x005:012	8b	%case	CMT	
2x005:012	-	(,)	-	,␣
2x005:012	14	@	-	seisoivat␣
2x005:012	10	@	-	hienoihin␣
2x005:012	10	@	-	pellavavaatteisiin␣
2x005:012	9	@	-	puettuina␣
2x005:012	11b	@	-	kymbaaleineen
2x005:012	11a	%case	CMT	
2x005:012	(12a)	-	UNTRANSLATED	
2x005:012	-	(,)	-	,␣
2x005:012	12c	@	-	harppuineen␣
2x005:012	12b	%case	CMT	
2x005:012	13a	@	-	ja␣
2x005:012	13b	@	-	kanteleineen␣
2x005:012	15	@	-	itään␣
2x005:012	15	@	-	päin␣
2x005:012	16b	@	-	alttarista
2x005:012	16a	%case	LOC	
2x005:012	-	(,)	-	,␣
2x005:012	17a	@	-	ja␣
2x005:012	pers%17b	@	-	heidän␣
2x005:012	17b	@	-	kanssaan␣
2x005:012	19b 20a 20b	@	-	sata␣
2x005:012	19a	%case	NOM	
2x005:012	19b 20a 20b	@	-	kaksikymmentä␣
2x005:012	18	@	-	pappia
2x005:012	-	(,)	-	,␣
2x005:012	-	(@)	-	jotka␣
2x005:012	22	@	-	puhalsivat␣
2x005:012	23b	@	-	torviin
2x005:012	23a	%case	LOC	
2x005:012	-	(;)	-	;␣
2x005:013	2x005:013	2x005:013	VERSE	2Ak␣5:13␣
2x005:013	1a	@	-	ja␣
2x005:013	4b	@	-	puhaltajien␣
2x005:013	4a	%case	GEN	
2x005:013	5a	@	-	ja␣
2x005:013	5c	@	-	veisaajien␣
2x005:013	5b	%case	GEN	
2x005:013	1b	@	-	oli␣
2x005:013	6b	@	-	yhdyttävä␣
2x005:013	6a	%case	NOM	
2x005:013	2b	@	-	yhtaikaa␣
2x005:013	2a	%case	?	
2x005:013	-	(@)	-	ja␣
2x005:013	8	@	-	yhteen␣
2x005:013	7	@	-	ääneen␣
2x005:013	9b	@	-	ylistämään␣
2x005:013	9a	%case	LOC	
2x005:013	10a	@	-	ja␣
2x005:013	10c	@	-	kiittämään␣
2x005:013	10b	%case	LOC	
2x005:013	11b	@	-	Herraa␣
2x005:013	11a	%case	PTV	
2x005:013	-	(-)	-	-␣
2x005:013	12a	@	-	ja␣
2x005:013	12b	@	-	kun␣
2x005:013	14b	@	-	torvet
2x005:013	14a	%case	NOM	
2x005:013	(15a)	-	UNTRANSLATED	
2x005:013	-	(,)	-	,␣
2x005:013	15c	@	-	kymbaalit␣
2x005:013	15b	%case	NOM	
2x005:013	16a	@	-	ja␣
2x005:013	-	(@)	-	muut␣
2x005:013	16c (17a) 17b	@	-	soittokoneet␣
2x005:013	16b	%case	NOM	
2x005:013	12c 13	@	-	soivat␣
2x005:013	18a	@	-	ja␣
2x005:013	18c	@	-	viritettiin␣
2x005:013	18b	%case	?	
2x005:013	19b	@	-	Herran␣
2x005:013	19a	%case	GEN	
2x005:013	18c	@	-	ylistys
2x005:013	-	(:)	-	:␣
