ca001:001	ca001:001	ca001:001	VERSE	KV␣1:1␣
ca003:002	-	(@)	-	"
ca003:002	1	(@)	-	Minä␣
ca003:002	1	@	-	nousen␣
ca003:002	2	%inflection	ACT.PRES.1S	
ca003:002	3a	@	-	ja␣
ca003:002	3b	@	-	kiertelen␣
ca003:002	4b	@	-	kaupunkia
ca003:002	4a	%case	PTV	
ca003:002	-	(,)	-	,␣
ca003:002	5b	@	-	katuja␣
ca003:002	5a	%case	PTV	
ca003:002	6a	@	-	ja␣
ca003:002	6c	@	-	toreja
ca003:002	6b	%case	PTV	
ca003:002	-	(,)	-	,␣
ca003:002	7	@	-	etsin␣
ca003:002	-	(@)	-	häntä
ca003:002	-	(,)	-	,␣
ca003:002	9a	@	-	jota␣
ca003:002	8	%case	PTV	
ca003:002	pers%10	@	-	minun␣
ca003:002	10	@	-	sieluni␣
ca003:002	9b	@	-	rakastaa
ca003:002	-	(.)	-	.
ca003:002	-	(@)	-	"␣
ca003:002	11	(@)	-	Minä␣
ca003:002	11	@	-	etsin
ca003:002	-	(,)	-	,␣
ca003:002	12a	@	-	mutta␣
ca003:002	12b	@	-	en␣
ca003:002	13	@	-	löytänyt␣
ca003:002	pers%13	@	-	häntä
ca003:002	-	(.)	-	.␣
ca003:003	ca003:003	ca003:003	VERSE	KV␣3:3␣
ca003:003	1	@	-	Kohtasivat␣
ca003:003	pers%1	@	-	minut␣
ca003:003	(2a) 2b	@	-	vartijat
ca003:003	-	(,)	-	,␣
ca003:003	3a	@	-	jotka␣
ca003:003	4b	@	-	kaupunkia␣
ca003:003	4a	%case	PTV	
ca003:003	3b	@	-	kiertävät
ca003:003	-	(.)	-	.␣
ca003:003	-	(@)	-	"
ca003:003	8	(@)	-	Oletteko␣
ca003:003	8	@	-	nähneet␣
ca003:003	-	(@)	-	häntä
ca003:003	-	(,)	-	,␣
ca003:003	6a	@	-	jota␣
ca003:003	5	%case	PTV	
ca003:003	pers%7	@	-	minun␣
ca003:003	7	@	-	sieluni␣
ca003:003	6b	@	-	rakastaa
ca003:003	-	(?)	-	?
ca003:003	-	(@)	-	"␣
ca003:004	ca003:004	ca003:004	VERSE	KV␣3:4␣
ca003:004	1b 2a	@	-	Tuskin␣
ca003:004	1a	%case	?	
ca003:004	2b	(@)	-	olin␣
ca003:004	2b	@	-	kulkenut␣
ca003:004	pers%3	@	-	heidän␣
ca003:004	3	@	-	ohitsensa
ca003:004	-	(,)	-	,␣
ca003:004	4 5a	@	-	kun␣
ca003:004	5b	@	-	löysin␣
ca003:004	-	(@)	-	hänet
ca003:004	-	(,)	-	,␣
ca003:004	7a	@	-	jota␣
ca003:004	6	%case	PTV	
ca003:004	pers%8	@	-	minun␣
ca003:004	8	@	-	sieluni␣
ca003:004	7b	@	-	rakastaa
ca003:004	-	(;)	-	;␣
ca003:004	9	(@)	-	minä␣
ca003:004	9	@	-	tartuin␣
ca003:004	pers%9	@	-	häneen␣
ca003:004	10b	@	-	enkä␣
ca003:004	10a	%clitic	kA	
ca003:004	11	@	-	hellittänyt␣
ca003:004	pers%11	@	-	hänestä
ca003:004	-	(,)	-	,␣
ca003:004	12 13a	@	-	ennenkuin␣
ca003:004	13b	(@)	-	olin␣
ca003:004	13b	@	-	saattanut␣
ca003:004	pers%13b	@	-	hänet␣
ca003:004	16	@	-	äitini␣
ca003:004	15	@	-	taloon
ca003:004	14	%case	LOC	
ca003:004	(17a)	-	UNTRANSLATED	
ca003:004	-	(,)	-	,␣
ca003:004	19	@	-	kantajani␣
ca003:004	18	@	-	kammioon
ca003:004	17b	%case	LOC	
ca003:004	-	(.)	-	.␣
ca003:005	ca003:005	ca003:005	VERSE	KV␣3:5␣
ca003:005	1	(@)	-	Minä␣
ca003:005	1	@	-	vannotan␣
ca003:005	2	@	-	teitä
ca003:005	-	(,)	-	,␣
ca003:005	-	(@)	-	te␣
ca003:005	4	@	-	Jerusalemin␣
ca003:005	3	@	-	tyttäret
ca003:005	-	(,)	-	,␣
ca003:005	5b	@	-	gasellien␣
ca003:005	5a	%case	GEN	
ca003:005	6	@	-	tai␣
ca003:005	(8a) 8b	@	-	kedon␣
ca003:005	7b	@	-	peurojen␣
ca003:005	7a	@	-	kautta
ca003:005	-	(:)	-	:␣
ca003:005	9	@	-	älkää␣
ca003:005	10	@	-	herätelkö
ca003:005	(11a)	-	UNTRANSLATED	
ca003:005	-	(,)	-	,␣
ca003:005	11b	@	-	älkää␣
ca003:005	12	@	-	häiritkö␣
ca003:005	(14a) 14b	@	-	rakkautta
ca003:005	13	%case	PTV	
ca003:005	-	(,)	-	,␣
ca003:005	15 16a	@	-	ennenkuin␣
ca003:005	16b	(@)	-	se␣
ca003:005	-	(@)	-	itse␣
ca003:005	16b	@	-	haluaa
ca003:005	-	(.)	-	.␣
ca003:006	ca003:006	ca003:006	VERSE	KV␣3:6␣
ca003:006	1	@	-	Mikä␣
ca003:006	2	@	-	tuolla␣
ca003:006	3	@	-	tulee␣
ca003:006	(5a) 5b	@	-	erämaasta␣
ca003:006	4	%case	LOC	
ca003:006	6a	@	-	kuin␣
ca003:006	6b 7	@	-	savupatsaat
ca003:006	-	(,)	-	,␣
ca003:006	8	@	-	tuoksuten␣
ca003:006	9	@	-	mirhalta␣
ca003:006	10a	@	-	ja␣
ca003:006	10b	@	-	suitsukkeelta
ca003:006	-	(,)	-	,␣
ca003:006	11b	@	-	kaikkinaisilta␣
ca003:006	11a	%case	LOC	
ca003:006	13	@	-	kauppiaan␣
ca003:006	12	@	-	hajujauheilta
ca003:006	-	(?)	-	?␣
ca003:007	ca003:007	ca003:007	VERSE	KV␣3:7␣
ca003:007	1	@	-	Katso
ca003:007	-	(,)	-	,␣
ca003:007	-	(@)	-	siinä␣
ca003:007	-	(@)	-	on␣
ca003:007	3c	@	-	Salomon␣
ca003:007	3a 3b	%case	GEN	
ca003:007	2	@	-	kantotuoli␣
ca003:007	-	(@)	-	ja␣
ca003:007	7	@	-	sen␣
ca003:007	6	@	-	ympärillä␣
ca003:007	4	@	-	kuusikymmentä␣
ca003:007	5	@	-	urhoa
ca003:007	-	(,)	-	,␣
ca003:007	9	@	-	Israelin␣
ca003:007	8b	@	-	urhoja
ca003:007	8a	%case	PTV	
ca003:007	-	(,)	-	,␣
ca003:008	ca003:008	ca003:008	VERSE	KV␣3:8␣
ca003:008	1	@	-	kaikki␣
ca003:008	2 3	@	-	miekkamiehiä
ca003:008	-	(,)	-	,␣
ca003:008	5	@	-	sotaan␣
ca003:008	4	@	-	harjoitettuja
ca003:008	-	(;)	-	;␣
ca003:008	6	@	-	jokaisella␣
ca003:008	-	(@)	-	on␣
ca003:008	7	@	-	miekka␣
ca003:008	9	@	-	kupeellansa␣
ca003:008	8	%case	LOC	
ca003:008	11b	@	-	öitten␣
ca003:008	11a	%case	GEN	
ca003:008	10b	@	-	kauhuja␣
ca003:008	10a	@	-	vastaan
ca003:008	-	(.)	-	.␣
ca003:009	ca003:009	ca003:009	VERSE	KV␣3:9␣
ca003:009	(4a) 4b	@	-	Kuningas␣
ca003:009	5	@	-	Salomo␣
ca003:009	2	@	-	teetti␣
ca003:009	3	@	-	itsellensä␣
ca003:009	1	@	-	kantotuolin␣
ca003:009	(7a) 7b	@	-	Libanonin␣
ca003:009	6b	@	-	puista
ca003:009	6a	%case	LOC	
ca003:009	-	(.)	-	.␣
ca003:010	ca003:010	ca003:010	VERSE	KV␣3:10␣
ca003:010	pers%1	@	-	Sen␣
ca003:010	1	@	-	patsaat␣
ca003:010	2	(@)	-	hän␣
ca003:010	2	@	-	teetti␣
ca003:010	3	@	-	hopeasta
ca003:010	-	(,)	-	,␣
ca003:010	pers%4	@	-	sen␣
ca003:010	4	@	-	selustan␣
ca003:010	5	@	-	kullasta
ca003:010	-	(,)	-	,␣
ca003:010	pers%6	@	-	sen␣
ca003:010	6	@	-	istuimen␣
ca003:010	7	@	-	purppurasta
ca003:010	-	(;)	-	;␣
ca003:010	8	@	-	sisältä␣
ca003:010	pers%8	@	-	sen␣
ca003:010	9	@	-	koristeli␣
ca003:010	12	@	-	Jerusalemin␣
ca003:010	11b	@	-	tyttärien␣
ca003:010	11a	%case	GEN	
ca003:010	10	@	-	rakkaus
ca003:010	-	(.)	-	.␣
ca003:011	ca003:011	ca003:011	VERSE	KV␣3:11␣
ca003:011	1	@	-	Tulkaa␣
ca003:011	1	@	-	ulos
ca003:011	-	(,)	-	,␣
ca003:011	4	@	-	Siionin␣
ca003:011	3	@	-	tyttäret
ca003:011	-	(,)	-	,␣
ca003:011	2a	@	-	ja␣
ca003:011	2b	@	-	katsokaa␣
ca003:011	5b	@	-	kuningas␣
ca003:011	5a	%case	NOM	
ca003:011	6	@	-	Salomoa
ca003:011	-	(,)	-	,␣
ca003:011	-	(@)	-	katsokaa␣
ca003:011	7b	@	-	kruunua
ca003:011	7a	%case	PTV	
ca003:011	-	(,)	-	,␣
ca003:011	8a	@	-	jolla␣
ca003:011	pers%10	@	-	hänen␣
ca003:011	10	@	-	äitinsä␣
ca003:011	9	@	-	hänet␣
ca003:011	8b	@	-	kruunasi␣
ca003:011	pers%12	@	-	hänen␣
ca003:011	11b 12	@	-	hääpäivänänsä
ca003:011	11a	%case	ESS	
ca003:011	(13a)	-	UNTRANSLATED	
ca003:011	-	(,)	-	,␣
ca003:011	pers%15	@	-	hänen␣
ca003:011	15	@	-	sydämensä␣
ca003:011	13c 14	@	-	ilonpäivänä
ca003:011	13b	%case	ESS	
ca003:011	-	(.)	-	.␣
ca004:001	ca004:001	ca004:001	VERSE	KV␣4:1␣
ca004:001	-	(@)	-	"
ca004:001	1	@	-	Katso
ca004:001	-	(,)	-	,␣
ca004:001	2	@	-	kaunis␣
ca004:001	pers%1	@	-	sinä␣
ca004:001	-	(@)	-	olet
ca004:001	-	(,)	-	,␣
ca004:001	3	@	-	armaani
ca004:001	-	(;)	-	;␣
ca004:001	4	@	-	katso
ca004:001	-	(,)	-	,␣
ca004:001	5	@	-	kaunis␣
ca004:001	pers%4	@	-	sinä␣
ca004:001	-	(@)	-	olet
ca004:001	-	(.)	-	.␣
ca004:001	7	@	-	Kyyhkyläiset␣
ca004:001	-	(@)	-	ovat␣
ca004:001	pers%6	@	-	sinun␣
ca004:001	6	@	-	silmäsi␣
ca004:001	9b	@	-	huntusi␣
ca004:001	9a	%case	NOM.GEN	
ca004:001	8b	@	-	takana
ca004:001	8a	%case	?	
ca004:001	-	(;)	-	;␣
ca004:001	pers%10	@	-	sinun␣
ca004:001	10	@	-	hiuksesi␣
ca004:001	-	(@)	-	ovat␣
ca004:001	11a	@	-	kuin␣
ca004:001	11b (12a) 12b	@	-	vuohilauma
ca004:001	-	(,)	-	,␣
ca004:001	13a	@	-	joka␣
ca004:001	13b	@	-	laskeutuu␣
ca004:001	15	@	-	Gileadin␣
ca004:001	14b	@	-	vuorilta
ca004:001	14a	%case	LOC	
ca004:001	-	(.)	-	.␣
ca004:002	ca004:002	ca004:002	VERSE	KV␣4:2␣
ca004:002	pers%1	@	-	Sinun␣
ca004:002	1	@	-	hampaasi␣
ca004:002	-	(@)	-	ovat␣
ca004:002	2a	@	-	kuin␣
ca004:002	2b	@	-	lauma␣
ca004:002	(3a) 3b	@	-	kerittyjä␣
ca004:002	(3a) 3b	@	-	lampaita
ca004:002	-	(,)	-	,␣
ca004:002	(6a) 6b	@	-	pesosta␣
ca004:002	5	%case	LOC	
ca004:002	4b	@	-	nousseita
ca004:002	4a	%inflection	ACT.PCP2.PL.PTV	
ca004:002	-	(,)	-	,␣
ca004:002	7b	@	-	kaikilla␣
ca004:002	7a	%inflection	INDEF.PL.ADE	
ca004:002	8	@	-	kaksoiset
ca004:002	(9a)	-	UNTRANSLATED	
ca004:002	-	(,)	-	,␣
ca004:002	10	@	-	ei␣
ca004:002	10	@	-	yhtäkään␣
ca004:002	9b	@	-	karitsatonta
ca004:002	(11)	-	UNTRANSLATED	
ca004:002	-	(.)	-	.␣
ca004:003	ca004:003	ca004:003	VERSE	KV␣4:3␣
ca004:003	1a	@	-	Kuin␣
ca004:003	(2a) 2b	@	-	punainen␣
ca004:003	1b	@	-	nauha␣
ca004:003	-	(@)	-	ovat␣
ca004:003	pers%3	@	-	sinun␣
ca004:003	3	@	-	huulesi
ca004:003	-	(,)	-	,␣
ca004:003	4a	@	-	ja␣
ca004:003	4b	@	-	suusi␣
ca004:003	-	(@)	-	on␣
ca004:003	5	@	-	suloinen
ca004:003	-	(;)	-	;␣
ca004:003	6a	@	-	kuin␣
ca004:003	(7a) 7b	@	-	granaattiomena
ca004:003	-	(,)	-	,␣
ca004:003	6b	@	-	kypsyyttään␣
ca004:003	6b	@	-	halkeileva
ca004:003	-	(,)	-	,␣
ca004:003	-	(@)	-	on␣
ca004:003	pers%8	@	-	sinun␣
ca004:003	8	@	-	ohimosi␣
ca004:003	10b	@	-	huntusi␣
ca004:003	10a	%case	NOM.GEN	
ca004:003	9b	@	-	takana
ca004:003	9a	%case	?	
ca004:003	-	(.)	-	.␣
ca004:004	ca004:004	ca004:004	VERSE	KV␣4:4␣
ca004:004	pers%3	@	-	Sinun␣
ca004:004	3	@	-	kaulasi␣
ca004:004	-	(@)	-	on␣
ca004:004	1a	@	-	niinkuin␣
ca004:004	2	@	-	Daavidin␣
ca004:004	1b	@	-	torni
ca004:004	-	(,)	-	,␣
ca004:004	5b	@	-	linnaksi␣
ca004:004	5a	%case	TRA	
ca004:004	4	@	-	rakennettu
ca004:004	-	(;)	-	;␣
ca004:004	6	@	-	tuhat␣
ca004:004	(7a) 7b	@	-	kilpeä␣
ca004:004	8	@	-	riippuu␣
ca004:004	9	@	-	siinä
ca004:004	-	(,)	-	,␣
ca004:004	(12a) 12b	@	-	urhojen␣
ca004:004	11	@	-	varustuksia␣
ca004:004	10	@	-	kaikkia
ca004:004	-	(.)	-	.␣
ca004:005	ca004:005	ca004:005	VERSE	KV␣4:5␣
ca004:005	(1)	-	UNTRANSLATED	
ca004:005	pers%2	@	-	Sinun␣
ca004:005	2	@	-	rintasi␣
ca004:005	-	(@)	-	ovat␣
ca004:005	3a	@	-	kuin␣
ca004:005	3b	@	-	kaksi␣
ca004:005	4	@	-	nuorta␣
ca004:005	4	@	-	peuraa
ca004:005	-	(,)	-	,␣
ca004:005	-	(@)	-	kuin␣
ca004:005	6	@	-	gasellin␣
ca004:005	5	@	-	kaksoiset
ca004:005	-	(,)	-	,␣
ca004:005	7a	@	-	jotka␣
ca004:005	7b	@	-	käyvät␣
ca004:005	7b	@	-	laitumella␣
ca004:005	8b	@	-	liljain␣
ca004:005	8a	@	-	keskellä
ca004:005	-	(.)	-	.␣
ca004:006	ca004:006	ca004:006	VERSE	KV␣4:6␣
ca004:006	-	(@)	-	Siksi␣
ca004:006	1 2a	@	-	kunnes␣
ca004:006	(3a) 3b	@	-	päivä␣
ca004:006	2b	@	-	viilenee␣
ca004:006	4a	@	-	ja␣
ca004:006	(5a) 5b	@	-	varjot␣
ca004:006	4b	@	-	pakenevat
ca004:006	-	(,)	-	,␣
ca004:006	7	@	-	minä␣
ca004:006	6	@	-	käyn␣
ca004:006	(10a) 10b 9	@	-	mirhavuorelle␣
ca004:006	8	%case	LOC	
ca004:006	11a	@	-	ja␣
ca004:006	12 (13a) 13b	@	-	suitsukekukkulalle
ca004:006	11b	%case	LOC	
ca004:006	-	(.)	-	.␣
ca004:007	ca004:007	ca004:007	VERSE	KV␣4:7␣
ca004:007	1	@	-	Kaikin␣
ca004:007	-	(@)	-	olet␣
ca004:007	2	@	-	kaunis
ca004:007	-	(,)	-	,␣
ca004:007	3	@	-	armaani
ca004:007	(4a)	-	UNTRANSLATED	
ca004:007	-	(,)	-	,␣
ca004:007	5	@	-	ei␣
ca004:007	5	@	-	ole␣
ca004:007	6	@	-	sinussa␣
ca004:007	5	@	-	ainoatakaan␣
ca004:007	4b	@	-	virheä
ca004:007	-	(.)	-	.
ca004:007	-	(@)	-	"␣
ca004:008	ca004:008	ca004:008	VERSE	KV␣4:8␣
ca004:008	-	(@)	-	"
ca004:008	-	(@)	-	Tule␣
ca004:008	1	@	-	kanssani␣
ca004:008	2b	@	-	Libanonilta
ca004:008	2a	%case	LOC	
ca004:008	-	(,)	-	,␣
ca004:008	-	(@)	-	sinä␣
ca004:008	3	@	-	morsiameni
ca004:008	-	(,)	-	,␣
ca004:008	-	(@)	-	tule␣
ca004:008	4	@	-	kanssani␣
ca004:008	5b	@	-	Libanonilta
ca004:008	5a	%case	LOC	
ca004:008	-	(.)	-	.␣
ca004:008	6	@	-	Lähde␣
ca004:008	7	@	-	pois␣
ca004:008	9	@	-	Amanan␣
ca004:008	8b	@	-	huipulta
ca004:008	8a	%case	LOC	
ca004:008	-	(,)	-	,␣
ca004:008	11	@	-	Senirin␣
ca004:008	12a	@	-	ja␣
ca004:008	12b	@	-	Hermonin␣
ca004:008	10b	@	-	huipuilta
ca004:008	10a	%case	LOC	
ca004:008	-	(,)	-	,␣
ca004:008	14	@	-	leijonain␣
ca004:008	13b	@	-	leposijoilta␣
ca004:008	13a	%case	LOC	
ca004:008	-	(@)	-	ja␣
ca004:008	16	@	-	pantterien␣
ca004:008	15b	@	-	vuorilta
ca004:008	15a	%case	LOC	
ca004:008	-	(.)	-	.
ca004:008	-	(@)	-	"␣
ca004:009	ca004:009	ca004:009	VERSE	KV␣4:9␣
ca004:009	-	(@)	-	"
ca004:009	1	(@)	-	Olet␣
ca004:009	1	@	-	lumonnut␣
ca004:009	pers%1	@	-	minut
ca004:009	-	(,)	-	,␣
ca004:009	2	@	-	siskoni
ca004:009	-	(,)	-	,␣
ca004:009	3	@	-	morsiameni
ca004:009	-	(,)	-	,␣
ca004:009	4	@	-	lumonnut␣
ca004:009	pers%4	@	-	minut␣
ca004:009	6b	@	-	yhdellä␣
ca004:009	6a	%case	LOC	
ca004:009	-	(@)	-	ainoalla␣
ca004:009	7b	@	-	silmäykselläsi
ca004:009	7a	%case	LOC	
ca004:009	-	(,)	-	,␣
ca004:009	8b	@	-	yhdellä␣
ca004:009	8a	%case	LOC	
ca004:009	-	(@)	-	ainoalla␣
ca004:009	10b	@	-	kaulakoristeesi␣
ca004:009	10a	%case	NOM.GEN	
ca004:009	9	@	-	käädyllä
ca004:009	-	(.)	-	.␣
ca004:010	ca004:010	ca004:010	VERSE	KV␣4:10␣
ca004:010	1	@	-	Kuinka␣
ca004:010	2	@	-	ihana␣
ca004:010	2	@	-	onkaan␣
ca004:010	pers%3	@	-	sinun␣
ca004:010	3	@	-	rakkautesi
ca004:010	-	(,)	-	,␣
ca004:010	4	@	-	siskoni
ca004:010	-	(,)	-	,␣
ca004:010	5	@	-	morsiameni
ca004:010	-	(!)	-	!␣
ca004:010	6	@	-	Kuinka␣
ca004:010	-	(@)	-	paljon␣
ca004:010	7	@	-	suloisempi␣
ca004:010	9b	@	-	viiniä␣
ca004:010	9a	%case	PTV	
ca004:010	-	(@)	-	on␣
ca004:010	pers%8	@	-	sinun␣
ca004:010	8	@	-	rakkautesi
ca004:010	(10a)	-	UNTRANSLATED	
ca004:010	-	(,)	-	,␣
ca004:010	-	(@)	-	suloisempi␣
ca004:010	12b	@	-	kaikkia␣
ca004:010	12a	%case	PTV	
ca004:010	13	@	-	balsameja␣
ca004:010	pers%11	@	-	sinun␣
ca004:010	11	@	-	voiteittesi␣
ca004:010	10b	@	-	tuoksu
ca004:010	-	(!)	-	!␣
ca004:011	ca004:011	ca004:011	VERSE	KV␣4:11␣
ca004:011	pers%3	@	-	Sinun␣
ca004:011	3	@	-	huulesi␣
ca004:011	2	@	-	tiukkuvat␣
ca004:011	1	@	-	hunajaa
ca004:011	-	(,)	-	,␣
ca004:011	4	@	-	morsiameni
ca004:011	-	(;)	-	;␣
ca004:011	5	@	-	mesi␣
ca004:011	6a	@	-	ja␣
ca004:011	6b	@	-	maito␣
ca004:011	-	(@)	-	on␣
ca004:011	pers%8	@	-	sinun␣
ca004:011	8	@	-	kielesi␣
ca004:011	7	@	-	alla
ca004:011	-	(,)	-	,␣
ca004:011	9a	@	-	ja␣
ca004:011	pers%10	@	-	sinun␣
ca004:011	10	@	-	vaatteittesi␣
ca004:011	9b	@	-	tuoksu␣
ca004:011	-	(@)	-	on␣
ca004:011	11a	@	-	kuin␣
ca004:011	12	@	-	Libanonin␣
ca004:011	11b	@	-	tuoksu
ca004:011	-	(.)	-	.
ca004:011	-	(@)	-	"␣
ca004:012	ca004:012	ca004:012	VERSE	KV␣4:12␣
ca004:012	-	(@)	-	"
ca004:012	2	@	-	Suljettu␣
ca004:012	1	@	-	yrttitarha␣
ca004:012	-	(@)	-	on␣
ca004:012	3	@	-	siskoni
ca004:012	-	(,)	-	,␣
ca004:012	4	@	-	morsiameni
ca004:012	-	(,)	-	,␣
ca004:012	6	@	-	suljettu␣
ca004:012	5	@	-	kaivo
ca004:012	-	(,)	-	,␣
ca004:012	8	@	-	lukittu␣
ca004:012	7	@	-	lähde
ca004:012	-	(.)	-	.␣
ca004:013	ca004:013	ca004:013	VERSE	KV␣4:13␣
ca004:013	pers%1	@	-	Sinä␣
ca004:013	1	@	-	versot␣
ca004:013	-	(@)	-	kuin␣
ca004:013	2	@	-	paratiisi
ca004:013	-	(,)	-	,␣
ca004:013	-	(@)	-	jossa␣
ca004:013	-	(@)	-	on␣
ca004:013	3	@	-	granaattiomenia␣
ca004:013	4	@	-	ynnä␣
ca004:013	6	@	-	kalliita␣
ca004:013	5	@	-	hedelmiä
ca004:013	-	(,)	-	,␣
ca004:013	7	@	-	koofer-kukkia␣
ca004:013	8	@	-	ja␣
ca004:013	9	@	-	narduksia
ca004:013	-	(,)	-	,␣
ca004:014	ca004:014	ca004:014	VERSE	KV␣4:14␣
ca004:014	1	@	-	nardusta␣
ca004:014	2a	@	-	ja␣
ca004:014	2b	@	-	sahramia
ca004:014	-	(,)	-	,␣
ca004:014	3	@	-	kalmoruokoa␣
ca004:014	4a	@	-	ja␣
ca004:014	4b	@	-	kanelia␣
ca004:014	5	@	-	ynnä␣
ca004:014	6	@	-	kaikkinaisia␣
ca004:014	7 8	@	-	suitsukepuita
ca004:014	-	(,)	-	,␣
ca004:014	9	@	-	mirhaa␣
ca004:014	10a	@	-	ja␣
ca004:014	10b	@	-	aloeta␣
ca004:014	11	@	-	ynnä␣
ca004:014	12	@	-	kaikkinaisia␣
ca004:014	13	@	-	parhaita␣
ca004:014	14	@	-	balsamikasveja
ca004:014	-	(.)	-	.␣
ca004:015	ca004:015	ca004:015	VERSE	KV␣4:15␣
ca004:015	-	(@)	-	Sinä␣
ca004:015	-	(@)	-	olet␣
ca004:015	2	@	-	yrttitarhojen␣
ca004:015	1	@	-	lähde
ca004:015	-	(,)	-	,␣
ca004:015	5	@	-	elävien␣
ca004:015	4	@	-	vetten␣
ca004:015	3	@	-	kaivo
ca004:015	(6a)	-	UNTRANSLATED	
ca004:015	-	(,)	-	,␣
ca004:015	8	@	-	Libanonilta␣
ca004:015	7	%case	LOC	
ca004:015	6b	@	-	virtaavaisten
ca004:015	-	(.)	-	.
ca004:015	-	(@)	-	"␣
ca004:016	ca004:016	ca004:016	VERSE	KV␣4:16␣
ca004:016	-	(@)	-	"
ca004:016	1	@	-	Heräjä
ca004:016	-	(,)	-	,␣
ca004:016	2	@	-	pohjatuuli
ca004:016	(3a)	-	UNTRANSLATED	
ca004:016	-	(,)	-	,␣
ca004:016	3b	@	-	tule
ca004:016	-	(,)	-	,␣
ca004:016	4	@	-	etelätuuli
ca004:016	-	(;)	-	;␣
ca004:016	5	@	-	puhalla␣
ca004:016	6	@	-	yrttitarhaani
ca004:016	-	(,)	-	,␣
ca004:016	-	(@)	-	että␣
ca004:016	pers%8	@	-	sen␣
ca004:016	8	@	-	balsamituoksut␣
ca004:016	7	@	-	tulvahtaisivat
ca004:016	-	(.)	-	.␣
ca004:016	9	@	-	Tulkoon␣
ca004:016	11b	@	-	puutarhaansa␣
ca004:016	11a	%case	LOC	
ca004:016	10	@	-	rakkaani␣
ca004:016	12a	@	-	ja␣
ca004:016	12b	@	-	syököön␣
ca004:016	pers%14	@	-	sen␣
ca004:016	14	@	-	kalliita␣
ca004:016	13	@	-	hedelmiä
ca004:016	-	(.)	-	.
ca004:016	-	(@)	-	"␣
ca005:001	ca005:001	ca005:001	VERSE	KV␣5:1␣
ca005:001	-	(@)	-	"
ca005:001	1	(@)	-	Minä␣
ca005:001	1	@	-	tulen␣
ca005:001	2b	@	-	yrttitarhaani
ca005:001	2a	%case	LOC	
ca005:001	-	(,)	-	,␣
ca005:001	3	@	-	siskoni
ca005:001	-	(,)	-	,␣
ca005:001	4	@	-	morsiameni
ca005:001	-	(;)	-	;␣
ca005:001	5	(@)	-	minä␣
ca005:001	5	@	-	poimin␣
ca005:001	6	@	-	mirhani␣
ca005:001	7	@	-	ja␣
ca005:001	8	@	-	balsamini
ca005:001	-	(,)	-	,␣
ca005:001	9	(@)	-	minä␣
ca005:001	9	@	-	syön␣
ca005:001	10	@	-	mesileipäni␣
ca005:001	11	@	-	ja␣
ca005:001	12	@	-	hunajani
ca005:001	-	(,)	-	,␣
ca005:001	13	@	-	juon␣
ca005:001	14	@	-	viinini␣
ca005:001	15	@	-	ja␣
ca005:001	16	@	-	maitoni
ca005:001	-	(.)	-	.
ca005:001	-	(@)	-	"␣
ca005:001	17	@	-	Syökää
ca005:001	-	(,)	-	,␣
ca005:001	18	@	-	ystävät
ca005:001	-	(,)	-	,␣
ca005:001	19	@	-	juokaa␣
ca005:001	20a	@	-	ja␣
ca005:001	20b	@	-	juopukaa␣
ca005:001	21	@	-	rakkaudesta
ca005:001	-	(.)	-	.␣
ca005:002	ca005:002	ca005:002	VERSE	KV␣5:2␣
ca005:002	1	@	-	Minä␣
ca005:002	2	@	-	nukuin
ca005:002	-	(,)	-	,␣
ca005:002	3a	@	-	mutta␣
ca005:002	pers%3b	@	-	minun␣
ca005:002	3b	@	-	sydämeni␣
ca005:002	4	@	-	valvoi
ca005:002	-	(.)	-	.␣
ca005:002	5	@	-	Kuule
ca005:002	-	(,)	-	,␣
ca005:002	6	@	-	rakkaani␣
ca005:002	7	@	-	kolkuttaa
ca005:002	-	(:)	-	:␣
ca005:002	-	(@)	-	"
ca005:002	8	@	-	Avaa␣
ca005:002	9	@	-	minulle
ca005:002	-	(,)	-	,␣
ca005:002	10	@	-	siskoseni
ca005:002	-	(,)	-	,␣
ca005:002	11	@	-	armaani
ca005:002	-	(,)	-	,␣
ca005:002	12	@	-	kyyhkyseni
ca005:002	-	(,)	-	,␣
ca005:002	13	@	-	puhtoiseni
ca005:002	-	(.)	-	.␣
ca005:002	14a	@	-	Sillä␣
ca005:002	14b	@	-	pääni␣
ca005:002	15	(@)	-	on␣
ca005:002	16	@	-	kastetta␣
ca005:002	15	@	-	täynnä
ca005:002	-	(,)	-	,␣
ca005:002	17	@	-	kiharani␣
ca005:002	19	@	-	yön␣
ca005:002	18	@	-	pisaroita
ca005:002	-	(.)	-	.
ca005:002	-	(@)	-	"␣
ca005:003	ca005:003	ca005:003	VERSE	KV␣5:3␣
