rv001:001	rv001:001	rv001:001	VERSE	Ilm␣1:1␣
rv004:006	23	@	-	edestä␣
rv004:006	24	@	-	ja␣
rv004:006	25a	@	-	takaa␣
rv004:006	22	@	-	silmiä␣
rv004:006	21	@	-	täynnä
rv004:006	25b	.	-	.␣
rv004:007	rv004:007	rv004:007	VERSE	Ilm␣4:7␣
rv004:007	1	@	-	Ja␣
rv004:007	(4) 5	@	-	ensimmäinen␣
rv004:007	(2) 3	@	-	olento␣
rv004:007	-	(@)	-	oli␣
rv004:007	7	@	-	leijonan␣
rv004:007	6	@	-	näköinen
rv004:007	-	(,)	-	,␣
rv004:007	8	@	-	ja␣
rv004:007	10	@	-	toinen␣
rv004:007	11 (9)	@	-	olento␣
rv004:007	13	@	-	nuoren␣
rv004:007	13	@	-	härän␣
rv004:007	12	@	-	näköinen
rv004:007	-	(,)	-	,␣
rv004:007	14	@	-	ja␣
rv004:007	16	@	-	kolmannella␣
rv004:007	(15) 17	@	-	olennolla␣
rv004:007	18	@	-	oli␣
rv004:007	21	@	-	ikäänkuin␣
rv004:007	22	@	-	ihmisen␣
rv004:007	(19) 20	@	-	kasvot
rv004:007	-	(,)	-	,␣
rv004:007	23	@	-	ja␣
rv004:007	25	@	-	neljäs␣
rv004:007	(24) 26	@	-	olento␣
rv004:007	-	(@)	-	oli␣
rv004:007	29a	@	-	lentävän␣
rv004:007	28	@	-	kotkan␣
rv004:007	27	@	-	näköinen
rv004:007	29b	.	-	.␣
rv004:008	rv004:008	rv004:008	VERSE	Ilm␣4:8␣
rv004:008	1	@	-	Ja␣
rv004:008	2	@	-	niillä␣
rv004:008	3	@	-	neljällä␣
rv004:008	4a	@	-	olennolla␣
rv004:008	9	@	-	oli␣
rv004:008	5	@	-	kullakin␣
rv004:008	10 6 7 8	%case	LOC	
rv004:008	12a	@	-	kuusi␣
rv004:008	11	@	-	siipeä
rv004:008	-	(,)	-	,␣
rv004:008	-	(@)	-	ja␣
rv004:008	-	(@)	-	ne␣
rv004:008	-	(@)	-	olivat␣
rv004:008	13	@	-	yltympäri␣
rv004:008	14	@	-	ja␣
rv004:008	15	@	-	sisältä␣
rv004:008	17a	@	-	silmiä␣
rv004:008	16	@	-	täynnä
rv004:008	17b	.	-	.␣
rv004:008	18	@	-	Ja␣
rv004:008	25a	(@)	-	ne␣
rv004:008	25a	@	-	sanoivat␣
rv004:008	19	@	-	lakkaamatta␣
rv004:008	20 21	%case	ABE	
rv004:008	24	@	-	yötä␣
rv004:008	(23)	-	UNTRANSLATED	
rv004:008	22	@	-	päivää
rv004:008	25b	:	-	:␣
rv004:008	25b	@	-	"
rv004:008	26	@	-	Pyhä
rv004:008	-	(,)	-	,␣
rv004:008	27	@	-	pyhä
rv004:008	-	(,)	-	,␣
rv004:008	28	@	-	pyhä␣
rv004:008	-	(@)	-	on␣
rv004:008	29	@	-	Herra␣
rv004:008	(30) 31	@	-	Jumala
rv004:008	-	(,)	-	,␣
rv004:008	(32) 33a	@	-	Kaikkivaltias
rv004:008	33b	,	-	,␣
rv004:008	34	@	-	joka␣
rv004:008	35	@	-	oli␣
rv004:008	36	@	-	ja␣
rv004:008	37	@	-	joka␣
rv004:008	38	@	-	on␣
rv004:008	39	@	-	ja␣
rv004:008	40	@	-	joka␣
rv004:008	41a	@	-	tuleva␣
rv004:008	41a	(@)	-	on
rv004:008	41b	@	-	"
rv004:008	41b	.	-	.␣
rv004:009	rv004:009	rv004:009	VERSE	Ilm␣4:9␣
rv004:009	1	@	-	Ja␣
rv004:009	2	@	-	niin␣
rv004:009	2	@	-	usein␣
rv004:009	2	@	-	kuin␣
rv004:009	(4) 5	@	-	olennot␣
rv004:009	3	@	-	antavat␣
rv004:009	6	@	-	ylistyksen
rv004:009	-	(,)	-	,␣
rv004:009	(7)	-	UNTRANSLATED	
rv004:009	8	@	-	kunnian␣
rv004:009	9	@	-	ja␣
rv004:009	10	@	-	kiitoksen␣
rv004:009	11	@	-	hänelle
rv004:009	-	(,)	-	,␣
rv004:009	11	@	-	joka␣
rv004:009	(14) 15	@	-	valtaistuimella␣
rv004:009	13	%case	LOC	
rv004:009	12	@	-	istuu
rv004:009	-	(,)	-	,␣
rv004:009	16	@	-	joka␣
rv004:009	17	@	-	elää␣
rv004:009	(19) 20	@	-	aina␣
rv004:009	18	%case	?	
rv004:009	-	(@)	-	ja␣
rv004:009	(21) 22a	@	-	iankaikkisesti
rv004:009	22b	,	-	,␣
rv004:010	rv004:010	rv004:010	VERSE	Ilm␣4:10␣
rv004:010	1	@	-	lankeavat␣
rv004:010	2	@	-	ne␣
rv004:010	3 4	@	-	kaksikymmentä␣
rv004:010	3 4	@	-	neljä␣
rv004:010	5	@	-	vanhinta␣
rv004:010	7	@	-	hänen␣
rv004:010	6	@	-	eteensä
rv004:010	-	(,)	-	,␣
rv004:010	7	@	-	joka␣
rv004:010	(10) 11	@	-	valtaistuimella␣
rv004:010	9	%case	LOC	
rv004:010	8	@	-	istuu
rv004:010	-	(,)	-	,␣
rv004:010	12	@	-	ja␣
rv004:010	13	@	-	kumartaen␣
rv004:010	13	@	-	rukoilevat␣
rv004:010	14	@	-	häntä
rv004:010	-	(,)	-	,␣
rv004:010	14	@	-	joka␣
rv004:010	15	@	-	elää␣
rv004:010	(17) 18	@	-	aina␣
rv004:010	16	%case	?	
rv004:010	-	(@)	-	ja␣
rv004:010	(19) 20	@	-	iankaikkisesti
rv004:010	-	(,)	-	,␣
rv004:010	21	@	-	ja␣
rv004:010	22	@	-	heittävät␣
rv004:010	(23) 24	@	-	kruununsa␣
rv004:010	25	%pers	3	
rv004:010	(27) 28	@	-	valtaistuimen␣
rv004:010	26	@	-	eteen␣
rv004:010	29a	@	-	sanoen
rv004:010	29b	:	-	:␣
rv004:011	rv004:011	rv004:011	VERSE	Ilm␣4:11␣
rv004:011	-	(@)	-	"
rv004:011	-	(@)	-	Sinä
rv004:011	-	(,)	-	,␣
rv004:011	-	(@)	-	meidän␣
rv004:011	(3) 4	@	-	Herramme␣
rv004:011	5	@	-	ja␣
rv004:011	8a	@	-	meidän␣
rv004:011	(6) 7	@	-	Jumalamme
rv004:011	-	(,)	-	,␣
rv004:011	2a	@	-	olet␣
rv004:011	1	@	-	arvollinen␣
rv004:011	9	@	-	saamaan␣
rv004:011	(10) 11	@	-	ylistyksen␣
rv004:011	12	@	-	ja␣
rv004:011	(13) 14	@	-	kunnian␣
rv004:011	15	@	-	ja␣
rv004:011	(16) 17a	@	-	voiman
rv004:011	17b	,	-	,␣
rv004:011	18	@	-	sillä␣
rv004:011	19	@	-	sinä␣
rv004:011	20	(@)	-	olet␣
rv004:011	20	@	-	luonut␣
rv004:011	(21) 22	@	-	kaikki
rv004:011	-	(,)	-	,␣
rv004:011	23	@	-	ja␣
rv004:011	27	@	-	sinun␣
rv004:011	(25) 26	@	-	tahdostasi␣
rv004:011	24	%case	LOC	
rv004:011	28	(@)	-	ne␣
rv004:011	28	(@)	-	ovat␣
rv004:011	28	@	-	olemassa␣
rv004:011	29	@	-	ja␣
rv004:011	30a	(@)	-	ovat␣
rv004:011	30a	@	-	luodut
rv004:011	30b	@	-	"
rv004:011	30b	.	-	.␣
rv005:001	rv005:001	rv005:001	VERSE	Ilm␣5:1␣
rv005:001	1	@	-	Ja␣
rv005:001	2	(@)	-	minä␣
rv005:001	2	@	-	näin␣
rv005:001	10 (6) 7 (9)	@	-	valtaistuimella-istuvan␣
rv005:001	8	%case	GEN	
rv005:001	(4) 5	@	-	oikeassa␣
rv005:001	3	%case	LOC	
rv005:001	(4) 5	(@)	-	kädessä␣
rv005:001	11	@	-	kirjakäärön
rv005:001	-	(,)	-	,␣
rv005:001	13	@	-	sisältä␣
rv005:001	14	@	-	ja␣
rv005:001	15	@	-	päältä␣
rv005:001	-	(@)	-	täyteen␣
rv005:001	12	@	-	kirjoitetun
rv005:001	-	(,)	-	,␣
rv005:001	18a	@	-	seitsemällä␣
rv005:001	17	@	-	sinetillä␣
rv005:001	16	@	-	suljetun
rv005:001	18b	.	-	.␣
rv005:002	rv005:002	rv005:002	VERSE	Ilm␣5:2␣
rv005:002	1	@	-	Ja␣
rv005:002	2	(@)	-	minä␣
rv005:002	2	@	-	näin␣
rv005:002	4	@	-	väkevän␣
rv005:002	3	@	-	enkelin
rv005:002	-	(,)	-	,␣
rv005:002	5	(@)	-	joka␣
rv005:002	8a	@	-	suurella␣
rv005:002	7	@	-	äänellä␣
rv005:002	6	%case	LOC	
rv005:002	5	@	-	kuulutti
rv005:002	8b	:	-	:␣
rv005:002	8b	@	-	"
rv005:002	9	@	-	Kuka␣
rv005:002	-	(@)	-	on␣
rv005:002	10	@	-	arvollinen␣
rv005:002	11	@	-	avaamaan␣
rv005:002	12	@	-	tämän␣
rv005:002	13	@	-	kirjan␣
rv005:002	14	@	-	ja␣
rv005:002	15	@	-	murtamaan␣
rv005:002	18a	@	-	sen␣
rv005:002	(16) 17	@	-	sinetit
rv005:002	-	(?)	-	?
rv005:002	18b	@	-	"␣
rv005:003	rv005:003	rv005:003	VERSE	Ilm␣5:3␣
rv005:003	1	@	-	Eikä␣
rv005:003	2	@	-	kukaan␣
rv005:003	(5) 6	@	-	taivaassa␣
rv005:003	4	%case	LOC	
rv005:003	7	@	-	eikä␣
rv005:003	10 (9)	@	-	maan␣
rv005:003	8	@	-	päällä␣
rv005:003	11	@	-	eikä␣
rv005:003	(13) 14	@	-	maan␣
rv005:003	12	@	-	alla␣
rv005:003	3	@	-	voinut␣
rv005:003	15	@	-	avata␣
rv005:003	(16) 17	@	-	kirjaa␣
rv005:003	18	@	-	eikä␣
rv005:003	19	@	-	katsoa␣
rv005:003	20a	@	-	siihen
rv005:003	20b	.	-	.␣
rv005:004	rv005:004	rv005:004	VERSE	Ilm␣5:4␣
rv005:004	1	@	-	Ja␣
rv005:004	2	(@)	-	minä␣
rv005:004	2	@	-	itkin␣
rv005:004	3a	@	-	kovin␣
rv005:004	-	(@)	-	sitä
rv005:004	3b	,	-	,␣
rv005:004	4	@	-	ettei␣
rv005:004	5	@	-	ketään␣
rv005:004	7	@	-	havaittu␣
rv005:004	6	@	-	arvolliseksi␣
rv005:004	8	@	-	avaamaan␣
rv005:004	10 (9)	@	-	kirjaa␣
rv005:004	11	@	-	eikä␣
rv005:004	12	@	-	katsomaan␣
rv005:004	13a	@	-	siihen
rv005:004	13b	.	-	.␣
rv005:005	rv005:005	rv005:005	VERSE	Ilm␣5:5␣
rv005:005	1	@	-	Ja␣
rv005:005	2	@	-	yksi␣
rv005:005	(4) 5	@	-	vanhimmista␣
rv005:005	3	%case	LOC	
rv005:005	6	@	-	sanoi␣
rv005:005	7a	@	-	minulle
rv005:005	7b	:	-	:␣
rv005:005	7b	@	-	"
rv005:005	8	@	-	Älä␣
rv005:005	9a	@	-	itke
rv005:005	9b	;	-	;␣
rv005:005	10	@	-	katso
rv005:005	-	(,)	-	,␣
rv005:005	(12) 13	@	-	jalopeura␣
rv005:005	18a	@	-	Juudan␣
rv005:005	(14)	-	UNTRANSLATED	
rv005:005	(16) 17	@	-	sukukunnasta
rv005:005	15	%case	LOC	
rv005:005	-	(,)	-	,␣
rv005:005	21a	@	-	Daavidin␣
rv005:005	(19) 20	@	-	juurivesa
rv005:005	-	(,)	-	,␣
rv005:005	11	(@)	-	on␣
rv005:005	11	@	-	voittanut
rv005:005	-	(,)	-	,␣
rv005:005	-	(@)	-	niin␣
rv005:005	-	(@)	-	että␣
rv005:005	22	(@)	-	hän␣
rv005:005	tasp%22	@	-	voi␣
rv005:005	22	@	-	avata␣
rv005:005	(23) 24	@	-	kirjan␣
rv005:005	25	@	-	ja␣
rv005:005	29a	@	-	sen␣
rv005:005	27	@	-	seitsemän␣
rv005:005	(26) 28	@	-	sinettiä
rv005:005	29b	@	-	"
rv005:005	29b	.	-	.␣
rv005:006	rv005:006	rv005:006	VERSE	Ilm␣5:6␣
rv005:006	1	@	-	Ja␣
rv005:006	2	(@)	-	minä␣
rv005:006	2	@	-	näin
rv005:006	-	(,)	-	,␣
rv005:006	-	(@)	-	että␣
rv005:006	(5) 6	@	-	valtaistuimen␣
rv005:006	3 4	%case	GEN	
rv005:006	7	@	-	ja␣
rv005:006	8	@	-	niiden␣
rv005:006	9	@	-	neljän␣
rv005:006	10	@	-	olennon␣
rv005:006	11	@	-	ja␣
rv005:006	(14) 15	@	-	vanhinten␣
rv005:006	13	@	-	keskellä␣
rv005:006	12	%case	LOC	
rv005:006	17	@	-	seisoi␣
rv005:006	16	@	-	Karitsa
rv005:006	-	(,)	-	,␣
rv005:006	18	@	-	ikäänkuin␣
rv005:006	19	@	-	teurastettu
rv005:006	-	(;)	-	;␣
rv005:006	20	(@)	-	sillä␣
rv005:006	20	@	-	oli␣
rv005:006	22	@	-	seitsemän␣
rv005:006	21	@	-	sarvea␣
rv005:006	23	@	-	ja␣
rv005:006	25	@	-	seitsemän␣
rv005:006	24	@	-	silmää
rv005:006	-	(,)	-	,␣
rv005:006	26	@	-	jotka␣
rv005:006	27	@	-	ovat␣
rv005:006	28a	@	-	ne␣
rv005:006	29a	@	-	seitsemän␣
rv005:006	(31) 32	@	-	Jumalan␣
rv005:006	30	@	-	henkeä
rv005:006	-	(,)	-	,␣
rv005:006	33	@	-	lähetetyt␣
rv005:006	35	@	-	kaikkeen␣
rv005:006	(36) 37a	@	-	maailmaan
rv005:006	34	%case	LOC	
rv005:006	37b	.	-	.␣
rv005:007	rv005:007	rv005:007	VERSE	Ilm␣5:7␣
rv005:007	1	@	-	Ja␣
rv005:007	2	(@)	-	se␣
rv005:007	2	@	-	tuli␣
rv005:007	3	@	-	ja␣
rv005:007	4	@	-	otti␣
rv005:007	-	(@)	-	kirjan␣
rv005:007	(11) 12a (8) 9	@	-	valtaistuimella-istuvan␣
rv005:007	10	%case	GEN	
rv005:007	(6) 7	@	-	oikeasta␣
rv005:007	5	%case	LOC	
rv005:007	(6) 7	(@)	-	kädestä
rv005:007	12b	.	-	.␣
rv005:008	rv005:008	rv005:008	VERSE	Ilm␣5:8␣
rv005:008	1	@	-	Ja␣
rv005:008	2	@	-	kun␣
rv005:008	3	(@)	-	se␣
rv005:008	3	(@)	-	oli␣
rv005:008	3	@	-	ottanut␣
rv005:008	(4) 5a	@	-	kirjan
rv005:008	-	(,)	-	,␣
rv005:008	-	(@)	-	niin␣
rv005:008	6	@	-	ne␣
rv005:008	7	@	-	neljä␣
rv005:008	8	@	-	olentoa␣
rv005:008	9	@	-	ja␣
rv005:008	11 12	@	-	kaksikymmentä␣
rv005:008	11 12	@	-	neljä␣
rv005:008	(10) 13	@	-	vanhinta␣
rv005:008	14	@	-	lankesivat␣
rv005:008	(16) 17	@	-	Karitsan␣
rv005:008	15	@	-	eteen
rv005:008	-	(,)	-	,␣
rv005:008	-	(@)	-	ja␣
rv005:008	18	(@)	-	heillä␣
rv005:008	18	@	-	oli␣
rv005:008	20	@	-	kantele␣
rv005:008	19	@	-	kullakin
rv005:008	-	(,)	-	,␣
rv005:008	21	@	-	ja␣
rv005:008	-	(@)	-	heillä␣
rv005:008	-	(@)	-	oli␣
rv005:008	23	@	-	kultaiset␣
rv005:008	22	@	-	maljat␣
rv005:008	24	@	-	täynnä␣
rv005:008	25a	@	-	suitsutuksia
rv005:008	25b	,	-	,␣
rv005:008	26	@	-	jotka␣
rv005:008	27	@	-	ovat␣
rv005:008	(30) 31a	@	-	pyhien␣
rv005:008	(28) 29	@	-	rukoukset
rv005:008	31b	,	-	,␣
rv005:009	rv005:009	rv005:009	VERSE	Ilm␣5:9␣
rv005:009	1	@	-	ja␣
rv005:009	2	(@)	-	he␣
rv005:009	2	@	-	veisasivat␣
rv005:009	4	@	-	uutta␣
rv005:009	3	@	-	virttä
rv005:009	-	(,)	-	,␣
rv005:009	5a	@	-	sanoen
rv005:009	-	(:)	-	:␣
rv005:009	-	(@)	-	"
rv005:009	7	(@)	-	Sinä␣
rv005:009	7	@	-	olet␣
rv005:009	6	@	-	arvollinen␣
rv005:009	8	@	-	ottamaan␣
rv005:009	10 (9)	@	-	kirjan␣
rv005:009	11	@	-	ja␣
rv005:009	12	@	-	avaamaan␣
rv005:009	15a	@	-	sen␣
rv005:009	(13) 14	@	-	sinetit
rv005:009	15b	,	-	,␣
rv005:009	16	@	-	sillä␣
rv005:009	17	(@)	-	sinä␣
rv005:009	17	(@)	-	olet␣
rv005:009	17	@	-	tullut␣
rv005:009	17	@	-	teurastetuksi␣
rv005:009	18	@	-	ja␣
rv005:009	19	(@)	-	olet␣
rv005:009	(23) 24	@	-	verelläsi␣
rv005:009	25	%pers	?	
rv005:009	22	%case	LOC	
rv005:009	19	@	-	ostanut␣
rv005:009	(20) 21	@	-	Jumalalle␣
rv005:009	-	(@)	-	ihmiset␣
rv005:009	27	@	-	kaikista␣
rv005:009	28	@	-	sukukunnista␣
rv005:009	26	%case	LOC	
rv005:009	29	@	-	ja␣
rv005:009	30	@	-	kielistä␣
rv005:009	31	@	-	ja␣
rv005:009	32	@	-	kansoista␣
rv005:009	33	@	-	ja␣
rv005:009	34	@	-	kansanheimoista␣
rv005:010	rv005:010	rv005:010	VERSE	Ilm␣5:10␣
rv005:010	1	@	-	ja␣
rv005:010	2	@	-	tehnyt␣
rv005:010	3	@	-	heidät␣
rv005:010	6	@	-	meidän␣
rv005:010	(4) 5	@	-	Jumalallemme␣
rv005:010	7	@	-	kuningaskunnaksi␣
rv005:010	8	@	-	ja␣
rv005:010	9a	@	-	papeiksi
rv005:010	9b	,	-	,␣
rv005:010	10	@	-	ja␣
rv005:010	11	(@)	-	he␣
rv005:010	tasp%11	@	-	tulevat␣
rv005:010	11	@	-	hallitsemaan␣
rv005:010	(13) 14a	@	-	maan␣
rv005:010	12	@	-	päällä
rv005:010	14b	@	-	"
rv005:010	14b	.	-	.␣
rv005:011	rv005:011	rv005:011	VERSE	Ilm␣5:11␣
rv005:011	1	@	-	Ja␣
rv005:011	2a	(@)	-	minä␣
rv005:011	2a	@	-	näin
rv005:011	2b	,	-	,␣
rv005:011	3	@	-	ja␣
rv005:011	4	(@)	-	minä␣
rv005:011	4	@	-	kuulin␣
rv005:011	7	@	-	monien␣
rv005:011	6	@	-	enkelien␣
rv005:011	5	@	-	äänen␣
rv005:011	10 (9)	@	-	valtaistuimen␣
rv005:011	11	@	-	ja␣
rv005:011	(12) 13	@	-	olentojen␣
rv005:011	14	@	-	ja␣
rv005:011	(15) 16a	@	-	vanhinten␣
rv005:011	8	@	-	ympäriltä
rv005:011	16b	,	-	,␣
rv005:011	17	@	-	ja␣
rv005:011	21	@	-	heidän␣
rv005:011	(19) 20	@	-	lukunsa␣
rv005:011	18	@	-	oli␣
rv005:011	22	@	-	kymmenentuhatta␣
rv005:011	case%23	@	-	kertaa␣
rv005:011	23	@	-	kymmenentuhatta␣
rv005:011	24	@	-	ja␣
rv005:011	25	@	-	tuhat␣
rv005:011	case%26	@	-	kertaa␣
rv005:011	26	@	-	tuhat
rv005:011	-	(,)	-	,␣
rv005:012	rv005:012	rv005:012	VERSE	Ilm␣5:12␣
rv005:012	-	(@)	-	ja␣
rv005:012	1	(@)	-	he␣
rv005:012	1	@	-	sanoivat␣
rv005:012	3a	@	-	suurella␣
rv005:012	2	@	-	äänellä
rv005:012	3b	:	-	:␣
rv005:012	3b	@	-	"
rv005:012	(6) 7	@	-	Karitsa
rv005:012	-	(,)	-	,␣
rv005:012	8	@	-	joka␣
rv005:012	9	(@)	-	on␣
rv005:012	9	@	-	teurastettu
rv005:012	-	(,)	-	,␣
rv005:012	5	@	-	on␣
rv005:012	4	@	-	arvollinen␣
rv005:012	10	@	-	saamaan␣
rv005:012	(11) 12	@	-	voiman␣
rv005:012	13	@	-	ja␣
rv005:012	14	@	-	rikkauden␣
rv005:012	15	@	-	ja␣
rv005:012	16	@	-	viisauden␣
rv005:012	17	@	-	ja␣
rv005:012	18	@	-	väkevyyden␣
rv005:012	19	@	-	ja␣
rv005:012	20	@	-	kunnian␣
rv005:012	21	@	-	ja␣
rv005:012	22	@	-	kirkkauden␣
rv005:012	23	@	-	ja␣
rv005:012	24a	@	-	ylistyksen
rv005:012	24b	@	-	"
rv005:012	24b	.	-	.␣
rv005:013	rv005:013	rv005:013	VERSE	Ilm␣5:13␣
rv005:013	1	@	-	Ja␣
rv005:013	2	@	-	kaikkien␣
rv005:013	3	@	-	luotujen
rv005:013	-	(,)	-	,␣
rv005:013	4	@	-	jotka␣
rv005:013	-	(@)	-	ovat␣
rv005:013	(6) 7	@	-	taivaassa␣
rv005:013	5	%case	LOC	
rv005:013	8	@	-	ja␣
rv005:013	(10) 11	@	-	maan␣
rv005:013	9	@	-	päällä␣
rv005:013	12	@	-	ja␣
rv005:013	(14) 15	@	-	maan␣
rv005:013	13	@	-	alla␣
rv005:013	16	@	-	ja␣
rv005:013	(18) 19	@	-	meren␣
rv005:013	17	@	-	päällä
rv005:013	-	(,)	-	,␣
rv005:013	20	@	-	ja␣
rv005:013	24	@	-	kaikkien␣
rv005:013	23	@	-	niissä␣
rv005:013	22	%case	LOC	
rv005:013	pro%21	@	-	olevain␣
rv005:013	25	(@)	-	minä␣
rv005:013	25	@	-	kuulin␣
rv005:013	26a	@	-	sanovan
rv005:013	26b	:	-	:␣
rv005:013	26b	@	-	"
rv005:013	27	@	-	Hänelle
rv005:013	-	(,)	-	,␣
rv005:013	27	@	-	joka␣
rv005:013	(30) 31	@	-	valtaistuimella␣
rv005:013	29	%case	LOC	
rv005:013	28	@	-	istuu
rv005:013	-	(,)	-	,␣
rv005:013	32	@	-	ja␣
rv005:013	(33) 34	@	-	Karitsalle␣
rv005:013	(35) 36	@	-	ylistys␣
rv005:013	37	@	-	ja␣
rv005:013	(38) 39	@	-	kunnia␣
rv005:013	40	@	-	ja␣
rv005:013	(41) 42	@	-	kirkkaus␣
rv005:013	43	@	-	ja␣
rv005:013	(44) 45	@	-	valta␣
rv005:013	(47) 48	@	-	aina␣
rv005:013	46	%case	?	
rv005:013	-	(@)	-	ja␣
rv005:013	(49) 50a	@	-	iankaikkisesti
rv005:013	50b	!	-	!
rv005:013	-	(@)	-	"␣
rv005:014	rv005:014	rv005:014	VERSE	Ilm␣5:14␣
rv005:014	1	@	-	Ja␣
rv005:014	2	@	-	ne␣
rv005:014	3	@	-	neljä␣
rv005:014	4	@	-	olentoa␣
rv005:014	5a	@	-	sanoivat
rv005:014	5b	:	-	:␣
rv005:014	5b	@	-	"
rv005:014	6a	@	-	Amen
rv005:014	6b	@	-	"
rv005:014	6b	,	-	,␣
rv005:014	7	@	-	ja␣
rv005:014	(8) 9	@	-	vanhimmat␣
rv005:014	10	@	-	lankesivat␣
rv005:014	10	(@)	-	kasvoilleen␣
rv005:014	11	@	-	ja␣
rv005:014	12a	@	-	kumartaen␣
rv005:014	12a	@	-	rukoilivat
rv005:014	12b	.	-	.␣
rv006:001	rv006:001	rv006:001	VERSE	Ilm␣6:1␣
rv006:001	1	@	-	Ja␣
rv006:001	2	(@)	-	minä␣
rv006:001	2	@	-	näin
rv006:001	-	(,)	-	,␣
rv006:001	3	@	-	kuinka␣
rv006:001	(5) 6	@	-	Karitsa␣
rv006:001	4	@	-	avasi␣
rv006:001	7	@	-	yhden␣
rv006:001	9	@	-	niistä␣
rv006:001	10	@	-	seitsemästä␣
rv006:001	11a	@	-	sinetistä
rv006:001	8	%case	LOC	
rv006:001	11b	,	-	,␣
rv006:001	12	@	-	ja␣
rv006:001	13	@	-	kuulin␣
rv006:001	14	@	-	yhden␣
rv006:001	16	@	-	niistä␣
rv006:001	17	@	-	neljästä␣
rv006:001	18	@	-	olennosta␣
rv006:001	15	%case	LOC	
rv006:001	19	@	-	sanovan␣
rv006:001	20	@	-	niinkuin␣
rv006:001	22a	@	-	ukkosen␣
rv006:001	21	@	-	äänellä
rv006:001	22b	:	-	:␣
rv006:001	22b	@	-	"
rv006:001	23a	@	-	Tule
rv006:001	-	(!)	-	!
rv006:001	23b	@	-	"␣
rv006:002	rv006:002	rv006:002	VERSE	Ilm␣6:2␣
rv006:002	1	@	-	Ja␣
rv006:002	2a	(@)	-	minä␣
rv006:002	2a	@	-	näin
rv006:002	2b	,	-	,␣
rv006:002	3	@	-	ja␣
rv006:002	4	@	-	katso
rv006:002	-	(:)	-	:␣
rv006:002	6a	@	-	valkea␣
rv006:002	5	@	-	hevonen
rv006:002	6b	;	-	;␣
rv006:002	7	@	-	ja␣
rv006:002	11	@	-	sen␣
rv006:002	pro%10	@	-	selässä␣
rv006:002	(8) 9	@	-	istuvalla␣
rv006:002	12	@	-	oli␣
rv006:002	13	@	-	jousi
rv006:002	-	(,)	-	,␣
rv006:002	14	@	-	ja␣
rv006:002	16	@	-	hänelle␣
rv006:002	15	@	-	annettiin␣
rv006:002	17	@	-	seppele
rv006:002	-	(,)	-	,␣
rv006:002	18	@	-	ja␣
rv006:002	19	(@)	-	hän␣
rv006:002	19	@	-	lähti␣
rv006:002	20	@	-	voittajana␣
rv006:002	21	@	-	ja␣
rv006:002	23a	@	-	voittamaan
rv006:002	22	%case	LOC	
rv006:002	23b	.	-	.␣
rv006:003	rv006:003	rv006:003	VERSE	Ilm␣6:3␣
rv006:003	1	@	-	Ja␣
rv006:003	2	@	-	kun␣
rv006:003	-	(@)	-	Karitsa␣
rv006:003	3	@	-	avasi␣
rv006:003	(6) 7a	@	-	toisen␣
rv006:003	(4) 5	@	-	sinetin
rv006:003	7b	,	-	,␣
rv006:003	8	@	-	kuulin␣
rv006:003	8	(@)	-	minä␣
rv006:003	10 (9)	@	-	toisen␣
rv006:003	11	@	-	olennon␣
rv006:003	12a	@	-	sanovan
rv006:003	12b	:	-	:␣
rv006:003	12b	@	-	"
rv006:003	13a	@	-	Tule
rv006:003	-	(!)	-	!
rv006:003	13b	@	-	"␣
rv006:004	rv006:004	rv006:004	VERSE	Ilm␣6:4␣
rv006:004	1	@	-	Niin␣
rv006:004	2	@	-	lähti␣
rv006:004	3	@	-	toinen␣
rv006:004	4	@	-	hevonen
rv006:004	-	(,)	-	,␣
rv006:004	5a	@	-	tulipunainen
rv006:004	5b	,	-	,␣
rv006:004	6	@	-	ja␣
rv006:004	10	@	-	sen␣
rv006:004	pro%9	@	-	selässä␣
rv006:004	(7) 8	@	-	istuvalle␣
rv006:004	11	@	-	annettiin␣
rv006:004	11	(@)	-	valta␣
rv006:004	(12)	-	UNTRANSLATED	
rv006:004	13	@	-	ottaa␣
rv006:004	13	@	-	pois␣
rv006:004	(14) 15	@	-	rauha␣
rv006:004	(17) 18	@	-	maasta
rv006:004	16	%case	LOC	
rv006:004	-	(,)	-	,␣
rv006:004	(19)	-	UNTRANSLATED	
rv006:004	20	@	-	että␣
rv006:004	-	(@)	-	ihmiset␣
rv006:004	22	@	-	surmaisivat␣
rv006:004	21	@	-	toisiaan
rv006:004	-	(;)	-	;␣
rv006:004	23	@	-	ja␣
rv006:004	25	@	-	hänelle␣
rv006:004	24	@	-	annettiin␣
rv006:004	27a	@	-	suuri␣
rv006:004	26	@	-	miekka
rv006:004	27b	.	-	.␣
rv006:005	rv006:005	rv006:005	VERSE	Ilm␣6:5␣
rv006:005	1	@	-	Ja␣
rv006:005	2	@	-	kun␣
rv006:005	-	(@)	-	Karitsa␣
rv006:005	3	@	-	avasi␣
rv006:005	(6) 7a	@	-	kolmannen␣
rv006:005	(4) 5	@	-	sinetin
rv006:005	7b	,	-	,␣
rv006:005	8	@	-	kuulin␣
rv006:005	8	(@)	-	minä␣
rv006:005	10	@	-	kolmannen␣
rv006:005	11 (9)	@	-	olennon␣
rv006:005	12a	@	-	sanovan
rv006:005	12b	:	-	:␣
rv006:005	12b	@	-	"
rv006:005	13a	@	-	Tule
rv006:005	-	(!)	-	!
rv006:005	13b	@	-	"␣
