ma001:001	ma001:001	ma001:001	VERSE	Mal␣1:1␣
ma002:008	1a	@	-	Mutta␣
ma002:008	1b	@	-	te␣
ma002:008	2	(@)	-	olette␣
ma002:008	2	@	-	poikenneet␣
ma002:008	(4a) 4b	@	-	tieltä
ma002:008	3	%case	LOC	
ma002:008	-	(,)	-	,␣
ma002:008	5	(@)	-	olette␣
ma002:008	7b	@	-	opetuksellanne␣
ma002:008	7a	%case	LOC	
ma002:008	5	(@)	-	saattaneet␣
ma002:008	6	@	-	monet␣
ma002:008	5	@	-	kompastumaan
ma002:008	-	(,)	-	,␣
ma002:008	8	(@)	-	olette␣
ma002:008	8	@	-	turmelleet␣
ma002:008	(10a) 10b	@	-	Leevin␣
ma002:008	9	@	-	liiton
ma002:008	-	(,)	-	,␣
ma002:008	11	@	-	sanoo␣
ma002:008	12	@	-	Herra␣
ma002:008	13	@	-	Sebaot
ma002:008	-	(.)	-	.␣
ma002:009	ma002:009	ma002:009	VERSE	Mal␣2:9␣
ma002:009	1a	@	-	Niinpä␣
ma002:009	2	@	-	minäkin␣
ma002:009	1b	%clitic	kin	
ma002:009	3	@	-	teen␣
ma002:009	4	@	-	teidät␣
ma002:009	5	@	-	halpana␣
ma002:009	5	@	-	pidetyiksi␣
ma002:009	6a	@	-	ja␣
ma002:009	6b	@	-	alhaisiksi␣
ma002:009	7b	@	-	kaiken␣
ma002:009	(8a) 8b	@	-	kansan␣
ma002:009	7a	@	-	edessä
ma002:009	-	(,)	-	,␣
ma002:009	10 9a 9b	@	-	koska␣
ma002:009	pers%11	@	-	te␣
ma002:009	11	@	-	ette␣
ma002:009	11	@	-	ole␣
ma002:009	12	@	-	pitäneet␣
ma002:009	pers%14	@	-	minun␣
ma002:009	14	@	-	teitäni
ma002:009	13	%case	PTV	
ma002:009	-	(,)	-	,␣
ma002:009	15a	@	-	vaan␣
ma002:009	15b 16	(@)	-	olette␣
ma002:009	15b 16	(@)	-	olleet␣
ma002:009	15b 16	@	-	puolueelliset␣
ma002:009	17b	@	-	opetuksessa
ma002:009	17a	%case	LOC	
ma002:009	-	(.)	-	.␣
ma002:010	ma002:010	ma002:010	VERSE	Mal␣2:10␣
ma002:010	1b	@	-	Eikö␣
ma002:010	1a	%clitic	kO	
ma002:010	pers%4b	@	-	meillä␣
ma002:010	4b	@	-	kaikilla␣
ma002:010	4a	%case	LOC	
ma002:010	-	(@)	-	ole␣
ma002:010	3	@	-	sama␣
ma002:010	2	@	-	Isä
ma002:010	-	(?)	-	?␣
ma002:010	5b	@	-	Eikö␣
ma002:010	5a	%clitic	kO	
ma002:010	7	@	-	sama␣
ma002:010	6	@	-	Jumala␣
ma002:010	8	(@)	-	ole␣
ma002:010	pers%8	@	-	meitä␣
ma002:010	8	@	-	luonut
ma002:010	-	(?)	-	?␣
ma002:010	9	@	-	Miksi␣
ma002:010	10	(@)	-	me␣
ma002:010	10	@	-	olemme␣
ma002:010	10	@	-	uskottomat␣
ma002:010	11	@	-	toinen␣
ma002:010	12b	@	-	toisellemme␣
ma002:010	12a	%case	LOC	
ma002:010	-	(@)	-	ja␣
ma002:010	13b	@	-	rikomme␣
ma002:010	13a	%case	?	
ma002:010	15	@	-	isiemme␣
ma002:010	14	@	-	liiton
ma002:010	-	(?)	-	?␣
ma002:011	ma002:011	ma002:011	VERSE	Mal␣2:11␣
ma002:011	2	@	-	Juuda␣
ma002:011	1	(@)	-	on␣
ma002:011	1	@	-	ollut␣
ma002:011	1	@	-	uskoton
ma002:011	(3a)	-	UNTRANSLATED	
ma002:011	-	(,)	-	,␣
ma002:011	5b	@	-	Israelissa␣
ma002:011	5a	%case	LOC	
ma002:011	6a	@	-	ja␣
ma002:011	6c	@	-	Jerusalemissa␣
ma002:011	6b	%case	LOC	
ma002:011	4	(@)	-	on␣
ma002:011	4	@	-	tehty␣
ma002:011	3b	@	-	kauhistus
ma002:011	-	(.)	-	.␣
ma002:011	7	@	-	Sillä␣
ma002:011	9	@	-	Juuda␣
ma002:011	8	(@)	-	on␣
ma002:011	8	@	-	häväissyt␣
ma002:011	11	@	-	Herran␣
ma002:011	10	@	-	pyhäkön
ma002:011	-	(,)	-	,␣
ma002:011	12	@	-	jota␣
ma002:011	13	(@)	-	Herra␣
ma002:011	13	@	-	rakastaa
ma002:011	-	(,)	-	,␣
ma002:011	14a	@	-	ja␣
ma002:011	14b	(@)	-	on␣
ma002:011	14b	@	-	ottanut␣
ma002:011	14b	@	-	avioksi␣
ma002:011	17	@	-	vieraan␣
ma002:011	16	@	-	jumalan␣
ma002:011	15	@	-	tyttäriä
ma002:011	-	(.)	-	.␣
ma002:012	ma002:012	ma002:012	VERSE	Mal␣2:12␣
ma002:012	1	@	-	Hävittäköön␣
ma002:012	2	@	-	Herra␣
ma002:012	-	(@)	-	siltä␣
ma002:012	3b	@	-	mieheltä
ma002:012	3a	%case	LOC	
ma002:012	-	(,)	-	,␣
ma002:012	4	@	-	joka␣
ma002:012	pers%5	@	-	tämän␣
ma002:012	5	@	-	tekee
ma002:012	-	(,)	-	,␣
ma002:012	9	@	-	Jaakobin␣
ma002:012	8b	@	-	majoista␣
ma002:012	8a	%case	LOC	
ma002:012	6	@	-	valvojan␣
ma002:012	7a	@	-	ja␣
ma002:012	7b	@	-	vastaajan␣
ma002:012	10a	@	-	ja␣
ma002:012	12b	@	-	Herran␣
ma002:012	12a	%case	GEN	
ma002:012	13	@	-	Sebaotin␣
ma002:012	11	@	-	uhrilahjan␣
ma002:012	10b	@	-	tuojan
ma002:012	-	(.)	-	.␣
ma002:013	ma002:013	ma002:013	VERSE	Mal␣2:13␣
ma002:013	1a	@	-	Ja␣
ma002:013	2	@	-	toiseksi␣
ma002:013	1b	%case	TRA	
ma002:013	3	(@)	-	te␣
ma002:013	3	(@)	-	olette␣
ma002:013	3	@	-	tehneet␣
ma002:013	-	(@)	-	tämän
ma002:013	-	(:)	-	:␣
ma002:013	4	(@)	-	olette␣
ma002:013	mod%4	@	-	saattaneet␣
ma002:013	8	@	-	Herran␣
ma002:013	7	@	-	alttarin␣
ma002:013	6	%case	GEN	
ma002:013	4	@	-	peitetyksi␣
ma002:013	5	@	-	kyynelillä␣
ma002:013	-	(@)	-	ja␣
ma002:013	9	@	-	itkulla␣
ma002:013	10a	@	-	ja␣
ma002:013	10b	@	-	huokauksilla
ma002:013	-	(,)	-	,␣
ma002:013	11a	@	-	niin␣
ma002:013	11b	@	-	ettei␣
ma002:013	-	(@)	-	hän␣
ma002:013	12	@	-	enää␣
ma002:013	13	@	-	käänny␣
ma002:013	(15a) 15b	@	-	uhrilahjojen␣
ma002:013	14	@	-	puoleen␣
ma002:013	16a 16b	@	-	eikä␣
ma002:013	17	@	-	mielisty␣
ma002:013	16c	@	-	ottamaan␣
ma002:013	-	(@)	-	mitään␣
ma002:013	pers%18b	@	-	teidän␣
ma002:013	18b	@	-	kädestänne
ma002:013	18a	%case	LOC	
ma002:013	-	(.)	-	.␣
ma002:014	ma002:014	ma002:014	VERSE	Mal␣2:14␣
ma002:014	1a	@	-	Mutta␣
ma002:014	1b	(@)	-	te␣
ma002:014	1b	@	-	sanotte
ma002:014	-	(:)	-	:␣
ma002:014	-	(@)	-	"
ma002:014	3	@	-	Minkätähden␣
ma002:014	2	%case	?	
ma002:014	-	(@)	-	niin
ma002:014	-	(?)	-	?
ma002:014	-	(@)	-	"␣
ma002:014	5	@	-	Sentähden
ma002:014	4	%case	?	
ma002:014	-	(,)	-	,␣
ma002:014	5	@	-	että␣
ma002:014	6	@	-	Herra␣
ma002:014	7	@	-	on␣
ma002:014	7	@	-	todistaja␣
ma002:014	8	@	-	sinun␣
ma002:014	9a	@	-	ja␣
ma002:014	pers%11	@	-	sinun␣
ma002:014	11	@	-	nuoruutesi␣
ma002:014	10	@	-	vaimon␣
ma002:014	9b	@	-	välillä
ma002:014	-	(,)	-	,␣
ma002:014	12	@	-	jolle␣
ma002:014	13	@	-	sinä␣
ma002:014	14	(@)	-	olet␣
ma002:014	14	@	-	ollut␣
ma002:014	14	@	-	uskoton
ma002:014	(15)	-	UNTRANSLATED	
ma002:014	-	(,)	-	,␣
ma002:014	16a	@	-	vaikka␣
ma002:014	16b	@	-	hän␣
ma002:014	-	(@)	-	on␣
ma002:014	pers%17	@	-	sinun␣
ma002:014	17	@	-	puolisosi
ma002:014	(18a)	-	UNTRANSLATED	
ma002:014	-	(,)	-	,␣
ma002:014	pers%19	@	-	sinun␣
ma002:014	18b 19	@	-	aviovaimosi
ma002:014	-	(.)	-	.␣
ma002:015	ma002:015	ma002:015	VERSE	Mal␣2:15␣
ma002:015	1a	@	-	Niin␣
ma002:015	1b	@	-	ei␣
ma002:015	3	@	-	tee␣
ma002:015	2	@	-	yksikään
ma002:015	(4a)	-	UNTRANSLATED	
ma002:015	-	(,)	-	,␣
ma002:015	6	@	-	jolla␣
ma002:015	-	(@)	-	on␣
ma002:015	4b	@	-	jäännöskään␣
ma002:015	5	@	-	Hengestä
ma002:015	-	(.)	-	.␣
ma002:015	-	(@)	-	"
ma002:015	7a	@	-	Mutta␣
ma002:015	7b	@	-	kuinkas␣
ma002:015	8a	@	-	se␣
ma002:015	8b	@	-	yksi␣
ma002:015	-	(-)	-	-
ma002:015	-	(?)	-	?
ma002:015	-	(@)	-	"␣
ma002:015	9	(@)	-	Hän␣
ma002:015	9	@	-	pyrki␣
ma002:015	9	(@)	-	saamaan␣
ma002:015	11	@	-	Jumalan␣
ma002:015	-	(@)	-	lupaamia␣
ma002:015	10	@	-	jälkeläisiä
ma002:015	-	(.)	-	.␣
ma002:015	-	(-)	-	-␣
ma002:015	(12a)	-	UNTRANSLATED	
ma002:015	12b	@	-	Ottakaa␣
ma002:015	-	(@)	-	siis␣
ma002:015	12b	@	-	vaari␣
ma002:015	13b	@	-	hengestänne␣
ma002:015	13a	%case	LOC	
ma002:015	14a 16	@	-	älkääkä␣
ma002:015	17	@	-	olko␣
ma002:015	17	@	-	uskottomat␣
ma002:015	15	@	-	nuoruutenne␣
ma002:015	14c	@	-	vaimolle
ma002:015	14b	%case	LOC	
ma002:015	-	(.)	-	.␣
ma002:016	ma002:016	ma002:016	VERSE	Mal␣2:16␣
ma002:016	1	@	-	Sillä␣
ma002:016	-	(@)	-	minä␣
ma002:016	2	@	-	vihaan␣
ma002:016	3	@	-	hylkäämistä
ma002:016	-	(,)	-	,␣
ma002:016	4	@	-	sanoo␣
ma002:016	5	@	-	Herra
ma002:016	-	(,)	-	,␣
ma002:016	7	@	-	Israelin␣
ma002:016	6	@	-	Jumala
ma002:016	-	(,)	-	,␣
ma002:016	8a	@	-	ja␣
ma002:016	-	(@)	-	sitä
ma002:016	-	(,)	-	,␣
ma002:016	-	(@)	-	joka␣
ma002:016	8b	@	-	verhoaa␣
ma002:016	11	@	-	vaatteensa␣
ma002:016	10	%case	NOM.GEN	
ma002:016	9	@	-	vääryydellä
ma002:016	-	(,)	-	,␣
ma002:016	12	@	-	sanoo␣
ma002:016	13	@	-	Herra␣
ma002:016	14	@	-	Sebaot
ma002:016	-	(.)	-	.␣
ma002:016	15a	@	-	Siis␣
ma002:016	15b	@	-	ottakaa␣
ma002:016	15b	@	-	vaari␣
ma002:016	16b	@	-	hengestänne␣
ma002:016	16a	%case	LOC	
ma002:016	17a 17b	@	-	älkääkä␣
ma002:016	18	@	-	olko␣
ma002:016	18	@	-	uskottomat
ma002:016	-	(.)	-	.␣
ma002:017	ma002:017	ma002:017	VERSE	Mal␣2:17␣
ma002:017	1	(@)	-	Te␣
ma002:017	1	@	-	väsytätte␣
ma002:017	2	@	-	Herran␣
ma002:017	3b	@	-	puheillanne
ma002:017	3a	%case	LOC	
ma002:017	-	(.)	-	.␣
ma002:017	4a	@	-	Mutta␣
ma002:017	4b	(@)	-	te␣
ma002:017	4b	@	-	sanotte
ma002:017	-	(:)	-	:␣
ma002:017	-	(@)	-	"
ma002:017	5b	@	-	Miten␣
ma002:017	5a	%case	?	
ma002:017	6	@	-	väsytämme
ma002:017	-	(?)	-	?
ma002:017	-	(@)	-	"␣
ma002:017	7a	@	-	Siten
ma002:017	-	(,)	-	,␣
ma002:017	7a	@	-	että␣
ma002:017	7b	@	-	sanotte
ma002:017	-	(:)	-	:␣
ma002:017	-	(@)	-	"
ma002:017	8	@	-	Jokainen
ma002:017	-	(,)	-	,␣
ma002:017	-	(@)	-	joka␣
ma002:017	10	@	-	pahaa␣
ma002:017	9	@	-	tekee
ma002:017	-	(,)	-	,␣
ma002:017	-	(@)	-	on␣
ma002:017	11	@	-	hyvä␣
ma002:017	13	@	-	Herran␣
ma002:017	12b	@	-	silmissä
ma002:017	12a	%case	LOC	
ma002:017	-	(,)	-	,␣
ma002:017	14a	@	-	ja␣
ma002:017	14b	@	-	niihin␣
ma002:017	15	@	-	hänellä␣
ma002:017	-	(@)	-	on␣
ma002:017	16	@	-	mielisuosio
ma002:017	-	(@)	-	"
ma002:017	-	(;)	-	;␣
ma002:017	17	@	-	tahi
ma002:017	-	(:)	-	:␣
ma002:017	-	(@)	-	"
ma002:017	18	@	-	Missä␣
ma002:017	-	(@)	-	on␣
ma002:017	(20a) 20b	@	-	tuomion␣
ma002:017	19	@	-	Jumala
ma002:017	-	(?)	-	?
ma002:017	-	(@)	-	"␣
ma003:001	ma003:001	ma003:001	VERSE	Mal␣3:1␣
ma003:001	1	@	-	Katso
ma003:001	-	(,)	-	,␣
ma003:001	pers%1	@	-	minä␣
ma003:001	2	@	-	lähetän␣
ma003:001	3	@	-	sanansaattajani
ma003:001	-	(,)	-	,␣
ma003:001	4a	@	-	ja␣
ma003:001	4b	(@)	-	hän␣
ma003:001	4b	(@)	-	on␣
ma003:001	4b	@	-	valmistava␣
ma003:001	5	@	-	tien␣
ma003:001	pers%6b	@	-	minun␣
ma003:001	6b	@	-	eteeni
ma003:001	6a	%case	LOC	
ma003:001	-	(.)	-	.␣
ma003:001	7a	@	-	Ja␣
ma003:001	7b	@	-	äkisti␣
ma003:001	8	(@)	-	on␣
ma003:001	8	@	-	tuleva␣
ma003:001	10	@	-	temppeliinsä␣
ma003:001	9	%case	LOC	
ma003:001	(11a) 11b	@	-	Herra
ma003:001	-	(,)	-	,␣
ma003:001	12	@	-	jota␣
ma003:001	13	@	-	te␣
ma003:001	14	@	-	etsitte
ma003:001	-	(,)	-	,␣
ma003:001	15a	@	-	ja␣
ma003:001	(16a) 16b	@	-	liiton␣
ma003:001	15b	@	-	enkeli
ma003:001	-	(,)	-	,␣
ma003:001	17	@	-	jota␣
ma003:001	18	@	-	te␣
ma003:001	19	@	-	halajatte
ma003:001	-	(.)	-	.␣
ma003:001	20	@	-	Katso
ma003:001	-	(,)	-	,␣
ma003:001	21	(@)	-	hän␣
ma003:001	21	@	-	tulee
ma003:001	-	(,)	-	,␣
ma003:001	22	@	-	sanoo␣
ma003:001	23	@	-	Herra␣
ma003:001	24	@	-	Sebaot
ma003:001	-	(.)	-	.␣
ma003:002	ma003:002	ma003:002	VERSE	Mal␣3:2␣
ma003:002	1a	@	-	Mutta␣
ma003:002	1b	@	-	kuka␣
ma003:002	2	@	-	kestää␣
ma003:002	pers%5	@	-	hänen␣
ma003:002	5	@	-	tulemisensa␣
ma003:002	4	@	-	päivän
ma003:002	3	%case	GEN	
ma003:002	-	(,)	-	,␣
ma003:002	6a	@	-	ja␣
ma003:002	6b	@	-	kuka␣
ma003:002	(7a) 7b	(@)	-	voi␣
ma003:002	(7a) 7b	@	-	pysyä
ma003:002	-	(,)	-	,␣
ma003:002	8a	@	-	kun␣
ma003:002	pers%8b	@	-	hän␣
ma003:002	8b	@	-	ilmestyy
ma003:002	-	(?)	-	?␣
ma003:002	9	@	-	Sillä␣
ma003:002	10	@	-	hän␣
ma003:002	-	(@)	-	on␣
ma003:002	11a	@	-	niinkuin␣
ma003:002	12	@	-	kultasepän␣
ma003:002	11b	@	-	tuli␣
ma003:002	13a	@	-	ja␣
ma003:002	13b	@	-	niinkuin␣
ma003:002	14	@	-	pesijäin␣
ma003:002	13c	@	-	saippua
ma003:002	-	(.)	-	.␣
ma003:003	ma003:003	ma003:003	VERSE	Mal␣3:3␣
ma003:003	1a	@	-	Ja␣
ma003:003	1b	(@)	-	hän␣
ma003:003	1b	@	-	istuu␣
ma003:003	-	(@)	-	ja␣
ma003:003	2	@	-	sulattaa␣
ma003:003	3a	@	-	ja␣
ma003:003	3b	@	-	puhdistaa␣
ma003:003	4	@	-	hopean
ma003:003	(5a)	-	UNTRANSLATED	
ma003:003	-	(,)	-	,␣
ma003:003	5b	(@)	-	hän␣
ma003:003	5b	@	-	puhdistaa␣
ma003:003	8	@	-	Leevin␣
ma003:003	7	@	-	pojat
ma003:003	6	%case	NOM	
ma003:003	(9a)	-	UNTRANSLATED	
ma003:003	-	(,)	-	,␣
ma003:003	9b	@	-	saa␣
ma003:003	10	@	-	ne␣
ma003:003	9b	@	-	puhtaiksi␣
ma003:003	11a	@	-	kuin␣
ma003:003	11b	@	-	kullan␣
ma003:003	12a	@	-	ja␣
ma003:003	(12b)	-	UNTRANSLATED	
ma003:003	12c	@	-	hopean␣
ma003:003	13a	@	-	ja␣
ma003:003	-	(@)	-	sitten␣
ma003:003	15	(@)	-	he␣
ma003:003	15	@	-	tuovat␣
ma003:003	13b	%case	?	
ma003:003	14b	@	-	Herralle␣
ma003:003	14a	%case	LOC	
ma003:003	16	@	-	uhrilahjoja␣
ma003:003	17b	@	-	vanhurskaudessa
ma003:003	17a	%case	LOC	
ma003:003	-	(.)	-	.␣
ma003:004	ma003:004	ma003:004	VERSE	Mal␣3:4␣
ma003:004	1a	@	-	Ja␣
ma003:004	2b	@	-	Herralle␣
ma003:004	2a	%case	LOC	
ma003:004	1b	@	-	ovat␣
ma003:004	1b	@	-	otollisia␣
ma003:004	4	@	-	Juudan␣
ma003:004	5a	@	-	ja␣
ma003:004	5b	@	-	Jerusalemin␣
ma003:004	3	@	-	uhrilahjat␣
ma003:004	6a	@	-	niinkuin␣
ma003:004	7	@	-	ammoin␣
ma003:004	7	@	-	menneinä␣
ma003:004	6b	@	-	päivinä␣
ma003:004	8a	@	-	ja␣
ma003:004	9	@	-	muinaisina␣
ma003:004	8c	@	-	vuosina
ma003:004	8b	%case	ESS	
ma003:004	-	(.)	-	.␣
ma003:005	ma003:005	ma003:005	VERSE	Mal␣3:5␣
ma003:005	1a	@	-	Ja␣
ma003:005	1b	(@)	-	minä␣
ma003:005	1b	@	-	lähestyn␣
ma003:005	2	@	-	teitä␣
ma003:005	3b	@	-	pitääkseni␣
ma003:005	3a	%case	TRA	
ma003:005	3b	@	-	tuomion␣
ma003:005	4a	@	-	ja␣
ma003:005	4b	@	-	tulen␣
ma003:005	6	@	-	kiiruusti␣
ma003:005	5	@	-	todistajaksi␣
ma003:005	7b	@	-	velhoja␣
ma003:005	(7a)	-	UNTRANSLATED	
ma003:005	8a	@	-	ja␣
ma003:005	8c	@	-	avionrikkojia␣
ma003:005	(8b)	-	UNTRANSLATED	
ma003:005	9a	@	-	ja␣
ma003:005	10b 9c	@	-	väärinvannojia␣
ma003:005	10a	%case	PTV	
ma003:005	9b	@	-	vastaan␣
ma003:005	11a	@	-	ja␣
ma003:005	-	(@)	-	niitä␣
ma003:005	11b	@	-	vastaan
ma003:005	-	(,)	-	,␣
ma003:005	-	(@)	-	jotka␣
ma003:005	11c	@	-	sortavat␣
ma003:005	13	@	-	palkkalaista␣
ma003:005	12	@	-	palkanmaksussa
ma003:005	-	(,)	-	,␣
ma003:005	14	@	-	leskeä␣
ma003:005	15a	@	-	ja␣
ma003:005	15b	@	-	orpoa␣
ma003:005	16a	@	-	ja␣
ma003:005	16b	@	-	vääntävät␣
ma003:005	16b	@	-	vääräksi␣
ma003:005	17	@	-	muukalaisen␣
ma003:005	16b	(@)	-	asian␣
ma003:005	18a 18b	@	-	eivätkä␣
ma003:005	19	@	-	pelkää␣
ma003:005	pers%19	@	-	minua
ma003:005	-	(,)	-	,␣
ma003:005	20	@	-	sanoo␣
ma003:005	21	@	-	Herra␣
ma003:005	22	@	-	Sebaot
ma003:005	-	(.)	-	.␣
ma003:006	ma003:006	ma003:006	VERSE	Mal␣3:6␣
ma003:006	1	@	-	Sillä␣
ma003:006	2	@	-	minä
ma003:006	-	(,)	-	,␣
ma003:006	3	@	-	Herra
ma003:006	-	(,)	-	,␣
ma003:006	4	@	-	en␣
ma003:006	5	@	-	muutu
ma003:006	-	(,)	-	,␣
ma003:006	6a 9	@	-	ettekä␣
ma003:006	6b	@	-	te
ma003:006	-	(,)	-	,␣
ma003:006	8	@	-	Jaakobin␣
ma003:006	7	@	-	lapset
ma003:006	-	(,)	-	,␣
ma003:006	10	@	-	herkeä
ma003:006	-	(:)	-	:␣
ma003:007	ma003:007	ma003:007	VERSE	Mal␣3:7␣
ma003:007	2	@	-	isienne␣
ma003:007	1c	@	-	päivistä␣
ma003:007	1a 1b	@	-	asti␣
ma003:007	3	(@)	-	te␣
ma003:007	3	(@)	-	olette␣
ma003:007	3	@	-	poikenneet␣
ma003:007	pers%4b	@	-	minun␣
ma003:007	4b	@	-	käskyistäni␣
ma003:007	4a	%case	LOC	
ma003:007	5a 5b	@	-	ettekä␣
ma003:007	6	@	-	noudata␣
ma003:007	-	(@)	-	niitä
ma003:007	-	(.)	-	.␣
ma003:007	7	@	-	Kääntykää␣
ma003:007	pers%8	@	-	minun␣
ma003:007	8	@	-	tyköni
ma003:007	-	(,)	-	,␣
ma003:007	9a	@	-	niin␣
ma003:007	9b	(@)	-	minä␣
ma003:007	9b	@	-	käännyn␣
ma003:007	pers%10	@	-	teidän␣
ma003:007	10	@	-	tykönne
ma003:007	-	(,)	-	,␣
ma003:007	11	@	-	sanoo␣
ma003:007	12	@	-	Herra␣
ma003:007	13	@	-	Sebaot
ma003:007	-	(.)	-	.␣
ma003:007	14a	@	-	Mutta␣
ma003:007	14b	(@)	-	te␣
ma003:007	14b	@	-	sanotte
ma003:007	-	(:)	-	:␣
ma003:007	-	(@)	-	"
ma003:007	15b	@	-	Missä␣
ma003:007	15a	%case	LOC	
ma003:007	-	(@)	-	asiassa␣
ma003:007	16	(@)	-	meidän␣
ma003:007	16	(@)	-	on␣
ma003:007	16	@	-	käännyttävä
ma003:007	-	(?)	-	?
ma003:007	-	(@)	-	"␣
ma003:008	ma003:008	ma003:008	VERSE	Mal␣3:8␣
ma003:008	1b	@	-	Riistääkö␣
ma003:008	1a	%clitic	kO	
ma003:008	2	@	-	ihminen␣
ma003:008	3	@	-	Jumalalta
ma003:008	-	(?)	-	?␣
ma003:008	5	@	-	Te␣
ma003:008	4	@	-	kuitenkin␣
ma003:008	6	@	-	riistätte␣
ma003:008	7	@	-	minulta
ma003:008	-	(.)	-	.␣
ma003:008	8a	@	-	Mutta␣
ma003:008	8b	(@)	-	te␣
ma003:008	8b	@	-	sanotte
ma003:008	-	(:)	-	:␣
ma003:008	-	(@)	-	"
ma003:008	9b	@	-	Missä␣
ma003:008	9a	%case	LOC	
ma003:008	-	(@)	-	asiassa␣
ma003:008	10	(@)	-	me␣
ma003:008	pers%10	@	-	sinulta␣
ma003:008	10	@	-	riistämme
ma003:008	-	(?)	-	?
ma003:008	-	(@)	-	"␣
ma003:008	(11a) 11b	@	-	Kymmenyksissä␣
ma003:008	12a	@	-	ja␣
ma003:008	(12b) 12c	@	-	antimissa
ma003:008	-	(.)	-	.␣
ma003:009	ma003:009	ma003:009	VERSE	Mal␣3:9␣
ma003:009	2	@	-	Te␣
ma003:009	3	(@)	-	olette␣
ma003:009	1b	@	-	kirouksella␣
ma003:009	1a	%case	LOC	
ma003:009	3	@	-	kirotut
ma003:009	-	(,)	-	,␣
ma003:009	4a	@	-	kun␣
ma003:009	5	@	-	te
ma003:009	-	(,)	-	,␣
ma003:009	8	@	-	koko␣
ma003:009	(7a) 7b	@	-	kansa
ma003:009	-	(,)	-	,␣
ma003:009	6	@	-	riistätte␣
ma003:009	4b	@	-	minulta
ma003:009	-	(.)	-	.␣
ma003:010	ma003:010	ma003:010	VERSE	Mal␣3:10␣
ma003:010	1	@	-	Tuokaa␣
ma003:010	3	@	-	täydet␣
ma003:010	2	%case	NOM	
ma003:010	(4a) 4b	@	-	kymmenykset␣
ma003:010	6 (7a) 7b	@	-	varastohuoneeseen
ma003:010	5	%case	LOC	
ma003:010	-	(,)	-	,␣
ma003:010	8a	@	-	että␣
ma003:010	pers%10b	@	-	minun␣
ma003:010	10b	@	-	huoneessani␣
ma003:010	10a	%case	LOC	
ma003:010	8b	@	-	olisi␣
ma003:010	9	@	-	ravintoa
ma003:010	-	(,)	-	,␣
ma003:010	11a	@	-	ja␣
ma003:010	13b	@	-	siten␣
ma003:010	13a	%case	?	
ma003:010	11b	@	-	koetelkaa␣
ma003:010	12	%inflection	DER.ACT.IMP.2P	
ma003:010	pers%11b	@	-	minua
ma003:010	-	(,)	-	,␣
ma003:010	14	@	-	sanoo␣
ma003:010	15	@	-	Herra␣
ma003:010	16	@	-	Sebaot
ma003:010	-	(:)	-	:␣
ma003:010	17 18	@	-	totisesti␣
ma003:010	19	(@)	-	minä␣
ma003:010	19	@	-	avaan␣
ma003:010	20	@	-	teille␣
ma003:010	(23a) 23b	@	-	taivaan␣
ma003:010	22	@	-	akkunat␣
ma003:010	21	%case	NOM	
ma003:010	24a	@	-	ja␣
ma003:010	24b	@	-	vuodatan␣
ma003:010	25	@	-	teille␣
ma003:010	26	@	-	siunausta␣
ma003:010	29	@	-	ylenpalttisesti
ma003:010	27 28	%case	MAN	
ma003:010	-	(.)	-	.␣
ma003:011	ma003:011	ma003:011	VERSE	Mal␣3:11␣
ma003:011	1a	@	-	Ja␣
ma003:011	1b	(@)	-	minä␣
ma003:011	1b	@	-	karkoitan␣
ma003:011	1b	(@)	-	nuhtelullani␣
ma003:011	2	@	-	teiltä␣
ma003:011	3b	@	-	syöjäsirkat␣
ma003:011	3a	%case	NOM	
ma003:011	5	@	-	turmelemasta␣
ma003:011	4a 4b	%case	LOC	
ma003:011	6	@	-	teidän␣
ma003:011	(9a) 9b	@	-	maanne␣
ma003:011	8	@	-	hedelmää
ma003:011	7	%case	PTV	
ma003:011	-	(,)	-	,␣
ma003:011	10a 10b	@	-	eikä␣
ma003:011	12	@	-	teidän␣
ma003:011	(13a) 13b	@	-	viiniköynnöksenne␣
ma003:011	14b	@	-	kedolla␣
ma003:011	14a	%case	LOC	
ma003:011	11	@	-	ole␣
ma003:011	11	@	-	hedelmätön
ma003:011	-	(,)	-	,␣
ma003:011	15	@	-	sanoo␣
ma003:011	16	@	-	Herra␣
ma003:011	17	@	-	Sebaot
ma003:011	-	(.)	-	.␣
ma003:012	ma003:012	ma003:012	VERSE	Mal␣3:12␣
ma003:012	1a	@	-	Ja␣
ma003:012	2	@	-	teidän␣
ma003:012	1b	@	-	onneanne␣
ma003:012	1b	@	-	kiittävät␣
ma003:012	3	@	-	kaikki␣
ma003:012	(4a) 4b	@	-	pakanat
ma003:012	-	(,)	-	,␣
ma003:012	5	@	-	sillä␣
ma003:012	7	@	-	te␣
ma003:012	6	(@)	-	tulette␣
ma003:012	6	@	-	olemaan␣
ma003:012	9	@	-	ihasteltu␣
ma003:012	8	@	-	maa
ma003:012	-	(,)	-	,␣
ma003:012	10	@	-	sanoo␣
ma003:012	11	@	-	Herra␣
ma003:012	12	@	-	Sebaot
ma003:012	-	(.)	-	.␣
ma003:013	ma003:013	ma003:013	VERSE	Mal␣3:13␣
ma003:013	1	@	-	Ynseät␣
ma003:013	1	@	-	ovat␣
ma003:013	pers%3	@	-	teidän␣
ma003:013	3	@	-	puheenne␣
ma003:013	pers%2	@	-	minua␣
ma003:013	2	@	-	vastaan
ma003:013	-	(,)	-	,␣
ma003:013	4	@	-	sanoo␣
