jg001:001	jg001:001	jg001:001	VERSE	Tm␣1:1␣
jg006:011	jg006:011	jg006:011	VERSE	Tm␣6:11␣
jg006:011	1a	@	-	Ja␣
jg006:011	3	@	-	Herran␣
jg006:011	2	@	-	enkeli␣
jg006:011	1b	@	-	tuli␣
jg006:011	4a	@	-	ja␣
jg006:011	4b	@	-	istui␣
jg006:011	8b	@	-	Ofran␣
jg006:011	7 8a	%case	GEN	
jg006:011	(6a) 6b	@	-	tammen␣
jg006:011	5	@	-	alle
jg006:011	-	(,)	-	,␣
jg006:011	9	@	-	joka␣
jg006:011	-	(@)	-	oli␣
jg006:011	11	@	-	abieserilaisen␣
jg006:011	10b	@	-	Jooaan␣
jg006:011	10a	@	-	oma
jg006:011	-	(,)	-	,␣
jg006:011	12a	@	-	juuri␣
jg006:011	12a	@	-	kun␣
jg006:011	pers%13	@	-	tämän␣
jg006:011	13	@	-	poika␣
jg006:011	12b	@	-	Gideon␣
jg006:011	14	(@)	-	oli␣
jg006:011	14	@	-	puimassa␣
jg006:011	15	@	-	nisuja␣
jg006:011	16b	@	-	viinikuurnassa
jg006:011	16a	%case	LOC	
jg006:011	-	(,)	-	,␣
jg006:011	17b	@	-	korjatakseen␣
jg006:011	17a	%case	TRA	
jg006:011	-	(@)	-	ne␣
jg006:011	17b	@	-	talteen␣
jg006:011	19	@	-	midianilaisilta
jg006:011	18a 18b	%case	LOC	
jg006:011	-	(.)	-	.␣
jg006:012	jg006:012	jg006:012	VERSE	Tm␣6:12␣
jg006:012	1a	@	-	Ja␣
jg006:012	4	@	-	Herran␣
jg006:012	3	@	-	enkeli␣
jg006:012	1b	@	-	ilmestyi␣
jg006:012	2	@	-	hänelle␣
jg006:012	5a	@	-	ja␣
jg006:012	5b	@	-	sanoi␣
jg006:012	6	@	-	hänelle
jg006:012	-	(:)	-	:␣
jg006:012	-	(@)	-	"
jg006:012	7	@	-	Herra␣
jg006:012	-	(@)	-	olkoon␣
jg006:012	pers%8	@	-	sinun␣
jg006:012	8	@	-	kanssasi
jg006:012	-	(,)	-	,␣
jg006:012	-	(@)	-	sinä␣
jg006:012	(10a) 10b 9	@	-	sotaurho
jg006:012	-	(!)	-	!
jg006:012	-	(@)	-	"␣
jg006:013	jg006:013	jg006:013	VERSE	Tm␣6:13␣
jg006:013	1a	@	-	Niin␣
jg006:013	3	@	-	Gideon␣
jg006:013	1b	@	-	vastasi␣
jg006:013	2	@	-	hänelle
jg006:013	-	(:)	-	:␣
jg006:013	-	(@)	-	"
jg006:013	4	@	-	Oi
jg006:013	-	(,)	-	,␣
jg006:013	5	@	-	Herrani
jg006:013	-	(,)	-	,␣
jg006:013	6a	@	-	jos␣
jg006:013	7	@	-	Herra␣
jg006:013	6b	@	-	on␣
jg006:013	pers%8	@	-	meidän␣
jg006:013	8	@	-	kanssamme
jg006:013	-	(,)	-	,␣
jg006:013	9b	@	-	miksi␣
jg006:013	9a	@	-	sitten␣
jg006:013	11	@	-	kaikki␣
jg006:013	12	@	-	tämä␣
jg006:013	10	(@)	-	on␣
jg006:013	pers%10	@	-	meitä␣
jg006:013	10	@	-	kohdannut
jg006:013	-	(?)	-	?␣
jg006:013	13a	@	-	Ja␣
jg006:013	13b	@	-	missä␣
jg006:013	-	(@)	-	ovat␣
jg006:013	14	@	-	kaikki␣
jg006:013	pers%15	@	-	hänen␣
jg006:013	15	@	-	ihmeelliset␣
jg006:013	15	@	-	tekonsa
jg006:013	-	(,)	-	,␣
jg006:013	16	@	-	joista␣
jg006:013	19	@	-	isämme␣
jg006:013	17	(@)	-	ovat␣
jg006:013	18	@	-	meille␣
jg006:013	17	@	-	kertoneet␣
jg006:013	20a 20b	@	-	sanoen
jg006:013	(21a) (21b)	-	UNTRANSLATED	
jg006:013	-	(:)	-	:␣
jg006:013	-	(@)	-	'
jg006:013	24	@	-	Herra␣
jg006:013	23	(@)	-	on␣
jg006:013	23	@	-	johdattanut␣
jg006:013	pers%23	@	-	meidät␣
jg006:013	-	(@)	-	tänne␣
jg006:013	22b	@	-	Egyptistä
jg006:013	22a	%case	LOC	
jg006:013	-	(@)	-	'
jg006:013	-	(?)	-	?␣
jg006:013	25a	@	-	Mutta␣
jg006:013	25b	@	-	nyt␣
jg006:013	27	@	-	Herra␣
jg006:013	26	(@)	-	on␣
jg006:013	26	@	-	hyljännyt␣
jg006:013	pers%26	@	-	meidät␣
jg006:013	28a	@	-	ja␣
jg006:013	28b	@	-	antanut␣
jg006:013	pers%28b	@	-	meidät␣
jg006:013	30	@	-	Midianin␣
jg006:013	29b	@	-	kouriin
jg006:013	29a	%case	LOC	
jg006:013	-	(.)	-	.
jg006:013	-	(@)	-	"␣
jg006:014	jg006:014	jg006:014	VERSE	Tm␣6:14␣
jg006:014	1a	@	-	Silloin␣
jg006:014	3	@	-	Herra␣
jg006:014	1b	@	-	kääntyi␣
jg006:014	2	@	-	häneen␣
jg006:014	4a	@	-	ja␣
jg006:014	4b	@	-	sanoi
jg006:014	-	(:)	-	:␣
jg006:014	-	(@)	-	"
jg006:014	5	@	-	Mene␣
jg006:014	7	@	-	tässä␣
jg006:014	6b	@	-	voimassasi␣
jg006:014	6a	%case	LOC	
jg006:014	8a	@	-	ja␣
jg006:014	8b	@	-	vapauta␣
jg006:014	10	@	-	Israel␣
jg006:014	9	%case	NOM	
jg006:014	12	@	-	Midianin␣
jg006:014	11b	@	-	kourista
jg006:014	11a	%case	LOC	
jg006:014	(13a) (13b)	-	UNTRANSLATED	
jg006:014	-	(;)	-	;␣
jg006:014	14	(@)	-	minä␣
jg006:014	14	@	-	lähetän␣
jg006:014	pers%14	@	-	sinut
jg006:014	-	(@)	-	"
jg006:014	-	(.)	-	.␣
jg006:015	jg006:015	jg006:015	VERSE	Tm␣6:15␣
jg006:015	(1a)	-	UNTRANSLATED	
jg006:015	1b	(@)	-	Hän␣
jg006:015	1b	@	-	vastasi␣
jg006:015	2	@	-	hänelle
jg006:015	-	(:)	-	:␣
jg006:015	-	(@)	-	"
jg006:015	3	@	-	Oi
jg006:015	-	(,)	-	,␣
jg006:015	4	@	-	Herra
jg006:015	-	(,)	-	,␣
jg006:015	5b	@	-	millä␣
jg006:015	5a	%case	LOC	
jg006:015	6	(@)	-	minä␣
jg006:015	6	@	-	vapautan␣
jg006:015	8	@	-	Israelin
jg006:015	7	%case	GEN	
jg006:015	(9)	-	UNTRANSLATED	
jg006:015	-	(?)	-	?␣
jg006:015	pers%10	@	-	Minun␣
jg006:015	10	@	-	sukunihan␣
jg006:015	-	(@)	-	on␣
jg006:015	(11a) 11b	@	-	heikoin␣
jg006:015	12b	@	-	Manassessa
jg006:015	12a	%case	LOC	
jg006:015	-	(,)	-	,␣
jg006:015	13a	@	-	ja␣
jg006:015	13b	@	-	minä␣
jg006:015	-	(@)	-	itse␣
jg006:015	-	(@)	-	olen␣
jg006:015	-	(@)	-	kaikkein␣
jg006:015	(14a) 14b	@	-	vähäisin␣
jg006:015	16	@	-	isäni␣
jg006:015	15b	@	-	perheessä
jg006:015	15a	%case	LOC	
jg006:015	-	(.)	-	.
jg006:015	-	(@)	-	"␣
jg006:016	jg006:016	jg006:016	VERSE	Tm␣6:16␣
jg006:016	(1a)	-	UNTRANSLATED	
jg006:016	3	@	-	Herra␣
jg006:016	1b	@	-	sanoi␣
jg006:016	2	@	-	hänelle
jg006:016	(4)	-	UNTRANSLATED	
jg006:016	-	(:)	-	:␣
jg006:016	-	(@)	-	"
jg006:016	5	(@)	-	Minä␣
jg006:016	5	@	-	olen␣
jg006:016	pers%6	@	-	sinun␣
jg006:016	6	@	-	kanssasi
jg006:016	-	(,)	-	,␣
jg006:016	7a	@	-	ja␣
jg006:016	7b	(@)	-	sinä␣
jg006:016	7b	@	-	voitat␣
jg006:016	9	@	-	midianilaiset␣
jg006:016	8	%case	NOM	
jg006:016	10a	@	-	niinkuin␣
jg006:016	11	@	-	yhden␣
jg006:016	-	(@)	-	ainoan␣
jg006:016	10b	@	-	miehen
jg006:016	-	(@)	-	"
jg006:016	-	(.)	-	.␣
jg006:017	jg006:017	jg006:017	VERSE	Tm␣6:17␣
jg006:017	1a	@	-	Mutta␣
jg006:017	1b	(@)	-	hän␣
jg006:017	1b	@	-	sanoi␣
jg006:017	2	@	-	hänelle
jg006:017	-	(:)	-	:␣
jg006:017	-	(@)	-	"
jg006:017	3	@	-	Jos␣
jg006:017	4	%inflection	SUBORD	
jg006:017	5	(@)	-	olen␣
jg006:017	5	@	-	saanut␣
jg006:017	6	@	-	armon␣
jg006:017	pers%7b	@	-	sinun␣
jg006:017	7b	@	-	silmiesi␣
jg006:017	7a	@	-	edessä
jg006:017	-	(,)	-	,␣
jg006:017	8a	@	-	niin␣
jg006:017	8b	@	-	osoita␣
jg006:017	9	@	-	minulle␣
jg006:017	10	@	-	tunnusteolla
jg006:017	-	(,)	-	,␣
jg006:017	11a	@	-	että␣
jg006:017	11b	@	-	sinä␣
jg006:017	-	(@)	-	itse␣
jg006:017	12	@	-	puhut␣
jg006:017	pers%13	@	-	minun␣
jg006:017	13	@	-	kanssani
jg006:017	-	(.)	-	.␣
jg006:018	jg006:018	jg006:018	VERSE	Tm␣6:18␣
jg006:018	1	@	-	Älä␣
jg006:018	2	%inflection	NEGV.ACT.IMP.2S	
jg006:018	3	@	-	poistu␣
jg006:018	4b	@	-	täältä
jg006:018	4a	%case	LOC	
jg006:018	-	(,)	-	,␣
jg006:018	5	@	-	ennenkuin␣
jg006:018	pers%6	@	-	minä␣
jg006:018	6	@	-	tulen␣
jg006:018	6	@	-	takaisin␣
jg006:018	pers%7	@	-	sinun␣
jg006:018	7	@	-	luoksesi␣
jg006:018	8a	@	-	ja␣
jg006:018	8b	@	-	tuon␣
jg006:018	10	@	-	uhrilahjani␣
jg006:018	9	%case	NOM.GEN	
jg006:018	11a	@	-	ja␣
jg006:018	11b	@	-	panen␣
jg006:018	-	(@)	-	sen␣
jg006:018	12a 12b	@	-	eteesi
jg006:018	(13a)	-	UNTRANSLATED	
jg006:018	-	(.)	-	.
jg006:018	-	(@)	-	"␣
jg006:018	13b	(@)	-	Hän␣
jg006:018	13b	@	-	sanoi
jg006:018	-	(:)	-	:␣
jg006:018	-	(@)	-	"
jg006:018	14	@	-	Minä␣
jg006:018	15	@	-	jään
jg006:018	-	(,)	-	,␣
jg006:018	16	@	-	kunnes␣
jg006:018	pers%17	@	-	sinä␣
jg006:018	17	@	-	tulet␣
jg006:018	17	@	-	takaisin
jg006:018	-	(@)	-	"
jg006:018	-	(.)	-	.␣
jg006:019	jg006:019	jg006:019	VERSE	Tm␣6:19␣
jg006:019	(1a)	-	UNTRANSLATED	
jg006:019	1b	@	-	Gideon␣
jg006:019	2	@	-	meni␣
jg006:019	3a	@	-	ja␣
jg006:019	3b	@	-	valmisti␣
jg006:019	4 5	@	-	vohlan
jg006:019	-	(,)	-	,␣
jg006:019	6a	@	-	ja␣
jg006:019	6b	@	-	eefa-mitan␣
jg006:019	7	@	-	jauhoja␣
jg006:019	8	@	-	happamattomiksi␣
jg006:019	8	@	-	leiviksi
jg006:019	-	(,)	-	,␣
jg006:019	10	@	-	pani␣
jg006:019	(9a) 9b	@	-	lihan␣
jg006:019	11b	@	-	koriin␣
jg006:019	11a	%case	LOC	
jg006:019	12a	@	-	ja␣
jg006:019	(12b) 12c	@	-	liemen␣
jg006:019	(13)	-	UNTRANSLATED	
jg006:019	14b	@	-	pataan␣
jg006:019	14a	%case	LOC	
jg006:019	15a	@	-	ja␣
jg006:019	15b	@	-	vei␣
jg006:019	-	(@)	-	ne␣
jg006:019	pers%16	@	-	hänen␣
jg006:019	16	@	-	luoksensa␣
jg006:019	(19a) 19b	@	-	tammen␣
jg006:019	18	@	-	alle␣
jg006:019	17	%case	LOC	
jg006:019	20a	@	-	ja␣
jg006:019	20b	@	-	pani␣
jg006:019	-	(@)	-	ne␣
jg006:019	20b	@	-	tarjolle
jg006:019	-	(.)	-	.␣
jg006:020	jg006:020	jg006:020	VERSE	Tm␣6:20␣
jg006:020	1a	@	-	Mutta␣
jg006:020	(4a) 4b	@	-	Jumalan␣
jg006:020	3	@	-	enkeli␣
jg006:020	1b	@	-	sanoi␣
jg006:020	2	@	-	hänelle
jg006:020	-	(:)	-	:␣
jg006:020	-	(@)	-	"
jg006:020	5	@	-	Ota␣
jg006:020	(7a) 7b	@	-	liha␣
jg006:020	6	%case	NOM	
jg006:020	8a	@	-	ja␣
jg006:020	(9a) 9b	@	-	happamattomat␣
jg006:020	8b	%case	NOM	
jg006:020	(9a) 9b	@	-	leivät␣
jg006:020	10a	@	-	ja␣
jg006:020	10b	@	-	pane␣
jg006:020	-	(@)	-	ne␣
jg006:020	13	@	-	tälle␣
jg006:020	(12a) 12b	@	-	kalliolle␣
jg006:020	11	%case	LOC	
jg006:020	14a	@	-	ja␣
jg006:020	16	@	-	vuodata␣
jg006:020	(15a) 15b	@	-	liemi
jg006:020	14b	%case	NOM	
jg006:020	-	(@)	-	"
jg006:020	-	(.)	-	.␣
jg006:020	17a	@	-	Ja␣
jg006:020	17b	(@)	-	hän␣
jg006:020	17b	@	-	teki␣
jg006:020	18	@	-	niin
jg006:020	-	(.)	-	.␣
jg006:021	jg006:021	jg006:021	VERSE	Tm␣6:21␣
jg006:021	1a	@	-	Ja␣
jg006:021	3	@	-	Herran␣
jg006:021	2	@	-	enkeli␣
jg006:021	1b	@	-	ojensi␣
jg006:021	(6a) 6b	@	-	sauvan
jg006:021	4	%case	GEN	
jg006:021	-	(,)	-	,␣
jg006:021	7	@	-	joka␣
jg006:021	pers%8b	@	-	hänellä␣
jg006:021	-	(@)	-	oli␣
jg006:021	8b	@	-	kädessään
jg006:021	8a	%case	LOC	
jg006:021	-	(,)	-	,␣
jg006:021	9a	@	-	ja␣
jg006:021	9b	@	-	kosketti␣
jg006:021	-	(@)	-	sen␣
jg006:021	5	@	-	kärjellä␣
jg006:021	10b	@	-	lihaa␣
jg006:021	10a	%case	PTV	
jg006:021	11a	@	-	ja␣
jg006:021	11c	@	-	happamattomia␣
jg006:021	11b	%case	PTV	
jg006:021	11c	@	-	leipiä
jg006:021	-	(;)	-	;␣
jg006:021	12a	@	-	niin␣
jg006:021	(15a) 15b	@	-	kalliosta␣
jg006:021	14	%case	LOC	
jg006:021	12b	@	-	nousi␣
jg006:021	(13a) 13b	@	-	tuli
jg006:021	-	(,)	-	,␣
jg006:021	16a	@	-	ja␣
jg006:021	16b	(@)	-	se␣
jg006:021	16b	@	-	kulutti␣
jg006:021	(18a) 18b	@	-	lihan␣
jg006:021	17	%case	GEN	
jg006:021	19a	@	-	ja␣
jg006:021	(20a) 20b	@	-	happamattomat␣
jg006:021	19b	%case	NOM	
jg006:021	(20a) 20b	@	-	leivät
jg006:021	-	(.)	-	.␣
jg006:021	21a	@	-	Ja␣
jg006:021	22	@	-	Herran␣
jg006:021	21b	@	-	enkeli␣
jg006:021	23	@	-	katosi␣
jg006:021	pers%24b	@	-	hänen␣
jg006:021	24b	@	-	silmistänsä
jg006:021	24a	%case	LOC	
jg006:021	-	(.)	-	.␣
jg006:022	jg006:022	jg006:022	VERSE	Tm␣6:22␣
jg006:022	1a	@	-	Kun␣
jg006:022	2	@	-	Gideon␣
jg006:022	1b	@	-	näki
jg006:022	-	(,)	-	,␣
jg006:022	3	@	-	että␣
jg006:022	6	@	-	se␣
jg006:022	-	(@)	-	oli␣
jg006:022	5	@	-	Herran␣
jg006:022	4	@	-	enkeli
jg006:022	(8a)	-	UNTRANSLATED	
jg006:022	-	(,)	-	,␣
jg006:022	8b	@	-	sanoi␣
jg006:022	9	@	-	Gideon
jg006:022	-	(:)	-	:␣
jg006:022	-	(@)	-	"
jg006:022	10	@	-	Voi␣
jg006:022	-	(@)	-	minua
jg006:022	-	(,)	-	,␣
jg006:022	11	@	-	Herra
jg006:022	-	(,)	-	,␣
jg006:022	12	@	-	Herra
jg006:022	-	(,)	-	,␣
jg006:022	13	@	-	kun␣
jg006:022	(14) (15)	-	UNTRANSLATED	
jg006:022	16	(@)	-	olen␣
jg006:022	16	@	-	nähnyt␣
jg006:022	18	@	-	Herran␣
jg006:022	17	@	-	enkelin␣
jg006:022	19	@	-	kasvoista␣
jg006:022	21	@	-	kasvoihin
jg006:022	20	%case	LOC	
jg006:022	-	(!)	-	!
jg006:022	-	(@)	-	"␣
jg006:023	jg006:023	jg006:023	VERSE	Tm␣6:23␣
jg006:023	1a	@	-	Mutta␣
jg006:023	3	@	-	Herra␣
jg006:023	1b	@	-	sanoi␣
jg006:023	2	@	-	hänelle
jg006:023	-	(:)	-	:␣
jg006:023	-	(@)	-	"
jg006:023	4	@	-	Rauha␣
jg006:023	5	@	-	sinulle
jg006:023	-	(!)	-	!␣
jg006:023	6	@	-	Älä␣
jg006:023	7	@	-	pelkää
jg006:023	-	(,)	-	,␣
jg006:023	9	(@)	-	sinä␣
jg006:023	8	@	-	et␣
jg006:023	9	@	-	kuole
jg006:023	-	(.)	-	.
jg006:023	-	(@)	-	"␣
jg006:024	jg006:024	jg006:024	VERSE	Tm␣6:24␣
jg006:024	1a	@	-	Silloin␣
jg006:024	3	@	-	Gideon␣
jg006:024	1b	@	-	rakensi␣
jg006:024	2	@	-	siihen␣
jg006:024	5b	@	-	Herralle␣
jg006:024	5a	%case	LOC	
jg006:024	4	@	-	alttarin␣
jg006:024	6a	@	-	ja␣
jg006:024	6b	@	-	pani␣
jg006:024	7	@	-	sen␣
jg006:024	6b	@	-	nimeksi
jg006:024	-	(:)	-	:␣
jg006:024	-	(@)	-	"
jg006:024	8	@	-	Herra␣
jg006:024	-	(@)	-	on␣
jg006:024	9	@	-	rauha
jg006:024	-	(@)	-	"
jg006:024	-	(.)	-	.␣
jg006:024	pers%13	@	-	Se␣
jg006:024	-	(@)	-	on␣
jg006:024	13	@	-	vielä␣
jg006:024	(12a) 12b	@	-	tänäkin␣
jg006:024	(11a) 11b	@	-	päivänä␣
jg006:024	10	%case	ESS	
jg006:024	15	@	-	abieserilaisten␣
jg006:024	14b	@	-	Ofrassa
jg006:024	14a	%case	LOC	
jg006:024	-	(.)	-	.␣
jg006:025	jg006:025	jg006:025	VERSE	Tm␣6:25␣
jg006:025	1a	@	-	Ja␣
jg006:025	(1b)	-	UNTRANSLATED	
jg006:025	(3a) 3b	@	-	sinä␣
jg006:025	2b	@	-	yönä␣
jg006:025	2a	%case	ESS	
jg006:025	(4a)	-	UNTRANSLATED	
jg006:025	6	@	-	Herra␣
jg006:025	4b	@	-	sanoi␣
jg006:025	5	@	-	hänelle
jg006:025	-	(:)	-	:␣
jg006:025	-	(@)	-	"
jg006:025	7	@	-	Ota␣
jg006:025	(10a) 10b 9	@	-	härkä
jg006:025	8	%case	NOM	
jg006:025	-	(,)	-	,␣
jg006:025	11	@	-	joka␣
jg006:025	12b	@	-	isälläsi␣
jg006:025	12a	%case	LOC	
jg006:025	-	(@)	-	on
jg006:025	-	(,)	-	,␣
jg006:025	13a	@	-	ja␣
jg006:025	(14a) 14b	@	-	toinen␣
jg006:025	15 16	@	-	seitsenvuotias␣
jg006:025	13b	@	-	härkä␣
jg006:025	17a	@	-	ja␣
jg006:025	17b	@	-	hajota␣
jg006:025	(20a) 20b	@	-	Baalin␣
jg006:025	19	@	-	alttari
jg006:025	18	%case	NOM	
jg006:025	-	(,)	-	,␣
jg006:025	21	@	-	joka␣
jg006:025	22b	@	-	isälläsi␣
jg006:025	22a	%case	LOC	
jg006:025	-	(@)	-	on
jg006:025	-	(,)	-	,␣
jg006:025	23a	@	-	ja␣
jg006:025	27	@	-	hakkaa␣
jg006:025	27	@	-	maahan␣
jg006:025	(24a) 24b	@	-	asera-karsikko
jg006:025	23b	%case	NOM	
jg006:025	-	(,)	-	,␣
jg006:025	25	@	-	joka␣
jg006:025	-	(@)	-	on␣
jg006:025	pers%26	@	-	sen␣
jg006:025	26	@	-	vieressä
jg006:025	-	(.)	-	.␣
jg006:026	jg006:026	jg006:026	VERSE	Tm␣6:26␣
jg006:026	1a	@	-	Ja␣
jg006:026	1b	@	-	rakenna␣
jg006:026	9b	@	-	ladotuista␣
jg006:026	9a	%case	LOC	
jg006:026	9b	@	-	kivistä␣
jg006:026	2	@	-	alttari␣
jg006:026	3b	@	-	Herralle
jg006:026	3a	%case	LOC	
jg006:026	-	(,)	-	,␣
jg006:026	4	@	-	Jumalallesi
jg006:026	-	(,)	-	,␣
jg006:026	(8a) 8b	@	-	tämän␣
jg006:026	(7a) 7b	@	-	vuorenkukkulan␣
jg006:026	6	@	-	laelle
jg006:026	5	%case	LOC	
jg006:026	-	(;)	-	;␣
jg006:026	10b	@	-	ota␣
jg006:026	10a	@	-	sitten␣
jg006:026	12a	@	-	se␣
jg006:026	(13a) 13b	@	-	toinen␣
jg006:026	12b	@	-	härkä␣
jg006:026	11	%case	NOM	
jg006:026	14a	@	-	ja␣
jg006:026	14b	@	-	uhraa␣
jg006:026	-	(@)	-	se␣
jg006:026	15	@	-	polttouhriksi␣
jg006:026	16b	@	-	halkojen␣
jg006:026	16a	@	-	päällä
jg006:026	-	(,)	-	,␣
jg006:026	-	(@)	-	jotka␣
jg006:026	-	(@)	-	saat␣
jg006:026	19	@	-	hakkaamastasi␣
jg006:026	18	%case	LOC	
jg006:026	(17a) 17b	@	-	asera-karsikosta
jg006:026	-	(.)	-	.
jg006:026	-	(@)	-	"␣
jg006:027	jg006:027	jg006:027	VERSE	Tm␣6:27␣
jg006:027	1a	@	-	Niin␣
jg006:027	2	@	-	Gideon␣
jg006:027	1b	@	-	otti␣
jg006:027	5b	@	-	palvelijoitaan␣
jg006:027	5a	%case	PTV	
jg006:027	3	@	-	kymmenen␣
jg006:027	4	@	-	miestä␣
jg006:027	6a	@	-	ja␣
jg006:027	6b	@	-	teki
jg006:027	-	(,)	-	,␣
jg006:027	7a 7b	@	-	niinkuin␣
jg006:027	10	@	-	Herra␣
jg006:027	8	(@)	-	oli␣
jg006:027	9	@	-	hänelle␣
jg006:027	8	@	-	puhunut
jg006:027	-	(.)	-	.␣
jg006:027	11a	@	-	Mutta␣
jg006:027	(11b)	-	UNTRANSLATED	
jg006:027	12a 12b	@	-	kun␣
jg006:027	13	(@)	-	hän␣
jg006:027	16	@	-	isänsä␣
jg006:027	15	@	-	perhettä␣
jg006:027	14	%case	PTV	
jg006:027	17a	@	-	ja␣
jg006:027	(19a) 19b	@	-	kaupungin␣
jg006:027	18	@	-	miehiä␣
jg006:027	17b	%case	PTV	
jg006:027	13	@	-	peljäten␣
jg006:027	sem%20b	@	-	ei␣
jg006:027	sem%20b	@	-	uskaltanut␣
jg006:027	20b	@	-	tehdä␣
jg006:027	20a	%case	LAT	
jg006:027	-	(@)	-	sitä␣
jg006:027	21	@	-	päivällä
jg006:027	(22a)	-	UNTRANSLATED	
jg006:027	-	(,)	-	,␣
jg006:027	22b	@	-	teki␣
jg006:027	22b	(@)	-	hän␣
jg006:027	-	(@)	-	sen␣
jg006:027	23	@	-	yöllä
jg006:027	-	(.)	-	.␣
jg006:028	jg006:028	jg006:028	VERSE	Tm␣6:28␣
jg006:028	1a	@	-	Kun␣
jg006:028	(3a) 3b	@	-	kaupungin␣
jg006:028	2	@	-	miehet␣
jg006:028	1b	@	-	varhain␣
jg006:028	-	(@)	-	seuraavana␣
jg006:028	4b	@	-	aamuna␣
jg006:028	4a	%case	ESS	
jg006:028	1b	@	-	nousivat
jg006:028	-	(,)	-	,␣
jg006:028	5a	@	-	niin␣
jg006:028	5b	@	-	katso
jg006:028	-	(,)	-	,␣
jg006:028	(8a) 8b	@	-	Baalin␣
jg006:028	7	@	-	alttari␣
jg006:028	6	(@)	-	oli␣
jg006:028	6	@	-	kukistettu␣
jg006:028	9a	@	-	ja␣
jg006:028	(9b) 9c	@	-	asera-karsikko␣
jg006:028	pers%11	@	-	sen␣
jg006:028	11	@	-	vierestä␣
jg006:028	10	%case	LOC	
jg006:028	12	@	-	hakattu␣
jg006:028	12	@	-	maahan
jg006:028	-	(,)	-	,␣
jg006:028	13a	@	-	ja␣
jg006:028	14a	@	-	se␣
jg006:028	(15a) 15b	@	-	toinen␣
jg006:028	14b	@	-	härkä␣
jg006:028	13b	%case	NOM	
jg006:028	16	(@)	-	oli␣
jg006:028	16	@	-	uhrattu␣
jg006:028	16	@	-	polttouhriksi␣
jg006:028	(19a) 19b	@	-	vastarakennetulla␣
jg006:028	(18a) 18b	@	-	alttarilla
jg006:028	17	%case	LOC	
jg006:028	-	(.)	-	.␣
jg006:029	jg006:029	jg006:029	VERSE	Tm␣6:29␣
jg006:029	1a	@	-	Niin␣
jg006:029	1b	(@)	-	he␣
jg006:029	1b	@	-	sanoivat␣
jg006:029	2	@	-	toinen␣
jg006:029	4	@	-	toiselleen
jg006:029	3	%case	LOC	
jg006:029	-	(:)	-	:␣
jg006:029	-	(@)	-	"
jg006:029	5	@	-	Kuka␣
jg006:029	6	(@)	-	on␣
jg006:029	(7a) 7b (8a) 8b	@	-	tämän␣
jg006:029	6	@	-	tehnyt
jg006:029	-	(?)	-	?
jg006:029	-	(@)	-	"␣
jg006:029	9a	@	-	Ja␣
jg006:029	-	(@)	-	kun␣
jg006:029	9b	(@)	-	he␣
jg006:029	9b	@	-	tutkivat␣
jg006:029	10a	@	-	ja␣
jg006:029	10b	@	-	tiedustelivat
jg006:029	-	(,)	-	,␣
jg006:029	11a	@	-	niin␣
jg006:029	11b	@	-	sanottiin
jg006:029	-	(:)	-	:␣
jg006:029	-	(@)	-	"
jg006:029	12	@	-	Gideon
jg006:029	-	(,)	-	,␣
jg006:029	14	@	-	Jooaan␣
jg006:029	13	@	-	poika
jg006:029	-	(,)	-	,␣
jg006:029	15	(@)	-	on␣
jg006:029	(16a) 16b (17a) 17b	@	-	sen␣
jg006:029	15	@	-	tehnyt
jg006:029	-	(@)	-	"
jg006:029	-	(.)	-	.␣
jg006:030	jg006:030	jg006:030	VERSE	Tm␣6:30␣
jg006:030	1a	@	-	Silloin␣
jg006:030	(3a) 3b	@	-	kaupungin␣
jg006:030	2	@	-	miehet␣
jg006:030	1b	@	-	sanoivat␣
jg006:030	5	@	-	Jooaalle
jg006:030	4	%case	LOC	
jg006:030	-	(:)	-	:␣
jg006:030	-	(@)	-	"
jg006:030	6	@	-	Tuo␣
jg006:030	-	(@)	-	tänne␣
jg006:030	8	@	-	poikasi
jg006:030	7	%case	NOM.GEN	
jg006:030	(9a)	-	UNTRANSLATED	
jg006:030	-	(,)	-	,␣
jg006:030	9b	(@)	-	hänen␣
jg006:030	9b	(@)	-	täytyy␣
jg006:030	9b	@	-	kuolla
jg006:030	-	(,)	-	,␣
jg006:030	10	@	-	sillä␣
jg006:030	11	(@)	-	hän␣
jg006:030	11	(@)	-	on␣
jg006:030	11	@	-	kukistanut␣
jg006:030	(14a) 14b	@	-	Baalin␣
jg006:030	13	@	-	alttarin␣
jg006:030	12	%case	GEN	
jg006:030	15a	@	-	ja␣
jg006:030	(15b)	-	UNTRANSLATED	
jg006:030	16	@	-	hakannut␣
jg006:030	16	@	-	maahan␣
jg006:030	(17a) 17b	@	-	asera-karsikon␣
jg006:030	pers%19	@	-	sen␣
jg006:030	19	@	-	vierestä
jg006:030	18	%case	LOC	
jg006:030	-	(@)	-	"
jg006:030	-	(.)	-	.␣
jg006:031	jg006:031	jg006:031	VERSE	Tm␣6:31␣
jg006:031	1a	@	-	Mutta␣
jg006:031	2	@	-	Jooas␣
jg006:031	1b	@	-	vastasi␣
jg006:031	3b	@	-	kaikille
jg006:031	3a	%case	LOC	
jg006:031	-	(,)	-	,␣
jg006:031	4	@	-	jotka␣
jg006:031	5	@	-	seisoivat␣
jg006:031	pers%6	@	-	hänen␣
jg006:031	6	@	-	ympärillään
jg006:031	-	(:)	-	:␣
