rv001:001	rv001:001	rv001:001	VERSE	Ilm␣1:1␣
rv003:018	24b	,	PUNC	,␣
rv003:018	25	ja	CNJ	ja␣
rv003:018	26	silmä_voide	SG.PTV	silmävoidetta␣
rv003:018	27	voidella	INF1.TRA.-2	voidellaksesi␣
rv003:018	(28) 29	silmä	NOM&SGGEN.-2	silmäsi
rv003:018	30	%pers	?	
rv003:018	-	(,)	PUNC	,␣
rv003:018	31	että	SUBORD	että␣
rv003:018	32a	nähdä	ACT.COND.2S	näkisit
rv003:018	32b	.	PUNC	.␣
rv003:019	rv003:019	rv003:019	VERSE	Ilm␣3:19␣
rv003:019	2	kaikki	INDEF.PL.PTV	Kaikkia␣
rv003:019	2	ne	DEM.PL.PTV	niitä
rv003:019	-	(,)	PUNC	,␣
rv003:019	2	joka	REL.PL.PTV	joita␣
rv003:019	1	minä	PERS.SG.NOM	minä␣
rv003:019	4	pitää	ACT.PRES.1S	pidän␣
rv003:019	4	rakas	ADJ.PL.ESS	rakkaina
rv003:019	3	%modus	?	
rv003:019	-	(,)	PUNC	,␣
rv003:019	5	(minä)	PERS.SG.NOM	minä␣
rv003:019	5	nuhdella	ACT.PRES.1S	nuhtelen␣
rv003:019	6	ja	CNJ	ja␣
rv003:019	7a	kurittaa	ACT.PRES.1S	kuritan
rv003:019	7b	;	PUNC	;␣
rv003:019	8	ahkeroida	ACT.IMP.2S	ahkeroitse␣
rv003:019	9	siis	ADV	siis␣
rv003:019	10	ja	CNJ	ja␣
rv003:019	11a	tehdä	ACT.PRES.NEG	tee␣
rv003:019	11a	parannus	DER.SG.NOM	parannus
rv003:019	11b	.	PUNC	.␣
rv003:020	rv003:020	rv003:020	VERSE	Ilm␣3:20␣
rv003:020	1	katso	INTJ	Katso
rv003:020	-	(,)	PUNC	,␣
rv003:020	2	(minä)	PERS.SG.NOM	minä␣
rv003:020	2	seisoa	ACT.PRES.1S	seison␣
rv003:020	(4) 5	ovi	SG.ADE	ovella␣
rv003:020	3	%case	LOC	
rv003:020	6	ja	CNJ	ja␣
rv003:020	7a	kolkuttaa	ACT.PRES.1S	kolkutan
rv003:020	7b	;	PUNC	;␣
rv003:020	8	jos	SUBORD	jos␣
rv003:020	9	joku	INDEF.SG.NOM	joku␣
rv003:020	10	kuulla	ACT.PRES.3S	kuulee␣
rv003:020	13	minä	PERS.SG.GEN	minun␣
rv003:020	(11) 12	ääni	NOM&SGGEN.-1	ääneni␣
rv003:020	14	ja	CNJ	ja␣
rv003:020	15	avata	ACT.PRES.3S	avaa␣
rv003:020	(16) 17a	ovi	SG.GEN	oven
rv003:020	17b 17c	,	PUNC	,␣
rv003:020	18a	niin	ADV.AD-A	niin␣
rv003:020	19	(minä)	PERS.SG.NOM	minä␣
rv003:020	19	käydä	ACT.PRES.1S	käyn␣
rv003:020	21	hän	PERS.SG.GEN	hänen␣
rv003:020	20	tykö	POST.-3	tykönsä␣
rv003:020	19	sisälle	POST	sisälle␣
rv003:020	22	ja	CNJ	ja␣
rv003:020	23	aterioida	ACT.PRES.1S	aterioitsen␣
rv003:020	25	hän	PERS.SG.GEN	hänen␣
rv003:020	24	kanssa	POST.-3	kanssaan
rv003:020	-	(,)	PUNC	,␣
rv003:020	26	ja	CNJ	ja␣
rv003:020	27	hän	PERS.SG.NOM	hän␣
rv003:020	29a	minä	PERS.SG.GEN	minun␣
rv003:020	28	kanssa	POST.-1	kanssani
rv003:020	29b	.	PUNC	.␣
rv003:021	rv003:021	rv003:021	VERSE	Ilm␣3:21␣
rv003:021	1	joka	REL.INDEF.SG.NOM	Joka␣
rv003:021	2	voittaa	ACT.PRES.3S	voittaa
rv003:021	-	(,)	PUNC	,␣
rv003:021	4	se	DEM.SG.GEN	sen␣
rv003:021	3	(minä)	PERS.SG.NOM	minä␣
rv003:021	3	antaa	ACT.PRES.1S	annan␣
rv003:021	5	istua	INF1.LAT	istua␣
rv003:021	7	kanssa	POST.-1	kanssani␣
rv003:021	6	%case	?	
rv003:021	10 (9)	valta_istuin	SG.ADE.-1	valtaistuimellani
rv003:021	11a	%pers	?	
rv003:021	8	%case	LOC	
rv003:021	11b	,	PUNC	,␣
rv003:021	12	niin_kuin	SUBORD	niinkuin␣
rv003:021	14	minä	PERS.SG.NOM.-CLITIC	minäkin␣
rv003:021	15	(olla)	COP.ACT.PRES.1S	olen␣
rv003:021	15	voittaa	ACT.PCP2.PERF	voittanut␣
rv003:021	16	ja	CNJ	ja␣
rv003:021	17	istua	ACT.PCP2.PERF	istunut␣
rv003:021	(19) 20	Isä	NOM&SGGEN.-1	Isäni␣
rv003:021	21	%pers	?	
rv003:021	18	kanssa	POST	kanssa␣
rv003:021	25a	hän	PERS.SG.GEN	hänen␣
rv003:021	(23) 24	valta_istuin	SG.ALL.-3	valtaistuimellensa
rv003:021	22	%case	LOC	
rv003:021	25b	.	PUNC	.␣
rv003:022	rv003:022	rv003:022	VERSE	Ilm␣3:22␣
rv003:022	1	joka	REL.SG.ADE	Jolla␣
rv003:022	2	olla	COP.ACT.PRES.3S	on␣
rv003:022	3	korva	SG.NOM	korva
rv003:022	-	(,)	PUNC	,␣
rv003:022	-	(se)	DEM.SG.NOM	se␣
rv003:022	4	kuulla	ACT.IMP.3S	kuulkoon
rv003:022	-	(,)	PUNC	,␣
rv003:022	5	mikä	INT.REL.SG.PTV	mitä␣
rv003:022	(6) 7	Henki	SG.NOM	Henki␣
rv003:022	10a (9)	seurakunta	PL.ALL	seurakunnille␣
rv003:022	8	sanoa	ACT.PRES.3S	sanoo
rv003:022	10b	.	PUNC	.
rv003:022	10b	'	PUNC.RIGHT	'
rv003:022	10b	"	PUNC.RIGHT	"␣
rv004:001	rv004:001	rv004:001	VERSE	Ilm␣4:1␣
rv004:001	2	se	DEM.SG.GEN	Sen␣
rv004:001	1	jälkeen	PREP	jälkeen␣
rv004:001	3a	(minä)	PERS.SG.NOM	minä␣
rv004:001	3a	nähdä	ACT.PAST.1S	näin
rv004:001	3b	,	PUNC	,␣
rv004:001	4	ja	CNJ	ja␣
rv004:001	5	katso	INTJ	katso
rv004:001	-	(:)	PUNC	:␣
rv004:001	10a (9)	taivas	SG.INE	taivaassa␣
rv004:001	8	%case	LOC	
rv004:001	7	olla	COP.ACT.PAST.3S	oli␣
rv004:001	6	ovi	SG.NOM	ovi␣
rv004:001	7	avoin	ADJ.ESS	avoinna
rv004:001	10b	,	PUNC	,␣
rv004:001	11	ja	CNJ	ja␣
rv004:001	(14) 15		ORD.SG.NOM	ensimmäinen␣
rv004:001	(12) 13	ääni	SG.NOM	ääni
rv004:001	-	(,)	PUNC	,␣
rv004:001	16	joka	REL.SG.GEN	jonka␣
rv004:001	17	(minä)	PERS.SG.NOM	minä␣
rv004:001	17	(olla)	COP.ACT.PAST.1S	olin␣
rv004:001	17	kuulla	ACT.PCP2.PERF	kuullut␣
rv004:001	18	ikään_kuin	SUBORD	ikäänkuin␣
rv004:001	19	pasuna	SG.GEN	pasunan␣
rv004:001	20	puhua	ACT.PCP1.REFR	puhuvan␣
rv004:001	22	minä	PERS.SG.ALL	minulle
rv004:001	21	%case	LOC	
rv004:001	-	(,)	PUNC	,␣
rv004:001	23a	sanoa	ACT.PAST.3S	sanoi
rv004:001	23b	:	PUNC	:␣
rv004:001	23b	"	PUNC.LEFT	"
rv004:001	24	nousta	ACT.IMP.2S	Nouse␣
rv004:001	24	ylös	ADV	ylös␣
rv004:001	25a	tänne	ADV	tänne
rv004:001	25b	,	PUNC	,␣
rv004:001	26	niin	ADV.AD-A	niin␣
rv004:001	27	(minä)	PERS.SG.NOM	minä␣
rv004:001	27	näyttää	ACT.PRES.1S	näytän␣
rv004:001	28	sinä	PERS.SG.ALL	sinulle
rv004:001	-	(,)	PUNC	,␣
rv004:001	29	mikä	INT.REL.SG.PTV	mitä␣
rv004:001	33a	tämä	DEM.SG.GEN	tämän␣
rv004:001	32	jälkeen	PREP	jälkeen␣
rv004:001	30	olla	COP.ACT.PRES.3S	on␣
rv004:001	31	tapahtua	ACT.PCP1.FUTR	tapahtuva
rv004:001	33b	"	PUNC.RIGHT	"
rv004:001	33b	.	PUNC	.␣
rv004:002	rv004:002	rv004:002	VERSE	Ilm␣4:2␣
rv004:002	-	(ja)	CNJ	Ja␣
rv004:002	1	kohta	ADV	kohta␣
rv004:002	2	(minä)	PERS.SG.NOM	minä␣
rv004:002	2	olla	COP.ACT.PAST.1S	olin␣
rv004:002	4a	henki	SG.INE	hengessä
rv004:002	3	%case	LOC	
rv004:002	4b	.	PUNC	.␣
rv004:002	5	ja	CNJ	Ja␣
rv004:002	6	katso	INTJ	katso
rv004:002	-	(,)	PUNC	,␣
rv004:002	(10) 11a	taivas	SG.INE	taivaassa␣
rv004:002	9	%case	LOC	
rv004:002	8	olla	COP.ACT.PAST.3S	oli␣
rv004:002	7	valta_istuin	SG.NOM	valtaistuin
rv004:002	11b	,	PUNC	,␣
rv004:002	12	ja	CNJ	ja␣
rv004:002	(14) 15	valta_istuin	SG.ADE	valtaistuimella␣
rv004:002	13	%case	LOC	
rv004:002	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:002	16a	istuja	DER.SG.NOM	istuja
rv004:002	16b	.	PUNC	.␣
rv004:003	rv004:003	rv004:003	VERSE	Ilm␣4:3␣
rv004:003	1	ja	CNJ	Ja␣
rv004:003	(2) 3	istuja	DER.SG.NOM	istuja␣
rv004:003	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:003	5	näkö	SG.ABL.-3	näöltänsä␣
rv004:003	7	jaspis_kivi	SG.GEN	jaspis-~/jaspiskiven␣
rv004:003	8	ja	CNJ	ja␣
rv004:003	(6) 9a	sardion_kivi	SG.GEN	sardionkiven␣
rv004:003	4	kaltainen	ADJ.SG.NOM	kaltainen
rv004:003	-	(;)	PUNC	;␣
rv004:003	10	ja	CNJ	ja␣
rv004:003	(13) 14	valta_istuin	SG.GEN	valtaistuimen␣
rv004:003	12	ympärillä	POST	ympärillä␣
rv004:003	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:003	11	taivaan_kaari	SG.NOM	taivaankaari
rv004:003	-	(,)	PUNC	,␣
rv004:003	16	näkö	SG.ABL.-3	näöltänsä␣
rv004:003	17a	smaragdi	SG.GEN	smaragdin␣
rv004:003	15	kaltainen	ADJ.SG.NOM	kaltainen
rv004:003	17b	.	PUNC	.␣
rv004:004	rv004:004	rv004:004	VERSE	Ilm␣4:4␣
rv004:004	1	ja	CNJ	Ja␣
rv004:004	(3) 4	valta_istuin	SG.GEN	valtaistuimen␣
rv004:004	2	ympärillä	POST	ympärillä␣
rv004:004	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:004	6	20	NUM.SG.NOM	kaksikymmentä␣
rv004:004	7a	24	NUM.SG.NOM	neljä␣
rv004:004	5	valta_istuin	SG.PTV	valtaistuinta
rv004:004	7b	,	PUNC	,␣
rv004:004	8	ja	CNJ	ja␣
rv004:004	10	ne	DEM.PL.ADE	niillä␣
rv004:004	11	valta_istuin	PL.ADE	valtaistuimilla␣
rv004:004	9	%case	LOC	
rv004:004	15	istua	ACT.PAST.3S	istui␣
rv004:004	12 13	20	NUM.SG.NOM	kaksikymmentä␣
rv004:004	12 13	24	NUM.SG.NOM	neljä␣
rv004:004	14	vanhin	DER.SG.PTV	vanhinta
rv004:004	-	(,)	PUNC	,␣
rv004:004	16	pukea:puettu	PSS.PCP2.PL.ESS	puettuina␣
rv004:004	19	valkea	ADJ.PL.ILL	valkeihin␣
rv004:004	18	vaate	PL.ILL	vaatteisiin
rv004:004	17	%case	LOC	
rv004:004	-	(,)	PUNC	,␣
rv004:004	20	ja	CNJ	ja␣
rv004:004	24	he	PERS.PL.ADE	heillä␣
rv004:004	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:004	(22) 23	pää	SG.INE.-3	päässänsä␣
rv004:004	21	%case	LOC	
rv004:004	26a	kultainen	ADJ.PL.NOM	kultaiset␣
rv004:004	25	kruunu	PL.NOM	kruunut
rv004:004	26b	.	PUNC	.␣
rv004:005	rv004:005	rv004:005	VERSE	Ilm␣4:5␣
rv004:005	1	ja	CNJ	Ja␣
rv004:005	(3) 4	valta_istuin	SG.ELA	valtaistuimesta␣
rv004:005	2	%case	LOC	
rv004:005	5	lähteä	ACT.PAST.3S	lähti␣
rv004:005	6	salama	PL.PTV	salamoita␣
rv004:005	7	ja	CNJ	ja␣
rv004:005	8	ääni	PL.PTV	ääniä␣
rv004:005	9	ja	CNJ	ja␣
rv004:005	10a	ukkonen	SG.GEN	ukkosen␣
rv004:005	10a	jylinä	DER.SG.PTV	jylinää
rv004:005	10b	;	PUNC	;␣
rv004:005	11	ja	CNJ	ja␣
rv004:005	(17) 18a	valta_istuin	SG.GEN	valtaistuimen␣
rv004:005	16	edessä	PREP	edessä␣
rv004:005	15	palaa	ACT.PAST.3S	paloi␣
rv004:005	12	7	NUM.SG.NOM	seitsemän␣
rv004:005	13 14	tuli_soihtu	SG.PTV	tulisoihtua
rv004:005	18b	,	PUNC	,␣
rv004:005	19	joka	REL.PL.NOM	jotka␣
rv004:005	20	olla	COP.ACT.PRES.3P	ovat␣
rv004:005	21	ne	DEM.PL.NOM	ne␣
rv004:005	22	7	NUM.SG.NOM	seitsemän␣
rv004:005	(24) 25a	Jumala	SG.GEN	Jumalan␣
rv004:005	23	henki	SG.PTV	henkeä
rv004:005	25b	.	PUNC	.␣
rv004:006	rv004:006	rv004:006	VERSE	Ilm␣4:6␣
rv004:006	1	ja	CNJ	Ja␣
rv004:006	(3) 4	valta_istuin	SG.GEN	valtaistuimen␣
rv004:006	2	edessä	PREP	edessä␣
rv004:006	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:006	5	ikään_kuin	SUBORD	ikäänkuin␣
rv004:006	7	lasinen	DER.ADJ.SG.NOM	lasinen␣
rv004:006	6	meri	SG.NOM	meri
rv004:006	-	(,)	PUNC	,␣
rv004:006	9a	kristalli	SG.GEN	kristallin␣
rv004:006	8	näköinen	ADJ.SG.NOM	näköinen
rv004:006	9b	;	PUNC	;␣
rv004:006	10	ja	CNJ	ja␣
rv004:006	(13) 14	valta_istuin	SG.GEN	valtaistuimen␣
rv004:006	12	keskellä	PREP	keskellä␣
rv004:006	11	%case	LOC	
rv004:006	15	ja	CNJ	ja␣
rv004:006	(17) 18	valta_istuin	SG.GEN	valtaistuimen␣
rv004:006	16	ympärillä	POST	ympärillä␣
rv004:006	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:006	19	4	NUM.SG.NOM	neljä␣
rv004:006	20	olento	SG.PTV	olentoa
rv004:006	-	(,)	PUNC	,␣
rv004:006	23	edestä	PREP	edestä␣
rv004:006	24	ja	CNJ	ja␣
rv004:006	25a	takaa	PREP	takaa␣
rv004:006	22	silmä	PL.PTV	silmiä␣
rv004:006	21	täynnä	ADV	täynnä
rv004:006	25b	.	PUNC	.␣
rv004:007	rv004:007	rv004:007	VERSE	Ilm␣4:7␣
rv004:007	1	ja	CNJ	Ja␣
rv004:007	(4) 5		ORD.SG.NOM	ensimmäinen␣
rv004:007	(2) 3	olento	SG.NOM	olento␣
rv004:007	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:007	7	leijona	SG.GEN	leijonan␣
rv004:007	6	näköinen	ADJ.SG.NOM	näköinen
rv004:007	-	(,)	PUNC	,␣
rv004:007	8	ja	CNJ	ja␣
rv004:007	10		ORD.SG.NOM	toinen␣
rv004:007	11 (9)	olento	SG.NOM	olento␣
rv004:007	13	nuori	ADJ.SG.GEN	nuoren␣
rv004:007	13	härkä	SG.GEN	härän␣
rv004:007	12	näköinen	ADJ.SG.NOM	näköinen
rv004:007	-	(,)	PUNC	,␣
rv004:007	14	ja	CNJ	ja␣
rv004:007	16		ORD.SG.ADE	kolmannella␣
rv004:007	(15) 17	olento	SG.ADE	olennolla␣
rv004:007	18	olla	COP.ACT.PAST.3S	oli␣
rv004:007	21	ikään_kuin	SUBORD	ikäänkuin␣
rv004:007	22	ihminen	SG.GEN	ihmisen␣
rv004:007	(19) 20	kasvot	PL.NOM	kasvot
rv004:007	-	(,)	PUNC	,␣
rv004:007	23	ja	CNJ	ja␣
rv004:007	25		ORD.SG.NOM	neljäs␣
rv004:007	(24) 26	olento	SG.NOM	olento␣
rv004:007	-	(olla)	COP.ACT.PAST.3S	oli␣
rv004:007	29a	lentää:lentävä	ACT.PCP1.SG.GEN	lentävän␣
rv004:007	28	kotka	SG.GEN	kotkan␣
rv004:007	27	näköinen	ADJ.SG.NOM	näköinen
rv004:007	29b	.	PUNC	.␣
rv004:008	rv004:008	rv004:008	VERSE	Ilm␣4:8␣
rv004:008	1	ja	CNJ	Ja␣
rv004:008	2	ne	DEM.PL.ADE	niillä␣
rv004:008	3	4	NUM.SG.ADE	neljällä␣
rv004:008	4a	olento	SG.ADE	olennolla␣
rv004:008	9	olla	COP.ACT.PAST.3S	oli␣
rv004:008	5	kukin	INDEF.SG.ADE	kullakin␣
rv004:008	10 6 7 8	%case	LOC	
rv004:008	12a	6	NUM.SG.NOM	kuusi␣
rv004:008	11	siipi	SG.PTV	siipeä
rv004:008	-	(,)	PUNC	,␣
rv004:008	-	(ja)	CNJ	ja␣
rv004:008	-	(ne)	DEM.PL.NOM	ne␣
rv004:008	-	(olla)	COP.ACT.PAST.3P	olivat␣
rv004:008	13	yltympäri	ADV	yltympäri␣
rv004:008	14	ja	CNJ	ja␣
rv004:008	15	sisältä	POST	sisältä␣
rv004:008	17a	silmä	PL.PTV	silmiä␣
rv004:008	16	täynnä	ADV	täynnä
rv004:008	17b	.	PUNC	.␣
rv004:008	18	ja	CNJ	Ja␣
rv004:008	25a	(ne)	DEM.PL.NOM	ne␣
rv004:008	25a	sanoa	ACT.PAST.3P	sanoivat␣
rv004:008	19	lakata	INF3.ABE	lakkaamatta␣
rv004:008	20 21	%case	ABE	
rv004:008	24	yö	SG.PTV	yötä␣
rv004:008	(23)	-	UNTRANSLATED	
rv004:008	22	päivä	SG.PTV	päivää
rv004:008	25b	:	PUNC	:␣
rv004:008	25b	"	PUNC.LEFT	"
rv004:008	26	pyhä	ADJ.SG.NOM	Pyhä
rv004:008	-	(,)	PUNC	,␣
rv004:008	27	pyhä	ADJ.SG.NOM	pyhä
rv004:008	-	(,)	PUNC	,␣
rv004:008	28	pyhä	ADJ.SG.NOM	pyhä␣
rv004:008	-	(olla)	COP.ACT.PRES.3S	on␣
rv004:008	29	Herra	SG.NOM	Herra␣
rv004:008	(30) 31	Jumala	SG.NOM	Jumala
rv004:008	-	(,)	PUNC	,␣
rv004:008	(32) 33a	Kaikki_valtias	ADJ.SG.NOM	Kaikkivaltias
rv004:008	33b	,	PUNC	,␣
rv004:008	34	joka	REL.INDEF.SG.NOM	joka␣
rv004:008	35	olla	COP.ACT.PAST.3S	oli␣
rv004:008	36	ja	CNJ	ja␣
rv004:008	37	joka	REL.INDEF.SG.NOM	joka␣
rv004:008	38	olla	COP.ACT.PRES.3S	on␣
rv004:008	39	ja	CNJ	ja␣
rv004:008	40	joka	REL.INDEF.SG.NOM	joka␣
rv004:008	41a	tulla	ACT.PCP1.FUTR	tuleva␣
rv004:008	41a	(olla)	COP.ACT.PRES.3S	on
rv004:008	41b	"	PUNC.RIGHT	"
rv004:008	41b	.	PUNC	.␣
rv004:009	rv004:009	rv004:009	VERSE	Ilm␣4:9␣
rv004:009	1	ja	CNJ	Ja␣
rv004:009	2	niin	ADV.AD-A	niin␣
rv004:009	2	usein	ADV.POS	usein␣
rv004:009	2	kuin	SUBORD	kuin␣
rv004:009	(4) 5	olento	PL.NOM	olennot␣
rv004:009	3	antaa	ACT.PRES.3P	antavat␣
rv004:009	6	ylistys	DER.SG.GEN	ylistyksen
rv004:009	-	(,)	PUNC	,␣
rv004:009	(7)	-	UNTRANSLATED	
rv004:009	8	kunnia	SG.GEN	kunnian␣
rv004:009	9	ja	CNJ	ja␣
rv004:009	10	kiitos	SG.GEN	kiitoksen␣
rv004:009	11	hän	PERS.SG.ALL	hänelle
rv004:009	-	(,)	PUNC	,␣
rv004:009	11	joka	REL.INDEF.SG.NOM	joka␣
rv004:009	(14) 15	valta_istuin	SG.ADE	valtaistuimella␣
rv004:009	13	%case	LOC	
rv004:009	12	istua	ACT.PRES.3S	istuu
rv004:009	-	(,)	PUNC	,␣
rv004:009	16	joka	REL.INDEF.SG.NOM	joka␣
rv004:009	17	elää	ACT.PRES.3S	elää␣
rv004:009	(19) 20	aina	ADV	aina␣
rv004:009	18	%case	?	
rv004:009	-	(ja)	CNJ	ja␣
rv004:009	(21) 22a	iankaikkisesti	DER.ADV.POS	iankaikkisesti
rv004:009	22b	,	PUNC	,␣
rv004:010	rv004:010	rv004:010	VERSE	Ilm␣4:10␣
rv004:010	1	langeta	ACT.PRES.3P	lankeavat␣
rv004:010	2	ne	DEM.PL.NOM	ne␣
rv004:010	3 4	20	NUM.SG.NOM	kaksikymmentä␣
rv004:010	3 4	24	NUM.SG.NOM	neljä␣
rv004:010	5	vanhin	DER.SG.PTV	vanhinta␣
rv004:010	7	hän	PERS.SG.GEN	hänen␣
rv004:010	6	eteen	PREP.-3	eteensä
rv004:010	-	(,)	PUNC	,␣
rv004:010	7	joka	REL.INDEF.SG.NOM	joka␣
rv004:010	(10) 11	valta_istuin	SG.ADE	valtaistuimella␣
rv004:010	9	%case	LOC	
rv004:010	8	istua	ACT.PRES.3S	istuu
rv004:010	-	(,)	PUNC	,␣
rv004:010	12	ja	CNJ	ja␣
rv004:010	13	kumartaa	ACT.INF2.MAN	kumartaen␣
rv004:010	13	rukoilla	ACT.PRES.3P	rukoilevat␣
rv004:010	14	hän	PERS.SG.PTV	häntä
rv004:010	-	(,)	PUNC	,␣
rv004:010	14	joka	REL.INDEF.SG.NOM	joka␣
rv004:010	15	elää	ACT.PRES.3S	elää␣
rv004:010	(17) 18	aina	ADV	aina␣
rv004:010	16	%case	?	
rv004:010	-	(ja)	CNJ	ja␣
rv004:010	(19) 20	iankaikkisesti	DER.ADV.POS	iankaikkisesti
rv004:010	-	(,)	PUNC	,␣
rv004:010	21	ja	CNJ	ja␣
rv004:010	22	heittää	ACT.PRES.3P	heittävät␣
rv004:010	(23) 24	kruunu	NOM&SGGEN.-3	kruununsa␣
rv004:010	25	%pers	3	
rv004:010	(27) 28	valta_istuin	SG.GEN	valtaistuimen␣
rv004:010	26	eteen	PREP	eteen␣
rv004:010	29a	sanoa	ACT.INF2.MAN	sanoen
rv004:010	29b	:	PUNC	:␣
rv004:011	rv004:011	rv004:011	VERSE	Ilm␣4:11␣
rv004:011	-	(")	PUNC.LEFT	"
rv004:011	-	(sinä)	PERS.SG.NOM	Sinä
rv004:011	-	(,)	PUNC	,␣
rv004:011	-	(me)	PERS.PL.GEN	meidän␣
rv004:011	(3) 4	Herra	NOM&SGGEN.-1	Herramme␣
rv004:011	5	ja	CNJ	ja␣
rv004:011	8a	me	PERS.PL.GEN	meidän␣
rv004:011	(6) 7	Jumala	NOM&SGGEN.-1	Jumalamme
rv004:011	-	(,)	PUNC	,␣
rv004:011	2a	olla	COP.ACT.PRES.2S	olet␣
rv004:011	1	arvollinen	DER.ADJ.SG.NOM	arvollinen␣
rv004:011	9	saada	INF3.ILL	saamaan␣
rv004:011	(10) 11	ylistys	DER.SG.GEN	ylistyksen␣
rv004:011	12	ja	CNJ	ja␣
rv004:011	(13) 14	kunnia	SG.GEN	kunnian␣
rv004:011	15	ja	CNJ	ja␣
rv004:011	(16) 17a	voima	DER.SG.GEN	voiman
rv004:011	17b	,	PUNC	,␣
rv004:011	18	sillä	SUBORD	sillä␣
rv004:011	19	sinä	PERS.SG.NOM	sinä␣
rv004:011	20	(olla)	COP.ACT.PRES.2S	olet␣
rv004:011	20	luoda	ACT.PCP2.PERF	luonut␣
rv004:011	(21) 22	kaikki	INDEF.SG.NOM	kaikki
rv004:011	-	(,)	PUNC	,␣
rv004:011	23	ja	CNJ	ja␣
rv004:011	27	sinä	PERS.SG.GEN	sinun␣
rv004:011	(25) 26	tahto	SG.ELA.-2	tahdostasi␣
rv004:011	24	%case	LOC	
rv004:011	28	(ne)	DEM.PL.NOM	ne␣
rv004:011	28	(olla)	COP.ACT.PRES.3P	ovat␣
rv004:011	28	olla	COP.INF3.INE	olemassa␣
rv004:011	29	ja	CNJ	ja␣
rv004:011	30a	(olla)	COP.ACT.PRES.3P	ovat␣
rv004:011	30a	luoda:luotu	PSS.PCP2.PL.NOM	luodut
rv004:011	30b	"	PUNC.RIGHT	"
rv004:011	30b	.	PUNC	.␣
rv005:001	rv005:001	rv005:001	VERSE	Ilm␣5:1␣
rv005:001	1	ja	CNJ	Ja␣
rv005:001	2	(minä)	PERS.SG.NOM	minä␣
rv005:001	2	nähdä	ACT.PAST.1S	näin␣
rv005:001	10 (6) 7 (9)	valta_istuimella-istuva	ADJ.SG.GEN	valtaistuimella-istuvan␣
rv005:001	8	%case	GEN	
rv005:001	(4) 5	oikea	ADJ.SG.INE	oikeassa␣
rv005:001	3	%case	LOC	
rv005:001	(4) 5	(käsi)	SG.INE	kädessä␣
rv005:001	11	kirja_käärö	SG.GEN	kirjakäärön
rv005:001	-	(,)	PUNC	,␣
rv005:001	13	sisältä	POST	sisältä␣
rv005:001	14	ja	CNJ	ja␣
rv005:001	15	päältä	PREP	päältä␣
rv005:001	-	(täyteen)	ADV	täyteen␣
rv005:001	12	kirjoittaa:kirjoitettu	PSS.PCP2.SG.GEN	kirjoitetun
rv005:001	-	(,)	PUNC	,␣
rv005:001	18a	7	NUM.SG.ADE	seitsemällä␣
rv005:001	17	sinetti	SG.ADE	sinetillä␣
rv005:001	16	sulkea:suljettu	PSS.PCP2.SG.GEN	suljetun
rv005:001	18b	.	PUNC	.␣
rv005:002	rv005:002	rv005:002	VERSE	Ilm␣5:2␣
rv005:002	1	ja	CNJ	Ja␣
rv005:002	2	(minä)	PERS.SG.NOM	minä␣
rv005:002	2	nähdä	ACT.PAST.1S	näin␣
rv005:002	4	väkevä	ADJ.SG.GEN	väkevän␣
rv005:002	3	enkeli	SG.GEN	enkelin
rv005:002	-	(,)	PUNC	,␣
rv005:002	5	(joka)	REL.INDEF.SG.NOM	joka␣
rv005:002	8a	suuri	ADJ.SG.ADE	suurella␣
rv005:002	7	ääni	SG.ADE	äänellä␣
rv005:002	6	%case	LOC	
rv005:002	5	kuuluttaa	DER.ACT.PAST.3S	kuulutti
rv005:002	8b	:	PUNC	:␣
rv005:002	8b	"	PUNC.LEFT	"
rv005:002	9	kuka	INT.SG.NOM	Kuka␣
rv005:002	-	(olla)	COP.ACT.PRES.3S	on␣
rv005:002	10	arvollinen	DER.ADJ.SG.NOM	arvollinen␣
rv005:002	11	avata	INF3.ILL	avaamaan␣
rv005:002	12	tämä	DEM.SG.GEN	tämän␣
rv005:002	13	kirja	SG.GEN	kirjan␣
rv005:002	14	ja	CNJ	ja␣
rv005:002	15	murtaa	INF3.ILL	murtamaan␣
rv005:002	18a	se	DEM.SG.GEN	sen␣
rv005:002	(16) 17	sinetti	PL.NOM	sinetit
rv005:002	-	(?)	PUNC	?
rv005:002	18b	"	PUNC.RIGHT	"␣
rv005:003	rv005:003	rv005:003	VERSE	Ilm␣5:3␣
rv005:003	1	ei	NEGV.3S.-CLITIC	Eikä␣
rv005:003	2	kukaan	INDEF.SG.NOM	kukaan␣
rv005:003	(5) 6	taivas	SG.INE	taivaassa␣
rv005:003	4	%case	LOC	
rv005:003	7	ei	NEGV.3S.-CLITIC	eikä␣
rv005:003	10 (9)	maa	SG.GEN	maan␣
rv005:003	8	päällä	PREP	päällä␣
rv005:003	11	ei	NEGV.3S.-CLITIC	eikä␣
rv005:003	(13) 14	maa	SG.GEN	maan␣
rv005:003	12	alla	PREP	alla␣
