ru001:001	ru001:001	ru001:001	VERSE	Ruut␣1:1␣
ru001:018	5b	seurata	INF1.LAT	seurata␣
ru001:018	5a	%case	LAT	
ru001:018	6	hän	PERS.SG.PTV	häntä
ru001:018	-	(,)	PUNC	,␣
ru001:018	7a	ei	NEGV.3S	ei␣
ru001:018	7b	(hän)	PERS.SG.NOM	hän␣
ru001:018	7b	enää	ADV	enää␣
ru001:018	8b	puhua	ACT.PAST.SG	puhunut␣
ru001:018	8a	%case	?	
ru001:018	-	(se)	DEM.SG.ELA	siitä␣
ru001:018	pers%9	hän	PERS.SG.GEN	hänen␣
ru001:018	9	kanssa	POST.-3	kanssansa
ru001:018	-	(.)	PUNC	.␣
ru001:019	ru001:019	ru001:019	VERSE	Ruut␣1:19␣
ru001:019	1a	niin	ADV.AD-A	Niin␣
ru001:019	1b	(he)	PERS.PL.NOM	he␣
ru001:019	1b	kulkea	ACT.PAST.3P	kulkivat␣
ru001:019	2	molemmat	INDEF.PL.NOM	molemmat␣
ru001:019	2	yhdessä	ADV	yhdessä
ru001:019	-	(,)	PUNC	,␣
ru001:019	3	kunnes	ADV	kunnes␣
ru001:019	4	tulla	ACT.PAST.3P	tulivat␣
ru001:019	5	Beetlehem	PR.SG.ILL	Beetlehemiin
ru001:019	-	(.)	PUNC	.␣
ru001:019	6a	ja	CNJ	Ja␣
ru001:019	(6b)	-	UNTRANSLATED	
ru001:019	7a	kun	SUBORD	kun␣
ru001:019	pers%7b	he	PERS.PL.NOM	he␣
ru001:019	7b	tulla	ACT.PAST.3P	tulivat␣
ru001:019	8	Beetlehem	PR.SG.ILL	Beetlehemiin
ru001:019	(9a)	-	UNTRANSLATED	
ru001:019	-	(,)	PUNC	,␣
ru001:019	9b	joutua	ACT.PAST.3S	joutui␣
ru001:019	10	koko	ADJ	koko␣
ru001:019	(11a) 11b	kaupunki	SG.NOM	kaupunki␣
ru001:019	9b	liikkeellä	DER.ADV	liikkeelle␣
ru001:019	pers%12	he	PERS.PL.GEN	heidän␣
ru001:019	12	tähden	POST.-3	tähtensä
ru001:019	-	(,)	PUNC	,␣
ru001:019	13a	ja	CNJ	ja␣
ru001:019	pro%13b	vaimo	PL.NOM	vaimot␣
ru001:019	13b	sanoa	ACT.PAST.3P	sanoivat
ru001:019	-	(:)	PUNC	:␣
ru001:019	-	(")	PUNC.LEFT	"
ru001:019	14a	olla	COP.ACT.PRES.3S.-CLITIC	Onko␣
ru001:019	14b	tämä	DEM.SG.NOM	tämä␣
ru001:019	15	Noomi	PR.SG.NOM	Noomi
ru001:019	-	(?)	PUNC	?
ru001:019	-	(")	PUNC.RIGHT	"␣
ru001:020	ru001:020	ru001:020	VERSE	Ruut␣1:20␣
ru001:020	1a	mutta	CNJ	Mutta␣
ru001:020	1b	(hän)	PERS.SG.NOM	hän␣
ru001:020	1b	vastata	ACT.PAST.3S	vastasi␣
ru001:020	2	he	PERS.PL.ALL	heille
ru001:020	-	(:)	PUNC	:␣
ru001:020	-	(")	PUNC.LEFT	"
ru001:020	3	älä	NEGV.ACT.IMP.2P	Älkää␣
ru001:020	4	kutsua	ACT.IMP.NEG	kutsuko␣
ru001:020	5	minä	PERS.SG.PTV	minua␣
ru001:020	6	Noomi	PR.SG.TRA	Noomiksi
ru001:020	-	(,)	PUNC	,␣
ru001:020	7	kutsua	ACT.IMP.2P	kutsukaa␣
ru001:020	8	minä	PERS.SG.PTV	minua␣
ru001:020	9	Maara	PR.SG.TRA	Maaraksi
ru001:020	-	(,)	PUNC	,␣
ru001:020	10	sillä	SUBORD	sillä␣
ru001:020	12	Kaikki_valtias	ADJ.SG.NOM	Kaikkivaltias␣
ru001:020	11	(olla)	COP.ACT.PRES.3S	on␣
ru001:020	11	antaa	ACT.PCP2.PERF	antanut␣
ru001:020	13	minä	PERS.SG.ALL	minulle␣
ru001:020	14	paljon	ADV.AD-A	paljon␣
ru001:020	sem%11	katkera	ADJ.SG.PTV	katkerata␣
ru001:020	11	murhe	SG.PTV	murhetta
ru001:020	-	(.)	PUNC	.␣
ru001:021	ru001:021	ru001:021	VERSE	Ruut␣1:21␣
ru001:021	2	rikas	ADJ.SG.ESS	Rikkaana␣
ru001:021	1	minä	PERS.SG.NOM	minä␣
ru001:021	3	lähteä	ACT.PAST.1S	lähdin
ru001:021	-	(,)	PUNC	,␣
ru001:021	4a	mutta	CNJ	mutta␣
ru001:021	4b	tyhjä	ADJ.SG.ESS	tyhjänä␣
ru001:021	6	Herra	SG.NOM	Herra␣
ru001:021	5	(antaa)	ACT.PRES.3S	antaa␣
ru001:021	pers%5	minä	PERS.SG.GEN	minun␣
ru001:021	5	palata	INF1.LAT	palata
ru001:021	-	(.)	PUNC	.␣
ru001:021	7	miksi	ADV	Miksi␣
ru001:021	-	(siis)	ADV	siis␣
ru001:021	8	kutsua	ACT.PRES.2P	kutsutte␣
ru001:021	9	minä	PERS.SG.PTV	minua␣
ru001:021	10	Noomi	PR.SG.TRA	Noomiksi
ru001:021	-	(,)	PUNC	,␣
ru001:021	11a	kun	SUBORD	kun␣
ru001:021	11b	Herra	SG.NOM	Herra␣
ru001:021	12	(olla)	COP.ACT.PRES.3S	on␣
ru001:021	pers%13	minä	PERS.SG.PTV	minua␣
ru001:021	13	vastaan	POST	vastaan␣
ru001:021	12	todistaa	ACT.PCP2.PERF	todistanut␣
ru001:021	14a	ja	CNJ	ja␣
ru001:021	14b	Kaikki_valtias	ADJ.SG.NOM	Kaikkivaltias␣
ru001:021	15	(olla)	COP.ACT.PRES.3S	on␣
ru001:021	15	tuottaa	ACT.PCP2.PERF	tuottanut␣
ru001:021	16	minä	PERS.SG.ALL	minulle␣
ru001:021	15	onnettomuus	DER.SG.PTV	onnettomuutta
ru001:021	-	(?)	PUNC	?
ru001:021	-	(")	PUNC.RIGHT	"␣
ru001:022	ru001:022	ru001:022	VERSE	Ruut␣1:22␣
ru001:022	1a	niin	ADV.AD-A	Niin␣
ru001:022	2	Noomi	PR.SG.NOM	Noomi␣
ru001:022	1b	palata	ACT.PAST.3S	palasi␣
ru001:022	(3a)	-	UNTRANSLATED	
ru001:022	5	miniä	NOM&SGGEN.-3	miniänsä
ru001:022	-	(,)	PUNC	,␣
ru001:022	(4a) 4b	mooabilainen	DER.ADJ.SG.GEN	mooabilaisen␣
ru001:022	3b	Ruut	PR.SG.GEN	Ruutin
ru001:022	-	(,)	PUNC	,␣
ru001:022	6	kanssa	POST	kanssa
ru001:022	-	(,)	PUNC	,␣
ru001:022	7a	joka	REL.INDEF.SG.NOM	joka␣
ru001:022	7b	tulla	ACT.PAST.3S	tuli␣
ru001:022	9	Mooab	PR.SG.GEN	Mooabin␣
ru001:022	8b	maa	SG.ELA	maasta
ru001:022	8a	%case	LOC	
ru001:022	-	(;)	PUNC	;␣
ru001:022	10a	ja	CNJ	ja␣
ru001:022	10b	he	PERS.PL.NOM	he␣
ru001:022	11	saapua	ACT.PAST.3P	saapuivat␣
ru001:022	12	Beetlehem	PR.SG.ILL	Beetlehemiin␣
ru001:022	14 15	ohran_leikkuu	SG.GEN	ohranleikkuun␣
ru001:022	13b	alku	SG.INE	alussa
ru001:022	13a	%case	LOC	
ru001:022	-	(.)	PUNC	.␣
ru002:001	ru002:001	ru002:001	VERSE	Ruut␣2:1␣
ru002:001	(1a)	-	UNTRANSLATED	
ru002:001	1c	Noomi	PR.SG.ADE	Noomilla␣
ru002:001	1b	%case	LOC	
ru002:001	-	(olla)	COP.ACT.PAST.3S	oli␣
ru002:001	4b	mies	NOM&SGGEN.-3	miehensä␣
ru002:001	4a	puoli=sivu,osapuoli,alue	SG.ABL	puolelta␣
ru002:001	3	sukulainen	SG.NOM	sukulainen
ru002:001	-	(,)	PUNC	,␣
ru002:001	6	hyvin	AD-A	hyvin␣
ru002:001	7	varakas	ADJ.SG.NOM	varakas␣
ru002:001	5	mies	SG.NOM	mies
ru002:001	-	(,)	PUNC	,␣
ru002:001	9	Elimelek	PR.SG.GEN	Elimelekin␣
ru002:001	8b	suku	SG.PTV	sukua
ru002:001	8a	%case	PTV	
ru002:001	(10a)	-	UNTRANSLATED	
ru002:001	-	(,)	PUNC	,␣
ru002:001	10b	nimi	SG.ABL	nimeltä␣
ru002:001	11	Booas	PR.SG.NOM	Booas
ru002:001	-	(.)	PUNC	.␣
ru002:002	ru002:002	ru002:002	VERSE	Ruut␣2:2␣
ru002:002	1a	ja	CNJ	Ja␣
ru002:002	(3a) 3b	mooabilainen	DER.ADJ.SG.NOM	mooabilainen␣
ru002:002	2	Ruut	PR.SG.NOM	Ruut␣
ru002:002	1b	sanoa	ACT.PAST.3S	sanoi␣
ru002:002	5	Noomi	PR.SG.ALL	Noomille
ru002:002	4	%case	LOC	
ru002:002	-	(:)	PUNC	:␣
ru002:002	-	(")	PUNC.LEFT	"
ru002:002	6	(antaa)	ACT.IMP.2S	Anna␣
ru002:002	7	%inflection	ACT.IMP.2S	
ru002:002	6	(minä)	PERS.SG.GEN	minun␣
ru002:002	6	mennä	INF1.LAT	mennä␣
ru002:002	(8a) 8b	pelto	SG.ALL	pellolle␣
ru002:002	9b	poimia	INF3.ILL	poimimaan␣
ru002:002	9a	%inflection	INF3.ILL	
ru002:002	10b	tähkä	PL.PTV	tähkiä␣
ru002:002	10a	%case	PTV	
ru002:002	-	(joku)	INDEF.SG.GEN	jonkun␣
ru002:002	11	jäljessä	PREP	jäljessä
ru002:002	-	(,)	PUNC	,␣
ru002:002	12	joka	REL.SG.GEN	jonka␣
ru002:002	15b	silmä	PL.GEN	silmien␣
ru002:002	15a	edessä	PREP	edessä␣
ru002:002	13	saada	ACT.PRES.1S	saan␣
ru002:002	14	armo	SG.GEN	armon
ru002:002	(16a)	-	UNTRANSLATED	
ru002:002	-	(")	PUNC.RIGHT	"
ru002:002	-	(.)	PUNC	.␣
ru002:002	pro%16b	Noomi	PR.SG.NOM	Noomi␣
ru002:002	16b	vastata	ACT.PAST.3S	vastasi␣
ru002:002	17	hän	PERS.SG.ALL	hänelle
ru002:002	-	(:)	PUNC	:␣
ru002:002	-	(")	PUNC.LEFT	"
ru002:002	18	mennä	ACT.IMP.2S	Mene
ru002:002	-	(,)	PUNC	,␣
ru002:002	19	tytär	NOM&SGGEN.-1	tyttäreni
ru002:002	-	(!)	PUNC	!
ru002:002	-	(")	PUNC.RIGHT	"␣
ru002:003	ru002:003	ru002:003	VERSE	Ruut␣2:3␣
ru002:003	1a	niin	ADV.AD-A	Niin␣
ru002:003	1b	(hän)	PERS.SG.NOM	hän␣
ru002:003	1b	lähteä	ACT.PAST.3S	lähti␣
ru002:003	2a	ja	CNJ	ja␣
ru002:003	2b	mennä	ACT.PAST.3S	meni␣
ru002:003	3b	poimia	INF3.ILL	poimimaan␣
ru002:003	3a	%inflection	INF3.ILL	
ru002:003	-	(eräs)	INDEF.SG.ALL	eräälle␣
ru002:003	4b	pelto	SG.ALL	pellolle␣
ru002:003	4a	%case	LOC	
ru002:003	(6a) 6b	leikkuu_väki	SG.GEN	leikkuuväen␣
ru002:003	5	jäljessä	PREP	jäljessä
ru002:003	-	(;)	PUNC	;␣
ru002:003	7a	ja	CNJ	ja␣
ru002:003	pers%8	hän	PERS.SG.ALL	hänelle␣
ru002:003	7b	sattua	ACT.PAST.3S	sattui␣
ru002:003	8	%case	?	
ru002:003	-	(niin)	ADV.AD-A	niin
ru002:003	-	(,)	PUNC	,␣
ru002:003	-	(että)	SUBORD	että␣
ru002:003	-	(se)	DEM.SG.NOM	se␣
ru002:003	(10a) 10b 9	pelto_palsta	SG.NOM	peltopalsta␣
ru002:003	-	(olla)	COP.ACT.PAST.3S	oli␣
ru002:003	11b	Booas	PR.SG.GEN	Booaan
ru002:003	11a	%case	GEN	
ru002:003	-	(,)	PUNC	,␣
ru002:003	12	joka	REL.INDEF.SG.NOM	joka␣
ru002:003	-	(olla)	COP.ACT.PAST.3S	oli␣
ru002:003	14	Elimelek	PR.SG.GEN	Elimelekin␣
ru002:003	13b	suku	SG.PTV	sukua
ru002:003	13a	%case	PTV	
ru002:003	-	(.)	PUNC	.␣
ru002:004	ru002:004	ru002:004	VERSE	Ruut␣2:4␣
ru002:004	1a	ja	CNJ	Ja␣
ru002:004	1b	katso	INTJ	katso
ru002:004	-	(,)	PUNC	,␣
ru002:004	2	Booas	PR.SG.NOM	Booas␣
ru002:004	3	tulla	ACT.PAST.3S	tuli␣
ru002:004	4b	Beetlehem	PR.SG.ELA	Beetlehemistä
ru002:004	4a	%case	LOC	
ru002:004	-	(,)	PUNC	,␣
ru002:004	5a	ja	CNJ	ja␣
ru002:004	5b	(hän)	PERS.SG.NOM	hän␣
ru002:004	5b	sanoa	ACT.PAST.3S	sanoi␣
ru002:004	6b	leikkuu_väki	SG.ALL	leikkuuväelle
ru002:004	6a	%case	LOC	
ru002:004	-	(:)	PUNC	:␣
ru002:004	-	(")	PUNC.LEFT	"
ru002:004	7	Herra	SG.NOM	Herra␣
ru002:004	-	(olla)	COP.ACT.IMP.3S	olkoon␣
ru002:004	pers%8	te	PERS.PL.GEN	teidän␣
ru002:004	8	kanssa	POST.-2	kanssanne
ru002:004	(9a)	-	UNTRANSLATED	
ru002:004	-	(!)	PUNC	!
ru002:004	-	(")	PUNC.RIGHT	"␣
ru002:004	9b	(he)	PERS.PL.NOM	He␣
ru002:004	9b	vastata	ACT.PAST.3P	vastasivat␣
ru002:004	10	hän	PERS.SG.ALL	hänelle
ru002:004	-	(:)	PUNC	:␣
ru002:004	-	(")	PUNC.LEFT	"
ru002:004	12	Herra	SG.NOM	Herra␣
ru002:004	11	siunata	ACT.IMP.3S	siunatkoon␣
ru002:004	pers%11	sinä	PERS.SG.PTV	sinua
ru002:004	-	(!)	PUNC	!
ru002:004	-	(")	PUNC.RIGHT	"␣
ru002:005	ru002:005	ru002:005	VERSE	Ruut␣2:5␣
ru002:005	1a	sitten	ADV	Sitten␣
ru002:005	2	Booas	PR.SG.NOM	Booas␣
ru002:005	1b	sanoa	ACT.PAST.3S	sanoi␣
ru002:005	3b	palvelija	DER.SG.ALL.-3	palvelijallensa
ru002:005	3a	%case	LOC	
ru002:005	-	(,)	PUNC	,␣
ru002:005	4a	joka	REL.INDEF.SG.NOM	joka␣
ru002:005	4b	olla	COP.ACT.PAST.3S	oli␣
ru002:005	(6a) 6b	leikkuu_väki	SG.GEN	leikkuuväen␣
ru002:005	5	päällys_mies	SG.ESS	päällysmiehenä
ru002:005	-	(:)	PUNC	:␣
ru002:005	-	(")	PUNC.LEFT	"
ru002:005	7b	kuka	INT.SG.GEN	Kenen␣
ru002:005	7a	%case	GEN	
ru002:005	(9a) 9b	tuo	DEM.SG.NOM	tuo␣
ru002:005	(8a) 8b	nuori	ADJ.SG.NOM	nuori␣
ru002:005	(8a) 8b	nainen	SG.NOM	nainen␣
ru002:005	-	(olla)	COP.ACT.PRES.3S	on
ru002:005	-	(?)	PUNC	?
ru002:005	-	(")	PUNC.RIGHT	"␣
ru002:006	ru002:006	ru002:006	VERSE	Ruut␣2:6␣
ru002:006	(1a)	-	UNTRANSLATED	
ru002:006	(2a) 2b	palvelija	DER.SG.NOM	Palvelija
ru002:006	-	(,)	PUNC	,␣
ru002:006	3a	joka	REL.INDEF.SG.NOM	joka␣
ru002:006	3b	olla	COP.ACT.PAST.3S	oli␣
ru002:006	(5a) 5b	leikkuu_väki	SG.GEN	leikkuuväen␣
ru002:006	4	päällys_mies	SG.ESS	päällysmiehenä
ru002:006	-	(,)	PUNC	,␣
ru002:006	1b	vastata	ACT.PAST.3S	vastasi␣
ru002:006	6a	ja	CNJ	ja␣
ru002:006	6b	sanoa	ACT.PAST.3S	sanoi
ru002:006	-	(:)	PUNC	:␣
ru002:006	-	(")	PUNC.LEFT	"
ru002:006	9	se	DEM.SG.NOM	Se␣
ru002:006	-	(olla)	COP.ACT.PRES.3S	on␣
ru002:006	-	(se)	DEM.SG.NOM	se␣
ru002:006	7	nuori	ADJ.SG.NOM	nuori␣
ru002:006	8	mooabitar	DER.SG.NOM	mooabitar
ru002:006	-	(,)	PUNC	,␣
ru002:006	10a	joka	REL.INDEF.SG.NOM	joka␣
ru002:006	10b	tulla	ACT.PAST.3S	tuli␣
ru002:006	12	Noomi	PR.SG.GEN	Noomin␣
ru002:006	11	mukana	POST	mukana␣
ru002:006	14	Mooab	PR.SG.GEN	Mooabin␣
ru002:006	13b	maa	SG.ELA	maasta
ru002:006	13a	%case	LOC	
ru002:006	-	(.)	PUNC	.␣
ru002:007	ru002:007	ru002:007	VERSE	Ruut␣2:7␣
ru002:007	(1a)	-	UNTRANSLATED	
ru002:007	1b	(hän)	PERS.SG.NOM	Hän␣
ru002:007	1b	sanoa	ACT.PAST.3S	sanoi
ru002:007	-	(:)	PUNC	:␣
ru002:007	-	(')	PUNC.LEFT	'
ru002:007	2	(sallia)	ACT.IMP.2S	Salli␣
ru002:007	3	%inflection	ACT.IMP.2S	
ru002:007	2	(minä)	PERS.SG.GEN	minun␣
ru002:007	2	poimia	INF1.LAT	poimia␣
ru002:007	4a	ja	CNJ	ja␣
ru002:007	4b	koota	INF1.LAT	koota␣
ru002:007	-	(tähkä)	PL.PTV	tähkiä␣
ru002:007	5b	lyhde	PL.GEN	lyhteiden␣
ru002:007	5a	väliltä	POST	väliltä␣
ru002:007	(7a) 7b	leikkuu_väki	SG.GEN	leikkuuväen␣
ru002:007	6	jäljessä	PREP	jäljessä
ru002:007	-	(')	PUNC.RIGHT	'
ru002:007	-	(.)	PUNC	.␣
ru002:007	8a	niin	ADV.AD-A	Niin␣
ru002:007	8b	(hän)	PERS.SG.NOM	hän␣
ru002:007	8b	tulla	ACT.PAST.3S	tuli␣
ru002:007	9a	ja	CNJ	ja␣
ru002:007	9b	(olla)	COP.ACT.PRES.3S	on␣
ru002:007	9b	ahertaa	ACT.PCP2.PERF	ahertanut␣
ru002:007	(11a) 11b	aamu	SG.ELA	aamusta␣
ru002:007	10b	varhain	ADV	varhain␣
ru002:007	10a	%case	?	
ru002:007	(12a)	-	UNTRANSLATED	
ru002:007	13	tämä	DEM.SG.ILL	tähän␣
ru002:007	12b	saakka	ADV	saakka
ru002:007	-	(;)	PUNC	;␣
ru002:007	14	vasta	ADV	vasta␣
ru002:007	14	äsken	ADV	äsken␣
ru002:007	15	(hän)	PERS.SG.NOM	hän␣
ru002:007	17	hiukan	ADV.AD-A	hiukan␣
ru002:007	15	levähtää	ACT.PAST.3S	levähti␣
ru002:007	-	(tuolla)	ADV	tuolla␣
ru002:007	(16a) 16b	maja	SG.INE	majassa
ru002:007	-	(.)	PUNC	.
ru002:007	-	(")	PUNC.RIGHT	"␣
ru002:008	ru002:008	ru002:008	VERSE	Ruut␣2:8␣
ru002:008	1a	niin	ADV.AD-A	Niin␣
ru002:008	2	Booas	PR.SG.NOM	Booas␣
ru002:008	1b	sanoa	ACT.PAST.3S	sanoi␣
ru002:008	4	Ruut	PR.SG.ALL	Ruutille
ru002:008	3	%case	LOC	
ru002:008	-	(:)	PUNC	:␣
ru002:008	-	(")	PUNC.LEFT	"
ru002:008	6	kuulla	ACT.IMP.2S.-CLITIC	Kuules
ru002:008	5a 5b	%clitic	s	
ru002:008	-	(,)	PUNC	,␣
ru002:008	7	tytär	NOM&SGGEN.-1	tyttäreni
ru002:008	-	(!)	PUNC	!␣
ru002:008	8	älä	NEGV.ACT.IMP.2S	Älä␣
ru002:008	9	mennä	ACT.PRES.NEG	mene␣
ru002:008	12	muu	INDEF.PL.GEN	muiden␣
ru002:008	11b	pelto	PL.ALL	pelloille␣
ru002:008	11a	%case	LOC	
ru002:008	10b	poimia	INF3.ILL	poimimaan␣
ru002:008	10a	%case	LOC	
ru002:008	14	älä	NEGV.ACT.IMP.2S.-CLITIC	äläkä␣
ru002:008	13a 13b	%case	?	
ru002:008	15	lähteä	ACT.PRES.NEG	lähde␣
ru002:008	15	pois	ADV	pois␣
ru002:008	16b	täältä	ADV	täältä
ru002:008	16a	%case	LOC	
ru002:008	-	(,)	PUNC	,␣
ru002:008	17a	vaan	SUBORD	vaan␣
ru002:008	18	pysytellä	DER.ACT.IMP.2S	pysyttele␣
ru002:008	17b	täällä	ADV	täällä␣
ru002:008	pers%20	minä	PERS.SG.GEN	minun␣
ru002:008	20	palvelijatar	DER.PL.GEN.-1	palvelijattarieni␣
ru002:008	19	mukana	POST	mukana
ru002:008	-	(.)	PUNC	.␣
ru002:009	ru002:009	ru002:009	VERSE	Ruut␣2:9␣
ru002:009	1	pitää	ACT.IMP.2S	Pidä␣
ru002:009	1	silmä	SG.ADE	silmällä
ru002:009	-	(,)	PUNC	,␣
ru002:009	3	mikä	INT.REL.SG.ADE	millä␣
ru002:009	2b	pelto	SG.ADE	pellolla␣
ru002:009	2a	%case	LOC	
ru002:009	4	leikata	PSS.PRES	leikataan
ru002:009	-	(,)	PUNC	,␣
ru002:009	5a	ja	CNJ	ja␣
ru002:009	5b	kulkea	ACT.IMP.2S	kulje␣
ru002:009	pers%6	he	PERS.PL.GEN	heidän␣
ru002:009	6	jäljessä	PREP.-3	jäljessään
ru002:009	-	(.)	PUNC	.␣
ru002:009	8	(minä)	PERS.SG.NOM	Minä␣
ru002:009	8	(olla)	COP.ACT.PRES.1S	olen␣
ru002:009	8	kieltää	ACT.PCP2.PERF	kieltänyt␣
ru002:009	7a 7b	%inflection	ACT.PCP2.PERF	
ru002:009	(10a) 10b	palvelija	DER.PL.PTV.-1	palvelijoitani␣
ru002:009	9	%case	PTV	
ru002:009	12	koskea	INF3.ELA	koskemasta␣
ru002:009	11a 11b	%case	LOC	
ru002:009	pers%12	sinä	PERS.SG.ILL	sinuun
ru002:009	-	(.)	PUNC	.␣
ru002:009	13a	jos	SUBORD	Jos␣
ru002:009	13b	(sinä)	PERS.SG.GEN	sinun␣
ru002:009	13b	tulla	ACT.PRES.3S	tulee␣
ru002:009	13b	jano	SG.NOM	jano
ru002:009	-	(,)	PUNC	,␣
ru002:009	14a	niin	ADV.AD-A	niin␣
ru002:009	14b	mennä	ACT.IMP.2S	mene␣
ru002:009	(16a) 16b	astia	PL.ALL	astioille␣
ru002:009	15	%case	LOC	
ru002:009	17a	ja	CNJ	ja␣
ru002:009	17b	juoda	ACT.PRES.NEG	juo␣
ru002:009	-	(vesi)	SG.PTV	vettä
ru002:009	-	(,)	PUNC	,␣
ru002:009	18b	joka	REL.SG.PTV	jota␣
ru002:009	18a	%case	PTV	
ru002:009	(20a) 20b	palvelija	DER.PL.NOM	palvelijat␣
ru002:009	19	ammentaa	ACT.PRES.3P	ammentavat
ru002:009	-	(.)	PUNC	.
ru002:009	-	(")	PUNC.RIGHT	"␣
ru002:010	ru002:010	ru002:010	VERSE	Ruut␣2:10␣
ru002:010	1a	silloin	ADV	Silloin␣
ru002:010	pro%1b	Ruut	PR.SG.NOM	Ruut␣
ru002:010	1b	heittäytyä	DER.ACT.PAST.3S	heittäytyi␣
ru002:010	3	kasvot	PL.ALL.-3	kasvoilleen
ru002:010	2	%case	LOC	
ru002:010	(4a)	-	UNTRANSLATED	
ru002:010	-	(,)	PUNC	,␣
ru002:010	4b	kumartua	ACT.PAST.3S	kumartui␣
ru002:010	5	maahan=alas	DER.ADV	maahan␣
ru002:010	6a	ja	CNJ	ja␣
ru002:010	6b	sanoa	ACT.PAST.3S	sanoi␣
ru002:010	7	hän	PERS.SG.ALL	hänelle
ru002:010	-	(:)	PUNC	:␣
ru002:010	-	(")	PUNC.LEFT	"
ru002:010	8	miten	ADV	Miten␣
ru002:010	9	(olla)	COP.ACT.PRES.1S	olen␣
ru002:010	9	saada	ACT.PCP2.PERF	saanut␣
ru002:010	10	armo	SG.GEN	armon␣
ru002:010	pers%11b	sinä	PERS.SG.GEN	sinun␣
ru002:010	11b	silmä	PL.GEN.-2	silmiesi␣
ru002:010	11a	edessä	PREP	edessä
ru002:010	-	(,)	PUNC	,␣
ru002:010	12a	niin	ADV.AD-A	niin␣
ru002:010	12a	että	SUBORD	että␣
ru002:010	12b	huolehtia	ACT.PRES.2S	huolehdit␣
ru002:010	pers%12b	minä	PERS.SG.ELA	minusta
ru002:010	-	(,)	PUNC	,␣
ru002:010	13a	vaikka	SUBORD	vaikka␣
ru002:010	13b	olla	COP.ACT.PRES.1S	olen␣
ru002:010	14	vieras	ADJ.SG.NOM	vieras
ru002:010	-	(?)	PUNC	?
ru002:010	-	(")	PUNC.RIGHT	"␣
ru002:011	ru002:011	ru002:011	VERSE	Ruut␣2:11␣
ru002:011	(1a)	-	UNTRANSLATED	
ru002:011	2	Booas	PR.SG.NOM	Booas␣
ru002:011	1b	vastata	ACT.PAST.3S	vastasi␣
ru002:011	3a	ja	CNJ	ja␣
ru002:011	3b	sanoa	ACT.PAST.3S	sanoi␣
ru002:011	4	hän	PERS.SG.ALL	hänelle
ru002:011	-	(:)	PUNC	:␣
ru002:011	-	(")	PUNC.LEFT	"
ru002:011	7	minä	PERS.SG.ALL	Minulle␣
ru002:011	6	(olla)	COP.ACT.PRES.3S	on␣
ru002:011	6	kertoa	PSS.PCP2.PERF	kerrottu␣
ru002:011	5	%case	NOM	
ru002:011	8	kaikki	INDEF.SG.NOM	kaikki
ru002:011	-	(,)	PUNC	,␣
ru002:011	9	mikä	INT.REL.SG.PTV	mitä␣
ru002:011	10	(sinä)	PERS.SG.NOM	sinä␣
ru002:011	10	(olla)	COP.ACT.PRES.2S	olet␣
ru002:011	10	tehdä	ACT.PCP2.PERF	tehnyt␣
ru002:011	12	anoppi	SG.ALL.-2	anopillesi␣
ru002:011	11	%case	LOC	
ru002:011	15	mies	NOM&SGGEN.-2	miehesi␣
ru002:011	14	kuolla	PSS.PCP2.TEMP	kuoltua
ru002:011	13	%case	PTV	
ru002:011	-	(,)	PUNC	,␣
ru002:011	16a	kuinka	ADV	kuinka␣
ru002:011	16b	jättää	ACT.PAST.2S	jätit␣
ru002:011	17	isä	NOM&SGGEN.-2	isäsi␣
ru002:011	18a	ja	CNJ	ja␣
ru002:011	18b	äiti	NOM&SGGEN.-2	äitisi␣
ru002:011	19a	ja	CNJ	ja␣
ru002:011	19b 20	synnyin_maa	NOM&SGGEN.-2	synnyinmaasi␣
ru002:011	21a	ja	CNJ	ja␣
ru002:011	21b	lähteä	ACT.PAST.2S	lähdit␣
ru002:011	23	kansa	SG.GEN	kansan␣
ru002:011	22	luo	PREP	luo
ru002:011	-	(,)	PUNC	,␣
ru002:011	24	joka	REL.SG.PTV	jota␣
ru002:011	25	ei	NEGV.2S	et␣
ru002:011	27 28	ennen	PREP	ennen␣
ru002:011	26	tuntea	ACT.PAST.SG	tuntenut
ru002:011	-	(.)	PUNC	.␣
ru002:012	ru002:012	ru002:012	VERSE	Ruut␣2:12␣
ru002:012	2	Herra	SG.NOM	Herra␣
ru002:012	1	palkita	ACT.IMP.3S	palkitkoon␣
ru002:012	-	(sinä)	PERS.SG.ALL	sinulle␣
ru002:012	3	teko	NOM&SGGEN.-2	tekosi
ru002:012	(4a)	-	UNTRANSLATED	
ru002:012	-	(;)	PUNC	;␣
ru002:012	4b	tulla	ACT.IMP.3S	tulkoon␣
ru002:012	pers%5	sinä	PERS.SG.ALL	sinulle␣
ru002:012	6	täysi	ADJ.SG.NOM	täysi␣
ru002:012	5	palkka	SG.NOM	palkka␣
ru002:012	8	Herra	SG.ABL	Herralta
ru002:012	-	(,)	PUNC	,␣
ru002:012	10	Israel	PR.SG.GEN	Israelin␣
ru002:012	9	Jumala	SG.ABL	Jumalalta
ru002:012	7a 7b	%case	LOC	
ru002:012	-	(,)	PUNC	,␣
ru002:012	11	joka	REL.SG.GEN	jonka␣
ru002:012	15	siipi	PL.GEN	siipien␣
ru002:012	14	alta	PREP	alta␣
ru002:012	12	(olla)	COP.ACT.PRES.2S	olet␣
