2p001:001	2p001:001	2p001:001	VERSE	2Pt␣1:1␣
2p002:001	11	te	PERS.PL.GEN.-CLITIC	teidänkin␣
2p002:001	9	%clitic	kin	
2p002:001	10	keskuudessa	POST.-2	keskuudessanne␣
2p002:001	12	(olla)	COP.ACT.PRES.3S	on␣
2p002:001	12	olla	COP.ACT.PCP1.FUTR	oleva␣
2p002:001	13a	valheen_opettaja	DER.PL.PTV	valheenopettajia
2p002:001	13b	,	PUNC	,␣
2p002:001	14	joka	REL.PL.NOM	jotka␣
2p002:001	15	salaa	ADV	salaa␣
2p002:001	15	kuljettaa	ACT.PRES.3P	kuljettavat␣
2p002:001	15	sisään	POST	sisään␣
2p002:001	17	turmiollinen	DER.ADJ.PL.PTV	turmiollisia␣
2p002:001	16	harha_oppi	PL.PTV	harhaoppeja
2p002:001	-	(,)	PUNC	,␣
2p002:001	23a	kieltää	ACT.PRES.3P.-CLITIC	kieltävätpä␣
2p002:001	18	%clitic	pA	
2p002:001	22	Herra	SG.GEN.-CLITIC	Herrankin
2p002:001	-	(,)	PUNC	,␣
2p002:001	19	joka	REL.INDEF.SG.NOM	joka␣
2p002:001	20	(olla)	COP.ACT.PRES.3S	on␣
2p002:001	21	he	PERS.PL.ACC	heidät␣
2p002:001	20	ostaa	ACT.PCP2.PERF	ostanut
2p002:001	-	(,)	PUNC	,␣
2p002:001	-	(ja)	CNJ	ja␣
2p002:001	24	tuottaa	ACT.PRES.3P	tuottavat␣
2p002:001	25	itse	REFL.SG.ALL.-3	itselleen␣
2p002:001	26	äkillinen	ADJ.SG.GEN	äkillisen␣
2p002:001	27a	peri_kato	SG.GEN	perikadon
2p002:001	27b	.	PUNC	.␣
2p002:002	2p002:002	2p002:002	VERSE	2Pt␣2:2␣
2p002:002	1	ja	CNJ	Ja␣
2p002:002	2	moni	INDEF.SG.NOM	moni␣
2p002:002	3	(olla)	COP.ACT.PRES.3S	on␣
2p002:002	3	seurata	ACT.PCP1.FUTR	seuraava␣
2p002:002	4	he	PERS.PL.GEN	heidän␣
2p002:002	(5) 6	irstaus	DER.PL.PTV.-3	irstauksiaan
2p002:002	-	(,)	PUNC	,␣
2p002:002	-	(ja)	CNJ	ja␣
2p002:002	8	he	PERS.PL.GEN	heidän␣
2p002:002	7	tähden	POST.-3	tähtensä␣
2p002:002	(11) 12	totuus	SG.GEN	totuuden␣
2p002:002	10 (9)	tie	SG.NOM	tie␣
2p002:002	13a	(tulla)	ACT.PRES.3S	tulee␣
2p002:002	13a	häväistä:häväisty	PSS.PCP2.SG.TRA	häväistyksi
2p002:002	13b	;	PUNC	;␣
2p002:003	2p002:003	2p002:003	VERSE	2Pt␣2:3␣
2p002:003	1	ja	CNJ	ja␣
2p002:003	3	ahneus	DER.SG.INE.-3	ahneudessaan␣
2p002:003	2	%case	LOC	
2p002:003	7a	(he)	PERS.PL.NOM	he␣
2p002:003	4	valheellinen	DER.ADJ.PL.ADE	valheellisilla␣
2p002:003	5	sana	PL.ADE	sanoilla␣
2p002:003	7a	kiskoa	ACT.PRES.3P	kiskovat␣
2p002:003	6	te	PERS.PL.ELA	teistä␣
2p002:003	7a	hyöty	SG.PTV	hyötyä
2p002:003	-	(;)	PUNC	;␣
2p002:003	-	(mutta)	CNJ	mutta␣
2p002:003	11	jo	ADV	jo␣
2p002:003	11	ammoinen	ADJ.PL.ELA	ammoisista␣
2p002:003	11	aika	PL.ELA	ajoista␣
2p002:003	8	he	PERS.PL.GEN	heidän␣
2p002:003	10 (9)	tuomio	NOM&SGGEN.-3	tuomionsa␣
2p002:003	13	valvoa	ACT.PRES.3S	valvoo
2p002:003	12	%case	?	
2p002:003	-	(,)	PUNC	,␣
2p002:003	18	ei	NEGV.3S.-CLITIC	eikä␣
2p002:003	14	%clitic	kA	
2p002:003	17	he	PERS.PL.GEN	heidän␣
2p002:003	(15) 16	peri_kato	NOM&SGGEN.-3	perikatonsa␣
2p002:003	19a	torkkua	ACT.PRES.NEG	torku
2p002:003	19b	.	PUNC	.␣
2p002:004	2p002:004	2p002:004	VERSE	2Pt␣2:4␣
2p002:004	2	sillä	SUBORD	Sillä␣
2p002:004	(1)	-	UNTRANSLATED	
2p002:004	7	ei	NEGV.3S	ei␣
2p002:004	(3) 4	Jumala	SG.NOM	Jumala␣
2p002:004	8	säästää	ACT.PAST.SG	säästänyt␣
2p002:004	5	enkeli	PL.PTV	enkeleitä
2p002:004	-	(,)	PUNC	,␣
2p002:004	6	(joka)	REL.PL.NOM	jotka␣
2p002:004	6	synti	SG.PTV	syntiä␣
2p002:004	6	tehdä	ACT.PAST.3P	tekivät
2p002:004	-	(,)	PUNC	,␣
2p002:004	9	vaan	SUBORD	vaan␣
2p002:004	12	syöstä	ACT.PAST.3S	syöksi␣
2p002:004	-	(he)	PERS.PL.ACC	heidät␣
2p002:004	12	syvyys	DER.SG.ILL	syvyyteen
2p002:004	-	(,)	PUNC	,␣
2p002:004	11	pimeys	DER.SG.GEN	pimeyden␣
2p002:004	10b	kuilu	PL.ILL	kuiluihin
2p002:004	-	(,)	PUNC	,␣
2p002:004	-	(ja)	CNJ	ja␣
2p002:004	13	hyljätä	ACT.PAST.3S	hylkäsi␣
2p002:004	-	(he)	PERS.PL.ACC	heidät␣
2p002:004	15	tuomio	SG.PTV	tuomiota␣
2p002:004	14	varten	POST	varten␣
2p002:004	16a	säilyttää:säilytettävä	DER.PSS.PCP1.PL.TRA	säilytettäviksi
2p002:004	16b	.	PUNC	.␣
2p002:005	2p002:005	2p002:005	VERSE	2Pt␣2:5␣
2p002:005	4	ei	NEGV.3S.-CLITIC	Eikä␣
2p002:005	1	%clitic	kA	
2p002:005	5	(hän)	PERS.SG.NOM	hän␣
2p002:005	5	säästää	ACT.PAST.SG	säästänyt␣
2p002:005	2	muinainen	ADJ.SG.PTV	muinaista␣
2p002:005	3	maailma	SG.PTV	maailmaa
2p002:005	-	(,)	PUNC	,␣
2p002:005	6	vaikka	SUBORD	vaikka␣
2p002:005	11	varjella	ACT.PAST.3S.-CLITIC	varjelikin␣
2p002:005	8	Nooa	PR.SG.GEN	Nooan
2p002:005	-	(,)	PUNC	,␣
2p002:005	9	vanhurskaus	DER.SG.GEN	vanhurskauden␣
2p002:005	10	saarnaaja	DER.SG.GEN	saarnaajan
2p002:005	-	(,)	PUNC	,␣
2p002:005	7	ynnä		ynnä␣
2p002:005	7	7	NUM.SG.NOM	seitsemän␣
2p002:005	7	muu	INDEF.SG.PTV	muuta
2p002:005	-	(,)	PUNC	,␣
2p002:005	-	(vaan)	SUBORD	vaan␣
2p002:005	15a	(antaa)	ACT.PAST.3S	antoi␣
2p002:005	12	veden_paisumus	SG.GEN	vedenpaisumuksen␣
2p002:005	15a	tulla	INF1.LAT	tulla␣
2p002:005	14	jumalaton	DER.PL.GEN	jumalattomain␣
2p002:005	13	maailma	SG.GEN	maailman␣
2p002:005	15a	päälle	PREP	päälle
2p002:005	15b	.	PUNC	.␣
2p002:006	2p002:006	2p002:006	VERSE	2Pt␣2:6␣
2p002:006	1	ja	CNJ	Ja␣
2p002:006	6a	(hän)	PERS.SG.NOM	hän␣
2p002:006	6a	polttaa	ACT.PAST.3S	poltti␣
2p002:006	6a	poro	SG.TRA	poroksi␣
2p002:006	3	Sodoma	PR.SG.GEN	Sodoman␣
2p002:006	4	ja	CNJ	ja␣
2p002:006	5	Gomorra	PR.SG.GEN	Gomorran␣
2p002:006	2	kaupunki	PL.NOM	kaupungit␣
2p002:006	-	(ja)	CNJ	ja␣
2p002:006	8	tuomita	ACT.PAST.3S	tuomitsi␣
2p002:006	-	(ne)	DEM.PL.NOM	ne␣
2p002:006	7a	häviö	SG.ILL	häviöön
2p002:006	-	(,)	PUNC	,␣
2p002:006	13a	asettaa	ACT.INF2.MAN	asettaen␣
2p002:006	-	(ne)	DEM.PL.NOM	ne␣
2p002:006	9	varoitus	DER.SG.TRA	varoitukseksi␣
2p002:006	10	(ne)	DEM.PL.ALL	niille
2p002:006	-	(,)	PUNC	,␣
2p002:006	10	(joka)	REL.PL.NOM	jotka␣
2p002:006	10	vastedes	ADV	vastedes␣
2p002:006	12	jumalattomasti	DER.ADV.POS	jumalattomasti␣
2p002:006	12	elää	ACT.PRES.3P	elävät
2p002:006	13b	.	PUNC	.␣
2p002:007	2p002:007	2p002:007	VERSE	2Pt␣2:7␣
2p002:007	1	kuitenkin	ADV	Kuitenkin␣
2p002:007	12a	(hän)	PERS.SG.NOM	hän␣
2p002:007	12a	pelastaa	ACT.PAST.3S	pelasti␣
2p002:007	2	hurskas	ADJ.SG.GEN	hurskaan␣
2p002:007	3	Loot	PR.SG.GEN	Lootin
2p002:007	-	(,)	PUNC	,␣
2p002:007	4	(joka)	REL.SG.PTV	jota␣
2p002:007	(7) 8	rietas	ADJ.PL.GEN	rietasten␣
2p002:007	5	%case	GEN	
2p002:007	11 (6)	vaellus	DER.SG.NOM	vaellus␣
2p002:007	10	irstaus	DER.SG.INE	irstaudessa␣
2p002:007	9	%case	LOC	
2p002:007	4	vaivata	ACT.PAST.3S	vaivasi
2p002:007	12b	;	PUNC	;␣
2p002:008	2p002:008	2p002:008	VERSE	2Pt␣2:8␣
2p002:008	2	sillä	SUBORD	sillä␣
2p002:008	7	asua	ACT.INF2.INE.-3	asuessaan␣
2p002:008	9	he	PERS.PL.GEN	heidän␣
2p002:008	8	keskuudessa	POST.-3	keskuudessansa␣
2p002:008	5	tuo	DEM.SG.NOM	tuo␣
2p002:008	6	hurskas	ADJ.SG.NOM	hurskas␣
2p002:008	6	(mies)	SG.NOM	mies␣
2p002:008	17a	kiusaantua	ACT.PAST.3S	kiusaantui␣
2p002:008	14	hurskas	ADJ.SG.INE	hurskaassa␣
2p002:008	13	sielu	SG.INE.-3	sielussaan␣
2p002:008	-	(joka)	REL.INDEF.SG.NOM	joka␣
2p002:008	10	päivä	SG.NOM	päivä␣
2p002:008	11 12	%case	NOM	
2p002:008	-	(he)	PERS.PL.GEN	heidän␣
2p002:008	15	paha	ADJ.PL.GEN	pahain␣
2p002:008	16	teko	PL.GEN.-3	tekojensa␣
2p002:008	case%16	tähden	POST	tähden
2p002:008	-	(,)	PUNC	,␣
2p002:008	-	(joka)	REL.PL.PTV	joita␣
2p002:008	-	(hän)	PERS.SG.GEN	hänen␣
2p002:008	-	(täytyä)	ACT.PAST.3S	täytyi␣
2p002:008	1	nähdä	INF1.LAT	nähdä␣
2p002:008	3	ja	CNJ	ja␣
2p002:008	4	kuulla	INF1.LAT	kuulla
2p002:008	17b	.	PUNC	.␣
2p002:009	2p002:009	2p002:009	VERSE	2Pt␣2:9␣
2p002:009	-	(näin)	ADV.AD-A	Näin␣
2p002:009	2	Herra	SG.NOM	Herra␣
2p002:009	1	tietää	ACT.PRES.3S	tietää␣
2p002:009	6a	pelastaa	INF1.LAT	pelastaa␣
2p002:009	3	jumalinen	ADJ.PL.NOM	jumaliset␣
2p002:009	5	kiusaus	DER.SG.ELA	kiusauksesta
2p002:009	4	%case	LOC	
2p002:009	6b	,	PUNC	,␣
2p002:009	8	mutta	CNJ	mutta␣
2p002:009	11	tuomio	SG.GEN	tuomion␣
2p002:009	10	päivä	SG.ILL	päivään␣
2p002:009	9	%case	LOC	
2p002:009	13a	säilyttää	DER.INF1.LAT	säilyttää␣
2p002:009	12	rangaistus	SG.GEN	rangaistuksen␣
2p002:009	12	alainen	ADJ.PL.ESS	alaisina␣
2p002:009	7	väärä	ADJ.PL.NOM	väärät
2p002:009	13b	,	PUNC	,␣
2p002:010	2p002:010	2p002:010	VERSE	2Pt␣2:10␣
2p002:010	2	ja	CNJ	ja␣
2p002:010	1	varsinkin	ADV	varsinkin␣
2p002:010	3	ne	DEM.PL.NOM	ne
2p002:010	-	(,)	PUNC	,␣
2p002:010	3	joka	REL.PL.NOM	jotka␣
2p002:010	5	liha	SG.GEN	lihan␣
2p002:010	4	jäljessä	PREP	jäljessä␣
2p002:010	9	kulkea	ACT.PRES.3P	kulkevat␣
2p002:010	8	saastainen	ADJ.PL.INE	saastaisissa␣
2p002:010	7	himo	PL.INE	himoissa␣
2p002:010	6	%case	LOC	
2p002:010	10	ja	CNJ	ja␣
2p002:010	12a	ylen_katsoa	ACT.PRES.3P	ylenkatsovat␣
2p002:010	11	herraus	SG.GEN	herrauden
2p002:010	-	(.)	PUNC	.␣
2p002:010	-	(nuo)	DEM.PL.NOM	Nuo␣
2p002:010	13	uhka_rohkea	ADJ.PL.NOM	uhkarohkeat
2p002:010	-	(,)	PUNC	,␣
2p002:010	14a	itse_rakas	ADJ.PL.NOM	itserakkaat␣
2p002:010	16	ei	NEGV.3P	eivät␣
2p002:010	17	kammoa	ACT.PRES.NEG	kammo␣
2p002:010	18a	herjata	INF1.LAT	herjata␣
2p002:010	15	henki_vallat	PL.PTV	henkivaltoja
2p002:010	18b	,	PUNC	,␣
2p002:011	2p002:011	2p002:011	VERSE	2Pt␣2:11␣
2p002:011	1	vaikka	SUBORD	vaikka␣
2p002:011	2	enkeli	PL.NOM.-CLITIC	enkelitkään
2p002:011	-	(,)	PUNC	,␣
2p002:011	-	(joka)	REL.PL.NOM	jotka␣
2p002:011	3	väkevyys	DER.SG.ABL.-3	väkevyydeltään␣
2p002:011	4	ja	CNJ	ja␣
2p002:011	5	voima	DER.SG.ABL.-3	voimaltaan␣
2p002:011	7	olla	COP.ACT.PRES.3P	ovat␣
2p002:011	6	suuri	ADJ.CMP.PL.NOM	suuremmat
2p002:011	-	(,)	PUNC	,␣
2p002:011	8	ei	NEGV.3P	eivät␣
2p002:011	9	lausua	ACT.PRES.NEG	lausu␣
2p002:011	11	he	PERS.PL.PTV	heitä␣
2p002:011	10	vastaan	POST	vastaan␣
2p002:011	14	herjata:herjaava	ACT.PCP1.SG.PTV	herjaavaa␣
2p002:011	15a	tuomio	SG.PTV	tuomiota␣
2p002:011	13	Herra	SG.GEN	Herran␣
2p002:011	12	edessä	PREP	edessä
2p002:011	15b	.	PUNC	.␣
2p002:012	2p002:012	2p002:012	VERSE	2Pt␣2:12␣
2p002:012	2	mutta	CNJ	Mutta␣
2p002:012	3	niin_kuin	SUBORD	niinkuin␣
2p002:012	4	järjetön	DER.ADJ.PL.NOM	järjettömät
2p002:012	-	(,)	PUNC	,␣
2p002:012	7	luonnostaan	DER.ADV.-3	luonnostaan␣
2p002:012	9	pyydystää:pyydystettävä	PSS.PCP1.PL.TRA	pyydystettäviksi␣
2p002:012	8	%case	TRA	
2p002:012	10	ja	CNJ	ja␣
2p002:012	11	hävitä	INF3.ILL	häviämään␣
2p002:012	6	syntyä	ACT.PCP2.PERF	syntyneet␣
2p002:012	5	eläin	PL.NOM	eläimet
2p002:012	-	(,)	PUNC	,␣
2p002:012	-	(niin)	ADV.AD-A	niin␣
2p002:012	-	(joutua)	ACT.PRES.3P	joutuvat␣
2p002:012	-	(myös)	ADV	myös␣
2p002:012	1	nämä	DEM.PL.NOM	nämä
2p002:012	-	(,)	PUNC	,␣
2p002:012	15a	(kun)	SUBORD	kun␣
2p002:012	15a	herjata	ACT.PRES.3P	herjaavat␣
2p002:012	13	se	DEM.SG.PTV	sitä
2p002:012	-	(,)	PUNC	,␣
2p002:012	13	mikä	INT.REL.SG.PTV	mitä␣
2p002:012	12	%case	PTV	
2p002:012	14	ei	NEGV.3P	eivät␣
2p002:012	14	tuntea	ACT.PRES.NEG	tunne
2p002:012	15b	,	PUNC	,␣
2p002:012	21	hävitä	INF3.ILL	häviämään␣
2p002:012	19	oma	ADJ.SG.ILL	omaan␣
2p002:012	(17) 18	turmelus	SG.ILL.-3	turmelukseensa
2p002:012	16	%case	LOC	
2p002:012	(20)	-	UNTRANSLATED	
2p002:012	-	(,)	PUNC	,␣
2p002:013	2p002:013	2p002:013	VERSE	2Pt␣2:13␣
2p002:013	1	saada	ACT.INF2.MAN	saaden␣
2p002:013	4a	vääryys	SG.GEN	vääryyden␣
2p002:013	3	palkka	SG.GEN	palkan
2p002:013	-	(;)	PUNC	;␣
2p002:013	6	(he)	PERS.PL.NOM	he␣
2p002:013	6	pitää	ACT.PRES.3P	pitävät␣
2p002:013	5	nautinto	SG.ESS.-3	nautintonaan␣
2p002:013	-	(elää)	INF1.LAT	elää␣
2p002:013	9	päivä	NOM&SGGEN.-3	päivänsä␣
2p002:013	8	%case	NOM.GEN	
2p002:013	10a (7)	hekuma	SG.INE	hekumassa
2p002:013	-	(;)	PUNC	;␣
2p002:013	-	(he)	PERS.PL.NOM	he␣
2p002:013	-	(olla)	COP.ACT.PRES.3P	ovat␣
2p002:013	11	tahra_pilkku	PL.PTV	tahra-~/tahrapilkkuja␣
2p002:013	12	ja	CNJ	ja␣
2p002:013	13	häpeä_pilkku	PL.PTV	häpeäpilkkuja
2p002:013	-	(;)	PUNC	;␣
2p002:013	14	(he)	PERS.PL.NOM	he␣
2p002:013	14	herkutella	ACT.PRES.3P	herkuttelevat␣
2p002:013	(16) 17	petos	PL.INE.-3	petoksissaan
2p002:013	18	%pers	3	
2p002:013	15	%case	LOC	
2p002:013	-	(,)	PUNC	,␣
2p002:013	19	kemuilla	DER.ACT.INF2.INE.-3	kemuillessaan␣
2p002:013	20a	te	PERS.PL.GEN	teidän␣
2p002:013	19	kanssa	POST.-2	kanssanne
2p002:013	20b	;	PUNC	;␣
2p002:014	2p002:014	2p002:014	VERSE	2Pt␣2:14␣
2p002:014	-	(he)	PERS.PL.GEN	heidän␣
2p002:014	1	silmä	NOM&SGGEN.-3	silmänsä␣
2p002:014	2	olla	COP.ACT.PRES.3P	ovat␣
2p002:014	3	täynnä	ADV	täynnä␣
2p002:014	4	haureus	SG.PTV	haureutta␣
2p002:014	5	ei	NEGV.3P.-CLITIC	eivätkä␣
2p002:014	6	saada	ACT.PRES.NEG	saa␣
2p002:014	6	kylläänsä	DER.ADV.-3	kylläänsä␣
2p002:014	7a	synti	SG.ELA	synnistä
2p002:014	-	(;)	PUNC	;␣
2p002:014	8	(he)	PERS.PL.NOM	he␣
2p002:014	8	viekoitella	DER.ACT.PRES.3P	viekoittelevat␣
2p002:014	10a	horjua:horjuva	ACT.PCP1.PL.PTV	horjuvia␣
2p002:014	9	sielu	PL.PTV	sieluja
2p002:014	10b	,	PUNC	,␣
2p002:014	14a	(he)	PERS.PL.ADE	heillä␣
2p002:014	14a	olla	COP.ACT.PRES.3S	on␣
2p002:014	13	ahneus	DER.SG.ILL	ahneuteen␣
2p002:014	12	harjaantua:harjaantunut	ACT.PCP2.SG.NOM	harjaantunut␣
2p002:014	11	sydän	SG.NOM	sydän
2p002:014	-	(;)	PUNC	;␣
2p002:014	-	(he)	PERS.PL.NOM	he␣
2p002:014	-	(olla)	COP.ACT.PRES.3P	ovat␣
2p002:014	15	kirous	SG.GEN	kirouksen␣
2p002:014	16a	lapsi	PL.PTV	lapsia
2p002:014	16b	.	PUNC	.␣
2p002:015	2p002:015	2p002:015	VERSE	2Pt␣2:15␣
2p002:015	1	(he)	PERS.PL.NOM	He␣
2p002:015	1	(olla)	COP.ACT.PRES.3P	ovat␣
2p002:015	1	hyljätä	ACT.PCP2.PERF	hyljänneet␣
2p002:015	2	suora	ADJ.SG.GEN	suoran␣
2p002:015	3	tie	SG.GEN	tien
2p002:015	-	(,)	PUNC	,␣
2p002:015	4a	(olla)	COP.ACT.PRES.3P	ovat␣
2p002:015	4a	eksyä	ACT.PCP2.PERF	eksyneet␣
2p002:015	-	(ja)	CNJ	ja␣
2p002:015	5	seurata	ACT.PCP2.PERF	seuranneet␣
2p002:015	(8) 9	Bileam	PR.SG.GEN	Bileamin
2p002:015	-	(,)	PUNC	,␣
2p002:015	11b	Beor	PR.SG.GEN	Beorin␣
2p002:015	pro%10	poika	SG.GEN	pojan
2p002:015	-	(,)	PUNC	,␣
2p002:015	(6) 7	tie	SG.PTV	tietä
2p002:015	11c	,	PUNC	,␣
2p002:015	12	hän	PERS.SG.GEN	hänen
2p002:015	-	(,)	PUNC	,␣
2p002:015	12	joka	REL.INDEF.SG.NOM	joka␣
2p002:015	15	rakastaa	ACT.PAST.3S	rakasti␣
2p002:015	14	vääryys	SG.GEN	vääryyden␣
2p002:015	13	palkka	SG.PTV	palkkaa
2p002:015	-	(,)	PUNC	,␣
2p002:016	2p002:016	2p002:016	VERSE	2Pt␣2:16␣
2p002:016	2	mutta	CNJ	mutta␣
2p002:016	3	saada	ACT.PAST.3S	sai␣
2p002:016	5a	rikkomus	SG.ELA.-3	rikkomuksestaan␣
2p002:016	4	%pers	3	
2p002:016	1	ojennus	DER.SG.GEN	ojennuksen
2p002:016	5b	:	PUNC	:␣
2p002:016	7	mykkä	ADJ.SG.NOM	mykkä␣
2p002:016	6	juhta	SG.NOM	juhta␣
2p002:016	11	puhua	ACT.PAST.3S	puhui␣
2p002:016	9	ihminen	SG.GEN	ihmisen␣
2p002:016	10	ääni	SG.ADE	äänellä␣
2p002:016	8	%case	LOC	
2p002:016	-	(ja)	CNJ	ja␣
2p002:016	12	estää	ACT.PAST.3S	esti␣
2p002:016	(14) 15	profeetta	SG.GEN	profeetan␣
2p002:016	(13) 16a	mielettömyys	DER.SG.GEN	mielettömyyden
2p002:016	16b	.	PUNC	.␣
2p002:017	2p002:017	2p002:017	VERSE	2Pt␣2:17␣
2p002:017	1	sellainen	ADJ.PL.NOM	Sellaiset␣
2p002:017	2	olla	COP.ACT.PRES.3P	ovat␣
2p002:017	4	vedetön	DER.ADJ.PL.PTV	vedettömiä␣
2p002:017	3	lähde	PL.PTV	lähteitä␣
2p002:017	5	ja	CNJ	ja␣
2p002:017	8	myrsky_tuuli	SG.GEN	myrskytuulen␣
2p002:017	7	%case	GEN	
2p002:017	9a	ajaa:ajama	PCPA.PL.PTV	ajamia␣
2p002:017	6	hattara	PL.PTV	hattaroita
2p002:017	-	(,)	PUNC	,␣
2p002:017	-	(ja)	CNJ	ja␣
2p002:017	(13) 14	pimeys	DER.SG.GEN	pimeyden␣
2p002:017	(11) 12	synkeys	DER.SG.NOM	synkeys␣
2p002:017	15a	(olla)	COP.ACT.PRES.3S	on␣
2p002:017	10	he	PERS.PL.ALL	heille␣
2p002:017	15a	varata	PSS.PCP2.PERF	varattu
2p002:017	15b	.	PUNC	.␣
2p002:018	2p002:018	2p002:018	VERSE	2Pt␣2:18␣
2p002:018	2	sillä	SUBORD	Sillä␣
2p002:018	4	(he)	PERS.PL.NOM	he␣
2p002:018	4	puhua	ACT.PRES.3P	puhuvat␣
2p002:018	1	pöyhkeä	ADJ.PL.PTV	pöyhkeitä␣
2p002:018	3	turhuus	DER.SG.GEN	turhuuden␣
2p002:018	3	(sana)	PL.PTV	sanoja␣
2p002:018	-	(ja)	CNJ	ja␣
2p002:018	5	viekoitella	DER.ACT.PRES.3P	viekoittelevat␣
2p002:018	8	liha	SG.GEN	lihan␣
2p002:018	7	himo	PL.INE	himoissa␣
2p002:018	9	irstaus	DER.PL.ADE	irstauksilla␣
2p002:018	6	%case	LOC	
2p002:018	10	ne	DEM.PL.PTV	niitä
2p002:018	-	(,)	PUNC	,␣
2p002:018	10	joka	REL.PL.NOM	jotka␣
2p002:018	11	tuskin	ADV	tuskin␣
2p002:018	12	(olla)	COP.ACT.PRES.3P	ovat␣
2p002:018	12	päästä	ACT.PCP2.PERF	päässeet␣
2p002:018	15	eksyksissä	ADV	eksyksissä␣
2p002:018	14	%case	LOC	
2p002:018	(13) 16a	vaeltaa:vaeltava	ACT.PCP1.PL.PTV	vaeltavia␣
2p002:018	12	pako	SG.ILL	pakoon
2p002:018	16b	,	PUNC	,␣
2p002:019	2p002:019	2p002:019	VERSE	2Pt␣2:19␣
2p002:019	-	(ja)	CNJ	ja␣
2p002:019	3a	luvata	ACT.PRES.3P	lupaavat␣
2p002:019	2	he	PERS.PL.ALL	heille␣
2p002:019	1	vapaus	DER.SG.PTV	vapautta
2p002:019	-	(,)	PUNC	,␣
2p002:019	6	(vaikka)	SUBORD	vaikka␣
2p002:019	4	itse	REFL.SG.NOM	itse␣
2p002:019	6	olla	COP.ACT.PRES.3P	ovat␣
2p002:019	(7) 8a	turmelus	SG.GEN	turmeluksen␣
2p002:019	5	orja	PL.PTV	orjia
2p002:019	8b	;	PUNC	;␣
2p002:019	10	sillä	SUBORD	sillä␣
2p002:019	9	kuka	INT.SG.GEN	kenen␣
2p002:019	12a	voittaa:voittama	PCPA.SG.NOM	voittama␣
2p002:019	11	joku	INDEF.SG.NOM	joku␣
2p002:019	12a	olla	COP.ACT.PRES.3S	on
2p002:019	12b	,	PUNC	,␣
2p002:019	13	se	DEM.SG.GEN	sen␣
2p002:019	14a	orja	SG.NOM	orja␣
2p002:019	14a	(hän)	PERS.SG.NOM	hän␣
2p002:019	14a	olla	COP.ACT.PRES.3S	on
2p002:019	14b	.	PUNC	.␣
2p002:020	2p002:020	2p002:020	VERSE	2Pt␣2:20␣
2p002:020	2	sillä	SUBORD	Sillä␣
2p002:020	1	jos	SUBORD	jos␣
2p002:020	3	(he)	PERS.PL.NOM	he␣
2p002:020	12a	me	PERS.PL.GEN	meidän␣
2p002:020	(10) 11a	Herra	NOM&SGGEN.-1	Herramme␣
2p002:020	13	ja	CNJ	ja␣
2p002:020	14	Vapahtaja	SG.GEN	Vapahtajan␣
2p002:020	15	Jeesus	PR.SG.GEN	Jeesuksen␣
2p002:020	16a	Kristus	PR.SG.GEN	Kristuksen␣
2p002:020	9	tunteminen	DER.SG.GEN	tuntemisen␣
2p002:020	8	kautta	PREP	kautta␣
2p002:020	3	(olla)	COP.ACT.PRES.3P	ovat␣
2p002:020	3	päästä	ACT.PCP2.-CLITIC.PERF	päässeetkin␣
2p002:020	(6) 7	maailma	SG.GEN	maailman␣
2p002:020	(4) 5	saastutus	DER.PL.PTV	saastutuksia␣
2p002:020	3	pako	SG.ILL	pakoon
2p002:020	16b	,	PUNC	,␣
2p002:020	18	mutta	CNJ	mutta␣
2p002:020	17	ne	DEM.PL.ILL	niihin␣
2p002:020	18	taas	ADV	taas␣
2p002:020	(19) 20	kietoutua	DER.ACT.PRES.3P	kietoutuvat␣
2p002:020	-	(ja)	CNJ	ja␣
2p002:020	21a	(tulla)	ACT.PRES.3P	tulevat␣
2p002:020	21a	voittaa:voitettu	PSS.PCP2.PL.TRA	voitetuiksi
2p002:020	-	(,)	PUNC	,␣
2p002:020	-	(niin)	ADV.AD-A	niin␣
2p002:020	22	(olla)	COP.ACT.PRES.3S	on␣
2p002:020	(24) 25	viimeinen	ADJ.SG.NOM	viimeinen␣
2p002:020	22	tulla	ACT.PCP2.PERF	tullut␣
2p002:020	23	he	PERS.PL.ALL	heille␣
2p002:020	(27) 28a		ORD.SG.PTV	ensimmäistä␣
2p002:020	26	paha	ADJ.CMP.SG.TRA	pahemmaksi
2p002:020	28b	.	PUNC	.␣
2p002:021	2p002:021	2p002:021	VERSE	2Pt␣2:21␣
2p002:021	1	parempi	ADJ.CMP.SG.NOM	Parempi␣
2p002:021	(2)	-	UNTRANSLATED	
2p002:021	3	(olla)	COP.ACT.COND.3S	olisi␣
2p002:021	4	he	PERS.PL.ALL	heille␣
2p002:021	3	olla	COP.ACT.PCP2.PERF	ollut
2p002:021	-	(,)	PUNC	,␣
2p002:021	5	ettei	NEGV.3P	etteivät␣
2p002:021	6	(olla)	COP.ACT.COND.NEG	olisi␣
2p002:021	6	(tulla)	ACT.PAST.PL	tulleet␣
2p002:021	6	tuntea	INF3.ILL	tuntemaan␣
2p002:021	10 (9)	vanhurskaus	DER.SG.GEN	vanhurskauden␣
2p002:021	(7) 8	tie	SG.PTV	tietä
2p002:021	-	(,)	PUNC	,␣
2p002:021	11	kuin	SUBORD	kuin␣
2p002:021	-	(että)	SUBORD	että␣
2p002:021	-	(se)	DEM.SG.GEN	sen␣
