mt001:001	mt001:001	mt001:001	VERSE	Mt␣1:1␣
mt003:007	3	paljon	ADV.AD-A	paljon␣
mt003:007	(4) 5	fariseus	PL.PTV	fariseuksia␣
mt003:007	6	ja	CNJ	ja␣
mt003:007	7	saddukeus	PL.PTV	saddukeuksia␣
mt003:007	8	tulla	ACT.PCP1.REFR	tulevan␣
mt003:007	(10) 11	kaste	SG.ALL	kasteelle␣
mt003:007	9	%case	LOC	
mt003:007	(12)	-	UNTRANSLATED	
mt003:007	13	(hän)	PERS.SG.NOM	hän␣
mt003:007	13	sanoa	ACT.PAST.3S	sanoi␣
mt003:007	14a	he	PERS.PL.ALL	heille
mt003:007	-	(:)	PUNC	:␣
mt003:007	-	(")	PUNC.LEFT	"
mt003:007	case%15	te	PERS.PL.NOM	Te␣
mt003:007	16a	kyy_käärme	PL.GEN	kyykäärmeitten␣
mt003:007	15	sikiö	PL.NOM	sikiöt
mt003:007	16b	,	PUNC	,␣
mt003:007	17	kuka	INT.SG.NOM	kuka␣
mt003:007	18	(olla)	COP.ACT.PRES.3S	on␣
mt003:007	18	neuvoa	ACT.PCP2.PERF	neuvonut␣
mt003:007	19	te	PERS.PL.PTV	teitä␣
mt003:007	20	paeta	INF3.ILL	pakenemaan␣
mt003:007	(22) 23	tulevainen	DER.ADJ.SG.PTV	tulevaista␣
mt003:007	24a	viha	SG.PTV	vihaa
mt003:007	21	%case	PTV	
mt003:007	-	(?)	PUNC	?␣
mt003:008	mt003:008	mt003:008	VERSE	Mt␣3:8␣
mt003:008	1	tehdä	ACT.IMP.2P	Tehkää␣
mt003:008	2	sen_tähden	ADV	sentähden␣
mt003:008	(5) 6	parannus	DER.SG.GEN	parannuksen␣
mt003:008	4	sovelias	ADJ.PL.PTV	soveliaita␣
mt003:008	3	hedelmä	PL.PTV	hedelmiä
mt003:008	-	(,)	PUNC	,␣
mt003:009	mt003:009	mt003:009	VERSE	Mt␣3:9␣
mt003:009	2	älä	NEGV.ACT.IMP.2P.-CLITIC	älkääkä␣
mt003:009	1	%clitic	kA	
mt003:009	3	luulla	ACT.IMP.NEG	luulko␣
mt003:009	tasp%4	saattaa	ACT.PCP1.-2.REFR	saattavanne␣
mt003:009	4	sanoa	INF1.LAT	sanoa␣
mt003:009	6a	mieli	SG.INE.-2	mielessänne
mt003:009	5	%case	LOC	
mt003:009	6b	:	PUNC	:␣
mt003:009	6b	'	PUNC.LEFT	'
mt003:009	8	olla	COP.ACT.PRES.3S.-CLITIC	Onhan␣
mt003:009	8	(me)	PERS.PL.ADE	meillä␣
mt003:009	7	isä	SG.ESS	isänä␣
mt003:009	10a (9)	Aabraham	PR.SG.NOM	Aabraham
mt003:009	10b	'	PUNC.RIGHT	'
mt003:009	10b	;	PUNC	;␣
mt003:009	12	sillä	SUBORD	sillä␣
mt003:009	11	(minä)	PERS.SG.NOM	minä␣
mt003:009	11	sanoa	ACT.PRES.1S	sanon␣
mt003:009	13	te	PERS.PL.ALL	teille
mt003:009	-	(,)	PUNC	,␣
mt003:009	14	että	SUBORD	että␣
mt003:009	(16) 17	Jumala	SG.NOM	Jumala␣
mt003:009	15	voida	ACT.PRES.3S	voi␣
mt003:009	21	nämä	DEM.PL.ELA	näistä␣
mt003:009	(19) 20	kivi	PL.ELA	kivistä␣
mt003:009	18	%case	LOC	
mt003:009	22	herättää	INF1.LAT	herättää␣
mt003:009	23	lapsi	PL.PTV	lapsia␣
mt003:009	(24) 25a	Aabraham	PR.SG.ALL	Aabrahamille
mt003:009	25b	.	PUNC	.␣
mt003:010	mt003:010	mt003:010	VERSE	Mt␣3:10␣
mt003:010	1	jo	ADV	Jo␣
mt003:010	(2)	-	UNTRANSLATED	
mt003:010	10a	(olla)	COP.ACT.PRES.3S	on␣
mt003:010	(3) 4	kirves	SG.NOM	kirves␣
mt003:010	10a	panna	PSS.PCP2.PERF	pantu␣
mt003:010	(8) 9	puu	PL.GEN	puitten␣
mt003:010	(6) 7	juuri	SG.ALL	juurelle
mt003:010	5	%case	LOC	
mt003:010	10b	;	PUNC	;␣
mt003:010	11	jokainen	INDEF.SG.NOM	jokainen␣
mt003:010	13	puu	SG.NOM	puu
mt003:010	-	(,)	PUNC	,␣
mt003:010	15	(joka)	REL.INDEF.SG.NOM	joka␣
mt003:010	14	ei	NEGV.3S	ei␣
mt003:010	15	tehdä	ACT.PRES.NEG	tee␣
mt003:010	17	hyvä	ADJ.SG.PTV	hyvää␣
mt003:010	16	hedelmä	SG.PTV	hedelmää
mt003:010	-	(,)	PUNC	,␣
mt003:010	12	siis	ADV	siis␣
mt003:010	18	hakata	PSS.PRES	hakataan␣
mt003:010	18	pois	ADV	pois␣
mt003:010	19	ja	CNJ	ja␣
mt003:010	22a	heittää	PSS.PRES	heitetään␣
mt003:010	21	tuli	SG.ILL	tuleen
mt003:010	20	%case	LOC	
mt003:010	22b	.	PUNC	.␣
mt003:011	mt003:011	mt003:011	VERSE	Mt␣3:11␣
mt003:011	1	minä	PERS.SG.NOM	Minä␣
mt003:011	(2)	-	UNTRANSLATED	
mt003:011	4	kastaa	ACT.PRES.1S	kastan␣
mt003:011	3	te	PERS.PL.ACC	teidät␣
mt003:011	6	vesi	SG.ADE	vedellä␣
mt003:011	5	%case	LOC	
mt003:011	8a	parannus	DER.SG.ILL	parannukseen
mt003:011	7	%case	LOC	
mt003:011	8b	,	PUNC	,␣
mt003:011	10	mutta	CNJ	mutta␣
mt003:011	9	se	DEM.SG.NOM	se
mt003:011	-	(,)	PUNC	,␣
mt003:011	9	joka	REL.INDEF.SG.NOM	joka␣
mt003:011	12	minä	PERS.SG.GEN	minun␣
mt003:011	11	jäljessä	PREP.-1	jäljessäni␣
mt003:011	13	tulla	ACT.PRES.3S	tulee
mt003:011	-	(,)	PUNC	,␣
mt003:011	16a	olla	COP.ACT.PRES.3S	on␣
mt003:011	15	minä	PERS.SG.PTV	minua␣
mt003:011	14	väkevä	ADJ.CMP.SG.NOM	väkevämpi
mt003:011	16b	,	PUNC	,␣
mt003:011	17	joka	REL.SG.GEN	jonka␣
mt003:011	(21) 22	kenkä	PL.PTV.-CLITIC	kenkiäkään␣
mt003:011	19	(minä)	PERS.SG.NOM	minä␣
mt003:011	18	ei	NEGV.1S	en␣
mt003:011	19	olla	COP.ACT.PRES.NEG	ole␣
mt003:011	20	kelvollinen	ADJ.SG.NOM	kelvollinen␣
mt003:011	23a	kantaa	INF3.ILL	kantamaan
mt003:011	23b	;	PUNC	;␣
mt003:011	24	hän	PERS.SG.NOM	hän␣
mt003:011	26	kastaa	ACT.PRES.3S	kastaa␣
mt003:011	25	te	PERS.PL.ACC	teidät␣
mt003:011	29	Pyhä	ADJ.SG.ADE	Pyhällä␣
mt003:011	28	Henki	SG.ADE	Hengellä␣
mt003:011	27	%case	LOC	
mt003:011	30	ja	CNJ	ja␣
mt003:011	31a	tuli	SG.ADE	tulella
mt003:011	31b	.	PUNC	.␣
mt003:012	mt003:012	mt003:012	VERSE	Mt␣3:12␣
mt003:012	1	hän	PERS.SG.ADE	Hänellä␣
mt003:012	-	(olla)	COP.ACT.PRES.3S	on␣
mt003:012	(2) 3	viskin	NOM&SGGEN.-3	viskimensä␣
mt003:012	(5) 6	käsi	SG.INE.-3	kädessään
mt003:012	7	%pers	3	
mt003:012	4	%case	LOC	
mt003:012	-	(,)	PUNC	,␣
mt003:012	8	ja	CNJ	ja␣
mt003:012	9	(hän)	PERS.SG.NOM	hän␣
mt003:012	9	puhdistaa	ACT.PRES.3S	puhdistaa␣
mt003:012	(10) 11	puima_tanner	NOM&SGGEN.-3	puimatanterensa␣
mt003:012	12	%pers	3	
mt003:012	13	ja	CNJ	ja␣
mt003:012	14	koota	ACT.PRES.3S	kokoaa␣
mt003:012	(15) 16	nisu	NOM&SGGEN.-3	nisunsa␣
mt003:012	17	%pers	3	
mt003:012	(19) 20a	aitta	SG.ILL	aittaan
mt003:012	18	%case	LOC	
mt003:012	-	(,)	PUNC	,␣
mt003:012	22	mutta	CNJ	mutta␣
mt003:012	(21) 23	ruumen	PL.NOM	ruumenet␣
mt003:012	24	(hän)	PERS.SG.NOM	hän␣
mt003:012	24	polttaa	ACT.PRES.3S	polttaa␣
mt003:012	26a	sammumaton	DER.ADJ.SG.INE	sammumattomassa␣
mt003:012	25	tuli	SG.INE	tulessa
mt003:012	26b	.	PUNC	.
mt003:012	26b	"	PUNC.RIGHT	"␣
mt003:013	mt003:013	mt003:013	VERSE	Mt␣3:13␣
mt003:013	1	silloin	ADV	Silloin␣
mt003:013	(3) 4	Jeesus	PR.SG.NOM	Jeesus␣
mt003:013	2	tulla	ACT.PAST.3S	tuli␣
mt003:013	(6) 7	Galilea	PR.SG.ELA	Galileasta␣
mt003:013	5	%case	LOC	
mt003:013	10 (9)	Jordan	PR.SG.ALL	Jordanille␣
mt003:013	8	%case	LOC	
mt003:013	(12) 13	Johannes	PR.SG.GEN	Johanneksen␣
mt003:013	11	tykö	POST	tykö␣
mt003:013	17a	hän	PERS.SG.GEN	hänen␣
mt003:013	16	%case	GEN	
mt003:013	(14) 15	kastaa:kastettava	PSS.PCP1.SG.TRA.-3	kastettavakseen
mt003:013	17b	.	PUNC	.␣
mt003:014	mt003:014	mt003:014	VERSE	Mt␣3:14␣
mt003:014	2	mutta	CNJ	Mutta␣
mt003:014	(1) pro%3	tämä	DEM.SG.NOM	tämä␣
mt003:014	4	estellä	DER.ACT.PAST.3S	esteli␣
mt003:014	5	hän	PERS.SG.PTV	häntä␣
mt003:014	6a	sanoa	ACT.INF2.MAN	sanoen
mt003:014	6b	:	PUNC	:␣
mt003:014	6b	"	PUNC.LEFT	"
mt003:014	7	minä	PERS.SG.GEN	Minun␣
mt003:014	8 9	tarvita	ACT.PRES.3S	tarvitsee␣
mt003:014	12a	saada	INF1.LAT	saada␣
mt003:014	11	sinä	PERS.SG.ABL	sinulta␣
mt003:014	10	%case	LOC	
mt003:014	12a	kaste	SG.NOM	kaste
mt003:014	12b	,	PUNC	,␣
mt003:014	13	ja	CNJ	ja␣
mt003:014	14	sinä	PERS.SG.NOM	sinä␣
mt003:014	15	tulla	ACT.PRES.2S	tulet␣
mt003:014	17a	minä	PERS.SG.GEN	minun␣
mt003:014	16	tykö	POST.-1	tyköni
mt003:014	-	(!)	PUNC	!
mt003:014	17b	"	PUNC.RIGHT	"␣
mt003:015	mt003:015	mt003:015	VERSE	Mt␣3:15␣
mt003:015	(3) 4	Jeesus	PR.SG.NOM	Jeesus␣
mt003:015	(2)	-	UNTRANSLATED	
mt003:015	1	vastata	ACT.PAST.3S	vastasi␣
mt003:015	-	(ja)	CNJ	ja␣
mt003:015	5	sanoa	ACT.PAST.3S	sanoi␣
mt003:015	7a	hän	PERS.SG.ALL	hänelle
mt003:015	6	%case	LOC	
mt003:015	7b	:	PUNC	:␣
mt003:015	7b	"	PUNC.LEFT	"
mt003:015	8	sallia	ACT.IMP.2S	Salli␣
mt003:015	9a	nyt	ADV	nyt
mt003:015	9b	;	PUNC	;␣
mt003:015	11	sillä	SUBORD	sillä␣
mt003:015	10	näin	ADV.AD-A	näin␣
mt003:015	14	me	PERS.PL.GEN	meidän␣
mt003:015	12 13	sopia	ACT.PRES.3S	sopii␣
mt003:015	15	täyttää	INF1.LAT	täyttää␣
mt003:015	16	kaikki	INDEF.SG.NOM	kaikki␣
mt003:015	17a	vanhurskaus	DER.SG.NOM	vanhurskaus
mt003:015	17b	"	PUNC.RIGHT	"
mt003:015	17b	.	PUNC	.␣
mt003:015	18	silloin	ADV	Silloin␣
mt003:015	19	(hän)	PERS.SG.NOM	hän␣
mt003:015	19	sallia	ACT.PAST.3S	salli␣
mt003:015	-	(se)	DEM.SG.GEN	sen␣
mt003:015	20a	hän	PERS.SG.ALL	hänelle
mt003:015	20b	.	PUNC	.␣
mt003:016	mt003:016	mt003:016	VERSE	Mt␣3:16␣
mt003:016	1	(kun)	SUBORD	Kun␣
mt003:016	(2)	-	UNTRANSLATED	
mt003:016	(3) 4	Jeesus	PR.SG.NOM	Jeesus␣
mt003:016	1	(olla)	COP.ACT.PAST.3S	oli␣
mt003:016	1	kastaa	PSS.PCP2.PERF	kastettu
mt003:016	-	(,)	PUNC	,␣
mt003:016	6	nousta	ACT.PAST.3S	nousi␣
mt003:016	6	(hän)	PERS.SG.NOM	hän␣
mt003:016	5	kohta	ADV	kohta␣
mt003:016	(8) 9a	vesi	SG.ELA	vedestä
mt003:016	7	%case	LOC	
mt003:016	9b	,	PUNC	,␣
mt003:016	10	ja	CNJ	ja␣
mt003:016	11	katso	INTJ	katso
mt003:016	-	(,)	PUNC	,␣
mt003:016	(14) 15a	taivas	PL.NOM	taivaat␣
mt003:016	12a	aueta	ACT.PAST.3P	aukenivat
mt003:016	(13a)	-	UNTRANSLATED	
mt003:016	15b	,	PUNC	,␣
mt003:016	16	ja	CNJ	ja␣
mt003:016	17a	(hän)	PERS.SG.NOM	hän␣
mt003:016	17a	nähdä	ACT.PAST.3S	näki␣
mt003:016	(20a) 21	Jumala	SG.GEN	Jumalan␣
mt003:016	(18a) 19a	Henki	SG.GEN	Hengen␣
mt003:016	22	tulla	ACT.PCP1.REFR	tulevan␣
mt003:016	22	alas	ADV	alas␣
mt003:016	23	niin_kuin	SUBORD	niinkuin␣
mt003:016	24a	kyyhkynen	SG.GEN	kyyhkysen␣
mt003:016	25a	ja	CNJ	ja␣
mt003:016	26	laskeutua	DER.ACT.PCP1.REFR	laskeutuvan␣
mt003:016	28a	hän	PERS.SG.GEN	hänen␣
mt003:016	27	päälle	PREP.-3	päällensä
mt003:016	28b	.	PUNC	.␣
mt003:017	mt003:017	mt003:017	VERSE	Mt␣3:17␣
mt003:017	1	ja	CNJ	Ja␣
mt003:017	2	katso	INTJ	katso
mt003:017	-	(,)	PUNC	,␣
mt003:017	(5) 6	taivas	PL.ELA	taivaista␣
mt003:017	4	%case	LOC	
mt003:017	-	(kuulua)	ACT.PAST.3S	kuului␣
mt003:017	3	ääni	SG.NOM	ääni
mt003:017	-	(,)	PUNC	,␣
mt003:017	7a	(joka)	REL.INDEF.SG.NOM	joka␣
mt003:017	7a	sanoa	ACT.PAST.3S	sanoi
mt003:017	7b	:	PUNC	:␣
mt003:017	7b	"	PUNC.LEFT	"
mt003:017	8	tämä	DEM.SG.NOM	Tämä␣
mt003:017	9	olla	COP.ACT.PRES.3S	on␣
mt003:017	12	minä	PERS.SG.GEN	minun␣
mt003:017	(13) 14a	rakas	ADJ.SG.NOM	rakas␣
mt003:017	(10) 11	Poika	NOM&SGGEN.-1	Poikani
mt003:017	14b	,	PUNC	,␣
mt003:017	16	joka	REL.SG.ILL	johon␣
mt003:017	15	%case	LOC	
mt003:017	17a	(minä)	PERS.SG.NOM	minä␣
mt003:017	17a	(olla)	COP.ACT.PRES.1S	olen␣
mt003:017	17a	mielistyä:mielistynyt	ACT.PCP2.SG.NOM	mielistynyt
mt003:017	17b	"	PUNC.RIGHT	"
mt003:017	17b	.	PUNC	.␣
mt004:001	mt004:001	mt004:001	VERSE	Mt␣4:1␣
mt004:001	1	sitten	ADV	Sitten␣
mt004:001	10 (9)	Henki	SG.NOM	Henki␣
mt004:001	8	%case	NOM	
mt004:001	4	viedä	ACT.PAST.3S	vei␣
mt004:001	(2) 3	Jeesus	PR.SG.GEN	Jeesuksen␣
mt004:001	4	ylös	ADV	ylös␣
mt004:001	(6) 7	erä_maa	SG.ILL	erämaahan␣
mt004:001	5	%case	LOC	
mt004:001	(13) 14a	perkele	SG.GEN	perkeleen␣
mt004:001	12	%case	GEN	
mt004:001	11	kiusata:kiusattava	PSS.PCP1.SG.TRA	kiusattavaksi
mt004:001	14b	.	PUNC	.␣
mt004:002	mt004:002	mt004:002	VERSE	Mt␣4:2␣
mt004:002	1	ja	CNJ	Ja␣
mt004:002	2	(kun)	SUBORD	kun␣
mt004:002	-	(Jeesus)	PR.SG.NOM	Jeesus␣
mt004:002	2	(olla)	COP.ACT.PAST.3S	oli␣
mt004:002	2	paastota	ACT.PCP2.PERF	paastonnut␣
mt004:002	4	40	NUM.SG.NOM	neljäkymmentä␣
mt004:002	3	päivä	SG.PTV	päivää␣
mt004:002	5	ja	CNJ	ja␣
mt004:002	7a	40	NUM.SG.NOM	neljäkymmentä␣
mt004:002	6	yö	SG.PTV	yötä
mt004:002	7b	,	PUNC	,␣
mt004:002	9a	tulla	ACT.PAST.3S	tuli␣
mt004:002	9a	(hän)	PERS.SG.GEN	hänen␣
mt004:002	8	lopulta	DER.ADV	lopulta␣
mt004:002	9a	nälkä	SG.NOM	nälkä
mt004:002	9b	.	PUNC	.␣
mt004:003	mt004:003	mt004:003	VERSE	Mt␣4:3␣
mt004:003	1	silloin	ADV	Silloin␣
mt004:003	(3) 4	kiusaaja	DER.SG.NOM	kiusaaja␣
mt004:003	2	tulla	ACT.PAST.3S	tuli␣
mt004:003	-	(hän)	PERS.SG.GEN	hänen␣
mt004:003	2	luokse	PREP.-3	luoksensa␣
mt004:003	-	(ja)	CNJ	ja␣
mt004:003	5	sanoa	ACT.PAST.3S	sanoi␣
mt004:003	6a	hän	PERS.SG.ALL	hänelle
mt004:003	6b	:	PUNC	:␣
mt004:003	6b	"	PUNC.LEFT	"
mt004:003	7	jos	SUBORD	Jos␣
mt004:003	9	(sinä)	PERS.SG.NOM	sinä␣
mt004:003	9	olla	COP.ACT.PRES.2S	olet␣
mt004:003	(10) 11a	Jumala	SG.GEN	Jumalan␣
mt004:003	8	Poika	SG.NOM	Poika
mt004:003	-	(,)	PUNC	,␣
mt004:003	-	(niin)	ADV.AD-A	niin␣
mt004:003	12	käskeä	ACT.IMP.2S	käske␣
mt004:003	16	nämä	DEM.PL.GEN	näiden␣
mt004:003	(14) 15	kivi	PL.GEN	kivien␣
mt004:003	18a	muuttua	INF1.LAT	muuttua␣
mt004:003	13	%case	LAT	
mt004:003	17	leipä	PL.TRA	leiviksi
mt004:003	18b	"	PUNC.RIGHT	"
mt004:003	18b	.	PUNC	.␣
mt004:004	mt004:004	mt004:004	VERSE	Mt␣4:4␣
mt004:004	2	mutta	CNJ	Mutta␣
mt004:004	1	hän	PERS.SG.NOM	hän␣
mt004:004	3	vastata	ACT.PAST.3S	vastasi␣
mt004:004	-	(ja)	CNJ	ja␣
mt004:004	4a	sanoa	ACT.PAST.3S	sanoi
mt004:004	4b	:	PUNC	:␣
mt004:004	4b	"	PUNC.LEFT	"
mt004:004	5a	kirjoittaa	PSS.PCP2.PERF	Kirjoitettu␣
mt004:004	5a	(olla)	COP.ACT.PRES.3S	on
mt004:004	5b	:	PUNC	:␣
mt004:004	5b	'	PUNC.LEFT	'
mt004:004	6	ei	NEGV.3S	Ei␣
mt004:004	(11) 12a	ihminen	SG.NOM	ihminen␣
mt004:004	10	elää	ACT.PRES.NEG	elä␣
mt004:004	9	ainoastaan	ADV	ainoastaan␣
mt004:004	8	leipä	SG.ELA	leivästä
mt004:004	7	%case	LOC	
mt004:004	12b	,	PUNC	,␣
mt004:004	13	vaan	SUBORD	vaan␣
mt004:004	15	jokainen	INDEF.SG.ELA	jokaisesta␣
mt004:004	16	sana	SG.ELA	sanasta
mt004:004	14	%case	LOC	
mt004:004	-	(,)	PUNC	,␣
mt004:004	17	(joka)	REL.INDEF.SG.NOM	joka␣
mt004:004	20a	Jumala	SG.GEN	Jumalan␣
mt004:004	19	suu	SG.ELA	suusta␣
mt004:004	18	%case	LOC	
mt004:004	17	lähteä	ACT.PRES.3S	lähtee
mt004:004	20b	'	PUNC.RIGHT	'
mt004:004	20b	.	PUNC	.
mt004:004	20b	"	PUNC.RIGHT	"␣
mt004:005	mt004:005	mt004:005	VERSE	Mt␣4:5␣
mt004:005	1	silloin	ADV	Silloin␣
mt004:005	(4) 5	perkele	SG.NOM	perkele␣
mt004:005	2	ottaa	ACT.PAST.3S	otti␣
mt004:005	3	hän	PERS.SG.ACC	hänet␣
mt004:005	2	kanssa	POST.-3	kanssansa␣
mt004:005	8	pyhä	ADJ.SG.ILL	pyhään␣
mt004:005	(7) 9	kaupunki	SG.ILL	kaupunkiin␣
mt004:005	6	%case	LOC	
mt004:005	10	ja	CNJ	ja␣
mt004:005	11	asettaa	ACT.PAST.3S	asetti␣
mt004:005	12	hän	PERS.SG.ACC	hänet␣
mt004:005	(16) 17	pyhäkkö	SG.GEN	pyhäkön␣
mt004:005	(14) 15	harja	SG.ALL	harjalle␣
mt004:005	13	%case	LOC	
mt004:006	mt004:006	mt004:006	VERSE	Mt␣4:6␣
mt004:006	1	ja	CNJ	ja␣
mt004:006	2	sanoa	ACT.PAST.3S	sanoi␣
mt004:006	3a	hän	PERS.SG.ALL	hänelle
mt004:006	-	(:)	PUNC	:␣
mt004:006	-	(")	PUNC.LEFT	"
mt004:006	4	jos	SUBORD	Jos␣
mt004:006	6	(sinä)	PERS.SG.NOM	sinä␣
mt004:006	6	olla	COP.ACT.PRES.2S	olet␣
mt004:006	(7) 8a	Jumala	SG.GEN	Jumalan␣
mt004:006	5	Poika	SG.NOM	Poika
mt004:006	-	(,)	PUNC	,␣
mt004:006	-	(niin)	ADV.AD-A	niin␣
mt004:006	9	heittäytyä	DER.ACT.IMP.2S	heittäydy␣
mt004:006	10	%case	?	
mt004:006	-	(tästä)	ADV	tästä␣
mt004:006	11a	alas	ADV	alas
mt004:006	-	(;)	PUNC	;␣
mt004:006	13	sillä	SUBORD	sillä␣
mt004:006	12	kirjoittaa	PSS.PCP2.PERF	kirjoitettu␣
mt004:006	12	(olla)	COP.ACT.PRES.3S	on
mt004:006	14	:	PUNC	:␣
mt004:006	-	(')	PUNC.LEFT	'
mt004:006	18	(hän)	PERS.SG.NOM	Hän␣
mt004:006	18	antaa	ACT.PRES.3S	antaa␣
mt004:006	(15) 16	enkeli	PL.ALL.-3	enkeleilleen␣
mt004:006	17	%pers	3	
mt004:006	18	käsky	SG.GEN	käskyn␣
mt004:006	20	sinä	PERS.SG.ELA	sinusta
mt004:006	19	%case	LOC	
mt004:006	-	(')	PUNC.RIGHT	'
mt004:006	-	(,)	PUNC	,␣
mt004:006	21	ja	CNJ	ja
mt004:006	-	(:)	PUNC	:␣
mt004:006	-	(')	PUNC.LEFT	'
mt004:006	24	(he)	PERS.PL.NOM	He␣
mt004:006	24	kantaa	ACT.PRES.3P	kantavat␣
mt004:006	25a	sinä	PERS.SG.PTV	sinua␣
mt004:006	23	käsi	PL.ADE.-3	käsillänsä
mt004:006	22	%case	LOC	
mt004:006	25b	,	PUNC	,␣
mt004:006	26	ettei	NEGV.2S	ettet␣
mt004:006	(30) 31	jalka	SG.PTV.-2	jalkaasi␣
mt004:006	32a	%pers	?	
mt004:006	29	kivi	SG.ILL	kiveen␣
mt004:006	28	%case	LOC	
mt004:006	27	loukata	ACT.COND.NEG	loukkaisi
mt004:006	32b	'	PUNC.RIGHT	'
mt004:006	32b	.	PUNC	.
mt004:006	32b	"	PUNC.RIGHT	"␣
mt004:007	mt004:007	mt004:007	VERSE	Mt␣4:7␣
mt004:007	(3) 4a	Jeesus	PR.SG.NOM	Jeesus␣
mt004:007	1	sanoa	ACT.PAST.3S	sanoi␣
mt004:007	2	hän	PERS.SG.ALL	hänelle
mt004:007	4b	:	PUNC	:␣
mt004:007	4b	"	PUNC.LEFT	"
mt004:007	5	taas	ADV	Taas␣
mt004:007	6a	(olla)	COP.ACT.PRES.3S	on␣
mt004:007	6a	kirjoittaa	PSS.PCP2.PERF	kirjoitettu
mt004:007	6b	:	PUNC	:␣
mt004:007	6b	'	PUNC.LEFT	'
mt004:007	7	älä	NEGV.ACT.IMP.2S	Älä␣
mt004:007	8	kiusata	ACT.PRES.NEG	kiusaa␣
mt004:007	9	Herra	SG.PTV	Herraa
mt004:007	-	(,)	PUNC	,␣
mt004:007	12a	sinä	PERS.SG.GEN	sinun␣
mt004:007	(10) 11	Jumala	SG.PTV.-2	Jumalaasi
mt004:007	12b	'	PUNC.RIGHT	'
mt004:007	12b	.	PUNC	.
mt004:007	12b	"	PUNC.RIGHT	"␣
mt004:008	mt004:008	mt004:008	VERSE	Mt␣4:8␣
mt004:008	1	taas	ADV	Taas␣
mt004:008	(4) 5	perkele	SG.NOM	perkele␣
mt004:008	2	ottaa	ACT.PAST.3S	otti␣
mt004:008	3	hän	PERS.SG.ACC	hänet␣
mt004:008	2	kanssa	POST.-3	kanssansa␣
mt004:008	9	sangen	AD-A	sangen␣
mt004:008	8	korkea	ADJ.SG.ALL	korkealle␣
mt004:008	7	vuori	SG.ALL	vuorelle␣
mt004:008	6	%case	LOC	
mt004:008	10	ja	CNJ	ja␣
mt004:008	11	näyttää	ACT.PAST.3S	näytti␣
mt004:008	12	hän	PERS.SG.ALL	hänelle␣
mt004:008	13	kaikki	INDEF.SG.NOM	kaikki␣
mt004:008	(16) 17	maailma	SG.GEN	maailman␣
mt004:008	(14) 15	valta_kunta	PL.NOM	valtakunnat␣
mt004:008	18	ja	CNJ	ja␣
mt004:008	21	ne	DEM.PL.GEN	niiden␣
mt004:008	(19) 20	loisto	SG.GEN	loiston␣
mt004:009	mt004:009	mt004:009	VERSE	Mt␣4:9␣
mt004:009	1	ja	CNJ	ja␣
mt004:009	2	sanoa	ACT.PAST.3S	sanoi␣
mt004:009	3a	hän	PERS.SG.ALL	hänelle
mt004:009	3b	:	PUNC	:␣
mt004:009	3b	"	PUNC.LEFT	"
mt004:009	4	tämä	DEM.SG.GEN	Tämän␣
mt004:009	6	kaikki	INDEF.SG.GEN	kaiken␣
mt004:009	7a	(minä)	PERS.SG.NOM	minä␣
mt004:009	7a	antaa	ACT.PRES.1S	annan␣
mt004:009	5	sinä	PERS.SG.ALL	sinulle
mt004:009	7b	,	PUNC	,␣
mt004:009	8	jos	SUBORD	jos␣
mt004:009	9	langeta	ACT.PRES.2S	lankeat␣
mt004:009	9	maahan=alas	DER.ADV	maahan␣
mt004:009	-	(ja)	CNJ	ja␣
mt004:009	10	kumartaa	ACT.PRES.2S	kumarrat␣
mt004:009	11a	minä	PERS.SG.PTV	minua
mt004:009	11b	"	PUNC.RIGHT	"
mt004:009	11b	.	PUNC	.␣
mt004:010	mt004:010	mt004:010	VERSE	Mt␣4:10␣
mt004:010	1	silloin	ADV	Silloin␣
mt004:010	(4) 5a	Jeesus	PR.SG.NOM	Jeesus␣
mt004:010	2	sanoa	ACT.PAST.3S	sanoi␣
mt004:010	3	hän	PERS.SG.ALL	hänelle
mt004:010	5b	:	PUNC	:␣
mt004:010	5b	"	PUNC.LEFT	"
mt004:010	6a	mennä	ACT.IMP.2S	Mene␣
mt004:010	6a	pois	ADV	pois
mt004:010	6b	,	PUNC	,␣
mt004:010	7a	saatana	SG.NOM	saatana
mt004:010	7b	;	PUNC	;␣
mt004:010	9a	sillä	SUBORD	sillä␣
mt004:010	8	kirjoittaa	PSS.PCP2.PERF	kirjoitettu␣
mt004:010	8	(olla)	COP.ACT.PRES.3S	on
mt004:010	9b	:	PUNC	:␣
mt004:010	9b	'	PUNC.LEFT	'
mt004:010	10	Herra	SG.PTV	Herraa
mt004:010	-	(,)	PUNC	,␣
mt004:010	13	sinä	PERS.SG.GEN	sinun␣
mt004:010	(11) 12	Jumala	SG.PTV.-2	Jumalaasi
mt004:010	-	(,)	PUNC	,␣
mt004:010	tasp%14	pitää	ACT.PRES.3S	pitää␣
mt004:010	14	(sinä)	PERS.SG.GEN	sinun␣
mt004:010	14	kumartaa	ACT.INF3.INS	kumartaman␣
mt004:010	15	ja	CNJ	ja␣
mt004:010	16	hän	PERS.SG.PTV	häntä␣
mt004:010	17	ainoa	INDEF.SG.PTV	ainoata␣
mt004:010	18a	palvella	ACT.INF3.INS	palveleman
mt004:010	18b	'	PUNC.RIGHT	'
mt004:010	18b	.	PUNC	.
mt004:010	18b	"	PUNC.RIGHT	"␣
