ep001:001	ep001:001	ep001:001	VERSE	Ef␣1:1␣
ep002:001	(5) 6	rikos	PL.ILL.-2	rikoksiinne␣
ep002:001	7	ja	CNJ	ja␣
ep002:001	(8) 9	synti	PL.ILL.-2	synteihinne
ep002:001	10a	%pers	?	
ep002:001	10b	,	PUNC	,␣
ep002:002	ep002:002	ep002:002	VERSE	Ef␣2:2␣
ep002:002	2	joka	REL.PL.INE	joissa␣
ep002:002	1	%case	LOC	
ep002:002	4	(te)	PERS.PL.NOM	te␣
ep002:002	3	ennen	PREP	ennen␣
ep002:002	4	vaeltaa	ACT.PAST.2P	vaelsitte␣
ep002:002	10a	tämä	DEM.SG.GEN	tämän␣
ep002:002	(8) 9	maailma	SG.GEN	maailman␣
ep002:002	(6) 7	meno	SG.GEN	menon␣
ep002:002	5	mukaan	POST	mukaan
ep002:002	10b	,	PUNC	,␣
ep002:002	(14) 15 (16) 17a	ilma_valta	SG.GEN	ilmavallan␣
ep002:002	(12) 13	hallitsija	DER.SG.GEN	hallitsijan
ep002:002	-	(,)	PUNC	,␣
ep002:002	18	se	DEM.SG.GEN	sen␣
ep002:002	19	henki	SG.GEN	hengen␣
ep002:002	-	(hallitsija)	DER.SG.GEN	hallitsijan
ep002:002	-	(,)	PUNC	,␣
ep002:002	11	mukaan	POST	mukaan
ep002:002	-	(,)	PUNC	,␣
ep002:002	20	joka	REL.INDEF.SG.NOM	joka␣
ep002:002	21	nyt	ADV	nyt␣
ep002:002	22	tehdä	ACT.PRES.3S	tekee␣
ep002:002	22	työ	SG.PTV.-3	työtään␣
ep002:002	(26) 27a	tottelemattomuus	DER.SG.GEN	tottelemattomuuden␣
ep002:002	(24) 25	lapsi	PL.INE	lapsissa
ep002:002	23	%case	LOC	
ep002:002	27b	,	PUNC	,␣
ep002:003	ep002:003	ep002:003	VERSE	Ef␣2:3␣
ep002:003	2	joka	REL.PL.GEN	joiden␣
ep002:003	1	joukossa	DER.SG.INE	joukossa␣
ep002:003	4	me	PERS.PL.NOM.-CLITIC	mekin␣
ep002:003	3	%clitic	kin	
ep002:003	5	kaikki	INDEF.SG.NOM	kaikki␣
ep002:003	7	ennen	PREP	ennen␣
ep002:003	6	vaeltaa	ACT.PAST.1P	vaelsimme␣
ep002:003	(11) 12	liha	NOM&SGGEN.-1	lihamme␣
ep002:003	13	%pers	?	
ep002:003	10 (9)	himo	PL.INE	himoissa
ep002:003	8	%case	LOC	
ep002:003	-	(,)	PUNC	,␣
ep002:003	14	noudattaa	ACT.INF2.MAN	noudattaen␣
ep002:003	(17) 18	liha	SG.GEN	lihan␣
ep002:003	19	ja	CNJ	ja␣
ep002:003	(20) 21a	ajatus	PL.GEN	ajatusten␣
ep002:003	(15) 16	mieli_teko	PL.PTV	mielitekoja
ep002:003	21b	,	PUNC	,␣
ep002:003	22	ja	CNJ	ja␣
ep002:003	23	olla	COP.ACT.PAST.1P	olimme␣
ep002:003	25	luonnostaan	DER.ADV.-1	luonnostamme␣
ep002:003	26	viha	SG.GEN	vihan␣
ep002:003	24	lapsi	PL.PTV	lapsia␣
ep002:003	27	niin_kuin	SUBORD	niinkuin␣
ep002:003	(29) 30a	muu	INDEF.PL.NOM.-CLITIC	muutkin
ep002:003	28	%clitic	kin	
ep002:003	30b	;	PUNC	;␣
ep002:004	ep002:004	ep002:004	VERSE	Ef␣2:4␣
ep002:004	2	mutta	CNJ	mutta␣
ep002:004	(1) 3	Jumala	SG.NOM	Jumala
ep002:004	-	(,)	PUNC	,␣
ep002:004	5	(joka)	REL.INDEF.SG.NOM	joka␣
ep002:004	5	olla	COP.ACT.PRES.3S	on␣
ep002:004	7a	laupeus	SG.ELA	laupeudesta␣
ep002:004	6	%case	LOC	
ep002:004	4	rikas	ADJ.SG.NOM	rikas
ep002:004	7b	,	PUNC	,␣
ep002:004	10	suuri	ADJ.SG.GEN	suuren␣
ep002:004	11 (9)	rakkaus	DER.NOM&SGGEN.-3	rakkautensa␣
ep002:004	12	%pers	3	
ep002:004	8	tähden	POST	tähden
ep002:004	-	(,)	PUNC	,␣
ep002:004	13	joka	REL.SG.ADE	jolla␣
ep002:004	14	(hän)	PERS.SG.NOM	hän␣
ep002:004	14	(olla)	COP.ACT.PRES.3S	on␣
ep002:004	15a	me	PERS.PL.PTV	meitä␣
ep002:004	14	rakastaa	ACT.PCP2.PERF	rakastanut
ep002:004	15b	,	PUNC	,␣
ep002:005	ep002:005	ep002:005	VERSE	Ef␣2:5␣
ep002:005	7	(olla)	COP.ACT.PRES.3S	on␣
ep002:005	(1)	-	UNTRANSLATED	
ep002:005	7	tehdä	ACT.PCP2.PERF	tehnyt␣
ep002:005	3	me	PERS.PL.ACC	meidät
ep002:005	-	(,)	PUNC	,␣
ep002:005	2	(joka)	REL.PL.NOM	jotka␣
ep002:005	2	olla	COP.ACT.PAST.1P	olimme␣
ep002:005	4	kuolla	ACT.PCP2.PERF	kuolleet␣
ep002:005	(5) 6	rikos	PL.ILL.-1	rikoksiimme
ep002:005	-	(,)	PUNC	,␣
ep002:005	7	elävä	ADJ.PL.TRA	eläviksi␣
ep002:005	(8) 9a	Kristus	PR.SG.GEN	Kristuksen␣
ep002:005	case%9a	kanssa	POST	kanssa␣
ep002:005	9b 9c	-	PUNC	-␣
ep002:005	10	armo	SG.ELA	armosta␣
ep002:005	11	(te)	PERS.PL.NOM	te␣
ep002:005	11	olla	COP.ACT.PRES.2P	olette␣
ep002:005	12a	pelastaa:pelastettu	PSS.PCP2.PL.NOM	pelastetut␣
ep002:005	12b	-	PUNC	-␣
ep002:006	ep002:006	ep002:006	VERSE	Ef␣2:6␣
ep002:006	1	ja	CNJ	ja␣
ep002:006	2	yhdessä	ADV	yhdessä␣
ep002:006	-	(hän)	PERS.SG.GEN	hänen␣
ep002:006	2	kanssa	POST.-3	kanssaan␣
ep002:006	2	herättää	ACT.PCP2.PERF	herättänyt␣
ep002:006	3	ja	CNJ	ja␣
ep002:006	4	yhdessä	ADV	yhdessä␣
ep002:006	-	(hän)	PERS.SG.GEN	hänen␣
ep002:006	4	kanssa	POST.-3	kanssaan␣
ep002:006	4	asettaa	ACT.PCP2.PERF	asettanut␣
ep002:006	-	(me)	PERS.PL.ACC	meidät␣
ep002:006	(6) 7	taivaallinen	DER.ADJ.PL.ILL	taivaallisiin␣
ep002:006	5	%case	LOC	
ep002:006	9	Kristus	PR.SG.INE	Kristuksessa␣
ep002:006	10a	Jeesus	PR.SG.INE	Jeesuksessa
ep002:006	8	%case	LOC	
ep002:006	10b	,	PUNC	,␣
ep002:007	ep002:007	ep002:007	VERSE	Ef␣2:7␣
ep002:007	2	osoittaa	INF1.TRA.-3	osoittaakseen␣
ep002:007	1	%case	TRA	
ep002:007	(6) 7	tuleva	ADJ.PL.ESS	tulevina␣
ep002:007	(4) 5	maailman_aika	PL.ESS	maailmanaikoina␣
ep002:007	3	%case	ESS	
ep002:007	(11) 12	armo	NOM&SGGEN.-3	armonsa␣
ep002:007	13	%pers	3	
ep002:007	9	ylen_palttinen	ADJ.SG.PTV	ylenpalttista␣
ep002:007	10 (8)	runsaus	DER.SG.PTV	runsautta
ep002:007	-	(,)	PUNC	,␣
ep002:007	15	hyvyys	SG.INE.-3	hyvyydessään␣
ep002:007	14	%case	LOC	
ep002:007	17	me	PERS.PL.PTV	meitä␣
ep002:007	16	kohtaan	POST	kohtaan␣
ep002:007	19	Kristus	PR.SG.INE	Kristuksessa␣
ep002:007	20a	Jeesus	PR.SG.INE	Jeesuksessa
ep002:007	18	%case	LOC	
ep002:007	20b	.	PUNC	.␣
ep002:008	ep002:008	ep002:008	VERSE	Ef␣2:8␣
ep002:008	2	sillä	SUBORD	Sillä␣
ep002:008	(1) 3	armo	SG.ELA	armosta␣
ep002:008	4	(te)	PERS.PL.NOM	te␣
ep002:008	4	olla	COP.ACT.PRES.2P	olette␣
ep002:008	5	pelastaa:pelastettu	PSS.PCP2.PL.NOM	pelastetut␣
ep002:008	7a	usko	SG.GEN	uskon␣
ep002:008	6	kautta	PREP	kautta
ep002:008	-	(,)	PUNC	,␣
ep002:008	(8) (9)	-	UNTRANSLATED	
ep002:008	10	ei	NEGV.2P	ette␣
ep002:008	12a	itse	REFL.NOM&SGGEN.-2	itsenne␣
ep002:008	11	kautta	PREP	kautta␣
ep002:008	12b	-	PUNC	-␣
ep002:008	-	(se)	DEM.SG.NOM	se␣
ep002:008	-	(olla)	COP.ACT.PRES.3S	on␣
ep002:008	13	Jumala	SG.GEN	Jumalan␣
ep002:008	(14) 15a	lahja	SG.NOM	lahja␣
ep002:008	15b	-	PUNC	-␣
ep002:009	ep002:009	ep002:009	VERSE	Ef␣2:9␣
ep002:009	1	ei	NEGV.2P	ette␣
ep002:009	3a	teko	PL.GEN	tekojen␣
ep002:009	2	kautta	PREP	kautta
ep002:009	3b	,	PUNC	,␣
ep002:009	4 5	ettei	NEGV.3S	ettei␣
ep002:009	6	kukaan	INDEF.SG.NOM	kukaan␣
ep002:009	7a	kerskata	ACT.COND.NEG	kerskaisi
ep002:009	7b	.	PUNC	.␣
ep002:010	ep002:010	ep002:010	VERSE	Ef␣2:10␣
ep002:010	2	sillä	SUBORD	Sillä␣
ep002:010	3	(me)	PERS.PL.NOM	me␣
ep002:010	3	olla	COP.ACT.PRES.1P	olemme␣
ep002:010	1	hän	PERS.SG.GEN	hänen␣
ep002:010	4a	teko	NOM&SGGEN.-3	tekonsa
ep002:010	4b	,	PUNC	,␣
ep002:010	5	luoda:luotu	PSS.PCP2.PL.NOM	luodut␣
ep002:010	7	Kristus	PR.SG.INE	Kristuksessa␣
ep002:010	8	Jeesus	PR.SG.INE	Jeesuksessa␣
ep002:010	6	%case	LOC	
ep002:010	11	hyvä	ADJ.PL.PTV	hyviä␣
ep002:010	10	työ	PL.PTV	töitä␣
ep002:010	9	varten	POST	varten
ep002:010	-	(,)	PUNC	,␣
ep002:010	12	joka	REL.PL.NOM	jotka␣
ep002:010	(14) 15a	Jumala	SG.NOM	Jumala␣
ep002:010	13	(olla)	COP.ACT.PRES.3S	on␣
ep002:010	13	edeltä_päin	ADV	edeltäpäin␣
ep002:010	13	valmistaa	ACT.PCP2.PERF	valmistanut
ep002:010	15b	,	PUNC	,␣
ep002:010	16	että	SUBORD	että␣
ep002:010	19a	(me)	PERS.PL.NOM	me␣
ep002:010	18	ne	DEM.PL.INE	niissä␣
ep002:010	17	%case	LOC	
ep002:010	19a	vaeltaa	ACT.COND.1P	vaeltaisimme
ep002:010	19b	.	PUNC	.␣
ep002:011	ep002:011	ep002:011	VERSE	Ef␣2:11␣
ep002:011	2	muistaa	ACT.IMP.2P	Muistakaa␣
ep002:011	1	sen_tähden	ADV	sentähden
ep002:011	-	(,)	PUNC	,␣
ep002:011	3	että	SUBORD	että␣
ep002:011	5	te	PERS.PL.NOM	te␣
ep002:011	4	ennen	PREP	ennen
ep002:011	-	(,)	PUNC	,␣
ep002:011	-	(te)	PERS.PL.NOM	te␣
ep002:011	9a	liha	NOM&SGGEN.-2	lihanne␣
ep002:011	8	puolesta	DER.POST	puolesta␣
ep002:011	(6) 7	pakana	PL.NOM	pakanat
ep002:011	9b	,	PUNC	,␣
ep002:011	10	joka	REL.PL.NOM	jotka␣
ep002:011	11	(olla)	COP.ACT.PRES.2P	olette␣
ep002:011	11	saada	ACT.PCP2.PERF	saaneet␣
ep002:011	12	ympäri_leikkaamaton	DER.ADJ.PL.GEN	ympärileikkaamattomien␣
ep002:011	11	nimi	SG.GEN	nimen␣
ep002:011	14	ne	DEM.PL.ABL	niiltä
ep002:011	13	%case	LOC	
ep002:011	-	(,)	PUNC	,␣
ep002:011	14	joka	REL.PL.PTV	joita
ep002:011	-	(,)	PUNC	,␣
ep002:011	18	liha	SG.ILL	lihaan␣
ep002:011	17	%case	LOC	
ep002:011	19a	käsi	PL.ADE	käsillä␣
ep002:011	19a	tehdä:tehty	PSS.PCP2.SG.GEN	tehdyn␣
ep002:011	-	(ympäri_leikkaus)	DER.SG.GEN	ympärileikkauksen␣
ep002:011	-	(mukaisesti)	DER.ADV.POS	mukaisesti
ep002:011	-	(,)	PUNC	,␣
ep002:011	15	sanoa	PSS.PRES	sanotaan␣
ep002:011	16	ympäri_leikattu	ADJ.PL.TRA	ympärileikatuiksi␣
ep002:011	19b	-	PUNC	-␣
ep002:012	ep002:012	ep002:012	VERSE	Ef␣2:12␣
ep002:012	1	että	SUBORD	että␣
ep002:012	2	(te)	PERS.PL.NOM	te␣
ep002:012	5	siihen	ADV	siihen␣
ep002:012	(3) 4	aika	SG.ILL	aikaan␣
ep002:012	2	olla	COP.ACT.PAST.2P	olitte␣
ep002:012	6	ilman	PREP	ilman␣
ep002:012	7a	Kristus	PR.SG.PTV	Kristusta
ep002:012	7b	,	PUNC	,␣
ep002:012	8	olla	COP.ACT.PAST.2P	olitte␣
ep002:012	8	vailla	PREP	vailla␣
ep002:012	(11) 12	Israel	PR.SG.GEN	Israelin␣
ep002:012	10 (9)	kansalais_oikeus	DER.SG.PTV	kansalaisoikeutta␣
ep002:012	13	ja	CNJ	ja␣
ep002:012	14	vieras	ADJ.PL.NOM	vieraat␣
ep002:012	(17) 18a	lupaus	DER.SG.GEN	lupauksen␣
ep002:012	(15) 16	liitto	PL.ALL	liitoille
ep002:012	18b	,	PUNC	,␣
ep002:012	20 21	ilman	PREP	ilman␣
ep002:012	19	toivo	SG.PTV	toivoa␣
ep002:012	22	ja	CNJ	ja␣
ep002:012	23	ilman	PREP	ilman␣
ep002:012	23	Jumala	SG.PTV	Jumalaa␣
ep002:012	(25) 26a	maailma	SG.INE	maailmassa
ep002:012	24	%case	LOC	
ep002:012	26b	;	PUNC	;␣
ep002:013	ep002:013	ep002:013	VERSE	Ef␣2:13␣
ep002:013	2	mutta	CNJ	mutta␣
ep002:013	1	nyt	ADV	nyt
ep002:013	-	(,)	PUNC	,␣
ep002:013	-	(kun)	SUBORD	kun␣
ep002:013	-	(olla)	COP.ACT.PRES.2P	olette␣
ep002:013	4	Kristus	PR.SG.INE	Kristuksessa␣
ep002:013	5	Jeesus	PR.SG.INE	Jeesuksessa
ep002:013	3	%case	LOC	
ep002:013	-	(,)	PUNC	,␣
ep002:013	11	(olla)	COP.ACT.PRES.2P	olette␣
ep002:013	6	te	PERS.PL.NOM	te
ep002:013	-	(,)	PUNC	,␣
ep002:013	7	joka	REL.PL.NOM	jotka␣
ep002:013	8	ennen	PREP	ennen␣
ep002:013	9	olla	COP.ACT.PAST.2P	olitte␣
ep002:013	10	kaukana	ADV	kaukana
ep002:013	-	(,)	PUNC	,␣
ep002:013	11	päästä	ACT.PCP2.PERF	päässeet␣
ep002:013	12	lähelle	PREP	lähelle␣
ep002:013	(16) 17a	Kristus	PR.SG.GEN	Kristuksen␣
ep002:013	(14) 15	veri	SG.INE	veressä
ep002:013	13	%case	LOC	
ep002:013	17b	.	PUNC	.␣
ep002:014	ep002:014	ep002:014	VERSE	Ef␣2:14␣
ep002:014	2	sillä	SUBORD	Sillä␣
ep002:014	1	hän	PERS.SG.NOM	hän␣
ep002:014	3	olla	COP.ACT.PRES.3S	on␣
ep002:014	6a	me	PERS.PL.GEN	meidän␣
ep002:014	(4) 5	rauha	NOM&SGGEN.-1	rauhamme
ep002:014	6b	,	PUNC	,␣
ep002:014	7	hän	PERS.SG.NOM	hän
ep002:014	-	(,)	PUNC	,␣
ep002:014	7	joka	REL.INDEF.SG.NOM	joka␣
ep002:014	8	tehdä	ACT.PAST.3S	teki␣
ep002:014	10 (9)	molemmat	INDEF.PL.NOM	molemmat␣
ep002:014	11	1	NUM.SG.TRA	yhdeksi␣
ep002:014	12	ja	CNJ	ja␣
ep002:014	17a	purkaa	ACT.PAST.3S	purki␣
ep002:014	(15) 16	erottava	ADJ.SG.GEN	erottavan␣
ep002:014	(13) 14	väli_seinä	SG.GEN	väliseinän
ep002:014	17b	,	PUNC	,␣
ep002:014	-	(nimittäin)	ADV	nimittäin␣
ep002:014	(18) 19	vihollisuus	DER.SG.GEN	vihollisuuden
ep002:014	-	(,)	PUNC	,␣
ep002:015	ep002:015	ep002:015	VERSE	Ef␣2:15␣
ep002:015	7a	(kun)	SUBORD	kun␣
ep002:015	7a	(hän)	PERS.SG.NOM	hän␣
ep002:015	23a/14	oma	ADJ.SG.INE	omassa␣
ep002:015	(21/14) 22/14	liha	SG.INE.-3	lihassaan␣
ep002:015	20/14	%case	LOC	
ep002:015	7a	tehdä	ACT.PAST.3S	teki␣
ep002:015	7a	tehoton	DER.ADJ.SG.TRA	tehottomaksi␣
ep002:015	(3) 4	käsky	PL.GEN	käskyjen␣
ep002:015	(1) 2	laki	SG.GEN	lain␣
ep002:015	6	säädös	CMT.-3	säädöksinensä
ep002:015	5	%case	CMT	
ep002:015	7b	,	PUNC	,␣
ep002:015	11	luoda	INF1.TRA.-3	luodakseen␣
ep002:015	8	%case	TRA	
ep002:015	13	itse	REFL.SG.INE.-3	itsessänsä␣
ep002:015	12	%case	LOC	
ep002:015	9	nuo	DEM.PL.NOM	nuo␣
ep002:015	10	2	NUM.SG.NOM	kaksi␣
ep002:015	16	1	NUM.SG.TRA	yhdeksi␣
ep002:015	17	uusi	ADJ.SG.TRA	uudeksi␣
ep002:015	18	ihminen	SG.TRA	ihmiseksi
ep002:015	15	%case	TRA	
ep002:015	-	(,)	PUNC	,␣
ep002:015	19	tehdä	ACT.INF2.MAN	tehden␣
ep002:015	20	rauha	SG.GEN	rauhan
ep002:015	-	(,)	PUNC	,␣
ep002:016	ep002:016	ep002:016	VERSE	Ef␣2:16␣
ep002:016	1	ja	CNJ	ja␣
ep002:016	6	1	NUM.SG.INE	yhdessä␣
ep002:016	7	ruumis	SG.INE	ruumiissa␣
ep002:016	5	%case	LOC	
ep002:016	2	sovittaa	DER.INF1.TRA.-3	sovittaakseen␣
ep002:016	(3) 4	molemmat	INDEF.PL.NOM	molemmat␣
ep002:016	(8) 9	Jumala	SG.GEN	Jumalan␣
ep002:016	case%9	kanssa	POST	kanssa␣
ep002:016	(11) 12a	risti	SG.GEN	ristin␣
ep002:016	10	kautta	PREP	kautta
ep002:016	12b	,	PUNC	,␣
ep002:016	13	kuolettaa	DER.ACT.INF2.MAN	kuolettaen␣
ep002:016	17a	itse	REFL.NOM&SGGEN.-3	itsensä␣
ep002:016	16	kautta	PREP	kautta␣
ep002:016	(14) 15	vihollisuus	DER.SG.GEN	vihollisuuden
ep002:016	17b	.	PUNC	.␣
ep002:017	ep002:017	ep002:017	VERSE	Ef␣2:17␣
ep002:017	1	ja	CNJ	Ja␣
ep002:017	2	(hän)	PERS.SG.NOM	hän␣
ep002:017	2	tulla	ACT.PAST.3S	tuli␣
ep002:017	-	(ja)	CNJ	ja␣
ep002:017	3	julistaa	ACT.PAST.3S	julisti␣
ep002:017	4	rauha	SG.PTV	rauhaa␣
ep002:017	5	te	PERS.PL.ALL	teille
ep002:017	-	(,)	PUNC	,␣
ep002:017	6	joka	REL.PL.NOM	jotka␣
ep002:017	7	kaukana	ADV	kaukana␣
ep002:017	-	(olla)	COP.ACT.PAST.2P	olitte
ep002:017	-	(,)	PUNC	,␣
ep002:017	8	ja	CNJ	ja␣
ep002:017	9	rauha	SG.PTV	rauhaa␣
ep002:017	10	ne	DEM.PL.ALL	niille
ep002:017	-	(,)	PUNC	,␣
ep002:017	10	joka	REL.PL.NOM	jotka␣
ep002:017	11a	lähellä	PREP	lähellä␣
ep002:017	-	(olla)	COP.ACT.PAST.3P	olivat
ep002:017	11b	;	PUNC	;␣
ep002:018	ep002:018	ep002:018	VERSE	Ef␣2:18␣
ep002:018	1	sillä	SUBORD	sillä␣
ep002:018	3	hän	PERS.SG.GEN	hänen␣
ep002:018	2	kautta	PREP.-3	kauttansa␣
ep002:018	4	olla	COP.ACT.PRES.3S	on␣
ep002:018	4	(me)	PERS.PL.ADE	meillä␣
ep002:018	(7) 8	molemmat	INDEF.PL.ADE	molemmilla␣
ep002:018	(5) 6	pääsy	SG.NOM	pääsy␣
ep002:018	10	1	NUM.SG.INE	yhdessä␣
ep002:018	11	Henki	SG.INE	Hengessä␣
ep002:018	9	%case	LOC	
ep002:018	(13) 14a	Isä	SG.GEN	Isän␣
ep002:018	12	tykö	POST	tykö
ep002:018	14b	.	PUNC	.␣
ep002:019	ep002:019	ep002:019	VERSE	Ef␣2:19␣
ep002:019	1	niin	ADV.AD-A	Niin␣
ep002:019	3	ei	NEGV.2P	ette␣
ep002:019	2	siis	ADV	siis␣
ep002:019	3	enää	ADV	enää␣
ep002:019	4	olla	COP.ACT.PRES.NEG	ole␣
ep002:019	5	vieras	ADJ.PL.PTV	vieraita␣
ep002:019	6	ei	NEGV.2P.-CLITIC	ettekä␣
ep002:019	7	muukalainen	ADJ.PL.PTV	muukalaisia
ep002:019	-	(,)	PUNC	,␣
ep002:019	8	vaan	SUBORD	vaan␣
ep002:019	9	(te)	PERS.PL.NOM	te␣
ep002:019	9	olla	COP.ACT.PRES.2P	olette␣
ep002:019	(11) 12	pyhä	ADJ.PL.GEN	pyhien␣
ep002:019	10	kansalainen	PL.PTV	kansalaisia␣
ep002:019	13	ja	CNJ	ja␣
ep002:019	(15) 16a	Jumala	SG.GEN	Jumalan␣
ep002:019	14	perhe	SG.PTV	perhettä
ep002:019	16b	,	PUNC	,␣
ep002:020	ep002:020	ep002:020	VERSE	Ef␣2:20␣
ep002:020	(5) 6	apostoli	PL.GEN	apostolien␣
ep002:020	7	ja	CNJ	ja␣
ep002:020	8a	profeetta	PL.GEN	profeettain␣
ep002:020	(3) 4	perustus	DER.SG.ALL	perustukselle␣
ep002:020	2	%case	LOC	
ep002:020	1	rakentaa:rakennettu	PSS.PCP2.PL.PTV	rakennettuja
ep002:020	8b	,	PUNC	,␣
ep002:020	(9)	-	UNTRANSLATED	
ep002:020	10	kulma_kivi	SG.ESS	kulmakivenä␣
ep002:020	11	itse	REFL.SG.NOM	itse␣
ep002:020	12	Kristus	PR.SG.NOM	Kristus␣
ep002:020	13a	Jeesus	PR.SG.NOM	Jeesus
ep002:020	13b	,	PUNC	,␣
ep002:021	ep002:021	ep002:021	VERSE	Ef␣2:21␣
ep002:021	2	joka	REL.SG.INE	jossa␣
ep002:021	1	%case	LOC	
ep002:021	3	koko	ADJ	koko␣
ep002:021	4	rakennus	DER.SG.NOM	rakennus␣
ep002:021	5	liittyä	ACT.PRES.3S	liittyy␣
ep002:021	5	yhteen	ADV	yhteen␣
ep002:021	-	(ja)	CNJ	ja␣
ep002:021	6	kasvaa	ACT.PRES.3S	kasvaa␣
ep002:021	9	pyhä	ADJ.SG.TRA	pyhäksi␣
ep002:021	8	temppeli	SG.TRA	temppeliksi␣
ep002:021	7	%case	TRA	
ep002:021	11a	Herra	SG.INE	Herrassa
ep002:021	10	%case	LOC	
ep002:021	11b	;	PUNC	;␣
ep002:022	ep002:022	ep002:022	VERSE	Ef␣2:22␣
ep002:022	-	(ja)	CNJ	ja␣
ep002:022	pro%2	hän	PERS.SG.INE	hänessä␣
ep002:022	1	%case	LOC	
ep002:022	4	te	PERS.PL.NOM.-CLITIC	tekin␣
ep002:022	3	%clitic	kin	
ep002:022	5	yhdessä	ADV	yhdessä␣
ep002:022	-	(muu)	INDEF.PL.GEN	muitten␣
ep002:022	-	(kanssa)	POST	kanssa␣
ep002:022	5	rakentua	ACT.PRES.2P	rakennutte␣
ep002:022	(8) 9	Jumala	SG.GEN	Jumalan␣
ep002:022	7	asumus	SG.TRA	asumukseksi␣
ep002:022	6	%case	TRA	
ep002:022	11a	Henki	SG.INE	Hengessä
ep002:022	10	%case	LOC	
ep002:022	11b	.	PUNC	.␣
ep003:001	ep003:001	ep003:001	VERSE	Ef␣3:1␣
ep003:001	1	se	DEM.SG.GEN	Sen␣
ep003:001	2	takia	POST	takia␣
ep003:001	3	minä	PERS.SG.NOM	minä
ep003:001	-	(,)	PUNC	,␣
ep003:001	4	Paavali	PR.SG.NOM	Paavali
ep003:001	-	(,)	PUNC	,␣
ep003:001	11	te	PERS.PL.GEN	teidän
ep003:001	-	(,)	PUNC	,␣
ep003:001	(12) 13a	pakana	PL.GEN	pakanain
ep003:001	-	(,)	PUNC	,␣
ep003:001	10	tähden	POST	tähden␣
ep003:001	(7) 8a	Kristus	PR.SG.GEN	Kristuksen␣
ep003:001	9a	Jeesus	PR.SG.GEN	Jeesuksen␣
ep003:001	(5) 6	vanki	SG.NOM	vanki
ep003:001	-	(,)	PUNC	,␣
ep003:001	-	(notkistaa)	ACT.PRES.1S	notkistan␣
ep003:001	-	(polvi)	NOM&SGGEN.-1	polveni␣
ep003:001	-	(-)	PUNC	-␣
ep003:002	ep003:002	ep003:002	VERSE	Ef␣3:2␣
ep003:002	3	(olla)	COP.ACT.PRES.2P	olette␣
ep003:002	1 2	kaiketi	ADV	kaiketi␣
ep003:002	3	kuulla	ACT.PCP2.PERF	kuulleet␣
ep003:002	4	se	DEM.SG.ELA	siitä␣
ep003:002	(8) 9	Jumala	SG.GEN	Jumalan␣
ep003:002	(6) 7	armo	SG.GEN	armon␣
ep003:002	5	talouden_hoito	SG.ELA	taloudenhoidosta
ep003:002	-	(,)	PUNC	,␣
ep003:002	10	mikä	INT.REL.INDEF.SG.NOM	mikä␣
ep003:002	11	(olla)	COP.ACT.PRES.3S	on␣
ep003:002	12	minä	PERS.SG.ALL	minulle␣
ep003:002	14a	te	PERS.PL.PTV	teitä␣
ep003:002	13	varten	POST	varten␣
ep003:002	11	antaa	PSS.PCP2.PERF	annettu
ep003:002	14b	,	PUNC	,␣
ep003:003	ep003:003	ep003:003	VERSE	Ef␣3:3␣
ep003:003	1a	että	SUBORD	että␣
ep003:003	-	(näet)	ADV	näet␣
ep003:003	-	(tämä)	DEM.SG.NOM	tämä␣
ep003:003	(6) 7a	salaisuus	DER.SG.NOM	salaisuus␣
ep003:003	4	(olla)	COP.ACT.PRES.3S	on␣
ep003:003	3	ilmestys	SG.GEN	ilmestyksen␣
ep003:003	2	kautta	PREP	kautta␣
ep003:003	4	tehdä	PSS.PCP2.PERF	tehty␣
ep003:003	5	minä	PERS.SG.ALL	minulle␣
ep003:003	4	tietää:tiettävä	PSS.PCP1.SG.TRA	tiettäväksi
ep003:003	7b	,	PUNC	,␣
ep003:003	8	niin_kuin	SUBORD	niinkuin␣
ep003:003	9	(olla)	COP.ACT.PRES.1S	olen␣
ep003:003	-	(se)	DEM.SG.ELA	siitä␣
ep003:003	9	edellä	PREP	edellä␣
ep003:003	11a	lyhyesti	DER.ADV.POS	lyhyesti␣
ep003:003	10	%case	MAN	
ep003:003	9	kirjoittaa	ACT.PCP2.PERF	kirjoittanut
ep003:003	11b	;	PUNC	;␣
ep003:004	ep003:004	ep003:004	VERSE	Ef␣3:4␣
ep003:004	2	joka	REL.SG.ELA	josta␣
ep003:004	1	%case	LOC	
ep003:004	3	(te)	PERS.PL.NOM	te␣
ep003:004	-	(se)	DEM.SG.PTV	sitä␣
ep003:004	4	lukea	ACT.INF2.INE.-2	lukiessanne␣
ep003:004	3	voida	ACT.PRES.2P	voitte␣
ep003:004	5	huomata	INF1.LAT	huomata
ep003:004	-	(,)	PUNC	,␣
ep003:004	-	(kuinka)	AD-A	kuinka␣
ep003:004	(6) 7	perehtyä:perehtynyt	ACT.PCP2.PERF	perehtynyt␣
ep003:004	8	minä	PERS.SG.NOM	minä␣
ep003:004	-	(olla)	COP.ACT.PRES.1S	olen␣
ep003:004	(12) 13a	Kristus	PR.SG.GEN	Kristuksen␣
ep003:004	(10) 11	salaisuus	DER.SG.ILL	salaisuuteen
ep003:004	9	%case	LOC	
ep003:004	13b	,	PUNC	,␣
ep003:005	ep003:005	ep003:005	VERSE	Ef␣3:5␣
ep003:005	1	joka	REL.SG.PTV	jota␣
