hg001:001	hg001:001	hg001:001	VERSE	Hag␣1:1␣
hg002:004	(10a) 10b	pappi	SG.NOM	pappi
hg002:004	-	(,)	PUNC	,␣
hg002:004	12a	ja	CNJ	ja␣
hg002:004	12b	olla	COP.ACT.IMP.2S	ole␣
hg002:004	12b	luja	ADJ.SG.NOM	luja
hg002:004	-	(,)	PUNC	,␣
hg002:004	(15a) 15b	maa	SG.GEN	maan␣
hg002:004	13	koko	ADJ	koko␣
hg002:004	14	kansa	SG.NOM	kansa
hg002:004	-	(,)	PUNC	,␣
hg002:004	16	sanoa	ACT.PRES.3S	sanoo␣
hg002:004	17	Herra	SG.NOM	Herra
hg002:004	-	(,)	PUNC	,␣
hg002:004	18a	ja	CNJ	ja␣
hg002:004	18b	tehdä	ACT.IMP.2P	tehkää␣
hg002:004	18b	työ	SG.PTV	työtä
hg002:004	-	(;)	PUNC	;␣
hg002:004	19	sillä	SUBORD	sillä␣
hg002:004	20	minä	PERS.SG.NOM	minä␣
hg002:004	-	(olla)	COP.ACT.PRES.1S	olen␣
hg002:004	pers%21	te	PERS.PL.GEN	teidän␣
hg002:004	21	kanssa	POST.-2	kanssanne
hg002:004	-	(,)	PUNC	,␣
hg002:004	22	sanoa	ACT.PRES.3S	sanoo␣
hg002:004	23	Herra	SG.NOM	Herra␣
hg002:004	24	Sebaot	PR.SG.NOM	Sebaot
hg002:004	-	(.)	PUNC	.␣
hg002:005	hg002:005	hg002:005	VERSE	Hag␣2:5␣
hg002:005	-	(se)	DEM.SG.GEN	Sen␣
hg002:005	-	(liitto)	SG.GEN	liiton␣
hg002:005	(2a) 2b	sana	SG.NOM	sana
hg002:005	1	%case	NOM	
hg002:005	-	(,)	PUNC	,␣
hg002:005	3	joka	REL.SG.GEN	jonka␣
hg002:005	4	(minä)	PERS.SG.NOM	minä␣
hg002:005	4	tehdä	ACT.PAST.1S	tein␣
hg002:005	pers%5	te	PERS.PL.GEN	teidän␣
hg002:005	5	kanssa	POST.-2	kanssanne
hg002:005	-	(,)	PUNC	,␣
hg002:005	6a	kun	SUBORD	kun␣
hg002:005	6b	(te)	PERS.PL.NOM	te␣
hg002:005	6b	lähteä	ACT.PAST.2P	läksitte␣
hg002:005	7b	Egypti	PR.SG.ELA	Egyptistä
hg002:005	7a	%case	LOC	
hg002:005	-	(,)	PUNC	,␣
hg002:005	8a	ja	CNJ	ja␣
hg002:005	pers%8b	minä	PERS.SG.GEN	minun␣
hg002:005	8b	Henki	NOM&SGGEN.-1	Henkeni␣
hg002:005	9	pysyä	ACT.PRES.3S	pysyy␣
hg002:005	pers%10b	te	PERS.PL.GEN	teidän␣
hg002:005	10b	keskellä	PREP.-2	keskellänne
hg002:005	10a	%case	LOC	
hg002:005	-	(.)	PUNC	.␣
hg002:005	11	älä	NEGV.ACT.IMP.2P	Älkää␣
hg002:005	12	peljätä	ACT.IMP.NEG	peljätkö
hg002:005	-	(.)	PUNC	.␣
hg002:006	hg002:006	hg002:006	VERSE	Hag␣2:6␣
hg002:006	1	sillä	SUBORD	Sillä␣
hg002:006	2	näin	ADV.AD-A	näin␣
hg002:006	3	sanoa	ACT.PRES.3S	sanoo␣
hg002:006	4	Herra	SG.NOM	Herra␣
hg002:006	5	Sebaot	PR.SG.NOM	Sebaot
hg002:006	-	(:)	PUNC	:␣
hg002:006	6	vielä	ADV	Vielä␣
hg002:006	8	vähän	ADV	vähän␣
hg002:006	7	aika	SG.PTV	aikaa
hg002:006	(9)	-	UNTRANSLATED	
hg002:006	-	(,)	PUNC	,␣
hg002:006	10a	ja	CNJ	ja␣
hg002:006	10b	minä	PERS.SG.NOM	minä␣
hg002:006	11	liikuttaa	DER.ACT.PRES.1S	liikutan␣
hg002:006	(13a) 13b	taivas	PL.NOM	taivaat␣
hg002:006	12	%case	NOM	
hg002:006	14a	ja	CNJ	ja␣
hg002:006	(15a) 15b	maa	SG.GEN	maan
hg002:006	14b	%case	GEN	
hg002:006	(16a)	-	UNTRANSLATED	
hg002:006	-	(,)	PUNC	,␣
hg002:006	(17a) 17b	meri	SG.GEN	meren␣
hg002:006	16b	%case	GEN	
hg002:006	18a	ja	CNJ	ja␣
hg002:006	(19a) 19b	kuiva	ADJ.SG.GEN	kuivan
hg002:006	18b	%case	GEN	
hg002:006	-	(.)	PUNC	.␣
hg002:007	hg002:007	hg002:007	VERSE	Hag␣2:7␣
hg002:007	1a	ja	CNJ	Ja␣
hg002:007	1b	(minä)	PERS.SG.NOM	minä␣
hg002:007	1b	liikuttaa	DER.ACT.PRES.1S	liikutan␣
hg002:007	3	kaikki	INDEF.SG.NOM	kaikki␣
hg002:007	2	%case	NOM	
hg002:007	(4a) 4b	pakana_kansa	PL.NOM	pakanakansat
hg002:007	-	(,)	PUNC	,␣
hg002:007	5a	ja	CNJ	ja␣
hg002:007	7	kaikki	INDEF.PL.GEN	kaikkien␣
hg002:007	(8a) 8b	pakana_kansa	PL.GEN	pakanakansojen␣
hg002:007	6	kalleus	PL.NOM	kalleudet␣
hg002:007	5b	tulla	ACT.PRES.3P	tulevat
hg002:007	-	(,)	PUNC	,␣
hg002:007	9a	ja	CNJ	ja␣
hg002:007	9b	(minä)	PERS.SG.NOM	minä␣
hg002:007	9b	täyttää	ACT.PRES.1S	täytän␣
hg002:007	(12a) 12b	tämä	DEM.SG.GEN	tämän␣
hg002:007	(11a) 11b	temppeli	SG.GEN	temppelin␣
hg002:007	10	%case	GEN	
hg002:007	13	kunnia	SG.ADE	kunnialla
hg002:007	-	(,)	PUNC	,␣
hg002:007	14	sanoa	ACT.PRES.3S	sanoo␣
hg002:007	15	Herra	SG.NOM	Herra␣
hg002:007	16	Sebaot	PR.SG.NOM	Sebaot
hg002:007	-	(.)	PUNC	.␣
hg002:008	hg002:008	hg002:008	VERSE	Hag␣2:8␣
hg002:008	1	minä	PERS.SG.GEN	Minun␣
hg002:008	-	(olla)	COP.ACT.PRES.3S	on␣
hg002:008	(2a) 2b	hopea	SG.NOM	hopea
hg002:008	-	(,)	PUNC	,␣
hg002:008	3a	ja	CNJ	ja␣
hg002:008	3b	minä	PERS.SG.GEN	minun␣
hg002:008	-	(olla)	COP.ACT.PRES.3S	on␣
hg002:008	(4a) 4b	kulta	SG.NOM	kulta
hg002:008	-	(,)	PUNC	,␣
hg002:008	5	sanoa	ACT.PRES.3S	sanoo␣
hg002:008	6	Herra	SG.NOM	Herra␣
hg002:008	7	Sebaot	PR.SG.NOM	Sebaot
hg002:008	-	(.)	PUNC	.␣
hg002:009	hg002:009	hg002:009	VERSE	Hag␣2:9␣
hg002:009	(5a) 5b	tämä	DEM.SG.GEN	Tämän␣
hg002:009	(4a) 4b	temppeli	SG.GEN	temppelin␣
hg002:009	(6a) 6b	myöhä	ADJ.CMP.SG.NOM	myöhempi␣
hg002:009	3	kunnia	SG.NOM	kunnia␣
hg002:009	2	(olla)	COP.ACT.PRES.3S	on␣
hg002:009	2	olla	COP.ACT.PCP1.FUTR	oleva␣
hg002:009	1	suuri	ADJ.CMP.SG.NOM	suurempi␣
hg002:009	7	kuin	SUBORD	kuin␣
hg002:009	(8a) 8b	aikainen	ADJ.CMP.SG.NOM	aikaisempi
hg002:009	-	(,)	PUNC	,␣
hg002:009	9	sanoa	ACT.PRES.3S	sanoo␣
hg002:009	10	Herra	SG.NOM	Herra␣
hg002:009	11	Sebaot	PR.SG.NOM	Sebaot
hg002:009	-	(.)	PUNC	.␣
hg002:009	12a	ja	CNJ	Ja␣
hg002:009	(13a) 13b	tämä	DEM.SG.INE	tässä␣
hg002:009	12c	paikka	SG.INE	paikassa␣
hg002:009	12b	%case	LOC	
hg002:009	14	(minä)	PERS.SG.NOM	minä␣
hg002:009	14	antaa	ACT.PRES.1S	annan␣
hg002:009	14	(vallita)	INF1.LAT	vallita␣
hg002:009	15	rauha	SG.GEN	rauhan
hg002:009	-	(,)	PUNC	,␣
hg002:009	16	sanoa	ACT.PRES.3S	sanoo␣
hg002:009	17	Herra	SG.NOM	Herra␣
hg002:009	18	Sebaot	PR.SG.NOM	Sebaot
hg002:009	-	(.)	PUNC	.
hg002:009	-	(")	PUNC.RIGHT	"␣
hg002:010	hg002:010	hg002:010	VERSE	Hag␣2:10␣
hg002:010	3b		ORD.SG.GEN	Yhdeksännen␣
hg002:010	3a	%case	GEN	
hg002:010	-	(kuu)	SG.GEN	kuun␣
hg002:010	1b (2a) 2b		ORD.SG.ESS	kahdentenakymmenentenä␣
hg002:010	1a	%case	ESS	
hg002:010	1b (2a) 2b		ORD.SG.ESS	neljäntenä␣
hg002:010	-	(päivä)	SG.ESS	päivänä
hg002:010	-	(,)	PUNC	,␣
hg002:010	6b	Daarejaves	PR.SG.GEN	Daarejaveksen␣
hg002:010	6a	%case	GEN	
hg002:010	5		ORD.SG.ESS	toisena␣
hg002:010	4b	vuosi	SG.ESS	vuotena
hg002:010	4a	%case	ESS	
hg002:010	-	(,)	PUNC	,␣
hg002:010	7	tulla	ACT.PAST.3S	tuli␣
hg002:010	(12a) 12b	profeetta	SG.NOM	profeetta␣
hg002:010	11	Haggai	PR.SG.GEN	Haggain␣
hg002:010	10	kautta	PREP	kautta␣
hg002:010	13a 13b	tämä	DEM.SG.NOM	tämä␣
hg002:010	9	Herra	SG.GEN	Herran␣
hg002:010	8	sana	SG.NOM	sana
hg002:010	-	(:)	PUNC	:␣
hg002:011	hg002:011	hg002:011	VERSE	Hag␣2:11␣
hg002:011	-	(")	PUNC.LEFT	"
hg002:011	1	näin	ADV.AD-A	Näin␣
hg002:011	2	sanoa	ACT.PRES.3S	sanoo␣
hg002:011	3	Herra	SG.NOM	Herra␣
hg002:011	4	Sebaot	PR.SG.NOM	Sebaot
hg002:011	-	(:)	PUNC	:␣
hg002:011	5	pyytää	ACT.IMP.2S	Pyydä␣
hg002:011	6	%inflection	ACT.IMP.2S	
hg002:011	(8a) 8b	pappi	PL.ABL	papeilta␣
hg002:011	7	%case	LOC	
hg002:011	9	opetus	DER.SG.PTV	opetusta␣
hg002:011	-	(ja)	CNJ	ja␣
hg002:011	10a 10b	sanoa	ACT.PRES.NEG	sano
hg002:011	-	(:)	PUNC	:␣
hg002:012	hg002:012	hg002:012	VERSE	Hag␣2:12␣
hg002:012	1	katso	INTJ	Katso
hg002:012	-	(,)	PUNC	,␣
hg002:012	3	mies	SG.NOM	mies␣
hg002:012	2	kantaa	ACT.PRES.3S	kantaa␣
hg002:012	5	pyhä	ADJ.SG.PTV	pyhää␣
hg002:012	4	liha	SG.PTV	lihaa␣
hg002:012	7	vaate	NOM&SGGEN.-3	vaatteensa␣
hg002:012	6b	lieve	SG.INE	liepeessä␣
hg002:012	6a	%case	LOC	
hg002:012	8a	ja	CNJ	ja␣
hg002:012	8b	koskettaa	ACT.PRES.3S	koskettaa␣
hg002:012	9b	lieve	SG.ADE.-3	liepeellänsä␣
hg002:012	9a	%case	LOC	
hg002:012	(11a) 11b	leipä	SG.PTV	leipää␣
hg002:012	10	%case	PTV	
hg002:012	12a	tai	CNJ	tai␣
hg002:012	(13a) 13b	keitto	SG.PTV	keittoa
hg002:012	12b	%case	PTV	
hg002:012	(14a)	-	UNTRANSLATED	
hg002:012	-	(,)	PUNC	,␣
hg002:012	(15a) 15b	viini	SG.PTV	viiniä
hg002:012	14b	%case	PTV	
hg002:012	(16a)	-	UNTRANSLATED	
hg002:012	-	(,)	PUNC	,␣
hg002:012	17	öljy	SG.PTV	öljyä␣
hg002:012	16b	%case	PTV	
hg002:012	18a	tai	CNJ	tai␣
hg002:012	19	muu	INDEF.SG.PTV	muuta␣
hg002:012	20	ruoka	SG.PTV	ruokaa
hg002:012	18b	%case	PTV	
hg002:012	-	(,)	PUNC	,␣
hg002:012	19	mikä	INT.REL.SG.PTV	mitä␣
hg002:012	19	hyvänsä	ADV	hyvänsä
hg002:012	-	(;)	PUNC	;␣
hg002:012	21b	tulla	ACT.PRES.3S.-CLITIC	tuleeko␣
hg002:012	21a	%clitic	kO	
hg002:012	-	(se)	DEM.SG.NOM	se␣
hg002:012	-	(se)	DEM.SG.ELA	siitä␣
hg002:012	21b	pyhä	ADJ.SG.TRA	pyhäksi
hg002:012	-	(?)	PUNC	?
hg002:012	-	(")	PUNC.RIGHT	"␣
hg002:012	22a	niin	ADV.AD-A	Niin␣
hg002:012	(23a) 23b	pappi	PL.NOM	papit␣
hg002:012	22b	vastata	ACT.PAST.3P	vastasivat␣
hg002:012	24a	ja	CNJ	ja␣
hg002:012	24b	sanoa	ACT.PAST.3P	sanoivat
hg002:012	-	(:)	PUNC	:␣
hg002:012	-	(")	PUNC.LEFT	"
hg002:012	25	ei	NEGV.3S	Ei
hg002:012	-	(")	PUNC.RIGHT	"
hg002:012	-	(.)	PUNC	.␣
hg002:013	hg002:013	hg002:013	VERSE	Hag␣2:13␣
hg002:013	1a	ja	CNJ	Ja␣
hg002:013	2	Haggai	PR.SG.NOM	Haggai␣
hg002:013	1b	sanoa	ACT.PAST.3S	sanoi
hg002:013	-	(:)	PUNC	:␣
hg002:013	-	(")	PUNC.LEFT	"
hg002:013	3	jos	SUBORD	Jos␣
hg002:013	-	(joku)	INDEF.SG.NOM	joku
hg002:013	-	(,)	PUNC	,␣
hg002:013	-	(joka)	REL.INDEF.SG.NOM	joka␣
hg002:013	-	(olla)	COP.ACT.PRES.3S	on␣
hg002:013	6	kuollut	ADJ.SG.ELA	kuolleesta␣
hg002:013	5	saastua:saastunut	ACT.PCP2.SG.NOM	saastunut
hg002:013	-	(,)	PUNC	,␣
hg002:013	4	koskettaa	ACT.PRES.3S	koskettaa␣
hg002:013	7b	jokin	INDEF.SG.PTV	jotakin␣
hg002:013	7a	%case	PTV	
hg002:013	8	nämä	DEM.PL.ELA	näistä
hg002:013	-	(,)	PUNC	,␣
hg002:013	9b	tulla	ACT.PRES.3S.-CLITIC	tuleeko␣
hg002:013	9a	%clitic	kO	
hg002:013	-	(se)	DEM.SG.NOM	se␣
hg002:013	9b	saastainen	ADJ.SG.TRA	saastaiseksi
hg002:013	-	(?)	PUNC	?
hg002:013	-	(")	PUNC.RIGHT	"␣
hg002:013	10a	niin	ADV.AD-A	Niin␣
hg002:013	(11a) 11b	pappi	PL.NOM	papit␣
hg002:013	10b	vastata	ACT.PAST.3P	vastasivat
hg002:013	(12a) (12b)	-	UNTRANSLATED	
hg002:013	-	(:)	PUNC	:␣
hg002:013	-	(")	PUNC.LEFT	"
hg002:013	13	tulla	ACT.PRES.3S	Tulee␣
hg002:013	13	saastainen	ADJ.SG.TRA	saastaiseksi
hg002:013	-	(")	PUNC.RIGHT	"
hg002:013	-	(.)	PUNC	.␣
hg002:014	hg002:014	hg002:014	VERSE	Hag␣2:14␣
hg002:014	1a	silloin	ADV	Silloin␣
hg002:014	2	Haggai	PR.SG.NOM	Haggai␣
hg002:014	1b	lausua	ACT.PAST.3S	lausui␣
hg002:014	3a	ja	CNJ	ja␣
hg002:014	3b	sanoa	ACT.PAST.3S	sanoi
hg002:014	-	(:)	PUNC	:␣
hg002:014	-	(")	PUNC.LEFT	"
hg002:014	4	sellainen	ADJ.SG.PTV	Sellaista␣
hg002:014	-	(olla)	COP.ACT.PRES.3S	on␣
hg002:014	(6a) 6b	tämä	DEM.SG.NOM	tämä␣
hg002:014	(5a) 5b	väki	SG.NOM	väki
hg002:014	(7a)	-	UNTRANSLATED	
hg002:014	-	(,)	PUNC	,␣
hg002:014	7b	sellainen	ADJ.SG.PTV	sellaista␣
hg002:014	(9a) 9b	tämä	DEM.SG.NOM	tämä␣
hg002:014	(8a) 8b	kansa	SG.NOM	kansa␣
hg002:014	pers%10b	minä	PERS.SG.GEN	minun␣
hg002:014	10b	edessä	PREP.-1	edessäni
hg002:014	10a	%case	LOC	
hg002:014	-	(,)	PUNC	,␣
hg002:014	11	sanoa	ACT.PRES.3S	sanoo␣
hg002:014	12	Herra	SG.NOM	Herra
hg002:014	(13a)	-	UNTRANSLATED	
hg002:014	-	(.)	PUNC	.␣
hg002:014	13b	sellainen	ADJ.PL.NOM	Sellaiset␣
hg002:014	-	(olla)	COP.ACT.PRES.3P	ovat␣
hg002:014	14	kaikki	INDEF.SG.NOM	kaikki␣
hg002:014	pers%16	he	PERS.PL.GEN	heidän␣
hg002:014	16	käsi	PL.GEN.-3	kättensä␣
hg002:014	15	työ	PL.NOM	työt␣
hg002:014	17a	ja	CNJ	ja␣
hg002:014	-	(se)	DEM.SG.NOM	se
hg002:014	-	(,)	PUNC	,␣
hg002:014	17b	mikä	INT.REL.SG.PTV	mitä␣
hg002:014	18	(he)	PERS.PL.NOM	he␣
hg002:014	19	siellä	ADV	siellä␣
hg002:014	18	(uhri)	SG.TRA	uhriksi␣
hg002:014	18	tuoda	ACT.PRES.3P	tuovat
hg002:014	-	(:)	PUNC	:␣
hg002:014	21	se	DEM.SG.NOM	se␣
hg002:014	-	(olla)	COP.ACT.PRES.3S	on␣
hg002:014	20	saastainen	ADJ.SG.PTV	saastaista
hg002:014	-	(.)	PUNC	.␣
hg002:015	hg002:015	hg002:015	VERSE	Hag␣2:15␣
hg002:015	1a	ja	CNJ	Ja␣
hg002:015	1b	nyt	ADV	nyt␣
hg002:015	2 4	ottaa	ACT.IMP.2P	ottakaa␣
hg002:015	3	%inflection	ACT.IMP.2P	
hg002:015	2 4	vaari	DER.ADV	vaari
hg002:015	-	(,)	PUNC	,␣
hg002:015	-	(kuinka)	ADV	kuinka␣
hg002:015	-	(käydä)	ACT.PRES.3S	käy␣
hg002:015	(7a) 7b	tämä	DEM.SG.ELA	tästä␣
hg002:015	(6a) 6b	päivä	SG.ELA	päivästä␣
hg002:015	5	lähtien	DER.POST	lähtien␣
hg002:015	8b	eteenpäin	ADV	eteenpäin
hg002:015	8a	%case	?	
hg002:015	-	(.)	PUNC	.␣
hg002:015	-	(kun)	SUBORD	Kun␣
hg002:015	9b	ei	NEGV.3S	ei␣
hg002:015	9b	vielä	ADV	vielä␣
hg002:015	9a	%case	?	
hg002:015	10	(olla)	COP.PSS.PAST.NEG	oltu␣
hg002:015	10	panna	PSS.PAST.NEG	pantu␣
hg002:015	11	kivi	SG.PTV	kiveä␣
hg002:015	13	kivi	SG.GEN	kiven␣
hg002:015	12	päälle	PREP	päälle␣
hg002:015	15	Herra	SG.GEN	Herran␣
hg002:015	14b	temppeli	SG.INE	temppelissä
hg002:015	14a	%case	LOC	
hg002:015	-	(,)	PUNC	,␣
hg002:016	hg002:016	hg002:016	VERSE	Hag␣2:16␣
hg002:016	-	(se)	DEM.SG.PTV	sitä␣
hg002:016	1b	ennen	PREP	ennen
hg002:016	1a	%case	?	
hg002:016	-	(,)	PUNC	,␣
hg002:016	2	mennä	PSS.PAST	mentiin␣
hg002:016	5	20	NUM.SG.GEN	kahdenkymmenen␣
hg002:016	5	(mitta)	SG.GEN	mitan␣
hg002:016	4	vilja_kasa	SG.ALL	viljakasalle
hg002:016	3	%case	LOC	
hg002:016	-	(,)	PUNC	,␣
hg002:016	6a	mutta	CNJ	mutta␣
hg002:016	6b	olla	COP.ACT.PAST.3S	oli␣
hg002:016	-	(vain)	ADV	vain␣
hg002:016	7	10	NUM.SG.NOM	kymmenen
hg002:016	-	(;)	PUNC	;␣
hg002:016	8	mennä	PSS.PAST	mentiin␣
hg002:016	(10a) 10b	viini_kuurna	SG.ALL	viinikuurnalle␣
hg002:016	9	%case	LOC	
hg002:016	11b	ammentaa	INF3.ILL	ammentamaan␣
hg002:016	11a	%case	LOC	
hg002:016	12	50	NUM.SG.NOM	viisikymmentä␣
hg002:016	13	mitta	SG.PTV	mittaa
hg002:016	-	(,)	PUNC	,␣
hg002:016	14a	mutta	CNJ	mutta␣
hg002:016	14b	olla	COP.ACT.PAST.3S	oli␣
hg002:016	15	20	NUM.SG.NOM	kaksikymmentä
hg002:016	-	(.)	PUNC	.␣
hg002:017	hg002:017	hg002:017	VERSE	Hag␣2:17␣
hg002:017	1	(minä)	PERS.SG.NOM	Minä␣
hg002:017	1	lyödä	ACT.PAST.1S	löin␣
hg002:017	2	te	PERS.PL.PTV	teitä
hg002:017	-	(,)	PUNC	,␣
hg002:017	7	kaikki	INDEF.PL.PTV	kaikkia␣
hg002:017	6	%case	PTV	
hg002:017	pers%9	te	PERS.PL.GEN	teidän␣
hg002:017	9	käsi	PL.GEN.-2	kättenne␣
hg002:017	8	työ	PL.PTV	töitä
hg002:017	-	(,)	PUNC	,␣
hg002:017	3b	noki_tähkä	SG.ADE	nokitähkällä␣
hg002:017	3a	%case	LOC	
hg002:017	4a	ja	CNJ	ja␣
hg002:017	4c	viljan_ruoste	SG.ADE	viljanruosteella␣
hg002:017	4b	%case	LOC	
hg002:017	5a	ja	CNJ	ja␣
hg002:017	5c	rae	PL.ADE	rakeilla
hg002:017	5b	%case	LOC	
hg002:017	-	(,)	PUNC	,␣
hg002:017	10a	mutta	CNJ	mutta␣
hg002:017	10b	ei	NEGV.3S	ei␣
hg002:017	10b	kenkään	INDEF.SG.NOM	kenkään␣
hg002:017	11	te	PERS.PL.ELA	teistä␣
hg002:017	-	(kääntyä)	ACT.PAST.SG	kääntynyt␣
hg002:017	pers%12	minä	PERS.SG.GEN	minun␣
hg002:017	12	puoleen	POST.-1	puoleeni
hg002:017	-	(,)	PUNC	,␣
hg002:017	13	sanoa	ACT.PRES.3S	sanoo␣
hg002:017	14	Herra	SG.NOM	Herra
hg002:017	-	(.)	PUNC	.␣
hg002:018	hg002:018	hg002:018	VERSE	Hag␣2:18␣
hg002:018	1 3	ottaa	ACT.IMP.2P	Ottakaa␣
hg002:018	2	%inflection	ACT.IMP.2P	
hg002:018	1 3	vaari	DER.ADV	vaari
hg002:018	-	(,)	PUNC	,␣
hg002:018	-	(kuinka)	ADV	kuinka␣
hg002:018	-	(käydä)	ACT.PRES.3S	käy␣
hg002:018	(6a) 6b	tämä	DEM.SG.ELA	tästä␣
hg002:018	(5a) 5b	päivä	SG.ELA	päivästä␣
hg002:018	4	lähtien	DER.POST	lähtien␣
hg002:018	7b	eteenpäin	ADV	eteenpäin
hg002:018	7a	%case	?	
hg002:018	-	(,)	PUNC	,␣
hg002:018	11b		ORD.SG.GEN	yhdeksännen␣
hg002:018	11a	%case	GEN	
hg002:018	-	(kuu)	SG.GEN	kuun␣
hg002:018	(10a) 10b 9		ORD.SG.ELA	kahdennestakymmenennestä␣
hg002:018	(10a) 10b 9		ORD.SG.ELA	neljännestä␣
hg002:018	8b	päivä	SG.ELA	päivästä
hg002:018	8a	%case	LOC	
hg002:018	-	(,)	PUNC	,␣
hg002:018	17	Herra	SG.GEN	Herran␣
hg002:018	16	temppeli	SG.GEN	temppelin␣
hg002:018	(13a) 13b 15	perustamis_päivä	SG.ELA	perustamispäivästä
hg002:018	14	%case	LOC	
hg002:018	-	(,)	PUNC	,␣
hg002:018	12b	lähtien	DER.POST	lähtien
hg002:018	12a	%case	MAN	
hg002:018	-	(.)	PUNC	.␣
hg002:018	18 19	ottaa	ACT.IMP.2P	Ottakaa␣
hg002:018	18 19	vaari	DER.ADV	vaari
hg002:018	-	(!)	PUNC	!␣
hg002:019	hg002:019	hg002:019	VERSE	Hag␣2:19␣
hg002:019	1a	olla	COP.ACT.PRES.3S.-CLITIC	Onko␣
hg002:019	3b	aitta	SG.INE	aitassa␣
hg002:019	3a	%case	LOC	
hg002:019	1b	enää	ADV	enää␣
hg002:019	(2a) 2b	siemen	SG.PTV	siementä
hg002:019	-	(?)	PUNC	?␣
hg002:019	4a	ja	CNJ	Ja␣
hg002:019	(5a) 5b	viini_köynnös	SG.NOM	viiniköynnös
hg002:019	4b	%case	NOM	
hg002:019	(6a)	-	UNTRANSLATED	
hg002:019	-	(,)	PUNC	,␣
hg002:019	(6b) 6c	viikuna_puu	SG.NOM	viikunapuu
hg002:019	(7a)	-	UNTRANSLATED	
hg002:019	-	(,)	PUNC	,␣
hg002:019	(7b) 7c	granaatti_omena_puu	SG.NOM	granaattiomenapuu␣
hg002:019	8a	ja	CNJ	ja␣
hg002:019	8b (9a) 9b	öljy_puu	SG.NOM	öljypuu
hg002:019	-	(,)	PUNC	,␣
hg002:019	11	(ne)	DEM.PL.NOM.-CLITIC	nekään␣
hg002:019	10	ei	NEGV.3P	eivät␣
hg002:019	11	(olla)	COP.ACT.PRES.NEG	ole␣
hg002:019	11	kantaa	ACT.PAST.PL	kantaneet␣
hg002:019	11	(hedelmä)	SG.PTV	hedelmää
hg002:019	-	(.)	PUNC	.␣
hg002:019	(14a) 14b	tämä	DEM.SG.ELA	Tästä␣
hg002:019	(13a) 13b	päivä	SG.ELA	päivästä␣
hg002:019	12	lähtien	DER.POST	lähtien␣
hg002:019	15	(minä)	PERS.SG.NOM	minä␣
hg002:019	15	antaa	ACT.PRES.1S	annan␣
hg002:019	15	siunaus	DER.SG.GEN	siunauksen
hg002:019	-	(.)	PUNC	.
hg002:019	-	(")	PUNC.RIGHT	"␣
hg002:020	hg002:020	hg002:020	VERSE	Hag␣2:20␣
hg002:020	1a	ja	CNJ	Ja␣
hg002:020	3	Herra	SG.GEN	Herran␣
hg002:020	2	sana	SG.NOM	sana␣
hg002:020	1b	tulla	ACT.PAST.3S	tuli␣
hg002:020	4	toistamiseen	ADV	toistamiseen␣
hg002:020	6	Haggai	PR.SG.ALL	Haggaille␣
hg002:020	5	%case	LOC	
hg002:020	9b	kuu_kausi	SG.GEN	kuukauden␣
hg002:020	9a	%case	GEN	
hg002:020	7b (8a) 8b		ORD.SG.ESS	kahdentenakymmenentenä␣
hg002:020	7a	%case	ESS	
hg002:020	7b (8a) 8b		ORD.SG.ESS	neljäntenä␣
hg002:020	-	(päivä)	SG.ESS	päivänä
hg002:020	-	(;)	PUNC	;␣
hg002:020	-	(se)	DEM.SG.NOM	se␣
hg002:020	10a 10b	kuulua	ACT.PAST.3S	kuului
hg002:020	-	(:)	PUNC	:␣
hg002:021	hg002:021	hg002:021	VERSE	Hag␣2:21␣
hg002:021	-	(")	PUNC.LEFT	"
hg002:021	1	sanoa	ACT.IMP.2S	Sano␣
hg002:021	5	Juuda	PR.SG.GEN	Juudan␣
hg002:021	4	käskyn_haltija	SG.ALL	käskynhaltijalle␣
hg002:021	3	Serubbaabel	PR.SG.ALL	Serubbaabelille
hg002:021	2	%case	LOC	
hg002:021	(6a) (6b)	-	UNTRANSLATED	
hg002:021	-	(:)	PUNC	:␣
hg002:021	7	minä	PERS.SG.NOM	Minä␣
hg002:021	8	liikuttaa	DER.ACT.PRES.1S	liikutan␣
hg002:021	(10a) 10b	taivas	PL.NOM	taivaat␣
hg002:021	9	%case	NOM	
hg002:021	11a	ja	CNJ	ja␣
hg002:021	(12a) 12b	maa	SG.GEN	maan
hg002:021	11b	%case	GEN	
hg002:021	-	(.)	PUNC	.␣
hg002:022	hg002:022	hg002:022	VERSE	Hag␣2:22␣
hg002:022	1a	ja	CNJ	Ja␣
hg002:022	1b	(minä)	PERS.SG.NOM	minä␣
hg002:022	1b	kukistaa	ACT.PRES.1S	kukistan␣
hg002:022	3	kuningas_kunta	PL.GEN	kuningaskuntien␣
hg002:022	2	valta_istuin	PL.NOM	valtaistuimet
hg002:022	(4a)	-	UNTRANSLATED	
hg002:022	-	(,)	PUNC	,␣
hg002:022	4b	hävittää	DER.ACT.PRES.1S	hävitän␣
hg002:022	(7a) 7b	pakana	PL.GEN	pakanain␣
hg002:022	6	kuningas_kunta	PL.GEN	kuningaskuntien␣
hg002:022	5	väkevyys	DER.SG.GEN	väkevyyden␣
hg002:022	8a	ja	CNJ	ja␣
hg002:022	8b	kukistaa	ACT.PRES.1S	kukistan␣
hg002:022	9	vaunut	PL.NOM	vaunut␣
hg002:022	10b	ajaja	DER.CMT.-3	ajajineen
hg002:022	10a	%inflection	DER.CMT.-3	
hg002:022	-	(;)	PUNC	;␣
