pp001:001	pp001:001	pp001:001	VERSE	Flp␣1:1␣
pp001:025	3	(kun)	SUBORD	kun␣
pp001:025	3	olla	COP.ACT.PRES.1S	olen␣
pp001:025	2	tämä	DEM.SG.ELA	tästä␣
pp001:025	3	varma	ADJ.SG.NOM	varma
pp001:025	-	(,)	PUNC	,␣
pp001:025	-	(niin)	ADV.AD-A	niin␣
pp001:025	4	(minä)	PERS.SG.NOM	minä␣
pp001:025	4	tietää	ACT.PRES.1S	tiedän␣
pp001:025	(5)	-	UNTRANSLATED	
pp001:025	6	jäädä	ACT.PCP1.-1.REFR	jääväni␣
pp001:025	-	(elo)	SG.ILL	eloon␣
pp001:025	7	ja	CNJ	ja␣
pp001:025	8	viipyä	ACT.PCP1.-1.REFR	viipyväni␣
pp001:025	9	kaikki	INDEF.PL.GEN	kaikkien␣
pp001:025	10	te	PERS.PL.GEN	teidän␣
pp001:025	8	luona	PREP	luonanne␣
pp001:025	13	te	PERS.PL.GEN	teidän␣
pp001:025	(12) 14	edistyminen	DER.SG.TRA.-2	edistymiseksenne␣
pp001:025	11	%case	TRA	
pp001:025	15	ja	CNJ	ja␣
pp001:025	16	ilo	SG.TRA.-2	iloksenne␣
pp001:025	(17) 18a	usko	SG.INE	uskossa
pp001:025	18b	,	PUNC	,␣
pp001:026	pp001:026	pp001:026	VERSE	Flp␣1:26␣
pp001:026	1	että	SUBORD	että␣
pp001:026	4	te	PERS.PL.GEN	teidän␣
pp001:026	(2) 3	kerskaaminen	DER.NOM&SGGEN.-2	kerskaamisenne␣
pp001:026	10	minä	PERS.SG.ELA	minusta␣
pp001:026	9	%case	LOC	
pp001:026	5	olla	COP.ACT.COND.3S	olisi␣
pp001:026	5	yhä	ADV	yhä␣
pp001:026	5	runsas	ADJ.CMP.SG.NOM	runsaampi␣
pp001:026	7	Kristus	PR.SG.INE	Kristuksessa␣
pp001:026	8	Jeesus	PR.SG.INE	Jeesuksessa
pp001:026	6	%case	LOC	
pp001:026	-	(,)	PUNC	,␣
pp001:026	11	kun	SUBORD	kun␣
pp001:026	13	minä	PERS.SG.NOM	minä␣
pp001:026	15	taas	ADV	taas␣
pp001:026	(12) 14	tulla	ACT.PRES.1S	tulen␣
pp001:026	17a	te	PERS.PL.GEN	teidän␣
pp001:026	16	tykö	POST.-2	tykönne
pp001:026	17b	.	PUNC	.␣
pp001:027	pp001:027	pp001:027	VERSE	Flp␣1:27␣
pp001:027	7a	käyttäytyä	DER.ACT.IMP.2P	Käyttäytykää␣
pp001:027	1	vain	ADV	vain␣
pp001:027	(5) 6	Kristus	PR.SG.GEN	Kristuksen␣
pp001:027	(3) 4	evankeliumi	SG.GEN	evankeliumin␣
pp001:027	2	arvo	SG.GEN	arvon␣
pp001:027	pro%2	mukaisesti	DER.ADV.POS	mukaisesti
pp001:027	7b	,	PUNC	,␣
pp001:027	8	että	SUBORD	että␣
pp001:027	10	(minä)	PERS.SG.NOM	minä
pp001:027	-	(,)	PUNC	,␣
pp001:027	10	tulla	ACT.PAST.1S.-CLITIC	tulinpa␣
pp001:027	9	%clitic	pA	
pp001:027	9	sitten	ADV	sitten␣
pp001:027	-	(te)	PERS.PL.GEN	teidän␣
pp001:027	-	(tykö)	POST.-2	tykönne␣
pp001:027	11	ja	CNJ	ja␣
pp001:027	12	nähdä	ACT.PAST.1S	näin␣
pp001:027	13	te	PERS.PL.ACC	teidät␣
pp001:027	14	tai	CNJ	tai␣
pp001:027	15	(olla)	COP.ACT.PAST.1S	olin␣
pp001:027	15	tulla	INF3.ABE	tulematta
pp001:027	-	(,)	PUNC	,␣
pp001:027	tasp%16	saada	ACT.PRES.1S	saan␣
pp001:027	16	kuulla	INF1.LAT	kuulla␣
pp001:027	(17) 19a	te	PERS.PL.ELA	teistä
pp001:027	18	%case	LOC	
pp001:027	19b	,	PUNC	,␣
pp001:027	20	että	SUBORD	että␣
pp001:027	21	(te)	PERS.PL.NOM	te␣
pp001:027	21	pysyä	ACT.PRES.2P	pysytte␣
pp001:027	23	sama	INDEF.SG.INE	samassa␣
pp001:027	24a	henki	SG.INE	hengessä␣
pp001:027	22	%case	LOC	
pp001:027	-	(ja)	CNJ	ja␣
pp001:027	25 26	yksi_mielinen	ADJ.PL.ESS	yksimielisinä␣
pp001:027	27	taistella	ACT.PRES.2P	taistelette␣
pp001:027	-	(minä)	PERS.SG.GEN	minun␣
pp001:027	27	kanssa	POST.-1	kanssani␣
pp001:027	(30) 31	evankeliumi	SG.GEN	evankeliumin␣
pp001:027	(28) 29	usko	SG.GEN	uskon␣
pp001:027	case%29	puolesta	DER.POST	puolesta
pp001:027	-	(,)	PUNC	,␣
pp001:028	pp001:028	pp001:028	VERSE	Flp␣1:28␣
pp001:028	(7) 8a	vastustaja	DER.PL.PTV	vastustajia␣
pp001:028	6	%case	PTV	
pp001:028	(1)	-	UNTRANSLATED	
pp001:028	5	mikään	INDEF.SG.INE	missään␣
pp001:028	5	kohden	POST	kohden␣
pp001:028	4	%case	?	
pp001:028	3	säikähtää	INF3.ABE	säikähtämättä
pp001:028	2	%case	ABE	
pp001:028	8b	;	PUNC	;␣
pp001:028	-	(ja)	CNJ	ja␣
pp001:028	9	se	DEM.SG.NOM	se␣
pp001:028	10	olla	COP.ACT.PRES.3S	on␣
pp001:028	11	he	PERS.PL.ALL	heille␣
pp001:028	13a	kadotus	DER.SG.GEN	kadotuksen
pp001:028	-	(,)	PUNC	,␣
pp001:028	15	mutta	CNJ	mutta␣
pp001:028	14	te	PERS.PL.ALL	teille␣
pp001:028	16a	pelastus	DER.SG.GEN	pelastuksen␣
pp001:028	12	merkki	SG.NOM	merkki
pp001:028	16b	,	PUNC	,␣
pp001:028	(17)	-	UNTRANSLATED	
pp001:028	pro%18	merkki	SG.NOM	merkki␣
pp001:028	20a	Jumala	SG.ABL	Jumalalta
pp001:028	19	%case	LOC	
pp001:028	20b	.	PUNC	.␣
pp001:029	pp001:029	pp001:029	VERSE	Flp␣1:29␣
pp001:029	1	sillä	SUBORD	Sillä␣
pp001:029	2	te	PERS.PL.GEN	teidän␣
pp001:029	3	(olla)	COP.ACT.PRES.3S	on␣
pp001:029	3	suoda	PSS.PCP2.PERF	suotu
pp001:029	-	(,)	PUNC	,␣
pp001:029	(4)	-	UNTRANSLATED	
pp001:029	6a	Kristus	PR.SG.GEN	Kristuksen␣
pp001:029	5	tähden	POST	tähden
pp001:029	6b	,	PUNC	,␣
pp001:029	7	ei	NEGV.3S	ei␣
pp001:029	8	ainoastaan	ADV	ainoastaan␣
pp001:029	12 (9)	uskoa	INF1.LAT	uskoa␣
pp001:029	11	hän	PERS.SG.ILL	häneen
pp001:029	10	%case	LOC	
pp001:029	-	(,)	PUNC	,␣
pp001:029	13	vaan	SUBORD	vaan␣
pp001:029	14	myös	ADV	myös␣
pp001:029	(15) 18a	kärsiä	INF1.LAT	kärsiä␣
pp001:029	17	hän	PERS.SG.GEN	hänen␣
pp001:029	16	tähden	POST.-3	tähtensä
pp001:029	18b	,	PUNC	,␣
pp001:030	pp001:030	pp001:030	VERSE	Flp␣1:30␣
pp001:030	4a	(te)	PERS.PL.GEN	teidän
pp001:030	-	(,)	PUNC	,␣
pp001:030	4a	(joka)	REL.PL.ADE	joilla␣
pp001:030	4a	olla	COP.ACT.PRES.3S	on␣
pp001:030	2	sama	INDEF.SG.NOM	sama␣
pp001:030	(1) 3	taistelu	DER.SG.NOM	taistelu
pp001:030	4b	,	PUNC	,␣
pp001:030	5	mikä	INT.REL.SG.PTV	mitä␣
pp001:030	6	nähdä	ACT.PAST.2P	näitte␣
pp001:030	(7) (8)	-	UNTRANSLATED	
pp001:030	9	ja	CNJ	ja␣
pp001:030	10	nyt	ADV	nyt␣
pp001:030	11	kuulla	ACT.PRES.2P	kuulette␣
pp001:030	13a	minä	PERS.SG.GEN	minun␣
pp001:030	pro%12	taistella	ACT.PCP1.REFR	taistelevan
pp001:030	13b	.	PUNC	.␣
pp002:001	pp002:001	pp002:001	VERSE	Flp␣2:1␣
pp002:001	1	jos	SUBORD	Jos␣
pp002:001	3	siis	ADV	siis␣
pp002:001	-	(olla)	COP.ACT.PRES.3S	on␣
pp002:001	2	jokin	INDEF.SG.PTV	jotakin␣
pp002:001	4	kehoitus	DER.SG.PTV	kehoitusta␣
pp002:001	6a	Kristus	PR.SG.INE	Kristuksessa
pp002:001	5	%case	LOC	
pp002:001	6b	,	PUNC	,␣
pp002:001	7	jos	SUBORD	jos␣
pp002:001	8	jokin	INDEF.SG.PTV	jotakin␣
pp002:001	10a	rakkaus	DER.SG.GEN	rakkauden␣
pp002:001	9	lohdutus	DER.SG.PTV	lohdutusta
pp002:001	10b	,	PUNC	,␣
pp002:001	11	jos	SUBORD	jos␣
pp002:001	12	jokin	INDEF.SG.PTV	jotakin␣
pp002:001	14a	Henki	SG.GEN	Hengen␣
pp002:001	13	yhteys	SG.PTV	yhteyttä
pp002:001	14b	,	PUNC	,␣
pp002:001	15	jos	SUBORD	jos␣
pp002:001	16	jokin	INDEF.SG.PTV	jotakin␣
pp002:001	17	sydämellisyys	DER.SG.PTV	sydämellisyyttä␣
pp002:001	18	ja	CNJ	ja␣
pp002:001	19a	laupeus	SG.PTV	laupeutta
pp002:001	19b	,	PUNC	,␣
pp002:002	pp002:002	pp002:002	VERSE	Flp␣2:2␣
pp002:002	-	(niin)	ADV.AD-A	niin␣
pp002:002	1	tehdä	ACT.IMP.2P	tehkää␣
pp002:002	2	minä	PERS.SG.GEN	minun␣
pp002:002	(3) 4	ilo	NOM&SGGEN.-1	iloni␣
pp002:002	1	täydellinen	ADJ.SG.TRA	täydelliseksi␣
pp002:002	-	(siten)	ADV	siten
pp002:002	-	(,)	PUNC	,␣
pp002:002	5	että	SUBORD	että␣
pp002:002	8a	olla	COP.ACT.PRES.2P	olette␣
pp002:002	(6) 7	sama	INDEF.SG.PTV	samaa␣
pp002:002	8a	mieli	SG.PTV	mieltä
pp002:002	8b	,	PUNC	,␣
pp002:002	-	(että)	SUBORD	että␣
pp002:002	12a	(te)	PERS.PL.ADE	teillä␣
pp002:002	12a	olla	COP.ACT.PRES.3S	on␣
pp002:002	10	sama	INDEF.SG.NOM	sama␣
pp002:002	11 (9)	rakkaus	DER.SG.NOM	rakkaus
pp002:002	12b	,	PUNC	,␣
pp002:002	-	(että)	SUBORD	että␣
pp002:002	-	(olla)	COP.ACT.PRES.2P	olette␣
pp002:002	13a	sopuisa	ADJ.PL.NOM	sopuisat␣
pp002:002	-	(ja)	CNJ	ja␣
pp002:002	(14) 15 16a	yksi_mielinen	ADJ.PL.NOM	yksimieliset␣
pp002:003	pp002:003	pp002:003	VERSE	Flp␣2:3␣
pp002:003	1	ei	NEGV.2P.-CLITIC	ettekä␣
pp002:003	-	(tehdä)	ACT.PRES.NEG	tee␣
pp002:003	1	mikään	INDEF.SG.PTV	mitään␣
pp002:003	3	itsekkyys	DER.SG.ELA	itsekkyydestä␣
pp002:003	2	%case	LOC	
pp002:003	4	tai	CNJ	tai␣
pp002:003	6a	turha	ADJ.SG.GEN	turhan␣
pp002:003	6a	kunnia	SG.GEN	kunnian␣
pp002:003	pro%5	pyyntö	SG.ELA	pyynnöstä
pp002:003	6b	,	PUNC	,␣
pp002:003	7	vaan	SUBORD	vaan␣
pp002:003	-	(että)	SUBORD	että␣
pp002:003	(8) 9	nöyryys	DER.SG.INE	nöyryydessä␣
pp002:003	11	pitää	ACT.PRES.2P	pidätte␣
pp002:003	10	toinen	INDEF.SG.PTV	toista␣
pp002:003	12	parempi	ADJ.CMP.SG.ESS	parempana␣
pp002:003	12	kuin	SUBORD	kuin␣
pp002:003	13a	itse	REFL.SG.PTV.-2	itseänne␣
pp002:004	pp002:004	pp002:004	VERSE	Flp␣2:4␣
pp002:004	-	(ja)	CNJ	ja␣
pp002:004	-	(että)	SUBORD	että␣
pp002:004	5	katsoa	ACT.PRES.2P	katsotte␣
pp002:004	4	kukin	INDEF.SG.NOM	kukin
pp002:004	-	(,)	PUNC	,␣
pp002:004	1	ei	NEGV.2P	ette␣
pp002:004	-	(vain)	ADV	vain␣
pp002:004	(2) 3	oma	ADJ.SG.PTV.-2	omaanne
pp002:004	-	(,)	PUNC	,␣
pp002:004	6a	vaan	SUBORD	vaan␣
pp002:004	(8) 9	toinen	INDEF.PL.GEN.-CLITIC	toistenkin␣
pp002:004	7a	%clitic	kin	
pp002:004	-	(paras)	ADJ.SUP.SG.PTV	parasta
pp002:004	(10a)	-	UNTRANSLATED	
pp002:004	10b	.	PUNC	.␣
pp002:005	pp002:005	pp002:005	VERSE	Flp␣2:5␣
pp002:005	2	olla	COP.ACT.IMP.3S	Olkoon␣
pp002:005	4	te	PERS.PL.ADE	teillä␣
pp002:005	3	%case	LOC	
pp002:005	1	se	DEM.SG.NOM	se␣
pp002:005	2	mieli	SG.NOM	mieli
pp002:005	-	(,)	PUNC	,␣
pp002:005	5	joka	REL.INDEF.SG.NOM	joka␣
pp002:005	6	myös	ADV	myös␣
pp002:005	8	Kristus	PR.SG.ADE	Kristuksella␣
pp002:005	9a	Jeesus	PR.SG.ADE	Jeesuksella␣
pp002:005	7	%case	LOC	
pp002:005	-	(olla)	COP.ACT.PAST.3S	oli
pp002:005	9b	,	PUNC	,␣
pp002:006	pp002:006	pp002:006	VERSE	Flp␣2:6␣
pp002:006	1	joka	REL.INDEF.SG.NOM	joka␣
pp002:006	6	ei	NEGV.3S	ei
pp002:006	-	(,)	PUNC	,␣
pp002:006	5	(vaikka)	SUBORD	vaikka␣
pp002:006	5	(hän)	PERS.SG.ADE	hänellä␣
pp002:006	5	olla	COP.ACT.PAST.3S.-CLITIC	olikin␣
pp002:006	4	Jumala	SG.GEN	Jumalan␣
pp002:006	3	muoto	SG.NOM	muoto
pp002:006	2	%case	NOM	
pp002:006	-	(,)	PUNC	,␣
pp002:006	8	katsoa	ACT.PCP2.PERF	katsonut␣
pp002:006	7	saalis	SG.TRA.-3	saaliiksensa␣
pp002:006	10 (9)	olla	COP.INF1.LAT	olla␣
pp002:006	12a	Jumala	SG.GEN	Jumalan␣
pp002:006	11	kaltainen	ADJ.SG.NOM	kaltainen
pp002:006	12b	,	PUNC	,␣
pp002:007	pp002:007	pp002:007	VERSE	Flp␣2:7␣
pp002:007	1	vaan	SUBORD	vaan␣
pp002:007	3	tyhjentää	DER.ACT.PAST.3S	tyhjensi␣
pp002:007	2	itse	REFL.NOM&SGGEN.-3	itsensä␣
pp002:007	-	(ja)	CNJ	ja␣
pp002:007	6a	ottaa	ACT.PAST.3S	otti␣
pp002:007	5	orja	SG.GEN	orjan␣
pp002:007	4	muoto	SG.GEN	muodon
pp002:007	6b	,	PUNC	,␣
pp002:007	10a	tulla	ACT.PAST.3S	tuli␣
pp002:007	9	ihminen	PL.GEN	ihmisten␣
pp002:007	8	kaltainen	ADJ.SG.TRA	kaltaiseksi
pp002:007	7	%case	TRA	
pp002:007	10b	,	PUNC	,␣
pp002:007	11	ja	CNJ	ja␣
pp002:007	13	(hän)	PERS.SG.ACC	hänet␣
pp002:007	13	havaita	PSS.PAST	havaittiin␣
pp002:007	12	olenta	SG.ABL.-3	olennaltaan␣
pp002:007	14	sellainen	ADJ.SG.TRA	sellaiseksi␣
pp002:007	14	kuin	SUBORD	kuin␣
pp002:007	15	ihminen	SG.NOM	ihminen
pp002:007	-	(;)	PUNC	;␣
pp002:008	pp002:008	pp002:008	VERSE	Flp␣2:8␣
pp002:008	1	(hän)	PERS.SG.NOM	hän␣
pp002:008	1	nöyryyttää	ACT.PAST.3S	nöyryytti␣
pp002:008	2	itse	REFL.NOM&SGGEN.-3	itsensä␣
pp002:008	-	(ja)	CNJ	ja␣
pp002:008	3	olla	COP.ACT.PAST.3S	oli␣
pp002:008	4	kuuliainen	ADJ.SG.NOM	kuuliainen␣
pp002:008	6a	kuolema	DER.SG.ILL	kuolemaan␣
pp002:008	5	asti	POST	asti
pp002:008	6b	,	PUNC	,␣
pp002:008	8	hamassa,hamasta,hamaan	ADJ.SG.ILL	hamaan␣
pp002:008	9a	risti	SG.GEN	ristin␣
pp002:008	7	kuolema	DER.SG.ILL	kuolemaan␣
pp002:008	8	asti	POST	asti
pp002:008	9b	.	PUNC	.␣
pp002:009	pp002:009	pp002:009	VERSE	Flp␣2:9␣
pp002:009	1	sen_tähden	ADV	Sentähden␣
pp002:009	6	(olla)	COP.ACT.PRES.3S.-CLITIC	onkin␣
pp002:009	2	%clitic	kin	
pp002:009	(3) 4	Jumala	SG.NOM	Jumala␣
pp002:009	5	hän	PERS.SG.ACC	hänet␣
pp002:009	6	korkealla	DER.ADV	korkealle␣
pp002:009	6	korottaa	ACT.PCP2.PERF	korottanut␣
pp002:009	7	ja	CNJ	ja␣
pp002:009	8	antaa	ACT.PCP2.PERF	antanut␣
pp002:009	9	hän	PERS.SG.ALL	hänelle␣
pp002:009	(10) 11	nimi	SG.GEN	nimen
pp002:009	-	(,)	PUNC	,␣
pp002:009	14	kaikki	INDEF.PL.PTV	kaikkia␣
pp002:009	-	(muu)	INDEF.PL.PTV	muita␣
pp002:009	(12) 15a	nimi	PL.PTV	nimiä␣
pp002:009	13	korkea	ADJ.CMP.SG.GEN	korkeamman
pp002:009	15b	,	PUNC	,␣
pp002:010	pp002:010	pp002:010	VERSE	Flp␣2:10␣
pp002:010	1	niin	ADV.AD-A	niin␣
pp002:010	1	että	SUBORD	että␣
pp002:010	6	kaikki	INDEF.PL.GEN	kaikkien␣
pp002:010	7	polvi	PL.GEN	polvien␣
pp002:010	tasp%8	pitää	ACT.PRES.3S	pitää␣
pp002:010	5	Jeesus	PR.SG.GEN	Jeesuksen␣
pp002:010	(3) 4	nimi	SG.ILL	nimeen␣
pp002:010	2	%case	LOC	
pp002:010	8	notkistua	DER.ACT.INF3.INS	notkistuman
pp002:010	-	(,)	PUNC	,␣
pp002:010	-	(sekä)	CNJ	sekä␣
pp002:010	-	(ne)	DEM.PL.GEN	niitten
pp002:010	-	(,)	PUNC	,␣
pp002:010	-	(joka)	REL.PL.NOM	jotka␣
pp002:010	9	taivas	PL.INE	taivaissa␣
pp002:010	-	(olla)	COP.ACT.PRES.3P	ovat
pp002:010	-	(,)	PUNC	,␣
pp002:010	10	että	SUBORD	että␣
pp002:010	-	(ne)	DEM.PL.GEN	niitten
pp002:010	-	(,)	PUNC	,␣
pp002:010	-	(joka)	REL.PL.NOM	jotka␣
pp002:010	11	maa	SG.GEN	maan␣
pp002:010	11	päällä	PREP	päällä␣
pp002:010	-	(olla)	COP.ACT.PRES.3P	ovat
pp002:010	-	(,)	PUNC	,␣
pp002:010	12	ja	CNJ	ja␣
pp002:010	-	(ne)	DEM.PL.GEN	niitten
pp002:010	-	(,)	PUNC	,␣
pp002:010	-	(joka)	REL.PL.NOM	jotka␣
pp002:010	13	maa	SG.GEN	maan␣
pp002:010	13	alla	PREP	alla␣
pp002:010	-	(olla)	COP.ACT.PRES.3P	ovat
pp002:010	-	(,)	PUNC	,␣
pp002:011	pp002:011	pp002:011	VERSE	Flp␣2:11␣
pp002:011	1	ja	CNJ	ja␣
pp002:011	2	jokainen	INDEF.SG.GEN	jokaisen␣
pp002:011	3	kieli	SG.GEN	kielen␣
pp002:011	tasp%4	pitää	ACT.PRES.3S	pitää␣
pp002:011	4	tunnustaa	ACT.INF3.INS	tunnustaman␣
pp002:011	12a	Isä	SG.GEN	Isän␣
pp002:011	11	Jumala	SG.GEN	Jumalan␣
pp002:011	10	kunnia	SG.TRA	kunniaksi
pp002:011	9	%case	TRA	
pp002:011	-	(,)	PUNC	,␣
pp002:011	5	että	SUBORD	että␣
pp002:011	7	Jeesus	PR.SG.NOM	Jeesus␣
pp002:011	8	Kristus	PR.SG.NOM	Kristus␣
pp002:011	-	(olla)	COP.ACT.PRES.3S	on␣
pp002:011	6	Herra	SG.NOM	Herra
pp002:011	12b	.	PUNC	.␣
pp002:012	pp002:012	pp002:012	VERSE	Flp␣2:12␣
pp002:012	1a	siis	ADV	Siis
pp002:012	1b	,	PUNC	,␣
pp002:012	2	rakas	ADJ.NOM&SGGEN.-1	rakkaani
pp002:012	3a	%pers	?	
pp002:012	3b	,	PUNC	,␣
pp002:012	4	samoin~kuin	SUBORD	samoin~kuin␣
pp002:012	5	aina	ADV	aina␣
pp002:012	6a	(olla)	COP.ACT.PRES.2P	olette␣
pp002:012	6a	olla	COP.ACT.PCP2.PERF	olleet␣
pp002:012	6a	kuuliainen	ADJ.PL.NOM	kuuliaiset
pp002:012	-	(,)	PUNC	,␣
pp002:012	-	(niin)	ADV.AD-A	niin␣
pp002:012	29a	ahkeroida	ACT.IMP.2P	ahkeroikaa
pp002:012	-	(,)	PUNC	,␣
pp002:012	7	ei	NEGV.3S	ei␣
pp002:012	13	ainoastaan	ADV	ainoastaan␣
pp002:012	8	niin_kuin	SUBORD	niinkuin␣
pp002:012	9	silloin	ADV	silloin
pp002:012	-	(,)	PUNC	,␣
pp002:012	9	kun	SUBORD	kun␣
pp002:012	12	minä	PERS.SG.NOM	minä␣
pp002:012	(10) 11	olla	COP.ACT.PAST.1S	olin␣
pp002:012	-	(te)	PERS.PL.GEN	teidän␣
pp002:012	(10) 11	tykönä	POST.-2	tykönänne
pp002:012	-	(,)	PUNC	,␣
pp002:012	14	vaan	SUBORD	vaan␣
pp002:012	16	paljo	ADJ.SG.PTV	paljoa␣
pp002:012	17	enemmän	ADV	enemmän␣
pp002:012	15	nyt	ADV	nyt
pp002:012	-	(,)	PUNC	,␣
pp002:012	18	kun	SUBORD	kun␣
pp002:012	(19) 20	olla	COP.ACT.PRES.1S	olen␣
pp002:012	21a	%pers	1S	
pp002:012	(19) 20	poissa	ADV	poissa
pp002:012	-	(,)	PUNC	,␣
pp002:012	23	pelko	SG.ADE	pelolla␣
pp002:012	22	%case	LOC	
pp002:012	24	ja	CNJ	ja␣
pp002:012	25	vavistus	DER.SG.ADE	vavistuksella
pp002:012	-	(,)	PUNC	,␣
pp002:012	-	(että)	SUBORD	että␣
pp002:012	(26) 28	pelastua	DER.ACT.COND.2P	pelastuisitte
pp002:012	27	%pers	2P	
pp002:012	29b	;	PUNC	;␣
pp002:013	pp002:013	pp002:013	VERSE	Flp␣2:13␣
pp002:013	2	sillä	SUBORD	sillä␣
pp002:013	1	Jumala	SG.NOM	Jumala␣
pp002:013	3	olla	COP.ACT.PRES.3S	on␣
pp002:013	4	se	DEM.SG.NOM	se
pp002:013	-	(,)	PUNC	,␣
pp002:013	4	joka	REL.INDEF.SG.NOM	joka␣
pp002:013	7	te	PERS.PL.INE	teissä␣
pp002:013	6	%case	LOC	
pp002:013	5	vaikuttaa	ACT.PRES.3S	vaikuttaa␣
pp002:013	8	sekä	CNJ	sekä␣
pp002:013	10 (9)	tahtominen	DER.SG.GEN	tahtomisen␣
pp002:013	11	että	SUBORD	että␣
pp002:013	(12) 13	tekeminen	DER.SG.GEN	tekemisen
pp002:013	-	(,)	PUNC	,␣
pp002:013	-	(että)	SUBORD	että␣
pp002:013	-	(hän)	PERS.SG.GEN	hänen␣
pp002:013	(15) 16a	hyvä	ADJ.SG.NOM	hyvä␣
pp002:013	(15) 16a	tahto	NOM&SGGEN.-3	tahtonsa␣
pp002:013	pro%14	tapahtua	ACT.COND.3S	tapahtuisi
pp002:013	16b	.	PUNC	.␣
pp002:014	pp002:014	pp002:014	VERSE	Flp␣2:14␣
pp002:014	2	tehdä	ACT.IMP.2P	Tehkää␣
pp002:014	1	kaikki	INDEF.SG.NOM	kaikki␣
pp002:014	4	nurista	INF3.ABE	nurisematta␣
pp002:014	3	%case	ABE	
pp002:014	5	ja	CNJ	ja␣
pp002:014	6a	epä_röidä	INF3.ABE	epäröimättä
pp002:014	6b	,	PUNC	,␣
pp002:015	pp002:015	pp002:015	VERSE	Flp␣2:15␣
pp002:015	1	että	SUBORD	että␣
pp002:015	2	olla	COP.ACT.COND.2P	olisitte␣
pp002:015	3	moitteeton	DER.ADJ.PL.NOM	moitteettomat␣
pp002:015	4	ja	CNJ	ja␣
pp002:015	5a	puhdas	ADJ.PL.NOM	puhtaat
pp002:015	5b	,	PUNC	,␣
pp002:015	-	(olla)	COP.ACT.COND.2P	olisitte␣
pp002:015	8	tahraton	DER.ADJ.PL.NOM	tahrattomat␣
pp002:015	7	Jumala	SG.GEN	Jumalan␣
pp002:015	6	lapsi	PL.NOM	lapset␣
pp002:015	11	kiero	ADJ.SG.GEN	kieron␣
pp002:015	12	ja	CNJ	ja␣
pp002:015	13a	nurja	ADJ.SG.GEN	nurjan␣
pp002:015	10	suku_kunta	SG.GEN	sukukunnan␣
pp002:015	9	keskellä	PREP	keskellä
pp002:015	13b	,	PUNC	,␣
pp002:015	15	joka	REL.PL.GEN	joiden␣
pp002:015	14	joukossa	DER.SG.INE	joukossa␣
pp002:015	16	(te)	PERS.PL.NOM	te␣
pp002:015	16	loistaa	ACT.PRES.2P	loistatte␣
pp002:015	17	niin_kuin	SUBORD	niinkuin␣
pp002:015	18	tähti	PL.NOM	tähdet␣
pp002:015	20a	maailma	SG.INE	maailmassa
pp002:015	19	%case	LOC	
pp002:015	20b	,	PUNC	,␣
pp002:016	pp002:016	pp002:016	VERSE	Flp␣2:16␣
pp002:016	3a	tarjolla	ADV	tarjolla␣
pp002:016	3a	pitää	ACT.INF2.INE.-2	pitäessänne␣
pp002:016	2	elämä	DER.SG.GEN	elämän␣
pp002:016	1	sana	SG.PTV	sanaa
pp002:016	3b	,	PUNC	,␣
pp002:016	-	(olla)	COP.ACT.INF2.MAN	ollen␣
pp002:016	6	minä	PERS.SG.ALL	minulle␣
pp002:016	5	kerskaus	DER.SG.TRA	kerskaukseksi␣
pp002:016	4	%case	TRA	
pp002:016	9a	Kristus	PR.SG.GEN	Kristuksen␣
pp002:016	8	päivä	SG.ESS	päivänä␣
pp002:016	7	%case	ESS	
pp002:016	-	(se)	DEM.SG.ELA	siitä
pp002:016	9b	,	PUNC	,␣
pp002:016	10 11	ettei	NEGV.1S	etten␣
pp002:016	14	(olla)	COP.ACT.PRES.NEG	ole␣
pp002:016	13	turhaan	DER.ADV.POS	turhaan␣
pp002:016	12	%case	LOC	
pp002:016	14	juosta	ACT.PCP2.PERF	juossut␣
pp002:016	15	ei	NEGV.1S.-CLITIC	enkä␣
pp002:016	17	turhaan	DER.ADV.POS	turhaan␣
pp002:016	16	%case	LOC	
pp002:016	18a	vaiva	SG.PTV	vaivaa␣
pp002:016	18a	nähdä	ACT.PCP2.PERF	nähnyt
pp002:016	18b	.	PUNC	.␣
pp002:017	pp002:017	pp002:017	VERSE	Flp␣2:17␣
pp002:017	1	vaan	SUBORD	Vaan␣
pp002:017	2	jos	SUBORD	jos␣
pp002:017	4	(minä)	PERS.SG.ACC	minut␣
pp002:017	4	uhrata	PSS.PRES.-CLITIC	uhrataankin␣
pp002:017	3	%clitic	kin	
pp002:017	pro%5	tehdä	ACT.INF2.INE.-1	tehdessäni␣
pp002:017	12a	te	PERS.PL.GEN	teidän␣
pp002:017	(10) 11	usko	NOM&SGGEN.-2	uskonne␣
pp002:017	(6) 7	uhri_toimitus	SG.PTV	uhri-~/uhritoimitusta␣
pp002:017	8	ja	CNJ	ja␣
pp002:017	9	palvelus_toimitus	DER.SG.PTV	palvelustoimitusta
pp002:017	12b	,	PUNC	,␣
pp002:017	-	(niin)	ADV.AD-A	niin␣
pp002:017	13	(minä)	PERS.SG.NOM	minä␣
pp002:017	-	(kuitenkin)	ADV	kuitenkin␣
pp002:017	13	iloita	ACT.PRES.1S	iloitsen
pp002:017	-	(,)	PUNC	,␣
pp002:017	14	ja	CNJ	ja␣
pp002:017	15	iloita	ACT.PRES.1S	iloitsen␣
pp002:017	16	kaikki	INDEF.PL.GEN	kaikkien␣
