es001:001	es001:001	es001:001	VERSE	Est␣1:1␣
es002:021	3a	%inflection	DER.ACT.INF2.INE	
es002:021	(6a) 6b	kuningas	SG.GEN	kuninkaan␣
es002:021	5b	portti	SG.INE	portissa
es002:021	5a	%case	LOC	
es002:021	-	(,)	PUNC	,␣
es002:021	8	Bigtan	PR.SG.NOM	Bigtan␣
es002:021	9a	ja	CNJ	ja␣
es002:021	9b	Teres	PR.SG.NOM	Teres
es002:021	-	(,)	PUNC	,␣
es002:021	10	2	NUM.SG.NOM	kaksi␣
es002:021	(12a) 12b	kuningas	SG.GEN	kuninkaan␣
es002:021	11	hovi_herra	SG.PTV	hoviherraa
es002:021	-	(,)	PUNC	,␣
es002:021	13b (14a) 14b	oven_vartija	PL.PTV	ovenvartijoita
es002:021	13a	%case	PTV	
es002:021	-	(,)	PUNC	,␣
es002:021	7	suuttua	ACT.PAST.3P	suuttuivat␣
es002:021	15a	ja	CNJ	ja␣
es002:021	15b	etsiä	ACT.PAST.3P	etsivät␣
es002:021	15b	tilaisuus	SG.PTV	tilaisuutta␣
es002:021	16b	käydä	INF1.TRA.-3	käydäkseen␣
es002:021	16a	%case	TRA	
es002:021	17	käsiksi=kiinni	DER.ADV	käsiksi␣
es002:021	18b	kuningas	SG.NOM	kuningas␣
es002:021	18a	%case	NOM	
es002:021	19	Ahasveros	PR.SG.ILL	Ahasverokseen
es002:021	-	(.)	PUNC	.␣
es002:022	es002:022	es002:022	VERSE	Est␣2:22␣
es002:022	1a	mutta	CNJ	Mutta␣
es002:022	(2a) 2b	se	DEM.SG.NOM	se␣
es002:022	1b	tulla	ACT.PAST.3S	tuli␣
es002:022	3b	Mordokai	PR.SG.GEN	Mordokain␣
es002:022	3a	%case	GEN	
es002:022	1b	tieto	SG.ILL	tietoon
es002:022	-	(,)	PUNC	,␣
es002:022	4a	ja	CNJ	ja␣
es002:022	4b	(hän)	PERS.SG.NOM	hän␣
es002:022	4b	ilmaista	ACT.PAST.3S	ilmaisi␣
es002:022	-	(se)	DEM.SG.GEN	sen␣
es002:022	(6a) 6b	kuningatar	SG.NOM	kuningatar␣
es002:022	5b	Ester	PR.SG.ALL	Esterille
es002:022	5a	%case	LOC	
es002:022	-	(,)	PUNC	,␣
es002:022	7a	ja	CNJ	ja␣
es002:022	8	Ester	PR.SG.NOM	Ester␣
es002:022	7b	sanoa	ACT.PAST.3S	sanoi␣
es002:022	-	(se)	DEM.SG.GEN	sen␣
es002:022	11	Mordokai	PR.SG.GEN	Mordokain␣
es002:022	10b	nimi	SG.INE	nimessä␣
es002:022	10a	%case	LOC	
es002:022	9b	kuningas	SG.ALL	kuninkaalle
es002:022	9a	%case	LOC	
es002:022	-	(.)	PUNC	.␣
es002:023	es002:023	es002:023	VERSE	Est␣2:23␣
es002:023	1a	ja	CNJ	Ja␣
es002:023	(2a) 2b	asia	SG.NOM	asia␣
es002:023	1b	tutkia	PSS.PAST	tutkittiin
es002:023	-	(,)	PUNC	,␣
es002:023	3a	ja	CNJ	ja␣
es002:023	-	(kun)	SUBORD	kun␣
es002:023	3b	(se)	DEM.SG.NOM	se␣
es002:023	3b	havaita	PSS.PAST	havaittiin␣
es002:023	sem%3b	tosi	ADJ.SG.TRA	todeksi
es002:023	(4a)	-	UNTRANSLATED	
es002:023	-	(,)	PUNC	,␣
es002:023	4b	ripustaa	PSS.PAST	ripustettiin␣
es002:023	pers%5	ne	DEM.PL.NOM	ne␣
es002:023	5	molemmat	INDEF.PL.NOM	molemmat␣
es002:023	7	hirsi_puu	SG.ILL	hirsipuuhun
es002:023	6	%case	LOC	
es002:023	-	(.)	PUNC	.␣
es002:023	8a	ja	CNJ	Ja␣
es002:023	-	(se)	DEM.SG.NOM	se␣
es002:023	8b	kirjoittaa	PSS.PAST	kirjoitettiin␣
es002:023	10 (11a) 11b 9b	aika_kirja	SG.ILL	aikakirjaan␣
es002:023	9a	%case	LOC	
es002:023	(13a) 13b	kuningas	SG.PTV	kuningasta␣
es002:023	12a 12b	varten	POST	varten
es002:023	-	(.)	PUNC	.␣
es003:001	es003:001	es003:001	VERSE	Est␣3:1␣
es003:001	(3a) 3b	nämä	DEM.PL.GEN	Näiden␣
es003:001	(2a) 2b	tapaus	DER.PL.GEN	tapausten␣
es003:001	1	jälkeen	PREP	jälkeen␣
es003:001	(5a) 5b	kuningas	SG.NOM	kuningas␣
es003:001	6	Ahasveros	PR.SG.NOM	Ahasveros␣
es003:001	4	korottaa	ACT.PAST.3S	korotti␣
es003:001	(11a) 11b	agagilainen	DER.ADJ.SG.GEN	agagilaisen␣
es003:001	8	Haaman	PR.SG.GEN	Haamanin
es003:001	7	%case	GEN	
es003:001	-	(,)	PUNC	,␣
es003:001	10	Hammedata	PR.SG.GEN	Hammedatan␣
es003:001	9	poika	SG.GEN	pojan
es003:001	(12a)	-	UNTRANSLATED	
es003:001	-	(,)	PUNC	,␣
es003:001	12b	ylentää	DER.ACT.PAST.3S	ylensi␣
es003:001	pers%12b	hän	PERS.SG.ACC	hänet␣
es003:001	13a	ja	CNJ	ja␣
es003:001	13b	antaa	ACT.PAST.3S	antoi␣
es003:001	pers%15	hän	PERS.SG.ALL	hänelle␣
es003:001	16b	ylin	ADJ.SUP.SG.GEN	ylimmän␣
es003:001	15	sija	SG.GEN	sijan␣
es003:001	14	%case	GEN	
es003:001	17	kaikki	INDEF.PL.GEN	kaikkien␣
es003:001	(18a) 18b	ruhtinas	PL.GEN	ruhtinasten␣
es003:001	16a	joukossa	DER.SG.INE	joukossa
es003:001	-	(,)	PUNC	,␣
es003:001	19	joka	REL.PL.NOM	jotka␣
es003:001	-	(olla)	COP.ACT.PAST.3P	olivat␣
es003:001	pers%20	hän	PERS.SG.GEN	hänen␣
es003:001	20	luona	PREP.-3	luonansa
es003:001	-	(.)	PUNC	.␣
es003:002	es003:002	es003:002	VERSE	Est␣3:2␣
es003:002	1a	ja	CNJ	Ja␣
es003:002	1b	kaikki	INDEF.SG.NOM	kaikki␣
es003:002	(3a) 3b	kuningas	SG.GEN	kuninkaan␣
es003:002	2	palvelija	DER.PL.NOM	palvelijat
es003:002	-	(,)	PUNC	,␣
es003:002	4	joka	REL.PL.NOM	jotka␣
es003:002	-	(olla)	COP.ACT.PAST.3P	olivat␣
es003:002	(6a) 6b	kuningas	SG.GEN	kuninkaan␣
es003:002	5b	portti	SG.INE	portissa
es003:002	5a	%case	LOC	
es003:002	-	(,)	PUNC	,␣
es003:002	7	polvistua	ACT.PAST.3P	polvistuivat␣
es003:002	8a	ja	CNJ	ja␣
es003:002	8b	heittäytyä	DER.ACT.PAST.3P	heittäytyivät␣
es003:002	8b	maahan=alas	DER.ADV	maahan␣
es003:002	9b	Haaman	PR.SG.GEN	Haamanin␣
es003:002	9a	edessä	PREP	edessä
es003:002	-	(,)	PUNC	,␣
es003:002	10	sillä	SUBORD	sillä␣
es003:002	11	niin	ADV.AD-A	niin␣
es003:002	12	(olla)	COP.ACT.PAST.3S	oli␣
es003:002	(14a) 14b	kuningas	SG.NOM	kuningas␣
es003:002	12	käskeä	ACT.PCP2.PERF	käskenyt␣
es003:002	13	hän	PERS.SG.PTV	häntä␣
es003:002	-	(kohdella)	INF1.LAT	kohdella
es003:002	-	(.)	PUNC	.␣
es003:002	15a	mutta	CNJ	Mutta␣
es003:002	15b	Mordokai	PR.SG.NOM	Mordokai␣
es003:002	16	ei	NEGV.3S	ei␣
es003:002	17	polvistua	ACT.PAST.SG	polvistunut␣
es003:002	18b	ei	NEGV.3S.-CLITIC	eikä␣
es003:002	18a	%clitic	kA	
es003:002	19	heittäytyä	DER.ACT.PAST.SG	heittäytynyt␣
es003:002	19	maahan=alas	DER.ADV	maahan
es003:002	-	(.)	PUNC	.␣
es003:003	es003:003	es003:003	VERSE	Est␣3:3␣
es003:003	1a	niin	ADV.AD-A	Niin␣
es003:003	(3a) 3b	kuningas	SG.GEN	kuninkaan␣
es003:003	2	palvelija	DER.PL.NOM	palvelijat
es003:003	-	(,)	PUNC	,␣
es003:003	4	joka	REL.PL.NOM	jotka␣
es003:003	-	(olla)	COP.ACT.PAST.3P	olivat␣
es003:003	(6a) 6b	kuningas	SG.GEN	kuninkaan␣
es003:003	5b	portti	SG.INE	portissa
es003:003	5a	%case	LOC	
es003:003	-	(,)	PUNC	,␣
es003:003	1b	sanoa	ACT.PAST.3P	sanoivat␣
es003:003	7b	Mordokai	PR.SG.ALL	Mordokaille
es003:003	7a	%case	LOC	
es003:003	-	(:)	PUNC	:␣
es003:003	-	(")	PUNC.LEFT	"
es003:003	8	miksi	ADV	Miksi␣
es003:003	9	sinä	PERS.SG.NOM	sinä␣
es003:003	10	rikkoa	ACT.PRES.2S	rikot␣
es003:003	(13a) 13b	kuningas	SG.GEN	kuninkaan␣
es003:003	12	käsky	SG.GEN	käskyn
es003:003	11	%case	GEN	
es003:003	-	(?)	PUNC	?
es003:003	-	(")	PUNC.RIGHT	"␣
es003:004	es003:004	es003:004	VERSE	Est␣3:4␣
es003:004	1a	ja	CNJ	Ja␣
es003:004	(1b)	-	UNTRANSLATED	
es003:004	2a	kun	SUBORD	kun␣
es003:004	pers%2b	he	PERS.PL.NOM	he␣
es003:004	-	(joka)	REL.INDEF.SG.NOM	joka␣
es003:004	5	päivä	SG.NOM	päivä␣
es003:004	6a 6b	%case	NOM	
es003:004	2b	sanoa	ACT.PAST.3P	sanoivat␣
es003:004	4	hän	PERS.SG.ALL	hänelle␣
es003:004	-	(näin)	ADV.AD-A	näin
es003:004	-	(,)	PUNC	,␣
es003:004	7a	mutta	CNJ	mutta␣
es003:004	8	(hän)	PERS.SG.NOM	hän␣
es003:004	7b	ei	NEGV.3S	ei␣
es003:004	9	he	PERS.PL.PTV	heitä␣
es003:004	8	totella	ACT.PAST.SG	totellut
es003:004	(10a)	-	UNTRANSLATED	
es003:004	-	(,)	PUNC	,␣
es003:004	10b	ilmoittaa	ACT.PAST.3P	ilmoittivat␣
es003:004	10b	(he)	PERS.PL.NOM	he␣
es003:004	-	(tämä)	DEM.SG.GEN	tämän␣
es003:004	11b	Haaman	PR.SG.ALL	Haamanille
es003:004	11a	%case	LOC	
es003:004	-	(,)	PUNC	,␣
es003:004	12b	nähdä	INF1.TRA.-3	nähdäksensä
es003:004	12a	%case	TRA	
es003:004	-	(,)	PUNC	,␣
es003:004	13b	olla	COP.ACT.PAST.3S.-CLITIC	oliko␣
es003:004	13a	%clitic	kO	
es003:004	15	Mordokai	PR.SG.GEN	Mordokain␣
es003:004	14	sanoa:sanoma	PCPA.SG.NOM	sanoma␣
es003:004	14	syy	SG.NOM	syy␣
es003:004	13b	pätevä	ADJ.SG.NOM	pätevä
es003:004	-	(;)	PUNC	;␣
es003:004	16	sillä	SUBORD	sillä␣
es003:004	17	(hän)	PERS.SG.NOM	hän␣
es003:004	17	(olla)	COP.ACT.PAST.3S	oli␣
es003:004	17	ilmoittaa	ACT.PCP2.PERF	ilmoittanut␣
es003:004	18	he	PERS.PL.ALL	heille␣
es003:004	20	olla	COP.ACT.PCP1.-3.REFR	olevansa␣
es003:004	19	%inflection	COP.ACT.PCP1.-3.REFR	
es003:004	21	juutalainen	DER.ADJ.SG.NOM	juutalainen
es003:004	-	(.)	PUNC	.␣
es003:005	es003:005	es003:005	VERSE	Est␣3:5␣
es003:005	1a	kun	SUBORD	Kun␣
es003:005	2	Haaman	PR.SG.NOM	Haaman␣
es003:005	1b	nähdä	ACT.PAST.3S	näki
es003:005	-	(,)	PUNC	,␣
es003:005	3	ettei	NEGV.3S	ettei␣
es003:005	4	%inflection	NEGV.3S	
es003:005	5	Mordokai	PR.SG.NOM	Mordokai␣
es003:005	6	polvistua	ACT.PAST.SG	polvistunut␣
es003:005	7a	ei	NEGV.3S.-CLITIC	eikä␣
es003:005	7b	heittäytyä	DER.ACT.PAST.SG	heittäytynyt␣
es003:005	7b	maahan=alas	DER.ADV	maahan␣
es003:005	pers%8	hän	PERS.SG.GEN	hänen␣
es003:005	8	edessä	PREP.-3	edessään
es003:005	(9a)	-	UNTRANSLATED	
es003:005	-	(,)	PUNC	,␣
es003:005	9b	tulla	ACT.PAST.3S	tuli␣
es003:005	10	Haaman	PR.SG.NOM	Haaman␣
es003:005	11	kiukku	SG.PTV	kiukkua␣
es003:005	9b	täyteen	ADV	täyteen
es003:005	-	(.)	PUNC	.␣
es003:006	es003:006	es003:006	VERSE	Est␣3:6␣
es003:006	(1a)	-	UNTRANSLATED	
es003:006	7	kun	SUBORD	Kun␣
es003:006	9	hän	PERS.SG.ALL	hänelle␣
es003:006	8	(olla)	COP.ACT.PAST.3S	oli␣
es003:006	8	ilmoittaa	PSS.PCP2.PERF	ilmoitettu
es003:006	-	(,)	PUNC	,␣
es003:006	sem%11	mikä	INT.REL.SG.PTV	mitä␣
es003:006	11	kansa	SG.PTV	kansaa␣
es003:006	10	%case	PTV	
es003:006	12	Mordokai	PR.SG.NOM	Mordokai␣
es003:006	-	(olla)	COP.ACT.PAST.3S	oli
es003:006	-	(,)	PUNC	,␣
es003:006	1b 2b	vähäksyä	ACT.PAST.3S	vähäksyi␣
es003:006	1b 2b	(hän)	PERS.SG.NOM	hän␣
es003:006	2a	%case	NOM	
es003:006	3b	käydä	INF1.LAT	käydä␣
es003:006	3a	%case	LAT	
es003:006	4	käsiksi=kiinni	DER.ADV	käsiksi␣
es003:006	6a 6b	yksin	ADV	yksin␣
es003:006	5b	Mordokai	PR.SG.ILL	Mordokaihin
es003:006	5a	%case	LOC	
es003:006	(13a)	-	UNTRANSLATED	
es003:006	-	(:)	PUNC	:␣
es003:006	14	Haaman	PR.SG.NOM	Haaman␣
es003:006	13b	etsiä	ACT.PAST.3S	etsi␣
es003:006	13b	tilaisuus	SG.PTV	tilaisuutta␣
es003:006	15b	hävittää	DER.INF1.TRA.-3	hävittääkseen␣
es003:006	15a	%case	TRA	
es003:006	17	kaikki	INDEF.SG.NOM	kaikki␣
es003:006	16	%case	NOM	
es003:006	(18a) 18b	juutalainen	DER.ADJ.PL.NOM	juutalaiset
es003:006	(19)	-	UNTRANSLATED	
es003:006	-	(,)	PUNC	,␣
es003:006	24	Mordokai	PR.SG.GEN	Mordokain␣
es003:006	23	kansa	SG.GEN	kansan
es003:006	-	(,)	PUNC	,␣
es003:006	22	Ahasveros	PR.SG.GEN	Ahasveroksen␣
es003:006	20b	koko	ADJ	koko␣
es003:006	20a	%case	?	
es003:006	21	valta_kunta	SG.ELA	valtakunnasta
es003:006	-	(.)	PUNC	.␣
es003:007	es003:007	es003:007	VERSE	Est␣3:7␣
es003:007	(2a) 2b		ORD.SG.INE	Ensimmäisessä␣
es003:007	1b	kuu	SG.INE	kuussa
es003:007	1a	%case	LOC	
es003:007	-	(,)	PUNC	,␣
es003:007	3	se	DEM.SG.NOM	se␣
es003:007	-	(olla)	COP.ACT.PRES.3S	on␣
es003:007	4 5	niisan-kuu	SG.INE	niisan-kuussa
es003:007	-	(,)	PUNC	,␣
es003:007	9b	kuningas	SG.NOM	kuningas␣
es003:007	9a	%case	NOM	
es003:007	10	Ahasveros	PR.SG.GEN	Ahasveroksen␣
es003:007	7 8		ORD.SG.ESS	kahdentenatoista␣
es003:007	6b	vuosi	SG.ESS	vuotena
es003:007	6a	%case	ESS	
es003:007	-	(,)	PUNC	,␣
es003:007	11	heittää	PSS.PAST	heitettiin␣
es003:007	16	Haaman	PR.SG.GEN	Haamanin␣
es003:007	15a 15b	edessä	PREP	edessä␣
es003:007	12	puur	SG.PTV	puur'ia
es003:007	-	(,)	PUNC	,␣
es003:007	13	se	DEM.SG.NOM	se␣
es003:007	-	(olla)	COP.ACT.PRES.3S	on␣
es003:007	(14a) 14b	arpa	SG.PTV	arpaa
es003:007	-	(,)	PUNC	,␣
es003:007	-	(jokainen)	INDEF.SG.ELA	jokaisesta␣
es003:007	17a 18a 18b	%case	LOC	
es003:007	17b	päivä	SG.ELA	päivästä␣
es003:007	19a	ja	CNJ	ja␣
es003:007	-	(jokainen)	INDEF.SG.ELA	jokaisesta␣
es003:007	19c	kuu_kausi	SG.ELA	kuukaudesta
es003:007	19b	%case	LOC	
es003:007	-	(,)	PUNC	,␣
es003:007	21 22		ORD.SG.ILL	kahdenteentoista␣
es003:007	20b	kuu_kausi	SG.ILL	kuukauteen
es003:007	-	(,)	PUNC	,␣
es003:007	23	se	DEM.SG.NOM	se␣
es003:007	-	(olla)	COP.ACT.PRES.3S	on␣
es003:007	24 25	adar-kuu	SG.ILL	adar-kuuhun
es003:007	-	(,)	PUNC	,␣
es003:007	20a	asti	POST	asti
es003:007	-	(.)	PUNC	.␣
es003:008	es003:008	es003:008	VERSE	Est␣3:8␣
es003:008	1a	ja	CNJ	Ja␣
es003:008	2	Haaman	PR.SG.NOM	Haaman␣
es003:008	1b	sanoa	ACT.PAST.3S	sanoi␣
es003:008	3b	kuningas	SG.NOM	kuningas␣
es003:008	3a	%case	NOM	
es003:008	4	Ahasveros	PR.SG.ALL	Ahasverokselle
es003:008	-	(:)	PUNC	:␣
es003:008	-	(")	PUNC.LEFT	"
es003:008	5	olla	COP.ACT.PRES.3S	On␣
es003:008	7	1	NUM.SG.NOM	yksi␣
es003:008	6	kansa	SG.NOM	kansa␣
es003:008	8	hajalla	ADV.-3	hajallaan␣
es003:008	9a	ja	CNJ	ja␣
es003:008	9b	erillään	ADV.-3	erillään␣
es003:008	-	(muu)	INDEF.PL.GEN	muiden␣
es003:008	(11a) 11b	kansa	PL.GEN	kansojen␣
es003:008	10	seassa	POST	seassa␣
es003:008	pers%14	sinä	PERS.SG.GEN	sinun␣
es003:008	14	valta_kunta	NOM&SGGEN.-2	valtakuntasi␣
es003:008	12b	kaikki	INDEF.PL.INE	kaikissa␣
es003:008	12a	%case	LOC	
es003:008	13	maa_kunta	PL.INE	maakunnissa
es003:008	(15a)	-	UNTRANSLATED	
es003:008	-	(.)	PUNC	.␣
es003:008	pers%15b	he	PERS.PL.GEN	Heidän␣
es003:008	15b	laki	NOM&SGGEN.-3	lakinsa␣
es003:008	16	olla	COP.ACT.PRES.3P	ovat␣
es003:008	16	toisenlainen	ADJ.PL.NOM	toisenlaiset␣
es003:008	17a	kuin	SUBORD	kuin␣
es003:008	17b	kaikki	INDEF.PL.GEN	kaikkien␣
es003:008	-	(muu)	INDEF.PL.GEN	muiden␣
es003:008	18	kansa	PL.GEN	kansojen
es003:008	(19a)	-	UNTRANSLATED	
es003:008	-	(,)	PUNC	,␣
es003:008	pers%22	he	PERS.PL.NOM	he␣
es003:008	22	ei	NEGV.3P	eivät␣
es003:008	23	noudattaa	ACT.PRES.NEG	noudata␣
es003:008	(21a) 21b	kuningas	SG.GEN	kuninkaan␣
es003:008	20	laki	PL.PTV	lakeja
es003:008	19b	%case	PTV	
es003:008	-	(,)	PUNC	,␣
es003:008	25	ei	NEGV.3S.-CLITIC	eikä␣
es003:008	24a	%clitic	kA	
es003:008	24c	kuningas	SG.GEN	kuninkaan␣
es003:008	24b	%case	GEN	
es003:008	26	sopia	ACT.PRES.NEG	sovi␣
es003:008	27b	jättää	INF1.LAT	jättää␣
es003:008	27a	%case	LAT	
es003:008	pers%27b	he	PERS.PL.PTV	heitä␣
es003:008	27b	rauha	SG.ILL	rauhaan
es003:008	-	(.)	PUNC	.␣
es003:009	es003:009	es003:009	VERSE	Est␣3:9␣
es003:009	1	jos	SUBORD	Jos␣
es003:009	(3a) 3b	kuningas	SG.NOM	kuningas␣
es003:009	2	%case	NOM	
es003:009	4	hyvä	ADJ.SG.TRA	hyväksi␣
es003:009	4	nähdä	ACT.PRES.3S	näkee
es003:009	-	(,)	PUNC	,␣
es003:009	5	kirjoittaa	PSS.IMP	kirjoitettakoon␣
es003:009	-	(määräys)	DER.SG.NOM	määräys
es003:009	-	(,)	PUNC	,␣
es003:009	-	(että)	SUBORD	että␣
es003:009	pers%6b	he	PERS.PL.ACC	heidät␣
es003:009	6b	(olla)	COP.ACT.PRES.3S	on␣
es003:009	6b	tuhota	PSS.PCP1.NECE	tuhottava
es003:009	6a	%case	NOM	
es003:009	-	(;)	PUNC	;␣
es003:009	7a	ja	CNJ	ja␣
es003:009	11	(minä)	PERS.SG.NOM	minä␣
es003:009	11	punnita	ACT.PRES.1S	punnitsen␣
es003:009	7b 8	10000	NUM.SG.NOM	kymmenentuhatta␣
es003:009	9	talentti	SG.PTV	talenttia␣
es003:009	10	hopea	SG.PTV	hopeata␣
es003:009	14 (15a) 15b	virka_mies	PL.ALL	virkamiehille
es003:009	12 13	%case	LOC	
es003:009	-	(,)	PUNC	,␣
es003:009	16b	viedä:vietävä	PSS.PCP1.SG.TRA	vietäväksi␣
es003:009	16a	%case	TRA	
es003:009	(19a) 19b	kuningas	SG.GEN	kuninkaan␣
es003:009	18	aarre_kammio	PL.ILL	aarrekammioihin
es003:009	17	%case	LOC	
es003:009	-	(.)	PUNC	.
es003:009	-	(")	PUNC.RIGHT	"␣
es003:010	es003:010	es003:010	VERSE	Est␣3:10␣
es003:010	1a	niin	ADV.AD-A	Niin␣
es003:010	(2a) 2b	kuningas	SG.NOM	kuningas␣
es003:010	1b	ottaa	ACT.PAST.3S	otti␣
es003:010	6	käsi	SG.ELA.-3	kädestään␣
es003:010	5a 5b	%case	LOC	
es003:010	4	sinetti_sormus	NOM&SGGEN.-3	sinettisormuksensa␣
es003:010	3	%case	NOM.GEN	
es003:010	7a	ja	CNJ	ja␣
es003:010	7b	antaa	ACT.PAST.3S	antoi␣
es003:010	pers%7b	se	DEM.SG.GEN	sen␣
es003:010	(11a) 11b	agagilainen	DER.ADJ.SG.ALL	agagilaiselle␣
es003:010	8b	Haaman	PR.SG.ALL	Haamanille
es003:010	8a	%case	LOC	
es003:010	-	(,)	PUNC	,␣
es003:010	10	Hammedata	PR.SG.GEN	Hammedatan␣
es003:010	9	poika	SG.ALL	pojalle
es003:010	-	(,)	PUNC	,␣
es003:010	(13a) 13b	juutalainen	DER.ADJ.PL.GEN	juutalaisten␣
es003:010	12	vastustaja	DER.SG.ALL	vastustajalle
es003:010	-	(.)	PUNC	.␣
es003:011	es003:011	es003:011	VERSE	Est␣3:11␣
es003:011	1a	ja	CNJ	Ja␣
es003:011	(2a) 2b	kuningas	SG.NOM	kuningas␣
es003:011	1b	sanoa	ACT.PAST.3S	sanoi␣
es003:011	3b	Haaman	PR.SG.ALL	Haamanille
es003:011	3a	%case	LOC	
es003:011	-	(:)	PUNC	:␣
es003:011	-	(")	PUNC.LEFT	"
es003:011	(4a) 4b	hopea	SG.NOM	Hopea␣
es003:011	5	(olla)	COP.ACT.IMP.3S	olkoon␣
es003:011	5	antaa:annettu	PSS.PCP2.SG.NOM	annettu␣
es003:011	6	sinä	PERS.SG.ALL	sinulle
es003:011	-	(,)	PUNC	,␣
es003:011	7a	ja	CNJ	ja␣
es003:011	7a	samoin	ADV	samoin␣
es003:011	7b	se	DEM.SG.NOM	se␣
es003:011	7c	kansa	SG.NOM	kansa
es003:011	-	(,)	PUNC	,␣
es003:011	8b	tehdä	INF1.TRA.-2	tehdäksesi␣
es003:011	8a	%case	TRA	
es003:011	9	se	DEM.SG.ALL	sille
es003:011	-	(,)	PUNC	,␣
es003:011	10a	mikä	INT.REL.SG.PTV	mitä␣
es003:011	10b	hyvä	ADJ.SG.TRA	hyväksi␣
es003:011	11b	nähdä	ACT.PRES.2S	näet
es003:011	11a	%case	?	
es003:011	-	(")	PUNC.RIGHT	"
es003:011	-	(.)	PUNC	.␣
es003:012	es003:012	es003:012	VERSE	Est␣3:12␣
es003:012	1a	niin	ADV.AD-A	Niin␣
es003:012	1b	kutsua	PSS.PAST	kutsuttiin␣
es003:012	(3a) 3b	kuningas	SG.GEN	kuninkaan␣
es003:012	2	kirjuri	PL.NOM	kirjurit␣
es003:012	(5a) 5b		ORD.SG.INE	ensimmäisessä␣
es003:012	4b	kuu	SG.INE	kuussa
es003:012	4a	%case	LOC	
es003:012	-	(,)	PUNC	,␣
es003:012	9	se	DEM.SG.GEN	sen␣
es003:012	6b 7		ORD.SG.ESS	kolmantenatoista␣
es003:012	8	päivä	SG.ESS	päivänä
es003:012	6a	%case	ESS	
es003:012	-	(,)	PUNC	,␣
es003:012	10a	ja	CNJ	ja␣
es003:012	10b	kirjoittaa	PSS.PAST	kirjoitettiin
es003:012	-	(,)	PUNC	,␣
es003:012	11b	aivan	ADV.AD-A	aivan␣
es003:012	11a 12	niin_kuin	SUBORD	niinkuin␣
es003:012	14	Haaman	PR.SG.NOM	Haaman␣
es003:012	13	käskeä	ACT.PAST.3S	käski
es003:012	-	(,)	PUNC	,␣
es003:012	-	(määräys)	DER.SG.NOM	määräys␣
es003:012	(17a) 17b	kuningas	SG.GEN	kuninkaan␣
es003:012	16	satraappi	PL.ALL	satraapeille␣
es003:012	15	%case	LOC	
es003:012	18a	ja	CNJ	ja␣
es003:012	-	(jokainen)	INDEF.SG.GEN	jokaisen␣
es003:012	22	maa_kunta	SG.GEN	maakunnan␣
es003:012	20 21 23a 23b	%case	GEN	
es003:012	(19a) 19b	käskyn_haltija	PL.ALL	käskynhaltijoille␣
es003:012	18b	%case	LOC	
es003:012	24a	ja	CNJ	ja␣
es003:012	-	(jokainen)	INDEF.SG.GEN	jokaisen␣
es003:012	26	kansa	SG.GEN	kansan␣
es003:012	27a 27b	%case	GEN	
es003:012	25	ruhtinas	PL.ALL	ruhtinaille
es003:012	24b	%case	LOC	
es003:012	-	(,)	PUNC	,␣
es003:012	-	(kukin)	INDEF.SG.ILL	kuhunkin␣
es003:012	28	maa_kunta	SG.ILL	maakuntaan␣
es003:012	29a 29b	%case	LOC	
es003:012	pers%30b	se	DEM.SG.GEN	sen␣
es003:012	-	(oma)	ADJ.SG.ADE	omalla␣
es003:012	30b	kirjoitus	DER.SG.ADE	kirjoituksella␣
es003:012	30a	%case	LOC	
es003:012	31a	ja	CNJ	ja␣
es003:012	-	(kukin)	INDEF.SG.ALL	kullekin␣
es003:012	31b	kansa	SG.ALL	kansalle␣
es003:012	32a 32b	%case	LOC	
es003:012	pers%33b	se	DEM.SG.GEN	sen␣
es003:012	-	(oma)	ADJ.SG.ADE	omalla␣
es003:012	33b	kieli	SG.ADE	kielellä
es003:012	33a	%case	LOC	
es003:012	-	(.)	PUNC	.␣
es003:012	(35a) 35b	kuningas	SG.NOM	Kuningas␣
es003:012	36	Ahasveros	PR.SG.GEN	Ahasveroksen␣
es003:012	34b	nimi	SG.INE	nimessä␣
es003:012	34a	%case	LOC	
es003:012	mod%37	se	DEM.SG.NOM	se␣
es003:012	37	kirjoittaa	PSS.PAST	kirjoitettiin␣
es003:012	38a	ja	CNJ	ja␣
es003:012	38b	sinetöidä	PSS.PAST	sinetöitiin␣
es003:012	(40a) 40b	kuningas	SG.GEN	kuninkaan␣
es003:012	39b	sinetti_sormus	SG.ADE	sinettisormuksella
es003:012	39a	%case	LOC	
es003:012	-	(.)	PUNC	.␣
es003:013	es003:013	es003:013	VERSE	Est␣3:13␣
es003:013	1a	ja	CNJ	Ja␣
es003:013	(4a) 4b	juoksija	DER.PL.GEN	juoksijain␣
es003:013	3b	mukana	POST	mukana␣
es003:013	3a	%case	?	
es003:013	1b	lähettää	PSS.PAST	lähetettiin␣
es003:013	6	kaikki	INDEF.PL.ILL	kaikkiin␣
es003:013	5	%case	LOC	
es003:013	(8a) 8b	kuningas	SG.GEN	kuninkaan␣
es003:013	7	maa_kunta	PL.ILL	maakuntiin␣
es003:013	2	kirje	PL.NOM	kirjeet
es003:013	-	(,)	PUNC	,␣
es003:013	9a	että	SUBORD	että␣
es003:013	9b	(olla)	COP.ACT.PAST.3S	oli␣
es003:013	9b	hävittää	DER.PSS.PCP1.NECE	hävitettävä
es003:013	-	(,)	PUNC	,␣
