pr001:001	pr001:001	pr001:001	VERSE	Snl␣1:1␣
pr010:025	7	iäti	ADV	iäti
pr010:025	-	(.)	PUNC	.␣
pr010:026	pr010:026	pr010:026	VERSE	Snl␣10:26␣
pr010:026	1a	mikä	INT.REL.SG.PTV	Mitä␣
pr010:026	1b	hapan	ADJ.SG.NOM	hapan␣
pr010:026	2b	hammas	PL.ALL	hampaille␣
pr010:026	2a	%case	LOC	
pr010:026	3a	ja	CNJ	ja␣
pr010:026	3c	savu	SG.NOM	savu␣
pr010:026	3b	%case	NOM	
pr010:026	4b	silmä	PL.ALL	silmille
pr010:026	4a	%case	LOC	
pr010:026	-	(,)	PUNC	,␣
pr010:026	5	se	DEM.SG.PTV	sitä␣
pr010:026	(6a) 6b	laiska	ADJ.SG.NOM	laiska␣
pr010:026	7b	lähettäjä	DER.PL.ALL.-3	lähettäjillensä
pr010:026	7a	%case	LOC	
pr010:026	-	(.)	PUNC	.␣
pr010:027	pr010:027	pr010:027	VERSE	Snl␣10:27␣
pr010:027	2	Herra	SG.GEN	Herran␣
pr010:027	1	pelko	SG.NOM	pelko␣
pr010:027	4	elin_päivät	PL.PTV	elinpäiviä␣
pr010:027	3	jatkaa	ACT.PRES.3S	jatkaa
pr010:027	-	(,)	PUNC	,␣
pr010:027	5a	mutta	CNJ	mutta␣
pr010:027	6	jumalaton	DER.ADJ.PL.GEN	jumalattomien␣
pr010:027	5b	vuosi	PL.NOM	vuodet␣
pr010:027	7	lyhetä	ACT.PRES.3P	lyhenevät
pr010:027	-	(.)	PUNC	.␣
pr010:028	pr010:028	pr010:028	VERSE	Snl␣10:28␣
pr010:028	2	vanhurskas	ADJ.PL.GEN	Vanhurskasten␣
pr010:028	1	odotus	DER.SG.NOM	odotus␣
pr010:028	-	(koitua)	ACT.PRES.3S	koituu␣
pr010:028	3	ilo	SG.TRA	iloksi
pr010:028	-	(,)	PUNC	,␣
pr010:028	4a	mutta	CNJ	mutta␣
pr010:028	5	jumalaton	DER.ADJ.PL.GEN	jumalattomien␣
pr010:028	4b	toivo	SG.NOM	toivo␣
pr010:028	6	hukkua	ACT.PRES.3S	hukkuu
pr010:028	-	(.)	PUNC	.␣
pr010:029	pr010:029	pr010:029	VERSE	Snl␣10:29␣
pr010:029	4	Herra	SG.GEN	Herran␣
pr010:029	3	johdatus	DER.SG.NOM	johdatus␣
pr010:029	-	(olla)	COP.ACT.PRES.3S	on␣
pr010:029	2b	nuhteeton	DER.ADJ.SG.GEN	nuhteettoman␣
pr010:029	2a	%case	GEN	
pr010:029	1	turva	SG.NOM	turva
pr010:029	-	(,)	PUNC	,␣
pr010:029	5a	mutta	CNJ	mutta␣
pr010:029	6b 7	väärin_tekijä	DER.PL.GEN	väärintekijäin␣
pr010:029	6a	%case	GEN	
pr010:029	5b	turmio	SG.NOM	turmio
pr010:029	-	(.)	PUNC	.␣
pr010:030	pr010:030	pr010:030	VERSE	Snl␣10:30␣
pr010:030	1	vanhurskas	ADJ.SG.NOM	Vanhurskas␣
pr010:030	3	ei	NEGV.3S	ei␣
pr010:030	2b	ikinä	ADV	ikinä␣
pr010:030	2a	%case	?	
pr010:030	4	horjua	ACT.PRES.NEG	horju
pr010:030	-	(,)	PUNC	,␣
pr010:030	5a	mutta	CNJ	mutta␣
pr010:030	5b	jumalaton	DER.ADJ.PL.NOM	jumalattomat␣
pr010:030	6	ei	NEGV.3P	eivät␣
pr010:030	7	(saada)	ACT.PRES.NEG	saa␣
pr010:030	7	asua	INF1.LAT	asua␣
pr010:030	8	maa	SG.INE	maassa
pr010:030	-	(.)	PUNC	.␣
pr010:031	pr010:031	pr010:031	VERSE	Snl␣10:31␣
pr010:031	2	vanhurskas	ADJ.SG.GEN	Vanhurskaan␣
pr010:031	1	suu	SG.NOM	suu␣
pr010:031	3	kasvaa	ACT.PRES.3S	kasvaa␣
pr010:031	4	viisaus	DER.SG.GEN	viisauden␣
pr010:031	3	(hedelmä)	SG.GEN	hedelmän
pr010:031	-	(,)	PUNC	,␣
pr010:031	5a	mutta	CNJ	mutta␣
pr010:031	6	kavala	ADJ.SG.NOM	kavala␣
pr010:031	5b	kieli	SG.NOM	kieli␣
pr010:031	7	hävittää	DER.PSS.PRES	hävitetään
pr010:031	-	(.)	PUNC	.␣
pr010:032	pr010:032	pr010:032	VERSE	Snl␣10:32␣
pr010:032	2	vanhurskas	ADJ.SG.GEN	Vanhurskaan␣
pr010:032	1	huuli	PL.NOM	huulet␣
pr010:032	3	tietää	ACT.PRES.3P	tietävät
pr010:032	-	(,)	PUNC	,␣
pr010:032	-	(mikä)	INT.REL.INDEF.SG.NOM	mikä␣
pr010:032	4	otollinen	DER.ADJ.SG.PTV	otollista␣
pr010:032	-	(olla)	COP.ACT.PRES.3S	on
pr010:032	-	(,)	PUNC	,␣
pr010:032	5a	mutta	CNJ	mutta␣
pr010:032	6	jumalaton	DER.ADJ.PL.GEN	jumalattomien␣
pr010:032	5b	suu	SG.NOM	suu␣
pr010:032	-	(olla)	COP.ACT.PRES.3S	on␣
pr010:032	-	(sula)	ADJ.SG.PTV	sulaa␣
pr010:032	7	kavaluus	DER.SG.PTV	kavaluutta
pr010:032	-	(.)	PUNC	.␣
pr011:001	pr011:001	pr011:001	VERSE	Snl␣11:1␣
pr011:001	2	väärä	ADJ.SG.NOM	Väärä␣
pr011:001	1	vaaka	SG.NOM	vaaka␣
pr011:001	-	(olla)	COP.ACT.PRES.3S	on␣
pr011:001	4	Herra	SG.ALL	Herralle␣
pr011:001	3	kauhistus	DER.SG.NOM	kauhistus
pr011:001	-	(,)	PUNC	,␣
pr011:001	5a	mutta	CNJ	mutta␣
pr011:001	6	täysi	ADJ.SG.NOM	täysi␣
pr011:001	5b	paino	SG.NOM	paino␣
pr011:001	-	(olla)	COP.ACT.PRES.3S	on␣
pr011:001	pers%7	hän	PERS.SG.ALL	hänelle␣
pr011:001	7	otollinen	DER.ADJ.SG.NOM	otollinen
pr011:001	-	(.)	PUNC	.␣
pr011:002	pr011:002	pr011:002	VERSE	Snl␣11:2␣
pr011:002	-	(mikä)	INT.REL.SG.ILL	Mihin␣
pr011:002	2	ylpeys	DER.SG.NOM	ylpeys␣
pr011:002	1	tulla	ACT.PRES.3S	tulee
pr011:002	-	(,)	PUNC	,␣
pr011:002	3a	sinne	ADV	sinne␣
pr011:002	3b	tulla	ACT.PRES.3S	tulee␣
pr011:002	4	häpeä	SG.NOM.-CLITIC	häpeäkin
pr011:002	-	(,)	PUNC	,␣
pr011:002	5a	mutta	CNJ	mutta␣
pr011:002	6	nöyrä	ADJ.PL.GEN	nöyräin␣
pr011:002	5b	tykönä	POST	tykönä␣
pr011:002	-	(olla)	COP.ACT.PRES.3S	on␣
pr011:002	7	viisaus	DER.SG.NOM	viisaus
pr011:002	-	(.)	PUNC	.␣
pr011:003	pr011:003	pr011:003	VERSE	Snl␣11:3␣
pr011:003	2	oikea_mielinen	ADJ.PL.PTV	Oikeamielisiä␣
pr011:003	3	ohjata	ACT.PRES.3S	ohjaa␣
pr011:003	pers%3	he	PERS.PL.GEN	heidän␣
pr011:003	1	nuhteettomuus	DER.NOM&SGGEN.-3	nuhteettomuutensa
pr011:003	-	(,)	PUNC	,␣
pr011:003	4a	mutta	CNJ	mutta␣
pr011:003	5	uskoton	DER.ADJ.PL.NOM	uskottomat␣
pr011:003	7	hävittää	DER.ACT.PRES.3S	hävittää␣
pr011:003	pers%7	he	PERS.PL.GEN	heidän␣
pr011:003	4b	vilppi	NOM&SGGEN.-3	vilppinsä
pr011:003	-	(.)	PUNC	.␣
pr011:004	pr011:004	pr011:004	VERSE	Snl␣11:4␣
pr011:004	1	ei	NEGV.3S	Ei␣
pr011:004	2	auttaa	ACT.PRES.NEG	auta␣
pr011:004	3	tavara	SG.NOM	tavara␣
pr011:004	5	viha	SG.GEN	vihan␣
pr011:004	4b	päivä	SG.ESS	päivänä
pr011:004	4a	%case	ESS	
pr011:004	-	(,)	PUNC	,␣
pr011:004	6a	mutta	CNJ	mutta␣
pr011:004	6b	vanhurskaus	DER.SG.NOM	vanhurskaus␣
pr011:004	7	vapahtaa	ACT.PRES.3S	vapahtaa␣
pr011:004	8b	kuolema	DER.SG.ELA	kuolemasta
pr011:004	8a	%case	LOC	
pr011:004	-	(.)	PUNC	.␣
pr011:005	pr011:005	pr011:005	VERSE	Snl␣11:5␣
pr011:005	2	nuhteeton	DER.ADJ.SG.GEN	Nuhteettoman␣
pr011:005	1	vanhurskaus	DER.SG.NOM	vanhurskaus␣
pr011:005	3	tasoittaa	ACT.PRES.3S	tasoittaa␣
pr011:005	pers%4	hän	PERS.SG.GEN	hänen␣
pr011:005	4	tie	NOM&SGGEN.-3	tiensä
pr011:005	-	(,)	PUNC	,␣
pr011:005	5a	mutta	CNJ	mutta␣
pr011:005	7	jumalaton	DER.ADJ.SG.NOM	jumalaton␣
pr011:005	6	sortua	ACT.PRES.3S	sortuu␣
pr011:005	5c	jumalattomuus	DER.SG.ILL.-3	jumalattomuuteensa
pr011:005	5b	%case	LOC	
pr011:005	-	(.)	PUNC	.␣
pr011:006	pr011:006	pr011:006	VERSE	Snl␣11:6␣
pr011:006	2	oikea_mielinen	ADJ.PL.NOM	Oikeamieliset␣
pr011:006	3	vapahtaa	ACT.PRES.3S	vapahtaa␣
pr011:006	pers%3	he	PERS.PL.GEN	heidän␣
pr011:006	1	vanhurskaus	DER.NOM&SGGEN.-3	vanhurskautensa
pr011:006	-	(,)	PUNC	,␣
pr011:006	4a	mutta	CNJ	mutta␣
pr011:006	5	uskoton	DER.ADJ.PL.NOM	uskottomat␣
pr011:006	6	vangita	ACT.PRES.3S	vangitsee␣
pr011:006	-	(he)	PERS.PL.GEN	heidän␣
pr011:006	-	(oma)	ADJ.SG.NOM	oma␣
pr011:006	4c	himo	NOM&SGGEN.-3	himonsa
pr011:006	4b	%case	NOM.GEN	
pr011:006	-	(.)	PUNC	.␣
pr011:007	pr011:007	pr011:007	VERSE	Snl␣11:7␣
pr011:007	3	jumalaton	DER.ADJ.SG.GEN	Jumalattoman␣
pr011:007	2	ihminen	SG.GEN	ihmisen␣
pr011:007	1b	kuolla	ACT.INF2.INE	kuollessa␣
pr011:007	1a	%case	LOC	
pr011:007	4	hukkua	ACT.PRES.3S	hukkuu␣
pr011:007	-	(hän)	PERS.SG.GEN	hänen␣
pr011:007	5	toivo	NOM&SGGEN.-3	toivonsa
pr011:007	-	(,)	PUNC	,␣
pr011:007	6a	ja	CNJ	ja␣
pr011:007	7	väärä	ADJ.PL.GEN	vääräin␣
pr011:007	6b	odotus	DER.SG.NOM	odotus␣
pr011:007	8	hukkua	ACT.PRES.3S	hukkuu
pr011:007	-	(.)	PUNC	.␣
pr011:008	pr011:008	pr011:008	VERSE	Snl␣11:8␣
pr011:008	1	vanhurskas	ADJ.SG.NOM	Vanhurskas␣
pr011:008	3	pelastaa	PSS.PRES	pelastetaan␣
pr011:008	2b	hätä	SG.ELA	hädästä
pr011:008	2a	%case	LOC	
pr011:008	-	(,)	PUNC	,␣
pr011:008	4a	ja	CNJ	ja␣
pr011:008	5	jumalaton	DER.ADJ.SG.NOM	jumalaton␣
pr011:008	4b	joutua	ACT.PRES.3S	joutuu␣
pr011:008	pers%6	hän	PERS.SG.GEN	hänen␣
pr011:008	6	sijassa	DER.POST.-3	sijaansa
pr011:008	-	(.)	PUNC	.␣
pr011:009	pr011:009	pr011:009	VERSE	Snl␣11:9␣
pr011:009	2	rietas	ADJ.SG.NOM	Rietas␣
pr011:009	1b	suu	SG.ADE.-3	suullansa␣
pr011:009	1a	%case	LOC	
pr011:009	3	turmella	ACT.PRES.3S	turmelee␣
pr011:009	4	lähimmäinen	NOM&SGGEN.-3	lähimmäisensä
pr011:009	-	(,)	PUNC	,␣
pr011:009	5a	mutta	CNJ	mutta␣
pr011:009	5c	taito	SG.NOM	taito␣
pr011:009	5b	%case	NOM	
pr011:009	7	olla	COP.ACT.PRES.3S	on␣
pr011:009	6	vanhurskas	ADJ.PL.GEN	vanhurskaitten␣
pr011:009	7	pelastus	DER.SG.NOM	pelastus
pr011:009	-	(.)	PUNC	.␣
pr011:010	pr011:010	pr011:010	VERSE	Snl␣11:10␣
pr011:010	2	vanhurskas	ADJ.PL.GEN	Vanhurskaitten␣
pr011:010	1b	onni	SG.ELA	onnesta␣
pr011:010	1a	%case	LOC	
pr011:010	4	kaupunki	SG.NOM	kaupunki␣
pr011:010	3	iloita	ACT.PRES.3S	iloitsee
pr011:010	-	(,)	PUNC	,␣
pr011:010	5a	ja	CNJ	ja␣
pr011:010	6	jumalaton	DER.PL.GEN	jumalattomain␣
pr011:010	5c	hukkuminen	DER.SG.ELA	hukkumisesta␣
pr011:010	5b	%case	LOC	
pr011:010	-	(syntyä)	ACT.PRES.3S	syntyy␣
pr011:010	7	riemu	SG.NOM	riemu
pr011:010	-	(.)	PUNC	.␣
pr011:011	pr011:011	pr011:011	VERSE	Snl␣11:11␣
pr011:011	2	oikea_mielinen	ADJ.PL.GEN	Oikeamielisten␣
pr011:011	1b	siunaus	DER.SG.ELA	siunauksesta␣
pr011:011	1a	%case	LOC	
pr011:011	4	kaupunki	SG.NOM	kaupunki␣
pr011:011	3	kohota	ACT.PRES.3S	kohoaa
pr011:011	-	(,)	PUNC	,␣
pr011:011	5a	mutta	CNJ	mutta␣
pr011:011	6	jumalaton	DER.PL.GEN	jumalattomain␣
pr011:011	5c	suu	SG.NOM	suu␣
pr011:011	5b	%case	NOM	
pr011:011	-	(se)	DEM.SG.PTV	sitä␣
pr011:011	7	hajottaa	ACT.PRES.3S	hajottaa
pr011:011	-	(.)	PUNC	.␣
pr011:012	pr011:012	pr011:012	VERSE	Snl␣11:12␣
pr011:012	4	mieli	SG.PTV	Mieltä␣
pr011:012	3	vailla	PREP	vailla␣
pr011:012	-	(olla)	COP.ACT.PRES.3S	on
pr011:012	-	(,)	PUNC	,␣
pr011:012	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr011:012	2b	lähimmäinen	SG.PTV.-3	lähimmäistänsä␣
pr011:012	2a	%case	PTV	
pr011:012	1	halveksia	ACT.PRES.3S	halveksii
pr011:012	-	(,)	PUNC	,␣
pr011:012	5a	mutta	CNJ	mutta␣
pr011:012	6	ymmärtäväinen	DER.ADJ.SG.NOM	ymmärtäväinen␣
pr011:012	5b	mies	SG.NOM	mies␣
pr011:012	7	olla	COP.ACT.PRES.3S	on␣
pr011:012	7	vaiti	ADV	vaiti
pr011:012	-	(.)	PUNC	.␣
pr011:013	pr011:013	pr011:013	VERSE	Snl␣11:13␣
pr011:013	-	(joka)	REL.INDEF.SG.NOM	Joka␣
pr011:013	2	panettelija	DER.SG.ESS	panettelijana␣
pr011:013	1	käydä	ACT.PRES.3S	käy
pr011:013	-	(,)	PUNC	,␣
pr011:013	3	ilmaista	ACT.PRES.3S	ilmaisee␣
pr011:013	4	salaisuus	DER.SG.GEN	salaisuuden
pr011:013	-	(,)	PUNC	,␣
pr011:013	5a	mutta	CNJ	mutta␣
pr011:013	-	(joka)	REL.SG.ADE	jolla␣
pr011:013	5b	luotettava	ADJ.SG.NOM	luotettava␣
pr011:013	6	henki	SG.NOM	henki␣
pr011:013	-	(olla)	COP.ACT.PRES.3S	on
pr011:013	-	(,)	PUNC	,␣
pr011:013	-	(se)	DEM.SG.NOM	se␣
pr011:013	7	säilyttää	DER.ACT.PRES.3S	säilyttää␣
pr011:013	8	asia	SG.GEN	asian
pr011:013	-	(.)	PUNC	.␣
pr011:014	pr011:014	pr011:014	VERSE	Snl␣11:14␣
pr011:014	1a	mikä	INT.REL.SG.INE	Missä␣
pr011:014	2	ohjaus	DER.SG.PTV	ohjausta␣
pr011:014	1b	ei	NEGV.3S	ei␣
pr011:014	1b	olla	COP.ACT.PRES.NEG	ole
pr011:014	-	(,)	PUNC	,␣
pr011:014	3	sortua	ACT.PRES.3S	sortuu␣
pr011:014	4	kansa	SG.NOM	kansa
pr011:014	-	(,)	PUNC	,␣
pr011:014	5a	mutta	CNJ	mutta␣
pr011:014	7	neuvon_antaja	DER.PL.GEN	neuvonantajain␣
pr011:014	6b	runsaus	DER.SG.NOM	runsaus␣
pr011:014	6a	%case	NOM	
pr011:014	-	(tuoda)	ACT.PRES.3S	tuo␣
pr011:014	5b	menestys	SG.GEN	menestyksen
pr011:014	-	(.)	PUNC	.␣
pr011:015	pr011:015	pr011:015	VERSE	Snl␣11:15␣
pr011:015	3	joka	REL.INDEF.SG.NOM	Joka␣
pr011:015	5	vieras	ADJ.SG.PTV	vierasta␣
pr011:015	4	taata	ACT.PRES.3S	takaa
pr011:015	-	(,)	PUNC	,␣
pr011:015	2	(se)	DEM.SG.GEN	sen␣
pr011:015	2	käydä	ACT.PRES.3S	käy␣
pr011:015	1	pahoin	ADV	pahoin
pr011:015	-	(,)	PUNC	,␣
pr011:015	6a	mutta	CNJ	mutta␣
pr011:015	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr011:015	7	käden_lyönti	DER.SG.PTV	kädenlyöntiä␣
pr011:015	6b	vihata	ACT.PRES.3S	vihaa
pr011:015	-	(,)	PUNC	,␣
pr011:015	-	(se)	DEM.SG.NOM	se␣
pr011:015	8	(olla)	COP.ACT.PRES.3S	on␣
pr011:015	8	turvata:turvattu	PSS.PCP2.SG.NOM	turvattu
pr011:015	-	(.)	PUNC	.␣
pr011:016	pr011:016	pr011:016	VERSE	Snl␣11:16␣
pr011:016	2	suloinen	ADJ.SG.NOM	Suloinen␣
pr011:016	1	nainen	SG.NOM	nainen␣
pr011:016	3	saada	ACT.PRES.3S	saa␣
pr011:016	4	kunnia	SG.PTV	kunniaa
pr011:016	-	(,)	PUNC	,␣
pr011:016	5a	ja	CNJ	ja␣
pr011:016	5b	voimallinen	DER.ADJ.PL.NOM	voimalliset␣
pr011:016	6	saada	ACT.PRES.3P	saavat␣
pr011:016	7	rikkaus	DER.SG.PTV	rikkautta
pr011:016	-	(.)	PUNC	.␣
pr011:017	pr011:017	pr011:017	VERSE	Snl␣11:17␣
pr011:017	4	armelias	ADJ.SG.NOM	Armelias␣
pr011:017	3	mies	SG.NOM	mies␣
pr011:017	1	tehdä	ACT.PRES.3S	tekee␣
pr011:017	1	hyvä	ADJ.SG.PTV	hyvää␣
pr011:017	2	itse	REFL.SG.ALL.-3	itsellensä
pr011:017	-	(,)	PUNC	,␣
pr011:017	5a	mutta	CNJ	mutta␣
pr011:017	7	armoton	DER.ADJ.SG.NOM	armoton␣
pr011:017	5b	syöstä	ACT.PRES.3S	syöksee␣
pr011:017	5b	onnettomuus	DER.SG.ILL	onnettomuuteen␣
pr011:017	pers%6	oma	ADJ.SG.GEN	oman␣
pr011:017	6	liha	NOM&SGGEN.-3	lihansa
pr011:017	-	(.)	PUNC	.␣
pr011:018	pr011:018	pr011:018	VERSE	Snl␣11:18␣
pr011:018	1	jumalaton	DER.ADJ.SG.NOM	Jumalaton␣
pr011:018	2	hankkia	ACT.PRES.3S	hankkii␣
pr011:018	4	pettäväinen	DER.ADJ.SG.PTV	pettäväistä␣
pr011:018	3	voitto	SG.PTV	voittoa
pr011:018	-	(,)	PUNC	,␣
pr011:018	5a	mutta	CNJ	mutta␣
pr011:018	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr011:018	6	vanhurskaus	DER.SG.PTV	vanhurskautta␣
pr011:018	5b	kylvää	ACT.PRES.3S	kylvää
pr011:018	-	(,)	PUNC	,␣
pr011:018	-	(saada)	ACT.PRES.3S	saa␣
pr011:018	8	pysyä:pysyvä	ACT.PCP1.SG.GEN	pysyvän␣
pr011:018	7	palkka	SG.GEN	palkan
pr011:018	-	(.)	PUNC	.␣
pr011:019	pr011:019	pr011:019	VERSE	Snl␣11:19␣
pr011:019	-	(joka)	REL.INDEF.SG.NOM	Joka␣
pr011:019	-	(olla)	COP.ACT.PRES.3S	on␣
pr011:019	1	vakaa	ADJ.SG.NOM	vakaa␣
pr011:019	2	vanhurskaus	DER.SG.INE	vanhurskaudessa
pr011:019	-	(,)	PUNC	,␣
pr011:019	-	(saada)	ACT.PRES.3S	saa␣
pr011:019	3b	elämä	DER.SG.GEN	elämän
pr011:019	3a	%case	GEN	
pr011:019	-	(;)	PUNC	;␣
pr011:019	4a	mutta	CNJ	mutta␣
pr011:019	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr011:019	5	paha	ADJ.SG.PTV	pahaa␣
pr011:019	4b	tavoittaa	ACT.PRES.3S	tavoittaa
pr011:019	-	(,)	PUNC	,␣
pr011:019	-	(saada)	ACT.PRES.3S	saa␣
pr011:019	6b	kuolema	DER.SG.GEN	kuoleman
pr011:019	6a	%case	GEN	
pr011:019	-	(.)	PUNC	.␣
pr011:020	pr011:020	pr011:020	VERSE	Snl␣11:20␣
pr011:020	3 4	väärä_mielinen	ADJ.PL.NOM	Väärämieliset␣
pr011:020	-	(olla)	COP.ACT.PRES.3P	ovat␣
pr011:020	2	Herra	SG.ALL	Herralle␣
pr011:020	1	kauhistus	DER.SG.NOM	kauhistus
pr011:020	-	(,)	PUNC	,␣
pr011:020	5a	mutta	CNJ	mutta␣
pr011:020	6	nuhteeton	DER.ADJ.MAN	nuhteettomasti␣
pr011:020	7	vaeltaa:vaeltava	ACT.PCP1.PL.ILL	vaeltaviin␣
pr011:020	pers%5b	hän	PERS.SG.NOM	hän␣
pr011:020	5b	mielistyä	ACT.PRES.3S	mielistyy
pr011:020	-	(.)	PUNC	.␣
pr011:021	pr011:021	pr011:021	VERSE	Snl␣11:21␣
pr011:021	1 2b	totisesti	DER.ADV.POS	Totisesti
pr011:021	2a	%case	MAN	
pr011:021	-	(:)	PUNC	:␣
pr011:021	5	paha	ADJ.SG.NOM	paha␣
pr011:021	3	ei	NEGV.3S	ei␣
pr011:021	4	jäädä	ACT.PRES.NEG	jää␣
pr011:021	4	rankaista,rangaista	INF3.ABE	rankaisematta
pr011:021	-	(,)	PUNC	,␣
pr011:021	6a	mutta	CNJ	mutta␣
pr011:021	7	vanhurskas	ADJ.PL.GEN	vanhurskasten␣
pr011:021	6b	jälkeläinen	PL.NOM	jälkeläiset␣
pr011:021	8	pelastua	DER.ACT.PRES.3P	pelastuvat
pr011:021	-	(.)	PUNC	.␣
pr011:022	pr011:022	pr011:022	VERSE	Snl␣11:22␣
pr011:022	1 2	kulta_rengas	SG.NOM	Kultarengas␣
pr011:022	4	sika	SG.GEN	sian␣
pr011:022	3b	kärsä	SG.INE	kärsässä␣
pr011:022	3a	%case	LOC	
pr011:022	-	(olla)	COP.ACT.PRES.3S	on␣
pr011:022	6	kaunis	ADJ.SG.NOM	kaunis␣
pr011:022	5	nainen	SG.NOM	nainen
pr011:022	(7a)	-	UNTRANSLATED	
pr011:022	-	(,)	PUNC	,␣
pr011:022	8	äly	SG.PTV	älyä␣
pr011:022	7b	vailla	PREP	vailla
pr011:022	-	(.)	PUNC	.␣
pr011:023	pr011:023	pr011:023	VERSE	Snl␣11:23␣
pr011:023	2	vanhurskas	ADJ.PL.GEN	Vanhurskaitten␣
pr011:023	1	halajaminen	DER.SG.NOM	halajaminen␣
pr011:023	3	viedä	ACT.PRES.3S	vie␣
pr011:023	4	onni	SG.ILL	onneen
pr011:023	-	(,)	PUNC	,␣
pr011:023	6	jumalaton	DER.ADJ.PL.GEN	jumalattomien␣
pr011:023	5	toivo	SG.NOM	toivo␣
pr011:023	7	viha	SG.ILL	vihaan
pr011:023	-	(.)	PUNC	.␣
pr011:024	pr011:024	pr011:024	VERSE	Snl␣11:24␣
pr011:024	1	toinen	INDEF.SG.NOM	Toinen␣
pr011:024	-	(olla)	COP.ACT.PRES.3S	on␣
pr011:024	2	antelias	ADJ.SG.NOM	antelias␣
pr011:024	3a	ja	CNJ	ja␣
pr011:024	3b	saada	ACT.PRES.3S	saa␣
pr011:024	4	yhä	ADV	yhä␣
pr011:024	3b	lisää	ADV	lisää
pr011:024	-	(,)	PUNC	,␣
pr011:024	5a	toinen	INDEF.SG.NOM	toinen␣
pr011:024	5b	säästää	ACT.PRES.3S	säästää␣
pr011:024	6a	yli	PREP	yli␣
pr011:024	6b	kohtuus	SG.GEN	kohtuuden␣
pr011:024	-	(ja)	CNJ	ja␣
pr011:024	7	vain	ADV	vain␣
pr011:024	8b	köyhtyä	ACT.PRES.3S	köyhtyy
pr011:024	8a	%case	?	
pr011:024	-	(.)	PUNC	.␣
pr011:025	pr011:025	pr011:025	VERSE	Snl␣11:25␣
pr011:025	2	hyvää_tekeväinen	DER.ADJ.SG.NOM	Hyväätekeväinen␣
pr011:025	1	sielu	SG.NOM	sielu␣
pr011:025	3	(tulla)	ACT.PRES.3S	tulee␣
pr011:025	3	ravita:ravittu	PSS.PCP2.SG.TRA	ravituksi
pr011:025	-	(,)	PUNC	,␣
pr011:025	4a	ja	CNJ	ja␣
pr011:025	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr011:025	-	(muu)	INDEF.PL.PTV	muita␣
pr011:025	4b	virvoittaa	ACT.PRES.3S	virvoittaa
pr011:025	-	(,)	PUNC	,␣
pr011:025	6	se	DEM.SG.NOM	se␣
pr011:025	5	itse	REFL.SG.NOM	itse␣
pr011:025	7	kostua	ACT.PRES.3S	kostuu
pr011:025	-	(.)	PUNC	.␣
pr011:026	pr011:026	pr011:026	VERSE	Snl␣11:26␣
pr011:026	-	(joka)	REL.INDEF.SG.NOM	Joka␣
pr011:026	2	vilja	SG.GEN	viljan␣
pr011:026	1	pitää	ACT.PRES.3S	pitää␣
pr011:026	1	takana	PREP.-3	takanaan
pr011:026	-	(,)	PUNC	,␣
pr011:026	pers%3	se	DEM.SG.PTV	sitä␣
pr011:026	4	kansa	SG.NOM	kansa␣
pr011:026	3	kirota	ACT.PRES.3S	kiroaa
pr011:026	-	(,)	PUNC	,␣
pr011:026	5a	mutta	CNJ	mutta␣
pr011:026	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr011:026	7	vilja	SG.GEN	viljan␣
pr011:026	7	kauppa	SG.TRA	kaupaksi␣
pr011:026	7	antaa	ACT.PRES.3S	antaa
pr011:026	-	(,)	PUNC	,␣
pr011:026	-	(se)	DEM.SG.GEN	sen␣
pr011:026	6b	pää	SG.GEN	pään␣
pr011:026	6a	päälle	PREP	päälle␣
pr011:026	-	(tulla)	ACT.PRES.3S	tulee␣
pr011:026	5b	siunaus	DER.SG.NOM	siunaus
pr011:026	-	(.)	PUNC	.␣
pr011:027	pr011:027	pr011:027	VERSE	Snl␣11:27␣
pr011:027	-	(joka)	REL.INDEF.SG.NOM	Joka␣
pr011:027	2	hyvä	ADJ.SG.ILL	hyvään␣
pr011:027	1	pyrkiä	ACT.PRES.3S	pyrkii
pr011:027	-	(,)	PUNC	,␣
pr011:027	3	etsiä	ACT.PRES.3S	etsii␣
pr011:027	-	(se)	DEM.SG.PTV	sitä
pr011:027	-	(,)	PUNC	,␣
pr011:027	-	(mikä)	INT.REL.INDEF.SG.NOM	mikä␣
pr011:027	4	otollinen	DER.ADJ.SG.PTV	otollista␣
pr011:027	-	(olla)	COP.ACT.PRES.3S	on
pr011:027	-	(,)	PUNC	,␣
pr011:027	5a	mutta	CNJ	mutta␣
pr011:027	-	(joka)	REL.INDEF.SG.NOM	joka␣
pr011:027	6	paha	ADJ.SG.PTV	pahaa␣
pr011:027	5b	etsiä	ACT.PRES.3S	etsii
pr011:027	-	(,)	PUNC	,␣
pr011:027	pers%7	se	DEM.SG.ALL	sille␣
pr011:027	7	(se)	DEM.SG.NOM	se␣
pr011:027	7	tulla	ACT.PRES.3S	tulee
pr011:027	-	(.)	PUNC	.␣
pr011:028	pr011:028	pr011:028	VERSE	Snl␣11:28␣
pr011:028	-	(joka)	REL.INDEF.SG.NOM	Joka␣
