on001:001	on001:001	on001:001	VERSE	Jna␣1:1␣
on002:003	11	(sinä)	PERS.SG.NOM	sinä␣
on002:003	11	kuulla	ACT.PAST.2S	kuulit␣
on002:003	pers%12	minä	PERS.SG.GEN	minun␣
on002:003	12	ääni	NOM&SGGEN.-1	ääneni
on002:003	-	(.)	PUNC	.␣
on002:004	on002:004	on002:004	VERSE	Jna␣2:4␣
on002:004	(1a)	-	UNTRANSLATED	
on002:004	1b	(sinä)	PERS.SG.NOM	Sinä␣
on002:004	1b	syöstä	ACT.PAST.2S	syöksit␣
on002:004	pers%1b	minä	PERS.SG.ACC	minut␣
on002:004	2	syvyys	DER.SG.ILL	syvyyteen
on002:004	-	(,)	PUNC	,␣
on002:004	4	meri	PL.GEN	merten␣
on002:004	3b	sydän	SG.ILL	sydämeen
on002:004	3a	%case	LOC	
on002:004	-	(,)	PUNC	,␣
on002:004	5a	ja	CNJ	ja␣
on002:004	5b	virta	SG.NOM	virta␣
on002:004	6	ympäröidä	ACT.PAST.3S	ympäröitsi␣
on002:004	pers%6	minä	PERS.SG.ACC	minut
on002:004	-	(,)	PUNC	,␣
on002:004	7	kaikki	INDEF.SG.NOM	kaikki␣
on002:004	pers%8	sinä	PERS.SG.GEN	sinun␣
on002:004	8	kuohu	NOM&SGGEN.-2	kuohusi␣
on002:004	9a	ja	CNJ	ja␣
on002:004	9b	aalto	NOM&SGGEN.-2	aaltosi␣
on002:004	11	vyöryä	ACT.PAST.3P	vyöryivät␣
on002:004	pers%10	minä	PERS.SG.GEN	minun␣
on002:004	10	ylitse	PREP	ylitseni
on002:004	-	(.)	PUNC	.␣
on002:005	on002:005	on002:005	VERSE	Jna␣2:5␣
on002:005	(1a)	-	UNTRANSLATED	
on002:005	1b	minä	PERS.SG.NOM	Minä␣
on002:005	2	ajatella	ACT.PAST.1S	ajattelin
on002:005	-	(:)	PUNC	:␣
on002:005	3	(olla)	COP.ACT.PRES.1S	Olen␣
on002:005	3	karkoittaa:karkoitettu	PSS.PCP2.SG.NOM	karkoitettu␣
on002:005	4a	pois	ADV	pois␣
on002:005	pers%5	sinä	PERS.SG.GEN	sinun␣
on002:005	5	silmä	PL.GEN.-2	silmiesi␣
on002:005	4b	edestä	PREP	edestä
on002:005	-	(.)	PUNC	.␣
on002:005	6	kuitenkin	ADV	Kuitenkin␣
on002:005	7	(minä)	PERS.SG.NOM	minä␣
on002:005	7	(saada)	ACT.PRES.1S	saan␣
on002:005	7	vielä	ADV	vielä␣
on002:005	8b	katsella	INF1.LAT	katsella␣
on002:005	8a	%case	LAT	
on002:005	pers%11	sinä	PERS.SG.GEN	sinun␣
on002:005	11	pyhä	ADJ.SG.PTV	pyhää␣
on002:005	10	temppeli	SG.PTV.-2	temppeliäsi
on002:005	9	%case	PTV	
on002:005	-	(.)	PUNC	.␣
on002:006	on002:006	on002:006	VERSE	Jna␣2:6␣
on002:006	2	vesi	PL.NOM	Vedet␣
on002:006	1	piirittää	ACT.PAST.3P	piirittivät␣
on002:006	pers%1	minä	PERS.SG.ACC	minut␣
on002:006	3	aina	ADV	aina␣
on002:006	4	sielu	SG.ILL	sieluun␣
on002:006	3	asti	POST	asti
on002:006	-	(,)	PUNC	,␣
on002:006	5	syvyys	DER.SG.NOM	syvyys␣
on002:006	6	ympäröidä	ACT.PAST.3S	ympäröitsi␣
on002:006	pers%6	minä	PERS.SG.ACC	minut
on002:006	-	(,)	PUNC	,␣
on002:006	7	kaisla	SG.NOM	kaisla␣
on002:006	8	kietoutua	DER.ACT.PAST.3S	kietoutui␣
on002:006	9b	pää	SG.ILL.-1	päähäni
on002:006	9a	%case	LOC	
on002:006	-	(.)	PUNC	.␣
on002:007	on002:007	on002:007	VERSE	Jna␣2:7␣
on002:007	3	(minä)	PERS.SG.NOM	Minä␣
on002:007	3	vajota	ACT.PAST.1S	vajosin␣
on002:007	3	alas	ADV	alas␣
on002:007	2	vuori	PL.GEN	vuorten␣
on002:007	1b	perustus	DER.PL.ILL	perustuksiin␣
on002:007	1a	asti	POST	asti
on002:007	-	(,)	PUNC	,␣
on002:007	(4a) 4b	maa	SG.GEN	maan␣
on002:007	5	salpa	PL.NOM	salvat␣
on002:007	-	(sulkeutua)	DER.ACT.PAST.3P	sulkeutuivat␣
on002:007	pers%6	minä	PERS.SG.GEN	minun␣
on002:007	6	ylitse	PREP	ylitseni␣
on002:007	7b	iankaikkisesti	DER.ADV.POS	iankaikkisesti
on002:007	7a	%case	MAN	
on002:007	-	(.)	PUNC	.␣
on002:007	8a	mutta	CNJ	Mutta␣
on002:007	8b	(sinä)	PERS.SG.NOM	sinä␣
on002:007	8b	nostaa	ACT.PAST.2S	nostit␣
on002:007	pers%10	minä	PERS.SG.GEN	minun␣
on002:007	10	henki	NOM&SGGEN.-1	henkeni␣
on002:007	8b	(ylös)	ADV	ylös␣
on002:007	9b	hauta	SG.ELA	haudasta
on002:007	9a	%case	LOC	
on002:007	-	(,)	PUNC	,␣
on002:007	11	Herra	SG.NOM	Herra
on002:007	-	(,)	PUNC	,␣
on002:007	pers%12	minä	PERS.SG.GEN	minun␣
on002:007	12	Jumala	NOM&SGGEN.-1	Jumalani
on002:007	-	(.)	PUNC	.␣
on002:008	on002:008	on002:008	VERSE	Jna␣2:8␣
on002:008	1a	kun	SUBORD	Kun␣
on002:008	3	sielu	NOM&SGGEN.-1	sieluni␣
on002:008	1b	nääntyä	ACT.PAST.3S	nääntyi␣
on002:008	2	minä	PERS.SG.INE	minussa
on002:008	-	(,)	PUNC	,␣
on002:008	6	(minä)	PERS.SG.NOM	minä␣
on002:008	6	muistaa	ACT.PAST.1S	muistin␣
on002:008	5	Herra	SG.PTV	Herraa
on002:008	4	%case	PTV	
on002:008	-	(,)	PUNC	,␣
on002:008	7a	ja	CNJ	ja␣
on002:008	pers%9	minä	PERS.SG.GEN	minun␣
on002:008	9	rukous	NOM&SGGEN.-1	rukoukseni␣
on002:008	7b	tulla	ACT.PAST.3S	tuli␣
on002:008	pers%8	sinä	PERS.SG.GEN	sinun␣
on002:008	8	tykö	POST.-2	tykösi
on002:008	-	(,)	PUNC	,␣
on002:008	pers%12	sinä	PERS.SG.GEN	sinun␣
on002:008	12	pyhä	ADJ.SG.ILL	pyhään␣
on002:008	11	temppeli	SG.ILL.-2	temppeliisi
on002:008	10	%case	LOC	
on002:008	-	(.)	PUNC	.␣
on002:009	on002:009	on002:009	VERSE	Jna␣2:9␣
on002:009	-	(ne)	DEM.PL.NOM	Ne
on002:009	-	(,)	PUNC	,␣
on002:009	-	(joka)	REL.PL.NOM	jotka␣
on002:009	1	kunnioittaa	ACT.PRES.3P	kunnioittavat␣
on002:009	3	väärä	ADJ.PL.PTV	vääriä␣
on002:009	2	jumala	PL.PTV	jumalia
on002:009	-	(,)	PUNC	,␣
on002:009	5	hyljätä	ACT.PRES.3P	hylkäävät␣
on002:009	4	armon_antaja	DER.NOM&SGGEN.-3	armonantajansa
on002:009	-	(.)	PUNC	.␣
on002:010	on002:010	on002:010	VERSE	Jna␣2:10␣
on002:010	1a	mutta	CNJ	Mutta␣
on002:010	1b	minä	PERS.SG.NOM	minä␣
on002:010	4	(tahtoa)	ACT.PRES.1S	tahdon␣
on002:010	4	uhrata	INF1.LAT	uhrata␣
on002:010	5	sinä	PERS.SG.ALL	sinulle␣
on002:010	3	kiitos	SG.GEN	kiitoksen␣
on002:010	2b	kaikua	ACT.INF2.INE	kaikuessa
on002:010	2a	%case	LOC	
on002:010	-	(.)	PUNC	.␣
on002:010	6	mikä	INT.REL.SG.PTV	Mitä␣
on002:010	7	(olla)	COP.ACT.PRES.1S	olen␣
on002:010	7	luvata	ACT.PCP2.PERF	luvannut
on002:010	-	(,)	PUNC	,␣
on002:010	8	(se)	DEM.SG.GEN	sen␣
on002:010	8	(minä)	PERS.SG.NOM	minä␣
on002:010	8	täyttää	ACT.PRES.1S	täytän
on002:010	-	(.)	PUNC	.␣
on002:010	10b	Herra	SG.INE	Herrassa␣
on002:010	10a	%case	LOC	
on002:010	-	(olla)	COP.ACT.PRES.3S	on␣
on002:010	9	pelastus	DER.SG.NOM	pelastus
on002:010	-	(.)	PUNC	.
on002:010	-	(")	PUNC.RIGHT	"␣
on002:011	on002:011	on002:011	VERSE	Jna␣2:11␣
on002:011	1a	sitten	ADV	Sitten␣
on002:011	2	Herra	SG.NOM	Herra␣
on002:011	1b	käskeä	ACT.PAST.3S	käski␣
on002:011	3b	kala	SG.PTV	kalaa
on002:011	3a	%case	PTV	
on002:011	-	(,)	PUNC	,␣
on002:011	4a	ja	CNJ	ja␣
on002:011	4b	(se)	DEM.SG.NOM	se␣
on002:011	4b	oksentaa	ACT.PAST.3S	oksensi␣
on002:011	6	Joona	PR.SG.GEN	Joonan␣
on002:011	5	%case	GEN	
on002:011	(8a) 8b	kuiva	ADJ.SG.ALL	kuivalle␣
on002:011	(8a) 8b	maa	SG.ALL	maalle
on002:011	7	%case	LOC	
on002:011	-	(.)	PUNC	.␣
on003:001	on003:001	on003:001	VERSE	Jna␣3:1␣
on003:001	(1a)	-	UNTRANSLATED	
on003:001	5	Joona	PR.SG.ALL	Joonalle␣
on003:001	4	%case	LOC	
on003:001	1b	tulla	ACT.PAST.3S	tuli␣
on003:001	6	toistamiseen	ADV	toistamiseen␣
on003:001	7a 7b	tämä	DEM.SG.NOM	tämä␣
on003:001	3	Herra	SG.GEN	Herran␣
on003:001	2	sana	SG.NOM	sana
on003:001	-	(:)	PUNC	:␣
on003:002	on003:002	on003:002	VERSE	Jna␣3:2␣
on003:002	-	(")	PUNC.LEFT	"
on003:002	1	nousta	ACT.IMP.2S	Nouse␣
on003:002	-	(ja)	CNJ	ja␣
on003:002	2	mennä	ACT.PRES.NEG	mene␣
on003:002	4	Niinive	PR.SG.ILL	Niiniveen
on003:002	3	%case	LOC	
on003:002	-	(,)	PUNC	,␣
on003:002	5a	se	DEM.SG.ILL	siihen␣
on003:002	(6a) 6b	suuri	ADJ.SG.ILL	suureen␣
on003:002	5b	kaupunki	SG.ILL	kaupunkiin
on003:002	-	(,)	PUNC	,␣
on003:002	7a	ja	CNJ	ja␣
on003:002	7b	saarnata	ACT.IMP.2S	saarnaa␣
on003:002	8	se	DEM.SG.ALL	sille␣
on003:002	10a	se	DEM.SG.NOM	se␣
on003:002	10b	saarna	SG.NOM	saarna
on003:002	9	%case	NOM	
on003:002	-	(,)	PUNC	,␣
on003:002	11	mikä	INT.REL.SG.GEN	minkä␣
on003:002	12	minä	PERS.SG.NOM	minä␣
on003:002	14	sinä	PERS.SG.ALL	sinulle␣
on003:002	13	puhua	ACT.PRES.1S	puhun
on003:002	-	(")	PUNC.RIGHT	"
on003:002	-	(.)	PUNC	.␣
on003:003	on003:003	on003:003	VERSE	Jna␣3:3␣
on003:003	1a	niin	ADV.AD-A	Niin␣
on003:003	2	Joona	PR.SG.NOM	Joona␣
on003:003	1b	nousta	ACT.PAST.3S	nousi␣
on003:003	3a	ja	CNJ	ja␣
on003:003	3b	mennä	ACT.PAST.3S	meni␣
on003:003	5	Niinive	PR.SG.ILL	Niiniveen␣
on003:003	4	%case	LOC	
on003:003	7	Herra	SG.GEN	Herran␣
on003:003	6b	sana	SG.GEN	sanan␣
on003:003	6a	mukaan	POST	mukaan
on003:003	-	(.)	PUNC	.␣
on003:003	8a	ja	CNJ	Ja␣
on003:003	8b	Niinive	PR.SG.NOM	Niinive␣
on003:003	9	olla	COP.ACT.PAST.3S	oli␣
on003:003	11	suuri	ADJ.SG.NOM	suuri␣
on003:003	10	kaupunki	SG.NOM	kaupunki␣
on003:003	12b	Jumala	SG.GEN	Jumalan␣
on003:003	12a	edessä	PREP	edessä
on003:003	-	(:)	PUNC	:␣
on003:003	14	3	NUM.SG.NOM	kolme␣
on003:003	13 15	päivän_matka	SG.PTV	päivänmatkaa
on003:003	-	(.)	PUNC	.␣
on003:004	on003:004	on003:004	VERSE	Jna␣3:4␣
on003:004	1a	ja	CNJ	Ja␣
on003:004	2	Joona	PR.SG.NOM	Joona␣
on003:004	3b	kävellä	ACT.PAST.3S	käveli␣
on003:004	3a	%case	?	
on003:004	4b	kaupunki	SG.INE	kaupungissa␣
on003:004	4a	%case	LOC	
on003:004	1b	alku	SG.TRA	aluksi␣
on003:004	7	1	NUM.SG.GEN	yhden␣
on003:004	5 6	päivän_matka	SG.GEN	päivänmatkan␣
on003:004	8a	ja	CNJ	ja␣
on003:004	8b	saarnata	ACT.PAST.3S	saarnasi␣
on003:004	9b	sanoa	ACT.INF2.MAN	sanoen
on003:004	9a	%case	MAN	
on003:004	-	(:)	PUNC	:␣
on003:004	-	(")	PUNC.LEFT	"
on003:004	10	vielä	ADV	Vielä␣
on003:004	11	40	NUM.SG.NOM	neljäkymmentä␣
on003:004	12	päivä	SG.PTV	päivää
on003:004	-	(,)	PUNC	,␣
on003:004	13a	ja	CNJ	ja␣
on003:004	13b	Niinive	PR.SG.NOM	Niinive␣
on003:004	14	hävittää	DER.PSS.PRES	hävitetään
on003:004	-	(")	PUNC.RIGHT	"
on003:004	-	(.)	PUNC	.␣
on003:005	on003:005	on003:005	VERSE	Jna␣3:5␣
on003:005	1a	niin	ADV.AD-A	Niin␣
on003:005	3	Niinive	PR.SG.GEN	Niiniven␣
on003:005	2	mies	PL.NOM	miehet␣
on003:005	1b	uskoa	ACT.PAST.3P	uskoivat␣
on003:005	4b	Jumala	SG.ILL	Jumalaan
on003:005	4a	%case	LOC	
on003:005	(5a)	-	UNTRANSLATED	
on003:005	-	(,)	PUNC	,␣
on003:005	5b	kuuluttaa	DER.ACT.PAST.3P	kuuluttivat␣
on003:005	6	paasto	SG.GEN	paaston␣
on003:005	7a	ja	CNJ	ja␣
on003:005	7b	pukeutua	DER.ACT.PAST.3P	pukeutuivat␣
on003:005	8	säkki	PL.ILL	säkkeihin
on003:005	-	(,)	PUNC	,␣
on003:005	9a	niin	ADV.AD-A	niin␣
on003:005	9b	suuri	ADJ.PL.NOM	suuret␣
on003:005	10a 10b	kuin	SUBORD	kuin␣
on003:005	11	pieni	ADJ.PL.NOM	pienet
on003:005	-	(.)	PUNC	.␣
on003:006	on003:006	on003:006	VERSE	Jna␣3:6␣
on003:006	1a	ja	CNJ	Ja␣
on003:006	-	(kun)	SUBORD	kun␣
on003:006	(2a) 2b	tieto	SG.NOM	tieto␣
on003:006	-	(tämä)	DEM.SG.ELA	tästä␣
on003:006	1b	tulla	ACT.PAST.3S	tuli␣
on003:006	5	Niinive	PR.SG.GEN	Niiniven␣
on003:006	4	kuningas	SG.ALL	kuninkaalle
on003:006	3	%case	LOC	
on003:006	(6a)	-	UNTRANSLATED	
on003:006	-	(,)	PUNC	,␣
on003:006	6b	nousta	ACT.PAST.3S	nousi␣
on003:006	6b	(hän)	PERS.SG.NOM	hän␣
on003:006	7b	valta_istuin	SG.ABL.-3	valtaistuimeltaan
on003:006	7a	%case	LOC	
on003:006	(8a)	-	UNTRANSLATED	
on003:006	-	(,)	PUNC	,␣
on003:006	8b	riisua	ACT.PAST.3S	riisui␣
on003:006	10b	yltä	POST.-3	yltään␣
on003:006	10a	%case	LOC	
on003:006	9	vaippa	NOM&SGGEN.-3	vaippansa
on003:006	(11a)	-	UNTRANSLATED	
on003:006	-	(,)	PUNC	,␣
on003:006	11b	verhoutua	ACT.PAST.3S	verhoutui␣
on003:006	12	säkki	SG.ILL	säkkiin␣
on003:006	13a	ja	CNJ	ja␣
on003:006	13b	istua	ACT.PAST.3S	istui␣
on003:006	(15a) 15b	tuhka	SG.ILL	tuhkaan
on003:006	14	%case	LOC	
on003:006	-	(.)	PUNC	.␣
on003:007	on003:007	on003:007	VERSE	Jna␣3:7␣
on003:007	1a	ja	CNJ	Ja␣
on003:007	1b	(hän)	PERS.SG.NOM	hän␣
on003:007	1b	huudattaa	DER.ACT.PAST.3S	huudatti␣
on003:007	(2a) (2b)	-	UNTRANSLATED	
on003:007	3b	Niinive	PR.SG.INE	Niinivessä
on003:007	3a	%case	LOC	
on003:007	-	(:)	PUNC	:␣
on003:007	-	(")	PUNC.LEFT	"
on003:007	(5a) 5b	kuningas	SG.GEN	Kuninkaan␣
on003:007	6a	ja	CNJ	ja␣
on003:007	pers%6b	hän	PERS.SG.GEN	hänen␣
on003:007	6b	ylimys	PL.GEN.-3	ylimystensä␣
on003:007	4b	määräys	DER.SG.NOM	määräys␣
on003:007	4a	%case	NOM	
on003:007	7a 7b	kuulua	ACT.PRES.3S	kuuluu
on003:007	-	(:)	PUNC	:␣
on003:007	12	älä	NEGV.ACT.IMP.3P	Älkööt␣
on003:007	(8a) 8b	ihminen	PL.NOM	ihmiset␣
on003:007	9a	älä	NEGV.ACT.IMP.3P.-CLITIC	älköötkä␣
on003:007	(9b) 9c	eläin	PL.NOM	eläimet␣
on003:007	-	(-)	PUNC	-␣
on003:007	(10a) 10b	raavas	PL.NOM	raavaat␣
on003:007	11a	ja	CNJ	ja␣
on003:007	(11b) 11c	lammas	PL.NOM	lampaat␣
on003:007	-	(-)	PUNC	-␣
on003:007	13	maistaa	ACT.IMP.NEG	maistako␣
on003:007	14	mikään	INDEF.SG.PTV	mitään
on003:007	-	(,)	PUNC	,␣
on003:007	16	käydä	ACT.IMP.NEG	käykö␣
on003:007	16	laidun	SG.ADE	laitumella␣
on003:007	17a	tai	CNJ	tai␣
on003:007	17b	vesi	SG.PTV	vettä␣
on003:007	(18)	-	UNTRANSLATED	
on003:007	19	juoda	ACT.IMP.NEG	juoko
on003:007	-	(.)	PUNC	.␣
on003:008	on003:008	on003:008	VERSE	Jna␣3:8␣
on003:008	(1a)	-	UNTRANSLATED	
on003:008	1b	verhoutua	ACT.IMP.3P	Verhoutukoot␣
on003:008	(3a) 3b	ihminen	PL.NOM	ihmiset␣
on003:008	4a	ja	CNJ	ja␣
on003:008	(4b) 4c	eläin	PL.NOM	eläimet␣
on003:008	2	säkki	PL.ILL	säkkeihin
on003:008	(5a)	-	UNTRANSLATED	
on003:008	-	(,)	PUNC	,␣
on003:008	5b	huutaa	ACT.IMP.3P	huutakoot␣
on003:008	8b	väkevästi	DER.ADV.POS	väkevästi␣
on003:008	8a	%case	MAN	
on003:008	7	Jumala	SG.PTV	Jumalaa␣
on003:008	6	%case	PTV	
on003:008	9a	ja	CNJ	ja␣
on003:008	9b	kääntyä	ACT.IMP.3P	kääntykööt␣
on003:008	10	itse_kukin	REFL.SG.NOM	itsekukin␣
on003:008	11a	pois	ADV	pois␣
on003:008	(12a) 12b	paha	ADJ.SG.ABL	pahalta␣
on003:008	11b	tie	SG.ABL.-3	tieltänsä␣
on003:008	13a	sekä	CNJ	sekä␣
on003:008	(14a) 14b	väki_valta	SG.ELA	väkivallasta
on003:008	13b	%case	LOC	
on003:008	-	(,)	PUNC	,␣
on003:008	15	mikä	INT.REL.INDEF.SG.NOM	mikä␣
on003:008	pers%16b	he	PERS.PL.GEN	heidän␣
on003:008	16b	käsi	PL.PTV.-3	käsiänsä␣
on003:008	16a	tahrata	ACT.PRES.3S	tahraa
on003:008	-	(.)	PUNC	.␣
on003:009	on003:009	on003:009	VERSE	Jna␣3:9␣
on003:009	1 2	ehkäpä	ADV	Ehkäpä␣
on003:009	(5a) 5b	Jumala	SG.NOM	Jumala␣
on003:009	3	jälleen	ADV	jälleen␣
on003:009	4b	katua	ACT.PRES.3S	katuu␣
on003:009	(4a)	-	UNTRANSLATED	
on003:009	6a	ja	CNJ	ja␣
on003:009	6b	kääntyä	ACT.PRES.3S	kääntyy␣
on003:009	8	viha	NOM&SGGEN.-3	vihansa␣
on003:009	7b	hehku	SG.ELA	hehkusta
on003:009	7a	%case	LOC	
on003:009	-	(,)	PUNC	,␣
on003:009	9a	niin	ADV.AD-A	niin␣
on003:009	9b	ettei	NEGV.1P	ettemme␣
on003:009	10	hukkua	ACT.PRES.NEG	huku
on003:009	-	(.)	PUNC	.
on003:009	-	(")	PUNC.RIGHT	"␣
on003:010	on003:010	on003:010	VERSE	Jna␣3:10␣
on003:010	1a	kun	SUBORD	Kun␣
on003:010	(2a) 2b	Jumala	SG.NOM	Jumala␣
on003:010	1b	nähdä	ACT.PAST.3S	näki␣
on003:010	pers%4	he	PERS.PL.GEN	heidän␣
on003:010	4	teko	NOM&SGGEN.-3	tekonsa
on003:010	3	%case	NOM.GEN	
on003:010	-	(,)	PUNC	,␣
on003:010	5	että	SUBORD	että␣
on003:010	6	(he)	PERS.PL.NOM	he␣
on003:010	6	kääntyä	ACT.PAST.3P	kääntyivät␣
on003:010	7a	pois	ADV	pois␣
on003:010	(8a) 8b	paha	ADJ.SG.ABL	pahalta␣
on003:010	7b	tie	SG.ABL.-3	tieltänsä
on003:010	7a	%case	LOC	
on003:010	-	(,)	PUNC	,␣
on003:010	9a	niin	ADV.AD-A	niin␣
on003:010	(10a) 10b	Jumala	SG.NOM	Jumala␣
on003:010	9b	katua	ACT.PAST.3S	katui␣
on003:010	12a	se	DEM.SG.PTV	sitä␣
on003:010	12b	paha	ADJ.SG.PTV	pahaa
on003:010	11	%case	PTV	
on003:010	-	(,)	PUNC	,␣
on003:010	13	mikä	INT.REL.SG.GEN	minkä␣
on003:010	14	(hän)	PERS.SG.NOM	hän␣
on003:010	14	(olla)	COP.ACT.PAST.3S	oli␣
on003:010	14	sanoa	ACT.PCP2.PERF	sanonut␣
on003:010	15b	tehdä	ACT.PCP1.-3.REFR	tekevänsä␣
on003:010	15a	%case	GEN	
on003:010	16	he	PERS.PL.ALL	heille
on003:010	-	(,)	PUNC	,␣
on003:010	17a 17b	ei	NEGV.3S.-CLITIC	eikä␣
on003:010	18	tehdä	ACT.PAST.SG	tehnyt␣
on003:010	-	(se)	DEM.SG.PTV	sitä
on003:010	-	(.)	PUNC	.␣
on004:001	on004:001	on004:001	VERSE	Jna␣4:1␣
on004:001	1a	mutta	CNJ	Mutta␣
on004:001	3	Joona	PR.SG.NOM	Joona␣
on004:001	2	%case	NOM	
on004:001	1b	pahastua	ACT.PAST.3S	pahastui␣
on004:001	-	(tämä)	DEM.SG.ELA	tästä␣
on004:001	4 5	kovin	ADV.AD-A	kovin
on004:001	-	(,)	PUNC	,␣
on004:001	6a	ja	CNJ	ja␣
on004:001	7	hän	PERS.SG.NOM	hän␣
on004:001	6b	vihastua	ACT.PAST.3S	vihastui
on004:001	-	(.)	PUNC	.␣
on004:002	on004:002	on004:002	VERSE	Jna␣4:2␣
on004:002	1a	ja	CNJ	Ja␣
on004:002	1b	(hän)	PERS.SG.NOM	hän␣
on004:002	1b	rukoilla	ACT.PAST.3S	rukoili␣
on004:002	3	Herra	SG.PTV	Herraa␣
on004:002	2	%case	PTV	
on004:002	4a	ja	CNJ	ja␣
on004:002	4b	sanoa	ACT.PAST.3S	sanoi
on004:002	-	(:)	PUNC	:␣
on004:002	-	(")	PUNC.LEFT	"
on004:002	5	voi	INTJ	Voi␣
on004:002	6	Herra	SG.NOM	Herra
on004:002	-	(!)	PUNC	!␣
on004:002	7a 7b	ei	NEGV.1S.-CLITIC	Enkö␣
on004:002	pers%9	minä	PERS.SG.NOM	minä␣
on004:002	8	se	DEM.SG.PTV	sitä␣
on004:002	9	sanoa	ACT.PAST.SG	sanonut
on004:002	-	(,)	PUNC	,␣
on004:002	10	kun	SUBORD	kun␣
on004:002	11	olla	COP.ACT.PAST.1S	olin␣
on004:002	10	vielä	ADV	vielä␣
on004:002	pers%13	oma	ADJ.SG.INE	omassa␣
on004:002	13	maa	SG.INE.-1	maassani
on004:002	12	%case	LOC	
on004:002	-	(?)	PUNC	?␣
on004:002	14 15	siksi	ADV.-CLITIC	Siksihän␣
on004:002	16	(minä)	PERS.SG.NOM	minä␣
on004:002	16	ehättää	ACT.PAST.1S	ehätin␣
on004:002	17b	paeta	INF3.ILL	pakenemaan␣
on004:002	17a	%case	LOC	
on004:002	18	Tarsis	PR.SG.ILL	Tarsiiseen
on004:002	-	(.)	PUNC	.␣
on004:002	19	sillä	SUBORD	Sillä␣
on004:002	20	(minä)	PERS.SG.NOM	minä␣
on004:002	20	tietää	ACT.PAST.1S	tiesin
on004:002	-	(,)	PUNC	,␣
on004:002	21	että	SUBORD	että␣
on004:002	22	sinä	PERS.SG.NOM	sinä␣
on004:002	-	(olla)	COP.ACT.PRES.2S	olet␣
on004:002	24	armahtavainen	DER.ADJ.SG.NOM	armahtavainen␣
on004:002	25a	ja	CNJ	ja␣
on004:002	25b	laupias	ADJ.SG.NOM	laupias␣
on004:002	23	Jumala	SG.NOM	Jumala
on004:002	-	(,)	PUNC	,␣
on004:002	26 27	pitkä_mielinen	ADJ.SG.NOM	pitkämielinen␣
on004:002	28a	ja	CNJ	ja␣
on004:002	29	armo	SG.ELA	armosta␣
on004:002	28b	rikas	ADJ.SG.NOM	rikas
on004:002	-	(,)	PUNC	,␣
on004:002	30a	ja	CNJ	ja␣
on004:002	-	(että)	SUBORD	että␣
on004:002	-	(sinä)	PERS.SG.NOM	sinä␣
on004:002	30b	katua	ACT.PRES.2S	kadut␣
on004:002	(32a) 32b	paha	ADJ.SG.PTV	pahaa
on004:002	31	%case	PTV	
on004:002	-	(.)	PUNC	.␣
on004:003	on004:003	on004:003	VERSE	Jna␣4:3␣
on004:003	1a	ja	CNJ	Ja␣
on004:003	1b	nyt	ADV	nyt
on004:003	-	(,)	PUNC	,␣
on004:003	2	Herra	SG.NOM	Herra
on004:003	-	(,)	PUNC	,␣
on004:003	3	ottaa	ACT.IMP.2S	ota␣
on004:003	4	%inflection	ACT.IMP.2S	
on004:003	7 pers%6	minä	PERS.SG.GEN	minun␣
on004:003	6	henki	NOM&SGGEN.-1	henkeni
on004:003	5	%case	NOM.GEN	
on004:003	-	(,)	PUNC	,␣
on004:003	8	sillä	SUBORD	sillä␣
on004:003	10	kuolema	DER.SG.NOM	kuolema␣
on004:003	-	(olla)	COP.ACT.PRES.3S	on␣
on004:003	pers%10	minä	PERS.SG.ALL	minulle␣
on004:003	9	parempi	ADJ.CMP.SG.NOM	parempi␣
on004:003	11a	kuin	SUBORD	kuin␣
on004:003	11b	elämä	DER.SG.NOM	elämä
on004:003	-	(.)	PUNC	.
on004:003	-	(")	PUNC.RIGHT	"␣
on004:004	on004:004	on004:004	VERSE	Jna␣4:4␣
on004:004	1a	mutta	CNJ	Mutta␣
on004:004	2	Herra	SG.NOM	Herra␣
on004:004	1b	sanoa	ACT.PAST.3S	sanoi
on004:004	-	(:)	PUNC	:␣
on004:004	-	(")	PUNC.LEFT	"
on004:004	3a	olla	COP.ACT.PRES.3S.-CLITIC	Onko␣
on004:004	4	vihastuminen	DER.NOM&SGGEN.-2	vihastumisesi␣
on004:004	5	%inflection	DER.NOM&SGGEN.-2	
on004:004	3b	oikea	ADJ.SG.NOM	oikea
on004:004	-	(?)	PUNC	?
on004:004	-	(")	PUNC.RIGHT	"␣
on004:005	on004:005	on004:005	VERSE	Jna␣4:5␣
on004:005	1a	niin	ADV.AD-A	Niin␣
on004:005	2	Joona	PR.SG.NOM	Joona␣
on004:005	1b	lähteä	ACT.PAST.3S	lähti␣
on004:005	(4a) 4b	kaupunki	SG.ELA	kaupungista␣
on004:005	3	%case	LOC	
on004:005	5a	ja	CNJ	ja␣
on004:005	5b	asettua	DER.ACT.PAST.3S	asettui␣
on004:005	7b	kaupunki	SG.GEN	kaupungin␣
on004:005	7a	%case	GEN	
on004:005	6b	itä_puoli	SG.ALL	itäpuolelle
on004:005	6a	%case	LOC	
on004:005	(8a)	-	UNTRANSLATED	
on004:005	-	(.)	PUNC	.␣
on004:005	8b	(hän)	PERS.SG.NOM	Hän␣
on004:005	8b	tehdä	ACT.PAST.3S	teki␣
on004:005	9	itse	REFL.SG.ALL.-3	itsellensä␣
on004:005	10	sinne	ADV	sinne␣
on004:005	11	lehti_maja	SG.GEN	lehtimajan␣
