dt001:001	dt001:001	dt001:001	VERSE	5Ms␣1:1␣
dt003:001	1a	sitten	ADV	Sitten␣
dt003:001	1b	(me)	PERS.PL.NOM	me␣
dt003:001	1b	kääntyä	ACT.PAST.1P	käännyimme␣
dt003:001	1b	toisaalle	ADV	toisaalle␣
dt003:001	2a	ja	CNJ	ja␣
dt003:001	2b	kulkea	ACT.PAST.1P	kuljimme␣
dt003:001	(4a) 4b	Baasan	PR.SG.GEN	Baasanin␣
dt003:001	3	tie	SG.PTV	tietä
dt003:001	-	(.)	PUNC	.␣
dt003:001	5a	silloin	ADV	Silloin␣
dt003:001	5b	lähteä	ACT.PAST.3S	lähti␣
dt003:001	6	Oog	PR.SG.NOM	Oog
dt003:001	-	(,)	PUNC	,␣
dt003:001	(8a) 8b	Baasan	PR.SG.GEN	Baasanin␣
dt003:001	7	kuningas	SG.NOM	kuningas
dt003:001	-	(,)	PUNC	,␣
dt003:001	10	hän	PERS.SG.NOM	hän␣
dt003:001	11a	ja	CNJ	ja␣
dt003:001	11b	kaikki	INDEF.SG.NOM	kaikki␣
dt003:001	pers%12	hän	PERS.SG.GEN	hänen␣
dt003:001	12	sota_väki	NOM&SGGEN.-3	sotaväkensä
dt003:001	-	(,)	PUNC	,␣
dt003:001	14	Edrei	PR.SG.ILL	Edreihin␣
dt003:001	13b	taistella	INF3.ILL	taistelemaan␣
dt003:001	13a	%case	LOC	
dt003:001	pers%9b	me	PERS.PL.PTV	meitä␣
dt003:001	9b	vastaan	POST	vastaan
dt003:001	9a	%case	LOC	
dt003:001	-	(.)	PUNC	.␣
dt003:002	dt003:002	dt003:002	VERSE	5Ms␣3:2␣
dt003:002	1a	mutta	CNJ	Mutta␣
dt003:002	2	Herra	SG.NOM	Herra␣
dt003:002	1b	sanoa	ACT.PAST.3S	sanoi␣
dt003:002	3	minä	PERS.SG.ALL	minulle
dt003:002	-	(:)	PUNC	:␣
dt003:002	-	(')	PUNC.LEFT	'
dt003:002	4	älä	NEGV.ACT.IMP.2S	Älä␣
dt003:002	5	pelätä	ACT.PRES.NEG	pelkää␣
dt003:002	6	hän	PERS.SG.PTV	häntä
dt003:002	-	(,)	PUNC	,␣
dt003:002	7	sillä	SUBORD	sillä␣
dt003:002	9	(minä)	PERS.SG.NOM	minä␣
dt003:002	9	antaa	ACT.PRES.1S	annan␣
dt003:002	pers%8b	sinä	PERS.SG.GEN	sinun␣
dt003:002	8b	käsi	PL.ILL.-2	käsiisi␣
dt003:002	8a	%case	LOC	
dt003:002	10	hän	PERS.SG.ACC	hänet␣
dt003:002	11a	ja	CNJ	ja␣
dt003:002	12	kaikki	INDEF.SG.GEN	kaiken␣
dt003:002	11b	%case	GEN	
dt003:002	pers%13	hän	PERS.SG.GEN	hänen␣
dt003:002	13	kansa	NOM&SGGEN.-3	kansansa␣
dt003:002	14a	ja	CNJ	ja␣
dt003:002	15	hän	PERS.SG.GEN	hänen␣
dt003:002	15	maa	NOM&SGGEN.-3	maansa
dt003:002	14b	%case	NOM.GEN	
dt003:002	(16a)	-	UNTRANSLATED	
dt003:002	-	(.)	PUNC	.␣
dt003:002	16b	tehdä	ACT.IMP.2S	Tee␣
dt003:002	17	hän	PERS.SG.ALL	hänelle
dt003:002	-	(,)	PUNC	,␣
dt003:002	18a 18b	niin_kuin	SUBORD	niinkuin␣
dt003:002	19	tehdä	ACT.PAST.2S	teit␣
dt003:002	20b	Siihon	PR.SG.ALL	Siihonille
dt003:002	20a	%case	LOC	
dt003:002	-	(,)	PUNC	,␣
dt003:002	(22a) 22b	amorilainen	DER.ADJ.PL.GEN	amorilaisten␣
dt003:002	21	kuningas	SG.ALL	kuninkaalle
dt003:002	-	(,)	PUNC	,␣
dt003:002	23	joka	REL.INDEF.SG.NOM	joka␣
dt003:002	24	asua	ACT.PAST.3S	asui␣
dt003:002	25b	Hesbon	PR.SG.INE	Hesbonissa
dt003:002	25a	%case	LOC	
dt003:002	-	(.)	PUNC	.
dt003:002	-	(')	PUNC.RIGHT	'␣
dt003:003	dt003:003	dt003:003	VERSE	5Ms␣3:3␣
dt003:003	1a	ja	CNJ	Ja␣
dt003:003	-	(niin)	ADV.AD-A	niin␣
dt003:003	2	Herra	SG.NOM	Herra
dt003:003	-	(,)	PUNC	,␣
dt003:003	pers%3	me	PERS.PL.GEN	meidän␣
dt003:003	3	Jumala	NOM&SGGEN.-1	Jumalamme
dt003:003	-	(,)	PUNC	,␣
dt003:003	1b	antaa	ACT.PAST.3S	antoi␣
dt003:003	pers%4b	me	PERS.PL.GEN	meidän␣
dt003:003	4b	käsi	PL.ILL.-1	käsiimme␣
dt003:003	4a	%case	LOC	
dt003:003	5	myös	ADV.-CLITIC	myöskin␣
dt003:003	7	Oog	PR.SG.GEN	Oogin
dt003:003	6	%case	GEN	
dt003:003	-	(,)	PUNC	,␣
dt003:003	(9a) 9b	Baasan	PR.SG.GEN	Baasanin␣
dt003:003	8	kuningas	SG.GEN	kuninkaan
dt003:003	-	(,)	PUNC	,␣
dt003:003	10a	ja	CNJ	ja␣
dt003:003	11	kaikki	INDEF.SG.GEN	kaiken␣
dt003:003	10b	%case	GEN	
dt003:003	pers%12	hän	PERS.SG.GEN	hänen␣
dt003:003	12	sota_väki	NOM&SGGEN.-3	sotaväkensä
dt003:003	-	(,)	PUNC	,␣
dt003:003	13a	ja	CNJ	ja␣
dt003:003	13b	(me)	PERS.PL.NOM	me␣
dt003:003	13b	voittaa	ACT.PAST.1P	voitimme␣
dt003:003	pers%13b	hän	PERS.SG.ACC	hänet
dt003:003	-	(,)	PUNC	,␣
dt003:003	16	päästää	INF3.ABE	päästämättä␣
dt003:003	14 15 17	%inflection	INF3.ABE	
dt003:003	16	pako	SG.ILL	pakoon␣
dt003:003	18	ainoa	INDEF.SG.PTV.-CLITIC	ainoatakaan
dt003:003	-	(.)	PUNC	.␣
dt003:004	dt003:004	dt003:004	VERSE	5Ms␣3:4␣
dt003:004	1a	ja	CNJ	Ja␣
dt003:004	1b	(me)	PERS.PL.NOM	me␣
dt003:004	1b	valloittaa	ACT.PAST.1P	valloitimme␣
dt003:004	5b (6a) 6b	silloin	ADV	silloin␣
dt003:004	5a	%case	?	
dt003:004	3	kaikki	INDEF.SG.NOM	kaikki␣
dt003:004	2	%case	NOM	
dt003:004	pers%4	hän	PERS.SG.GEN	hänen␣
dt003:004	4	kaupunki	NOM&SGGEN.-3	kaupunkinsa␣
dt003:004	-	(-)	PUNC	-␣
dt003:004	7	ei	NEGV.3S	ei␣
dt003:004	8	olla	COP.ACT.PAST.SG	ollut␣
dt003:004	-	(ainoa)	INDEF.SG.PTV.-CLITIC	ainoatakaan␣
dt003:004	9	kaupunki	SG.PTV	kaupunkia
dt003:004	-	(,)	PUNC	,␣
dt003:004	10	joka	REL.SG.PTV	jota␣
dt003:004	11	ei	NEGV.1P	emme␣
dt003:004	12	(olla)	COP.ACT.COND.NEG	olisi␣
dt003:004	13b	he	PERS.PL.ABL	heiltä␣
dt003:004	13a	%case	LOC	
dt003:004	12	ottaa	ACT.PAST.PL	ottaneet␣
dt003:004	-	(-)	PUNC	-␣
dt003:004	14	60	NUM.SG.NOM	kuusikymmentä␣
dt003:004	15	kaupunki	SG.PTV	kaupunkia
dt003:004	-	(,)	PUNC	,␣
dt003:004	16	koko	ADJ	koko␣
dt003:004	18	Argob	PR.SG.GEN	Argobin␣
dt003:004	17	seutu	SG.GEN	seudun
dt003:004	-	(,)	PUNC	,␣
dt003:004	20	Oog	PR.SG.GEN	Oogin␣
dt003:004	19	valta_kunta	SG.GEN	valtakunnan␣
dt003:004	21b	Baasan	PR.SG.INE	Baasanissa
dt003:004	21a	%case	LOC	
dt003:004	-	(,)	PUNC	,␣
dt003:005	dt003:005	dt003:005	VERSE	5Ms␣3:5␣
dt003:005	1	kaikki	INDEF.SG.NOM	kaikki␣
dt003:005	2	nämä	DEM.PL.NOM	nämä␣
dt003:005	3	kaupunki	PL.NOM	kaupungit␣
dt003:005	6	korkea	ADJ.PL.ADE	korkeilla␣
dt003:005	5	muuri	PL.ADE	muureilla
dt003:005	-	(,)	PUNC	,␣
dt003:005	7	portti	PL.ADE	porteilla␣
dt003:005	8a	ja	CNJ	ja␣
dt003:005	8b	salpa	PL.ADE	salvoilla␣
dt003:005	4	varustaa:varustettu	PSS.PCP2.PL.PTV	varustettuja
dt003:005	-	(,)	PUNC	,␣
dt003:005	-	(ja)	CNJ	ja␣
dt003:005	9a 9b	se	DEM.SG.GEN	sen␣
dt003:005	9a 9b	lisäksi	POST	lisäksi␣
dt003:005	-	(vielä)	ADV	vielä␣
dt003:005	13	suuri	ADJ.SG.GEN	suuren␣
dt003:005	12	joukko	SG.GEN	joukon␣
dt003:005	(11a) 11b	linnoittamaton	DER.ADJ.PL.PTV	linnoittamattomia␣
dt003:005	10b	pikku_kaupunki	PL.PTV	pikkukaupunkeja
dt003:005	10a	%case	PTV	
dt003:005	-	(.)	PUNC	.␣
dt003:006	dt003:006	dt003:006	VERSE	5Ms␣3:6␣
dt003:006	1a	ja	CNJ	Ja␣
dt003:006	1b	(me)	PERS.PL.NOM	me␣
dt003:006	1b	vihkiä	ACT.PAST.1P	vihimme␣
dt003:006	2	ne	DEM.PL.NOM	ne␣
dt003:006	1b	tuho	SG.GEN	tuhon␣
dt003:006	1b	oma	ADJ.PL.TRA	omiksi
dt003:006	-	(,)	PUNC	,␣
dt003:006	3a 3b	niin_kuin	SUBORD	niinkuin␣
dt003:006	4	(olla)	COP.ACT.PAST.1P	olimme␣
dt003:006	4	tehdä	ACT.PCP2.PERF	tehneet␣
dt003:006	5b	Siihon	PR.SG.ALL	Siihonille
dt003:006	5a	%case	LOC	
dt003:006	-	(,)	PUNC	,␣
dt003:006	7	Hesbon	PR.SG.GEN	Hesbonin␣
dt003:006	6	kuningas	SG.ALL	kuninkaalle
dt003:006	-	(;)	PUNC	;␣
dt003:006	nf%8	me	PERS.PL.NOM	me␣
dt003:006	8	vihkiä	ACT.PAST.1P	vihimme␣
dt003:006	8	tuho	SG.GEN	tuhon␣
dt003:006	8	oma	ADJ.PL.TRA	omiksi␣
dt003:006	9	jokainen	INDEF.SG.INE	jokaisessa␣
dt003:006	10	kaupunki	SG.INE	kaupungissa␣
dt003:006	11	mies	PL.NOM	miehet
dt003:006	-	(,)	PUNC	,␣
dt003:006	(12a) 12b	nainen	PL.NOM	naiset␣
dt003:006	13a	ja	CNJ	ja␣
dt003:006	(13b) 13c	lapsi	PL.NOM	lapset
dt003:006	-	(.)	PUNC	.␣
dt003:007	dt003:007	dt003:007	VERSE	5Ms␣3:7␣
dt003:007	1a	mutta	CNJ	Mutta␣
dt003:007	1b	kaikki	INDEF.SG.GEN	kaiken␣
dt003:007	(2a) 2b	karja	SG.GEN	karjan␣
dt003:007	3a	ynnä		ynnä␣
dt003:007	3b	saalis	SG.GEN	saaliin␣
dt003:007	(4a) 4b	kaupunki	PL.ELA	kaupungeista␣
dt003:007	5	(me)	PERS.PL.NOM	me␣
dt003:007	5	ryöstää	ACT.PAST.1P	ryöstimme␣
dt003:007	6	itse	REFL.SG.ALL.-1	itsellemme
dt003:007	-	(.)	PUNC	.␣
dt003:008	dt003:008	dt003:008	VERSE	5Ms␣3:8␣
dt003:008	1a	niin	ADV.AD-A	Niin␣
dt003:008	1b	(me)	PERS.PL.NOM	me␣
dt003:008	1b	ottaa	ACT.PAST.1P	otimme␣
dt003:008	2b (3a) 3b	silloin	ADV	silloin␣
dt003:008	2a	%case	?	
dt003:008	7	2	NUM.SG.ABL	kahdelta␣
dt003:008	6a 6b	%case	LOC	
dt003:008	(9a) 9b	amorilainen	DER.ADJ.PL.GEN	amorilaisten␣
dt003:008	8	kuningas	SG.ABL	kuninkaalta
dt003:008	-	(,)	PUNC	,␣
dt003:008	10	joka	REL.PL.NOM	jotka␣
dt003:008	-	(hallita)	ACT.PAST.3P	hallitsivat␣
dt003:008	11b	tuo	DEM.SG.ADE	tuolla␣
dt003:008	11a	%case	LOC	
dt003:008	11b	puoli=sivu,osapuoli,alue	SG.ADE	puolella␣
dt003:008	(12a) 12b	Jordan	PR.SG.GEN	Jordanin
dt003:008	-	(,)	PUNC	,␣
dt003:008	-	(he)	PERS.PL.GEN	heidän␣
dt003:008	(5a) 5b	maa	NOM&SGGEN.-3	maansa␣
dt003:008	4	%case	NOM.GEN	
dt003:008	13b 14	Arnon-joki	PR.SG.ELA	Arnon-joesta␣
dt003:008	13a	%case	LOC	
dt003:008	15	aina	ADV	aina␣
dt003:008	17	Hermon	PR.SG.GEN	Hermonin␣
dt003:008	16	vuori	SG.ILL	vuoreen␣
dt003:008	15	asti	POST	asti␣
dt003:008	-	(-)	PUNC	-␣
dt003:009	dt003:009	dt003:009	VERSE	5Ms␣3:9␣
dt003:009	1	siidonilainen	DER.ADJ.PL.NOM	siidonilaiset␣
dt003:009	2	kutsua	ACT.PRES.3P	kutsuvat␣
dt003:009	3b	Hermon	PR.SG.PTV	Hermonia␣
dt003:009	3a	%case	PTV	
dt003:009	4	Sirjon	PR.SG.TRA	Sirjoniksi
dt003:009	-	(,)	PUNC	,␣
dt003:009	5a	mutta	CNJ	mutta␣
dt003:009	(5b) 5c	amorilainen	DER.ADJ.PL.NOM	amorilaiset␣
dt003:009	6	kutsua	ACT.PRES.3P	kutsuvat␣
dt003:009	7	se	DEM.SG.PTV	sitä␣
dt003:009	8	Senir	PR.SG.TRA	Seniriksi␣
dt003:009	-	(-)	PUNC	-␣
dt003:010	dt003:010	dt003:010	VERSE	5Ms␣3:10␣
dt003:010	1	kaikki	INDEF.SG.NOM	kaikki␣
dt003:010	(3a) 3b	ylä_tasanko	SG.GEN	ylätasangon␣
dt003:010	2	kaupunki	PL.NOM	kaupungit␣
dt003:010	4a	ja	CNJ	ja␣
dt003:010	4b	koko	ADJ	koko␣
dt003:010	(5a) 5b	Gilead	PR.SG.GEN	Gileadin␣
dt003:010	6a	ja	CNJ	ja␣
dt003:010	6b	koko	ADJ	koko␣
dt003:010	(7a) 7b	Baasan	PR.SG.GEN	Baasanin␣
dt003:010	8	aina	ADV	aina␣
dt003:010	9	Salka	PR.SG.ILL	Salkaan␣
dt003:010	10a	ja	CNJ	ja␣
dt003:010	10b	Edrei	PR.SG.ILL	Edreihin
dt003:010	-	(,)	PUNC	,␣
dt003:010	14b	Baasan	PR.SG.INE	Baasanissa␣
dt003:010	14a	%case	LOC	
dt003:010	-	(olla:oleva)	COP.ACT.PCP1.PL.ILL	oleviin␣
dt003:010	13	Oog	PR.SG.GEN	Oogin␣
dt003:010	12	valta_kunta	SG.GEN	valtakunnan␣
dt003:010	11	kaupunki	PL.ILL	kaupunkeihin
dt003:010	-	(,)	PUNC	,␣
dt003:010	8	saakka	ADV	saakka
dt003:010	-	(.)	PUNC	.␣
dt003:011	dt003:011	dt003:011	VERSE	5Ms␣3:11␣
dt003:011	1	sillä	SUBORD	Sillä␣
dt003:011	(5a) 5b	Baasan	PR.SG.GEN	Baasanin␣
dt003:011	4	kuningas	SG.NOM	kuningas␣
dt003:011	3	Oog	PR.SG.NOM	Oog␣
dt003:011	6	olla	COP.ACT.PAST.3S	oli␣
dt003:011	2	yksin	ADV	yksin␣
dt003:011	2	enää	ADV	enää␣
dt003:011	6	jäljellä	ADV	jäljellä␣
dt003:011	7b	viimeinen	ADJ.PL.ELA	viimeisistä␣
dt003:011	7a	%case	LOC	
dt003:011	(8a) 8b	refalainen	DER.ADJ.PL.ELA	refalaisista
dt003:011	-	(.)	PUNC	.␣
dt003:011	13a 13b	hän	PERS.SG.GEN	Hänen␣
dt003:011	12	basaltti	SG.ELA	basaltista␣
dt003:011	sem%12	tehdä:tehty	PSS.PCP2.SG.NOM	tehty␣
dt003:011	10	ruumis_arkku	NOM&SGGEN.-3	ruumisarkkunsa␣
dt003:011	(11)	-	UNTRANSLATED	
dt003:011	14	olla	COP.ACT.PRES.3S	on␣
dt003:011	9	vielä	ADV.-CLITIC	vieläkin␣
dt003:011	16 17	ammonilainen	DER.ADJ.PL.GEN	ammonilaisten␣
dt003:011	-	(kaupunki)	SG.INE	kaupungissa␣
dt003:011	15b	Rabba	PR.SG.INE	Rabbassa
dt003:011	15a	%case	LOC	
dt003:011	-	(;)	PUNC	;␣
dt003:011	pers%20	se	DEM.SG.NOM	se␣
dt003:011	-	(olla)	COP.ACT.PRES.3S	on␣
dt003:011	18	9	NUM.SG.PTV	yhdeksää␣
dt003:011	19	kyynärä	SG.PTV	kyynärää␣
dt003:011	20	pitkä	ADJ.SG.NOM	pitkä␣
dt003:011	21a	ja	CNJ	ja␣
dt003:011	21b	4	NUM.SG.PTV	neljää␣
dt003:011	22	kyynärä	SG.PTV	kyynärää␣
dt003:011	23	leveä	ADJ.SG.NOM	leveä
dt003:011	-	(,)	PUNC	,␣
dt003:011	-	(mitata:mitattu)	PSS.PCP2.SG.ESS	mitattuna␣
dt003:011	25	tavallinen	DER.ADJ.SG.ADE	tavallisella␣
dt003:011	24b	kyynärä_mitta	SG.ADE	kyynärämitalla
dt003:011	24a	%case	LOC	
dt003:011	-	(.)	PUNC	.␣
dt003:012	dt003:012	dt003:012	VERSE	5Ms␣3:12␣
dt003:012	1a	kun	SUBORD	Kun␣
dt003:012	4	(me)	PERS.PL.NOM	me␣
dt003:012	5b (6a) 6b	silloin	ADV	silloin␣
dt003:012	5a	%case	?	
dt003:012	4	(olla)	COP.ACT.PAST.1P	olimme␣
dt003:012	4	ottaa	ACT.PCP2.PERF	ottaneet␣
dt003:012	4	oma	ADJ.SG.TRA.-1	omaksemme␣
dt003:012	(3a) 3b	tämä	DEM.SG.GEN	tämän␣
dt003:012	(2a) 2b	maa	SG.GEN	maan
dt003:012	1b	%case	GEN	
dt003:012	-	(,)	PUNC	,␣
dt003:012	16	antaa	ACT.PAST.1S	annoin␣
dt003:012	16	(minä)	PERS.SG.NOM	minä␣
dt003:012	-	(se)	DEM.SG.GEN	sen␣
dt003:012	-	(osa)	SG.GEN	osan␣
dt003:012	-	(se)	DEM.SG.ELA	siitä
dt003:012	-	(,)	PUNC	,␣
dt003:012	8	joka	REL.INDEF.SG.NOM	joka␣
dt003:012	7a	alkaa	ACT.PRES.3S	alkaa␣
dt003:012	7b	Aroer	PR.SG.ELA	Aroerista
dt003:012	-	(,)	PUNC	,␣
dt003:012	10 11	Arnon-joki	PR.SG.GEN	Arnon-joen␣
dt003:012	9	varrelta	PREP	varrelta
dt003:012	-	(,)	PUNC	,␣
dt003:012	12a	sekä	CNJ	sekä␣
dt003:012	12b	puoli	NUM.PL.NOM	puolet␣
dt003:012	(14a) 14b	Gilead	PR.SG.GEN	Gileadin␣
dt003:012	13	vuoristo	SG.PTV	vuoristoa␣
dt003:012	15b	kaupunki	CMT.-3	kaupunkeineen␣
dt003:012	15a	%inflection	CMT.-3	
dt003:012	17b	ruubenilainen	DER.ADJ.PL.ALL	ruubenilaisille␣
dt003:012	17a	%case	LOC	
dt003:012	18a	ja	CNJ	ja␣
dt003:012	18c	gaadilainen	DER.ADJ.PL.ALL	gaadilaisille
dt003:012	18b	%case	LOC	
dt003:012	-	(.)	PUNC	.␣
dt003:013	dt003:013	dt003:013	VERSE	5Ms␣3:13␣
dt003:013	(1a)	-	UNTRANSLATED	
dt003:013	1b	loppu	PL.NOM	Loput␣
dt003:013	(2a) 2b	Gilead	PR.SG.ELA	Gileadista␣
dt003:013	3a	ja	CNJ	ja␣
dt003:013	3b	koko	ADJ	koko␣
dt003:013	(4a) 4b	Baasan	PR.SG.GEN	Baasanin
dt003:013	-	(,)	PUNC	,␣
dt003:013	6	Oog	PR.SG.GEN	Oogin␣
dt003:013	5	valta_kunta	SG.GEN	valtakunnan
dt003:013	-	(,)	PUNC	,␣
dt003:013	7	(minä)	PERS.SG.NOM	minä␣
dt003:013	7	antaa	ACT.PAST.1S	annoin␣
dt003:013	-	(toinen)	INDEF.SG.ALL	toiselle␣
dt003:013	8b	puoli	NUM.SG.ALL	puolelle␣
dt003:013	8a	%case	LOC	
dt003:013	(10a) 10b	Manasse	PR.SG.GEN	Manassen␣
dt003:013	9	suku_kunta	SG.PTV	sukukuntaa
dt003:013	-	(,)	PUNC	,␣
dt003:013	11	koko	ADJ	koko␣
dt003:013	(13a) 13b	Argob	PR.SG.GEN	Argobin␣
dt003:013	12	seutu	SG.GEN	seudun
dt003:013	-	(;)	PUNC	;␣
dt003:013	14b	koko	ADJ	koko␣
dt003:013	14a	%case	?	
dt003:013	(16a) 16b	tämä	DEM.SG.PTV	tätä␣
dt003:013	(15a) 15b	Baasan	PR.SG.PTV	Baasania␣
dt003:013	17	kutsua	PSS.PRES	kutsutaan␣
dt003:013	19	refalainen	DER.ADJ.PL.GEN	refalaisten␣
dt003:013	18	maa	SG.TRA	maaksi
dt003:013	-	(.)	PUNC	.␣
dt003:014	dt003:014	dt003:014	VERSE	5Ms␣3:14␣
dt003:014	1	Jaair	PR.SG.NOM	Jaair
dt003:014	-	(,)	PUNC	,␣
dt003:014	3	Manasse	PR.SG.GEN	Manassen␣
dt003:014	2	poika	SG.NOM	poika
dt003:014	-	(,)	PUNC	,␣
dt003:014	4	vallata	ACT.PAST.3S	valtasi␣
dt003:014	6	koko	ADJ	koko␣
dt003:014	5	%case	?	
dt003:014	8	Argob	PR.SG.GEN	Argobin␣
dt003:014	7	seutu	SG.GEN	seudun␣
dt003:014	9	aina	ADV	aina␣
dt003:014	(11a) 11b	gesurilainen	DER.ADJ.PL.GEN	gesurilaisten␣
dt003:014	12a	ja	CNJ	ja␣
dt003:014	(12b) 12c	maakatilainen	DER.ADJ.PL.GEN	maakatilaisten␣
dt003:014	10	alue	SG.ILL	alueeseen␣
dt003:014	9	saakka	ADV	saakka
dt003:014	-	(,)	PUNC	,␣
dt003:014	13a	ja	CNJ	ja␣
dt003:014	13b	(hän)	PERS.SG.NOM	hän␣
dt003:014	13b	kutsua	ACT.PAST.3S	kutsui␣
dt003:014	14	nämä	DEM.PL.NOM	nämä␣
dt003:014	-	(seutu)	PL.NOM	seudut
dt003:014	-	(,)	PUNC	,␣
dt003:014	-	(se)	DEM.SG.NOM	se␣
dt003:014	-	(olla)	COP.ACT.PRES.3S	on␣
dt003:014	(18a) 18b	Baasan	PR.SG.GEN	Baasanin
dt003:014	17	%case	GEN	
dt003:014	-	(,)	PUNC	,␣
dt003:014	pers%16	oma	ADJ.SG.GEN	oman␣
dt003:014	16	nimi	NOM&SGGEN.-3	nimensä␣
dt003:014	15	mukaan	POST	mukaan␣
dt003:014	20	Jaair	PR.SG.GEN	Jaairin␣
dt003:014	19	leiri_kylä	PL.TRA	leirikyliksi
dt003:014	-	(,)	PUNC	,␣
dt003:014	-	(niin_kuin)	SUBORD	niinkuin␣
dt003:014	-	(ne)	DEM.PL.PTV	niitä␣
dt003:014	-	(kutsua)	PSS.PRES	kutsutaan␣
dt003:014	21	vielä	ADV	vielä␣
dt003:014	(23a) 23b	tämä	DEM.SG.ESS.-CLITIC	tänäkin␣
dt003:014	(22a) 22b	päivä	SG.ESS	päivänä
dt003:014	-	(.)	PUNC	.␣
dt003:015	dt003:015	dt003:015	VERSE	5Ms␣3:15␣
dt003:015	1a	ja	CNJ	Ja␣
dt003:015	1c	Maakir	PR.SG.ALL	Maakirille␣
dt003:015	1b	%case	LOC	
dt003:015	2	(minä)	PERS.SG.NOM	minä␣
dt003:015	2	antaa	ACT.PAST.1S	annoin␣
dt003:015	(4a) 4b	Gilead	PR.SG.GEN	Gileadin
dt003:015	3	%case	GEN	
dt003:015	-	(.)	PUNC	.␣
dt003:016	dt003:016	dt003:016	VERSE	5Ms␣3:16␣
dt003:016	1a	ja	CNJ	Ja␣
dt003:016	1c	ruubenilainen	DER.ADJ.PL.ALL	ruubenilaisille␣
dt003:016	1b	%case	LOC	
dt003:016	2a	ja	CNJ	ja␣
dt003:016	2c	gaadilainen	DER.ADJ.PL.ALL	gaadilaisille␣
dt003:016	2b	%case	LOC	
dt003:016	3	(minä)	PERS.SG.NOM	minä␣
dt003:016	3	antaa	ACT.PAST.1S	annoin␣
dt003:016	-	(maa)	SG.GEN	maan␣
dt003:016	(5a) 5b	Gilead	PR.SG.ELA	Gileadista␣
dt003:016	4	%case	LOC	
dt003:016	(6a)	-	UNTRANSLATED	
dt003:016	6b	aina	ADV	aina␣
dt003:016	7 8	Arnon-joki	PR.SG.ILL	Arnon-jokeen
dt003:016	-	(,)	PUNC	,␣
dt003:016	(10a) 10b	joki_laakso	SG.GEN	jokilaakson␣
dt003:016	9	keski_kohta	SG.ILL	keskikohtaan␣
dt003:016	6b	saakka	ADV	saakka
dt003:016	-	(,)	PUNC	,␣
dt003:016	11a	joka	REL.INDEF.SG.NOM	joka␣
dt003:016	-	(olla)	COP.ACT.PRES.3S	on␣
dt003:016	11b	raja	SG.ESS	rajana
dt003:016	-	(,)	PUNC	,␣
dt003:016	12a	ja	CNJ	ja␣
dt003:016	13 (14a) 14b	Jabbok-joki	PR.SG.ILL	Jabbok-jokeen␣
dt003:016	12b	saakka	ADV	saakka
dt003:016	-	(,)	PUNC	,␣
dt003:016	-	(joka)	REL.INDEF.SG.NOM	joka␣
dt003:016	-	(olla)	COP.ACT.PRES.3S	on␣
dt003:016	16 17	ammonilainen	DER.ADJ.PL.GEN	ammonilaisten␣
dt003:016	15	raja	SG.ESS	rajana
dt003:016	-	(;)	PUNC	;␣
dt003:017	dt003:017	dt003:017	VERSE	5Ms␣3:17␣
dt003:017	1a	niin	ADV.AD-A	niin␣
dt003:017	1a	myös	ADV	myös␣
dt003:017	(1b) 1c	Aro_maa	SG.GEN	Aromaan
dt003:017	(2a)	-	UNTRANSLATED	
dt003:017	-	(,)	PUNC	,␣
dt003:017	(2b) 2c	Jordan	PR.SG.NOM	Jordan␣
dt003:017	(3a)	-	UNTRANSLATED	
dt003:017	3b	raja	SG.ESS	rajana
dt003:017	-	(,)	PUNC	,␣
dt003:017	4b	Kinneret	PR.SG.ELA	Kinneretistä␣
dt003:017	4a	%case	LOC	
dt003:017	(5a)	-	UNTRANSLATED	
dt003:017	5b	aina	ADV	aina␣
dt003:017	(7a) 7b	Aro_maa	SG.GEN	Aromaan␣
dt003:017	6	meri	SG.ILL	mereen
dt003:017	-	(,)	PUNC	,␣
dt003:017	8 (9a) 9b	Suola_meri	SG.ILL	Suolamereen
dt003:017	-	(,)	PUNC	,␣
dt003:017	5b	saakka	ADV	saakka
dt003:017	-	(,)	PUNC	,␣
dt003:017	(12a) 12b	Pisga	PR.SG.GEN	Pisgan␣
dt003:017	11	rinne	PL.GEN	rinteiden␣
dt003:017	10	juuri	SG.ALL	juurelle
dt003:017	-	(,)	PUNC	,␣
dt003:017	13	itä	SG.ILL	itään␣
dt003:017	cli%13	päin	PREP	päin
dt003:017	-	(.)	PUNC	.␣
dt003:018	dt003:018	dt003:018	VERSE	5Ms␣3:18␣
dt003:018	1a	ja	CNJ	Ja␣
dt003:018	3b (4a) 4b	silloin	ADV	silloin␣
dt003:018	3a	%case	?	
dt003:018	1b	(minä)	PERS.SG.NOM	minä␣
dt003:018	1b	käskeä	ACT.PAST.1S	käskin␣
dt003:018	2	te	PERS.PL.PTV	teitä␣
dt003:018	5a 5b	ja	CNJ	ja␣
dt003:018	5a 5b	sanoa	ACT.PAST.1S	sanoin
dt003:018	-	(:)	PUNC	:␣
dt003:018	-	(')	PUNC.LEFT	'
dt003:018	6	Herra	SG.NOM	Herra
dt003:018	-	(,)	PUNC	,␣
dt003:018	pers%7	te	PERS.PL.GEN	teidän␣
dt003:018	7	Jumala	NOM&SGGEN.-2	Jumalanne
dt003:018	-	(,)	PUNC	,␣
dt003:018	8	(olla)	COP.ACT.PRES.3S	on␣
dt003:018	8	antaa	ACT.PCP2.PERF	antanut␣
