lm001:001	lm001:001	lm001:001	VERSE	Val␣1:1␣
lm001:015	7	vastaan	POST	vastaan␣
lm001:015	9b	murskata	INF1.TRA.-3	murskatakseen␣
lm001:015	9a	%case	TRA	
lm001:015	pers%10	minä	PERS.SG.GEN	minun␣
lm001:015	10	nuorukainen	NOM&SGGEN.-1	nuorukaiseni
lm001:015	-	(.)	PUNC	.␣
lm001:015	13	Herra	SG.NOM	Herra␣
lm001:015	12	polkea	ACT.PAST.3S	polki␣
lm001:015	11	viini_kuurna	SG.GEN	viinikuurnan␣
lm001:015	14b	neitsyt	SG.ALL	neitsyelle
lm001:015	14a	%case	LOC	
lm001:015	-	(,)	PUNC	,␣
lm001:015	15	tytär	SG.NOM	tytär␣
lm001:015	16	Juuda	PR.SG.ALL	Juudalle
lm001:015	-	(.)	PUNC	.␣
lm001:016	lm001:016	lm001:016	VERSE	Val␣1:16␣
lm001:016	2	nämä	DEM.PL.PTV	Näitä␣
lm001:016	1	%case	PTV	
lm001:016	3	minä	PERS.SG.NOM	minä␣
lm001:016	4	itkeä	ACT.PRES.1S	itken
lm001:016	-	(,)	PUNC	,␣
lm001:016	pers%5	minä	PERS.SG.GEN	minun␣
lm001:016	5	silmä	NOM&SGGEN.-1	silmäni
lm001:016	-	(,)	PUNC	,␣
lm001:016	6	silmä	NOM&SGGEN.-1	silmäni␣
lm001:016	7	vuotaa	ACT.PRES.3S	vuotaa␣
lm001:016	8	vesi	SG.PTV	vettä
lm001:016	-	(;)	PUNC	;␣
lm001:016	9	sillä	SUBORD	sillä␣
lm001:016	10	kaukana	ADV	kaukana␣
lm001:016	10	olla	COP.ACT.PRES.3S	on␣
lm001:016	11	minä	PERS.SG.ELA	minusta␣
lm001:016	12	lohduttaja	DER.SG.NOM	lohduttaja
lm001:016	-	(,)	PUNC	,␣
lm001:016	-	(joka)	REL.INDEF.SG.NOM	joka␣
lm001:016	13	virvoittaa	ACT.COND.3S	virvoittaisi␣
lm001:016	pers%14	minä	PERS.SG.GEN	minun␣
lm001:016	14	sielu	SG.PTV.-1	sieluani
lm001:016	-	(.)	PUNC	.␣
lm001:016	17	hävittää:hävitetty	DER.PSS.PCP2.PL.NOM	Hävitetyt␣
lm001:016	15	olla	COP.ACT.PRES.3P	ovat␣
lm001:016	pers%16	minä	PERS.SG.GEN	minun␣
lm001:016	16	lapsi	NOM&SGGEN.-1	lapseni
lm001:016	-	(,)	PUNC	,␣
lm001:016	18	sillä	SUBORD	sillä␣
lm001:016	20	viha_mies	SG.NOM	vihamies␣
lm001:016	19	(olla)	COP.ACT.PRES.3S	on␣
lm001:016	19	väkevä	ADJ.SG.NOM	väkevä
lm001:016	-	(.)	PUNC	.␣
lm001:017	lm001:017	lm001:017	VERSE	Val␣1:17␣
lm001:017	2	Siion	PR.SG.NOM	Siion␣
lm001:017	1	levittää	DER.ACT.PRES.3S	levittää␣
lm001:017	3b	käsi	PL.PTV.-3	käsiänsä
lm001:017	3a	%case	PTV	
lm001:017	-	(:)	PUNC	:␣
lm001:017	4	ei	NEGV.3S	ei␣
lm001:017	4	olla	COP.ACT.PRES.NEG	ole␣
lm001:017	6	hän	PERS.SG.ADE	hänellä␣
lm001:017	5	lohduttaja	DER.SG.PTV	lohduttajaa
lm001:017	-	(.)	PUNC	.␣
lm001:017	8	Herra	SG.NOM	Herra␣
lm001:017	7	(olla)	COP.ACT.PRES.3S	on␣
lm001:017	7	nostattaa	DER.ACT.PCP2.PERF	nostattanut␣
lm001:017	9b	Jaakob	PR.SG.PTV	Jaakobia␣
lm001:017	9a	vastaan	POST	vastaan␣
lm001:017	pers%11	se	DEM.SG.GEN	sen␣
lm001:017	11	vihollinen	PL.NOM	viholliset␣
lm001:017	10	joka	REL.INDEF.SG.NOM	joka␣
lm001:017	10	taho	SG.ABL	taholta
lm001:017	-	(;)	PUNC	;␣
lm001:017	13	Jerusalem	PR.SG.NOM	Jerusalem␣
lm001:017	12	(olla)	COP.ACT.PRES.3S	on␣
lm001:017	12	tulla	ACT.PCP2.PERF	tullut␣
lm001:017	14b	saasta	SG.TRA	saastaksi␣
lm001:017	14a	%case	TRA	
lm001:017	pers%15	he	PERS.PL.GEN	heidän␣
lm001:017	15	keskellä	PREP.-3	keskellänsä
lm001:017	-	(.)	PUNC	.␣
lm001:018	lm001:018	lm001:018	VERSE	Val␣1:18␣
lm001:018	1	vanhurskas	ADJ.SG.NOM	Vanhurskas␣
lm001:018	-	(olla)	COP.ACT.PRES.3S	on␣
lm001:018	2	hän	PERS.SG.NOM	hän
lm001:018	-	(,)	PUNC	,␣
lm001:018	3	Herra	SG.NOM	Herra
lm001:018	-	(;)	PUNC	;␣
lm001:018	4	sillä	SUBORD	sillä␣
lm001:018	pers%5	hän	PERS.SG.GEN	hänen␣
lm001:018	5	käsky	SG.PTV.-3	käskyänsä␣
lm001:018	6	vastaan	POST	vastaan␣
lm001:018	6	(minä)	PERS.SG.NOM	minä␣
lm001:018	6	(olla)	COP.ACT.PRES.1S	olen␣
lm001:018	6	niskoitella	ACT.PCP2.PERF	niskoitellut
lm001:018	-	(.)	PUNC	.␣
lm001:018	7	kuulla	ACT.IMP.2P	Kuulkaa
lm001:018	8	%inflection	ACT.IMP.2P	
lm001:018	-	(,)	PUNC	,␣
lm001:018	-	(te)	PERS.PL.NOM	te␣
lm001:018	(11a) 11b	kansa	PL.NOM	kansat␣
lm001:018	9	kaikki	INDEF.SG.NOM	kaikki
lm001:018	-	(,)	PUNC	,␣
lm001:018	12a	ja	CNJ	ja␣
lm001:018	12b	katsoa	ACT.IMP.2P	katsokaa␣
lm001:018	pers%13	minä	PERS.SG.GEN	minun␣
lm001:018	13	kipu	SG.PTV.-1	kipuani
lm001:018	-	(:)	PUNC	:␣
lm001:018	pers%14	minä	PERS.SG.GEN	minun␣
lm001:018	14	neitsyt	NOM&SGGEN.-1	neitsyeni␣
lm001:018	15a	ja	CNJ	ja␣
lm001:018	15b	nuorukainen	NOM&SGGEN.-1	nuorukaiseni␣
lm001:018	16	(olla)	COP.ACT.PRES.3P	ovat␣
lm001:018	17b	vankeus	SG.ILL	vankeuteen␣
lm001:018	17a	%case	LOC	
lm001:018	16	mennä	ACT.PCP2.PERF	menneet
lm001:018	-	(.)	PUNC	.␣
lm001:019	lm001:019	lm001:019	VERSE	Val␣1:19␣
lm001:019	1	(minä)	PERS.SG.NOM	Minä␣
lm001:019	1	kutsua	ACT.PAST.1S	kutsuin␣
lm001:019	2b	rakastaja	DER.PL.PTV.-1	rakastajiani
lm001:019	2a	%case	PTV	
lm001:019	-	(:)	PUNC	:␣
lm001:019	3	ne	DEM.PL.NOM	ne␣
lm001:019	4	pettää	ACT.PAST.3P	pettivät␣
lm001:019	pers%4	minä	PERS.SG.ACC	minut
lm001:019	-	(.)	PUNC	.␣
lm001:019	pers%5	minä	PERS.SG.GEN	Minun␣
lm001:019	5	pappi	NOM&SGGEN.-1	pappini␣
lm001:019	6a	ja	CNJ	ja␣
lm001:019	6b	vanhin	DER.NOM&SGGEN.-1	vanhimpani␣
lm001:019	8	(olla)	COP.ACT.PRES.3P	ovat␣
lm001:019	8	kuolla	ACT.PCP2.PERF	kuolleet␣
lm001:019	7b	kaupunki	SG.INE	kaupungissa
lm001:019	7a	%case	LOC	
lm001:019	-	(,)	PUNC	,␣
lm001:019	9	kun	SUBORD	kun␣
lm001:019	10	(he)	PERS.PL.NOM	he␣
lm001:019	10	etsiä	ACT.PAST.3P	etsivät␣
lm001:019	11	ruoka	SG.PTV	ruokaa␣
lm001:019	(12) (13a)	-	UNTRANSLATED	
lm001:019	13b	tyydyttää	DER.INF1.TRA.-3	tyydyttääkseen␣
lm001:019	15	nälkä	SG.PTV.-3	nälkäänsä
lm001:019	14	%case	PTV	
lm001:019	-	(.)	PUNC	.␣
lm001:020	lm001:020	lm001:020	VERSE	Val␣1:20␣
lm001:020	1	katsoa	ACT.IMP.2S	Katso
lm001:020	-	(,)	PUNC	,␣
lm001:020	2	Herra	SG.NOM	Herra
lm001:020	-	(,)	PUNC	,␣
lm001:020	3	kuinka	AD-A	kuinka␣
lm001:020	4	ahdistettu	ADJ.SG.NOM	ahdistettu␣
lm001:020	5	minä	PERS.SG.NOM	minä␣
lm001:020	4	(olla)	COP.ACT.PRES.1S	olen
lm001:020	-	(,)	PUNC	,␣
lm001:020	pers%6	minä	PERS.SG.GEN	minun␣
lm001:020	6	sisukset	NOM&SGGEN.-1	sisukseni␣
lm001:020	7	kuohua	ACT.PRES.3P	kuohuvat
lm001:020	-	(,)	PUNC	,␣
lm001:020	9	sydän	NOM&SGGEN.-1	sydämeni␣
lm001:020	8	vääntyä	ACT.PRES.3S	vääntyy␣
lm001:020	10b	rinta	SG.INE.-1	rinnassani
lm001:020	10a	%case	LOC	
lm001:020	-	(,)	PUNC	,␣
lm001:020	11	sillä	SUBORD	sillä␣
lm001:020	13	(minä)	PERS.SG.NOM	minä␣
lm001:020	12	%case	NOM	
lm001:020	13	(olla)	COP.ACT.PRES.1S	olen␣
lm001:020	13	olla	COP.ACT.PCP2.PERF	ollut␣
lm001:020	-	(ylen)	AD-A	ylen␣
lm001:020	13	uppi_niskainen	ADJ.SG.NOM	uppiniskainen
lm001:020	-	(.)	PUNC	.␣
lm001:020	14b	ulkona	ADV	Ulkona␣
lm001:020	14a	%case	?	
lm001:020	15	(olla)	COP.ACT.PRES.3S	on␣
lm001:020	16	miekka	SG.NOM	miekka␣
lm001:020	-	(minä)	PERS.SG.ABL	minulta␣
lm001:020	15	riistää	ACT.PCP2.PERF	riistänyt␣
lm001:020	15	lapsi	PL.NOM	lapset
lm001:020	-	(,)	PUNC	,␣
lm001:020	17b	sisällä	POST	sisällä␣
lm001:020	17a	%case	LOC	
lm001:020	18b	rutto	SG.NOM	rutto
lm001:020	18a	%case	NOM	
lm001:020	-	(.)	PUNC	.␣
lm001:021	lm001:021	lm001:021	VERSE	Val␣1:21␣
lm001:021	1	(he)	PERS.PL.NOM	He␣
lm001:021	1	(olla)	COP.ACT.PRES.3P	ovat␣
lm001:021	1	kuulla	ACT.PCP2.PERF	kuulleet
lm001:021	-	(,)	PUNC	,␣
lm001:021	2	kuinka	AD-A	kuinka␣
lm001:021	4	minä	PERS.SG.NOM	minä␣
lm001:021	3	huokailla	DER.ACT.PRES.1S	huokailen
lm001:021	-	(.)	PUNC	.␣
lm001:021	5	ei	NEGV.3S	Ei␣
lm001:021	5	olla	COP.ACT.PRES.NEG	ole␣
lm001:021	7	minä	PERS.SG.ADE	minulla␣
lm001:021	6	lohduttaja	DER.SG.PTV	lohduttajaa
lm001:021	-	(.)	PUNC	.␣
lm001:021	8	kaikki	INDEF.SG.NOM	Kaikki␣
lm001:021	pers%9	minä	PERS.SG.GEN	minun␣
lm001:021	9	viha_mies	NOM&SGGEN.-1	vihamieheni␣
lm001:021	10	(olla)	COP.ACT.PRES.3P	ovat␣
lm001:021	10	kuulla	ACT.PCP2.PERF	kuulleet␣
lm001:021	pers%11	minä	PERS.SG.GEN	minun␣
lm001:021	11	onnettomuus	DER.NOM&SGGEN.-1	onnettomuuteni
lm001:021	-	(;)	PUNC	;␣
lm001:021	12	(he)	PERS.PL.NOM	he␣
lm001:021	12	iloita	ACT.PRES.3P	iloitsevat
lm001:021	-	(,)	PUNC	,␣
lm001:021	13	kun	SUBORD	kun␣
lm001:021	14	sinä	PERS.SG.NOM	sinä␣
lm001:021	15	(olla)	COP.ACT.PRES.2S	olet␣
lm001:021	-	(tämä)	DEM.SG.GEN	tämän␣
lm001:021	15	tehdä	ACT.PCP2.PERF	tehnyt
lm001:021	-	(:)	PUNC	:␣
lm001:021	16	(sinä)	PERS.SG.NOM	sinä␣
lm001:021	16	(olla)	COP.ACT.PRES.2S	olet␣
lm001:021	16	(antaa)	ACT.PCP2.PERF	antanut␣
lm001:021	16	tulla	INF1.LAT	tulla␣
lm001:021	-	(se)	DEM.SG.GEN	sen␣
lm001:021	17	päivä	SG.GEN	päivän
lm001:021	-	(,)	PUNC	,␣
lm001:021	-	(joka)	REL.SG.GEN	jonka␣
lm001:021	18	(olla)	COP.ACT.PAST.2S	olit␣
lm001:021	18	ilmoittaa	ACT.PCP2.PERF	ilmoittanut
lm001:021	-	(.)	PUNC	.␣
lm001:021	19a	mutta	CNJ	Mutta␣
lm001:021	19b	käydä	ACT.IMP.3S	käyköön␣
lm001:021	19b	(he)	PERS.PL.GEN	heidän␣
lm001:021	20	samoin~kuin	SUBORD	samoin~kuin␣
lm001:021	pers%20	minä	PERS.SG.GEN	minun
lm001:021	-	(.)	PUNC	.␣
lm001:022	lm001:022	lm001:022	VERSE	Val␣1:22␣
lm001:022	1	tulla	ACT.IMP.3S	Tulkoon␣
lm001:022	2	kaikki	INDEF.SG.NOM	kaikki␣
lm001:022	pers%3	he	PERS.PL.GEN	heidän␣
lm001:022	3	pahuus	DER.NOM&SGGEN.-3	pahuutensa␣
lm001:022	pers%4b	sinä	PERS.SG.GEN	sinun␣
lm001:022	4b	kasvot	PL.GEN.-2	kasvojesi␣
lm001:022	4a	eteen	PREP	eteen
lm001:022	-	(,)	PUNC	,␣
lm001:022	5a	ja	CNJ	ja␣
lm001:022	5b	(panna)	ACT.IMP.2S	pane␣
lm001:022	6	he	PERS.PL.ALL	heille␣
lm001:022	5b	kantaa:kannettava	PSS.PCP1.SG.TRA	kannettavaksi␣
lm001:022	7b	se	DEM.SG.NOM	se
lm001:022	-	(,)	PUNC	,␣
lm001:022	7b	mikä	INT.REL.SG.GEN	minkä␣
lm001:022	7a	%case	GEN	
lm001:022	8	(olla)	COP.ACT.PRES.2S	olet␣
lm001:022	9	minä	PERS.SG.ALL	minulle␣
lm001:022	8	panna	ACT.PCP2.PERF	pannut␣
lm001:022	11	kaikki	INDEF.PL.GEN	kaikkien␣
lm001:022	pers%12	minä	PERS.SG.GEN	minun␣
lm001:022	12	rikos	PL.GEN.-1	rikoksieni␣
lm001:022	10	tähden	POST	tähden
lm001:022	-	(.)	PUNC	.␣
lm001:022	13	sillä	SUBORD	Sillä␣
lm001:022	14	moni	INDEF.PL.NOM	monet␣
lm001:022	-	(olla)	COP.ACT.PRES.3P	ovat␣
lm001:022	pers%15	minä	PERS.SG.GEN	minun␣
lm001:022	15	huokaus	DER.NOM&SGGEN.-1	huokaukseni
lm001:022	-	(,)	PUNC	,␣
lm001:022	16a	ja	CNJ	ja␣
lm001:022	pers%16b	minä	PERS.SG.GEN	minun␣
lm001:022	16b	sydän	NOM&SGGEN.-1	sydämeni␣
lm001:022	-	(olla)	COP.ACT.PRES.3S	on␣
lm001:022	17	sairas	ADJ.SG.NOM	sairas
lm001:022	-	(.)	PUNC	.␣
lm002:001	lm002:001	lm002:001	VERSE	Val␣2:1␣
lm002:001	1	kuinka	AD-A	Kuinka␣
lm002:001	2	(olla)	COP.ACT.PRES.3S.-CLITIC	onkaan␣
lm002:001	4	Herra	SG.NOM	Herra␣
lm002:001	3b	viha	SG.INE.-3	vihassaan␣
lm002:001	3a	%case	LOC	
lm002:001	2	pilvi	PL.ADE	pilvillä␣
lm002:001	2	peittää	ACT.PCP2.PERF	peittänyt␣
lm002:001	6	tytär	SG.NOM	tytär␣
lm002:001	5	%case	NOM	
lm002:001	7	Siion	PR.SG.GEN	Siionin
lm002:001	-	(!)	PUNC	!␣
lm002:001	8	(hän)	PERS.SG.NOM	Hän␣
lm002:001	8	heittää	ACT.PAST.3S	heitti␣
lm002:001	9b	taivas	SG.ELA	taivaasta␣
lm002:001	9a	%case	LOC	
lm002:001	10	maa	SG.ILL	maahan␣
lm002:001	12	Israel	PR.SG.GEN	Israelin␣
lm002:001	11	kunnia	SG.GEN	kunnian␣
lm002:001	13b	ei	NEGV.3S.-CLITIC	eikä␣
lm002:001	13a	%clitic	kA	
lm002:001	14	muistaa	ACT.PAST.SG	muistanut␣
lm002:001	16	jalka	PL.GEN.-3	jalkainsa␣
lm002:001	15	astin_lauta	SG.PTV	astinlautaa␣
lm002:001	18	viha	NOM&SGGEN.-3	vihansa␣
lm002:001	17b	päivä	SG.ESS	päivänä
lm002:001	17a	%case	ESS	
lm002:001	-	(.)	PUNC	.␣
lm002:002	lm002:002	lm002:002	VERSE	Val␣2:2␣
lm002:002	2	Herra	SG.NOM	Herra␣
lm002:002	1	(olla)	COP.ACT.PRES.3S	on␣
lm002:002	1	hävittää	DER.ACT.PCP2.PERF	hävittänyt␣
lm002:002	5	sääliä	INF3.ABE	säälimättä␣
lm002:002	4b	%case	ABE	
lm002:002	7	kaikki	INDEF.SG.NOM	kaikki␣
lm002:002	6	%case	NOM	
lm002:002	9	Jaakob	PR.SG.GEN	Jaakobin␣
lm002:002	8	maja	PL.NOM	majat
lm002:002	-	(,)	PUNC	,␣
lm002:002	10	(olla)	COP.ACT.PRES.3S	on␣
lm002:002	10	hajottaa	ACT.PCP2.PERF	hajottanut␣
lm002:002	11b	vihastus	PL.INE.-3	vihastuksissaan␣
lm002:002	11a	%case	LOC	
lm002:002	13	tytär	SG.NOM	tytär␣
lm002:002	14	Juuda	PR.SG.GEN	Juudan␣
lm002:002	12	linnoitus	DER.PL.NOM	linnoitukset
lm002:002	-	(,)	PUNC	,␣
lm002:002	15	panna	ACT.PCP2.PERF	pannut␣
lm002:002	-	(ne)	DEM.PL.NOM	ne␣
lm002:002	16b	maa	SG.GEN	maan␣
lm002:002	16a	tasalle	POST	tasalle
lm002:002	-	(.)	PUNC	.␣
lm002:002	17	(hän)	PERS.SG.NOM	Hän␣
lm002:002	17	(olla)	COP.ACT.PRES.3S	on␣
lm002:002	17	häväistä	ACT.PCP2.PERF	häväissyt␣
lm002:002	18	valta_kunta	SG.GEN	valtakunnan␣
lm002:002	19a	ja	CNJ	ja␣
lm002:002	pers%19b	se	DEM.SG.GEN	sen␣
lm002:002	19b	ruhtinas	PL.NOM	ruhtinaat
lm002:002	-	(.)	PUNC	.␣
lm002:003	lm002:003	lm002:003	VERSE	Val␣2:3␣
lm002:003	1	(hän)	PERS.SG.NOM	Hän␣
lm002:003	1	(olla)	COP.ACT.PRES.3S	on␣
lm002:003	3	viha	SG.GEN	vihan␣
lm002:003	2b	hehku	SG.INE	hehkussa␣
lm002:003	2a	%case	LOC	
lm002:003	1	hakata	ACT.PCP2.PERF	hakannut␣
lm002:003	1	poikki	PREP	poikki␣
lm002:003	6	Israel	PR.SG.GEN	Israelin␣
lm002:003	5	sarvi	SG.GEN	sarven␣
lm002:003	4	kokonaan	ADV.-3	kokonansa
lm002:003	-	(.)	PUNC	.␣
lm002:003	7	(hän)	PERS.SG.NOM	Hän␣
lm002:003	7	vetää	ACT.PAST.3S	veti␣
lm002:003	9	oikea	ADJ.SG.GEN	oikean␣
lm002:003	9	käsi	NOM&SGGEN.-3	kätensä␣
lm002:003	8	takaisin	ADV	takaisin␣
lm002:003	11	viha_mies	SG.GEN	vihamiehen␣
lm002:003	10b	edestä	PREP	edestä␣
lm002:003	10a	%case	LOC	
lm002:003	12a	ja	CNJ	ja␣
lm002:003	12b	polttaa	ACT.PAST.3S	poltti␣
lm002:003	13b	Jaakob	PR.SG.PTV	Jaakobia␣
lm002:003	13a	%case	PTV	
lm002:003	14a	kuin	SUBORD	kuin␣
lm002:003	15	liekitsevä	ADJ.SG.NOM	liekitsevä␣
lm002:003	14b	tuli	SG.NOM	tuli
lm002:003	-	(,)	PUNC	,␣
lm002:003	-	(joka)	REL.INDEF.SG.NOM	joka␣
lm002:003	16	kuluttaa	DER.ACT.PRES.3S	kuluttaa␣
lm002:003	-	(kaikki)	INDEF.SG.GEN	kaiken␣
lm002:003	17	yltympäri	ADV	yltympäri
lm002:003	-	(.)	PUNC	.␣
lm002:004	lm002:004	lm002:004	VERSE	Val␣2:4␣
lm002:004	1	(hän)	PERS.SG.NOM	Hän␣
lm002:004	1	jännittää	ACT.PAST.3S	jännitti␣
lm002:004	2	jousi	NOM&SGGEN.-3	jousensa␣
lm002:004	3a	kuin	SUBORD	kuin␣
lm002:004	3b	viha_mies	SG.NOM	vihamies
lm002:004	-	(,)	PUNC	,␣
lm002:004	4	seisoa	ACT.PAST.3S	seisoi␣
lm002:004	5	oikea	ADJ.SG.NOM	oikea␣
lm002:004	5	käsi	SG.NOM	käsi␣
lm002:004	4	koholla	ADV	koholla␣
lm002:004	6a	kuin	SUBORD	kuin␣
lm002:004	6b	vihollinen	SG.NOM	vihollinen␣
lm002:004	7a	ja	CNJ	ja␣
lm002:004	7b	tappaa	ACT.PAST.3S	tappoi␣
lm002:004	8	kaikki	INDEF.SG.GEN	kaiken
lm002:004	-	(,)	PUNC	,␣
lm002:004	9	mikä	INT.REL.SG.ILL	mihin␣
lm002:004	10	silmä	SG.NOM	silmä␣
lm002:004	9	(olla)	COP.ACT.PAST.3S	oli␣
lm002:004	9	ihastua:ihastunut	ACT.PCP2.SG.NOM	ihastunut
lm002:004	-	(.)	PUNC	.␣
lm002:004	12	tytär	SG.NOM	Tytär␣
lm002:004	13	Siion	PR.SG.GEN	Siionin␣
lm002:004	11b	maja	SG.ILL	majaan␣
lm002:004	11a	%case	LOC	
lm002:004	14	(hän)	PERS.SG.NOM	hän␣
lm002:004	14	vuodattaa	DER.ACT.PAST.3S	vuodatti␣
lm002:004	16	kiivaus	DER.NOM&SGGEN.-3	kiivautensa␣
lm002:004	15a	kuin	SUBORD	kuin␣
lm002:004	15b	tuli	SG.GEN	tulen
lm002:004	-	(.)	PUNC	.␣
lm002:005	lm002:005	lm002:005	VERSE	Val␣2:5␣
lm002:005	2	Herra	SG.NOM	Herra␣
lm002:005	1	(olla)	COP.ACT.PRES.3S	on␣
lm002:005	1	olla	COP.ACT.PCP2.PERF	ollut␣
lm002:005	3a	niin_kuin	SUBORD	niinkuin␣
lm002:005	3b	viha_mies	SG.NOM	vihamies
lm002:005	-	(,)	PUNC	,␣
lm002:005	4	(olla)	COP.ACT.PRES.3S	on␣
lm002:005	4	hävittää	DER.ACT.PCP2.PERF	hävittänyt␣
lm002:005	5	Israel	PR.SG.GEN	Israelin
lm002:005	-	(:)	PUNC	:␣
lm002:005	6	(hän)	PERS.SG.NOM	hän␣
lm002:005	6	hävittää	DER.ACT.PAST.3S	hävitti␣
lm002:005	7	kaikki	INDEF.SG.NOM	kaikki␣
lm002:005	pers%8	se	DEM.SG.GEN	sen␣
lm002:005	8	palatsi	PL.NOM	palatsit
lm002:005	-	(,)	PUNC	,␣
lm002:005	9	turmella	ACT.PAST.3S	turmeli␣
lm002:005	pers%10	se	DEM.SG.GEN	sen␣
lm002:005	10	linnoitus	DER.PL.NOM	linnoitukset␣
lm002:005	11a	ja	CNJ	ja␣
lm002:005	11b	antaa	ACT.PAST.3S	antoi␣
lm002:005	12b	tytär	SG.NOM	tytär␣
lm002:005	12a	%case	NOM	
lm002:005	13	Juuda	PR.SG.ALL	Juudalle␣
lm002:005	11b	paljon	ADV.AD-A	paljon␣
lm002:005	14	valitus	DER.SG.PTV	valitusta␣
lm002:005	15a	ja	CNJ	ja␣
lm002:005	15b	vaikerrus	DER.SG.PTV	vaikerrusta
lm002:005	-	(.)	PUNC	.␣
lm002:006	lm002:006	lm002:006	VERSE	Val␣2:6␣
lm002:006	(1a)	-	UNTRANSLATED	
lm002:006	1b	(hän)	PERS.SG.NOM	Hän␣
lm002:006	1b	särkeä	ACT.PAST.3S	särki␣
lm002:006	3	aitaus	DER.NOM&SGGEN.-3	aitauksensa␣
lm002:006	2a	niin_kuin	SUBORD	niinkuin␣
lm002:006	2b	puu_tarha	SG.GEN	puutarhan␣
lm002:006	2b	(aita)	SG.GEN	aidan
lm002:006	-	(,)	PUNC	,␣
lm002:006	4	hävittää	DER.ACT.PAST.3S	hävitti␣
lm002:006	5	juhlan_vietto_paikka	NOM&SGGEN.-3	juhlanviettopaikkansa
lm002:006	-	(.)	PUNC	.␣
lm002:006	7	Herra	SG.NOM	Herra␣
lm002:006	6	(olla)	COP.ACT.PRES.3S	on␣
lm002:006	6	(saattaa)	ACT.PCP2.PERF	saattanut␣
lm002:006	6	unhotus	DER.PL.ILL	unhotuksiin␣
lm002:006	8b	Siion	PR.SG.INE	Siionissa␣
lm002:006	8a	%case	LOC	
lm002:006	9	juhla-aika	PL.NOM	juhla-ajat␣
lm002:006	10a	ja	CNJ	ja␣
lm002:006	10b	sapatti	PL.NOM	sapatit␣
lm002:006	11a	ja	CNJ	ja␣
lm002:006	11b	(olla)	COP.ACT.PRES.3S	on␣
lm002:006	13	kiivas	ADJ.SG.INE	kiivaassa␣
lm002:006	12b	suuttumus	SG.INE.-3	suuttumuksessaan␣
lm002:006	12a	%case	LOC	
lm002:006	11b	pitää	ACT.PCP2.PERF	pitänyt␣
lm002:006	11b	halpa	ADJ.SG.ESS	halpana␣
lm002:006	14	kuningas	PL.NOM	kuninkaat␣
lm002:006	15a	ja	CNJ	ja␣
lm002:006	15b	pappi	PL.NOM	papit
lm002:006	-	(.)	PUNC	.␣
lm002:007	lm002:007	lm002:007	VERSE	Val␣2:7␣
lm002:007	2	Herra	SG.NOM	Herra␣
lm002:007	1	(olla)	COP.ACT.PRES.3S	on␣
lm002:007	1	hyljätä	ACT.PCP2.PERF	hyljännyt␣
lm002:007	3	alttari	NOM&SGGEN.-3	alttarinsa
lm002:007	-	(,)	PUNC	,␣
lm002:007	4	syöstä	ACT.PCP2.PERF	syössyt␣
lm002:007	4	häväistys	SG.ILL	häväistykseen␣
lm002:007	5	pyhäkkö	NOM&SGGEN.-3	pyhäkkönsä
lm002:007	-	(,)	PUNC	,␣
lm002:007	6	luovuttaa	DER.ACT.PCP2.PERF	luovuttanut␣
lm002:007	8	viha_mies	SG.GEN	vihamiehen␣
lm002:007	7b	käsi	SG.ILL	käteen␣
lm002:007	7a	%case	LOC	
lm002:007	10	palatsi	PL.GEN.-3	palatsiensa␣
lm002:007	9	muuri	PL.NOM	muurit
lm002:007	-	(.)	PUNC	.␣
lm002:007	12	(he)	PERS.PL.NOM	He␣
lm002:007	12	nostaa	ACT.PAST.3P	nostivat␣
lm002:007	11	huuto	SG.GEN	huudon␣
lm002:007	14	Herra	SG.GEN	Herran␣
lm002:007	13b	huone	SG.INE	huoneessa
lm002:007	13a	%case	LOC	
lm002:007	-	(,)	PUNC	,␣
lm002:007	-	(huuto)	SG.GEN	huudon␣
lm002:007	15a	kuin	SUBORD	kuin␣
lm002:007	15b 16	juhla_päivä	SG.ESS	juhlapäivänä
lm002:007	-	(.)	PUNC	.␣
lm002:008	lm002:008	lm002:008	VERSE	Val␣2:8␣
lm002:008	2	Herra	SG.NOM	Herra␣
lm002:008	1	(olla)	COP.ACT.PAST.3S	oli␣
lm002:008	1	päättää	ACT.PCP2.PERF	päättänyt␣
lm002:008	3b	turmella	INF1.LAT	turmella␣
lm002:008	3a	%case	LAT	
lm002:008	5	tytär	SG.NOM	tytär␣
lm002:008	6	Siion	PR.SG.GEN	Siionin␣
lm002:008	4	muuri	PL.NOM	muurit
lm002:008	-	(:)	PUNC	:␣
lm002:008	7	(hän)	PERS.SG.NOM	hän␣
lm002:008	7	jännittää	ACT.PAST.3S	jännitti␣
lm002:008	8	mitta_nuora	SG.GEN	mittanuoran
lm002:008	-	(,)	PUNC	,␣
lm002:008	9	ei	NEGV.3S	ei␣
lm002:008	10	pidättää	DER.ACT.PAST.SG	pidättänyt␣
lm002:008	11	käsi	SG.PTV.-3	kättänsä␣
lm002:008	12b	hävittää	DER.INF3.ELA	hävittämästä
lm002:008	12a	%case	LOC	
lm002:008	(13a)	-	UNTRANSLATED	
lm002:008	-	(,)	PUNC	,␣
lm002:008	13b	saattaa	ACT.PAST.3S	saattoi␣
lm002:008	13b	murhe	SG.ILL	murheeseen␣
lm002:008	14	varustus	DER.PL.NOM	varustukset␣
lm002:008	15a	ja	CNJ	ja␣
