ha001:001	ha001:001	ha001:001	VERSE	Hab␣1:1␣
ha002:004	7a	mutta	CNJ	mutta␣
ha002:004	7b	vanhurskas	ADJ.SG.NOM	vanhurskas␣
ha002:004	9	(olla)	COP.ACT.PRES.3S	on␣
ha002:004	9	elää	ACT.PCP1.FUTR	elävä␣
ha002:004	8b	usko	SG.ELA.-3	uskostansa
ha002:004	8a	%case	LOC	
ha002:004	-	(.)	PUNC	.␣
ha002:005	ha002:005	ha002:005	VERSE	Hab␣2:5␣
ha002:005	1a	ja	CNJ	Ja␣
ha002:005	1b 2	vielä	ADV	vielä
ha002:005	-	(:)	PUNC	:␣
ha002:005	(3a) 3b	viini	SG.NOM	viini␣
ha002:005	4	(olla)	COP.ACT.PRES.3S	on␣
ha002:005	4	petollinen	ADJ.SG.PTV	petollista
ha002:005	-	(,)	PUNC	,␣
ha002:005	5	urho	SG.NOM	urho␣
ha002:005	-	(olla)	COP.ACT.PRES.3S	on␣
ha002:005	6	röyhkeä	ADJ.SG.NOM	röyhkeä
ha002:005	-	(;)	PUNC	;␣
ha002:005	7a	mutta	CNJ	mutta␣
ha002:005	8	(hän)	PERS.SG.NOM	hän␣
ha002:005	7b	ei	NEGV.3S	ei␣
ha002:005	8	olla	COP.ACT.PRES.NEG	ole␣
ha002:005	8	pysyväinen	DER.ADJ.SG.NOM	pysyväinen
ha002:005	-	(,)	PUNC	,␣
ha002:005	-	(hän)	PERS.SG.NOM	hän
ha002:005	-	(,)	PUNC	,␣
ha002:005	9	joka	REL.INDEF.SG.NOM	joka␣
ha002:005	10	levittää	DER.ACT.PRES.3S	levittää␣
ha002:005	12	kita	NOM&SGGEN.-3	kitansa␣
ha002:005	11a	kuin	SUBORD	kuin␣
ha002:005	11b	tuonela	SG.NOM	tuonela␣
ha002:005	13a	ja	CNJ	ja␣
ha002:005	13b	olla	COP.ACT.PRES.3S	on␣
ha002:005	16	täyttymätön	DER.ADJ.SG.NOM	täyttymätön␣
ha002:005	15b	%case	NOM	
ha002:005	14a	kuin	SUBORD	kuin␣
ha002:005	14b	kuolema	DER.SG.NOM	kuolema
ha002:005	(15a) (17a)	-	UNTRANSLATED	
ha002:005	-	(,)	PUNC	,␣
ha002:005	17b	koota	ACT.PRES.3S	kokoaa␣
ha002:005	18	itse	REFL.SG.ALL.-3	itselleen␣
ha002:005	19	kaikki	INDEF.SG.NOM	kaikki␣
ha002:005	(20a) 20b	kansa_kunta	PL.NOM	kansakunnat␣
ha002:005	21a	ja	CNJ	ja␣
ha002:005	21b	kerätä	ACT.PRES.3S	kerää␣
ha002:005	22	itse	REFL.SG.ALL.-3	itselleen␣
ha002:005	23	kaikki	INDEF.SG.NOM	kaikki␣
ha002:005	(24a) 24b	kansa	PL.NOM	kansat
ha002:005	-	(.)	PUNC	.␣
ha002:006	ha002:006	ha002:006	VERSE	Hab␣2:6␣
ha002:006	1a 1b	mutta	CNJ	Mutta␣
ha002:006	2	ne	DEM.PL.NOM	ne␣
ha002:006	3	kaikki	INDEF.SG.NOM	kaikki␣
ha002:006	6	virittää	DER.ACT.PRES.3P	virittävät␣
ha002:006	4	hän	PERS.SG.ELA	hänestä␣
ha002:006	5	pilkka_laulu	SG.GEN	pilkkalaulun
ha002:006	(7a)	-	UNTRANSLATED	
ha002:006	-	(,)	PUNC	,␣
ha002:006	7b	iva_runo	SG.GEN	ivarunon
ha002:006	-	(,)	PUNC	,␣
ha002:006	8	arvoitus_laulu	SG.GEN	arvoituslaulun
ha002:006	(10a) (9)	-	UNTRANSLATED	
ha002:006	-	(;)	PUNC	;␣
ha002:006	10b	(he)	PERS.PL.NOM	he␣
ha002:006	10b	sanoa	ACT.PRES.3P	sanovat
ha002:006	-	(:)	PUNC	:␣
ha002:006	-	(")	PUNC.LEFT	"
ha002:006	11	voi	INTJ	Voi␣
ha002:006	-	(se)	DEM.SG.PTV	sitä
ha002:006	-	(,)	PUNC	,␣
ha002:006	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:006	(12a) 12b	hankkia	ACT.PRES.3S	hankkii␣
ha002:006	(12a) 12b	paljon	ADV.AD-A	paljon␣
ha002:006	-	(omaisuus)	DER.SG.PTV	omaisuutta
ha002:006	-	(,)	PUNC	,␣
ha002:006	-	(mikä)	INT.REL.INDEF.SG.NOM	mikä␣
ha002:006	13	ei	NEGV.3S	ei␣
ha002:006	-	(olla)	COP.ACT.PRES.NEG	ole␣
ha002:006	14	hän	PERS.SG.GEN	hänen␣
ha002:006	-	(-)	PUNC	-␣
ha002:006	-	(ja)	CNJ	ja␣
ha002:006	15 16	kuinkahan	ADV	kuinkahan␣
ha002:006	15 16	pitkä	ADJ.SG.TRA	pitkäksi␣
ha002:006	15 16	aika	SG.PTV	aikaa
ha002:006	-	(?)	PUNC	?␣
ha002:006	-	(-)	PUNC	-␣
ha002:006	17a	ja	CNJ	ja␣
ha002:006	17b	kasata	ACT.PRES.3S	kasaa␣
ha002:006	18	päälle	PREP.-3	päällensä␣
ha002:006	19	pantti	PL.PTV	pantteja
ha002:006	-	(!)	PUNC	!␣
ha002:007	ha002:007	ha002:007	VERSE	Hab␣2:7␣
ha002:007	1a 1b	ei	NEGV.3P.-CLITIC	Eivätkö␣
ha002:007	3	nousta	ACT.PRES.NEG	nouse␣
ha002:007	2	äkisti	ADV	äkisti␣
ha002:007	pers%4	sinä	PERS.SG.GEN	sinun␣
ha002:007	4	vaivaaja	DER.NOM&SGGEN.-2	vaivaajasi
ha002:007	-	(,)	PUNC	,␣
ha002:007	5a	ei	NEGV.3P.-CLITIC	eivätkö␣
ha002:007	5b	herätä	ACT.PRES.NEG	heräjä␣
ha002:007	pers%6	sinä	PERS.SG.GEN	sinun␣
ha002:007	6	ravistaja	DER.NOM&SGGEN.-2	ravistajasi
ha002:007	-	(?)	PUNC	?␣
ha002:007	7a	ja	CNJ	Ja␣
ha002:007	7b	(sinä)	PERS.SG.NOM	sinä␣
ha002:007	7b	joutua	ACT.PRES.2S	joudut␣
ha002:007	9	ne	DEM.PL.GEN	niiden␣
ha002:007	8b	ryöstää:ryöstettävä	PSS.PCP1.SG.TRA	ryöstettäväksi
ha002:007	8a	%case	TRA	
ha002:007	-	(.)	PUNC	.␣
ha002:008	ha002:008	ha002:008	VERSE	Hab␣2:8␣
ha002:008	1	sillä	SUBORD	Sillä␣
ha002:008	-	(niin_kuin)	SUBORD	niinkuin␣
ha002:008	2	sinä	PERS.SG.NOM	sinä␣
ha002:008	3	(olla)	COP.ACT.PRES.2S	olet␣
ha002:008	3	riistää	ACT.PCP2.PERF	riistänyt␣
ha002:008	5	moni	INDEF.PL.PTV	monia␣
ha002:008	4	kansa_kunta	PL.PTV	kansakuntia
ha002:008	-	(,)	PUNC	,␣
ha002:008	-	(niin)	ADV.AD-A	niin␣
ha002:008	6	riistää	ACT.PRES.3P	riistävät␣
ha002:008	pers%6	sinä	PERS.SG.PTV	sinua␣
ha002:008	7	kaikki	INDEF.SG.NOM	kaikki␣
ha002:008	8	jäljelle_jäänyt	ADJ.PL.NOM	jäljellejääneet␣
ha002:008	9	kansa	PL.NOM	kansat␣
ha002:008	10b 11	ihmis_veri	SG.GEN	ihmisveren␣
ha002:008	10a	tähden	POST	tähden␣
ha002:008	12a	ja	CNJ	ja␣
ha002:008	12b	väki_valta	SG.GEN	väkivallan␣
ha002:008	-	(tähden)	POST	tähden
ha002:008	-	(,)	PUNC	,␣
ha002:008	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:008	-	(olla)	COP.ACT.PRES.3S	on␣
ha002:008	-	(tehdä)	PSS.PCP2.PERF	tehty␣
ha002:008	13	maa	SG.ALL	maalle
ha002:008	-	(,)	PUNC	,␣
ha002:008	14	kaupunki	SG.ALL	kaupungille␣
ha002:008	15a	ja	CNJ	ja␣
ha002:008	15b	kaikki	INDEF.PL.ALL	kaikille␣
ha002:008	17	se	DEM.SG.GEN	sen␣
ha002:008	16	asukas	PL.ALL	asukkaille
ha002:008	-	(.)	PUNC	.␣
ha002:009	ha002:009	ha002:009	VERSE	Hab␣2:9␣
ha002:009	1	voi	INTJ	Voi␣
ha002:009	-	(se)	DEM.SG.PTV	sitä
ha002:009	-	(,)	PUNC	,␣
ha002:009	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:009	2	kiskoa	ACT.PRES.3S	kiskoo␣
ha002:009	4	väärä	ADJ.SG.PTV	väärää␣
ha002:009	3	voitto	SG.PTV	voittoa␣
ha002:009	5b	huone	NOM&SGGEN.-3	huoneensa␣
ha002:009	5a	hyväksi	DER.ADV.POS	hyväksi␣
ha002:009	6b	laittaa	INF1.TRA.-3	laittaakseen␣
ha002:009	6a	%case	TRA	
ha002:009	8	pesä	NOM&SGGEN.-3	pesänsä␣
ha002:009	7b	korkealla	DER.ADV	korkealle
ha002:009	7a	%case	LOC	
ha002:009	-	(,)	PUNC	,␣
ha002:009	9b	pelastua	DER.INF1.TRA.-3	pelastuakseen␣
ha002:009	9a	%case	TRA	
ha002:009	11	kova	ADJ.SG.GEN	kovan␣
ha002:009	11	onni	SG.GEN	onnen␣
ha002:009	10b	koura	PL.ELA	kourista
ha002:009	10a	%case	LOC	
ha002:009	-	(!)	PUNC	!␣
ha002:010	ha002:010	ha002:010	VERSE	Hab␣2:10␣
ha002:010	1	(sinä)	PERS.SG.NOM	Sinä␣
ha002:010	1	(olla)	COP.ACT.PRES.2S	olet␣
ha002:010	1	neuvo	PL.ADE.-2	neuvoillasi␣
ha002:010	1	tuottaa	ACT.PCP2.PERF	tuottanut␣
ha002:010	2	häpeä	SG.PTV	häpeätä␣
ha002:010	3b	huone	SG.ALL.-2	huoneellesi
ha002:010	3a	%case	LOC	
ha002:010	-	(,)	PUNC	,␣
ha002:010	4	tuhota	INF3.ADE	tuhoamalla␣
ha002:010	6	paljon	ADV.AD-A	paljon␣
ha002:010	5	kansa	PL.PTV	kansoja
ha002:010	-	(,)	PUNC	,␣
ha002:010	7a	ja	CNJ	ja␣
ha002:010	7b	(olla)	COP.ACT.PRES.2S	olet␣
ha002:010	pers%8	oma	ADJ.SG.GEN	oman␣
ha002:010	8	henki	NOM&SGGEN.-2	henkesi␣
ha002:010	7b	rikkoa	ACT.PCP2.PERF	rikkonut
ha002:010	-	(.)	PUNC	.␣
ha002:011	ha002:011	ha002:011	VERSE	Hab␣2:11␣
ha002:011	1	sillä	SUBORD	Sillä␣
ha002:011	2	kivi	SG.NOM	kivi␣
ha002:011	3b	seinä	SG.ELA	seinästä␣
ha002:011	3a	%case	LOC	
ha002:011	4	(olla)	COP.ACT.PRES.3S	on␣
ha002:011	4	huutaa	ACT.PCP1.FUTR	huutava␣
ha002:011	5a	ja	CNJ	ja␣
ha002:011	5b	orsi	SG.NOM	orsi␣
ha002:011	6b	katto	SG.ELA	katosta␣
ha002:011	6a	%case	LOC	
ha002:011	7	(olla)	COP.ACT.PRES.3S	on␣
ha002:011	7	vastata	ACT.PCP1.FUTR	vastaava
ha002:011	-	(.)	PUNC	.␣
ha002:012	ha002:012	ha002:012	VERSE	Hab␣2:12␣
ha002:012	1	voi	INTJ	Voi␣
ha002:012	-	(se)	DEM.SG.PTV	sitä
ha002:012	-	(,)	PUNC	,␣
ha002:012	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:012	2	rakentaa	ACT.PRES.3S	rakentaa␣
ha002:012	3	kaupunki	SG.GEN	kaupungin␣
ha002:012	4b	veri_velka	PL.GEN	verivelkojen␣
ha002:012	4a	varaan	POST	varaan␣
ha002:012	5a	ja	CNJ	ja␣
ha002:012	5b	perustaa	ACT.PRES.3S	perustaa␣
ha002:012	6	linna	SG.GEN	linnan␣
ha002:012	7b	vääryys	SG.GEN	vääryyden␣
ha002:012	7a	varaan	POST	varaan
ha002:012	-	(!)	PUNC	!␣
ha002:013	ha002:013	ha002:013	VERSE	Hab␣2:13␣
ha002:013	2	katso	INTJ	Katso
ha002:013	-	(,)	PUNC	,␣
ha002:013	1a 1b	ei	NEGV.3S.-CLITIC	eikö␣
ha002:013	-	(tulla)	ACT.PRES.NEG	tule␣
ha002:013	-	(se)	DEM.SG.NOM	se␣
ha002:013	4	Herra	SG.ABL	Herralta␣
ha002:013	3a 3b	%case	LOC	
ha002:013	5	Sebaot	PR.SG.ABL	Sebaotilta
ha002:013	-	(,)	PUNC	,␣
ha002:013	6a	että	SUBORD	että␣
ha002:013	7	kansa	PL.NOM	kansat␣
ha002:013	6b	nähdä	ACT.PRES.3P	näkevät␣
ha002:013	6b	vaiva	SG.PTV	vaivaa␣
ha002:013	9	tuli	SG.GEN	tulen␣
ha002:013	8b	hyväksi	DER.ADV.POS	hyväksi␣
ha002:013	8a	%case	TRA	
ha002:013	10a	ja	CNJ	ja␣
ha002:013	10b	kansa_kunta	PL.NOM	kansakunnat␣
ha002:013	13	väsyttää	DER.ACT.PRES.3P	väsyttävät␣
ha002:013	13	(itse)	REFL.SG.PTV.-3	itseänsä␣
ha002:013	12	tyhjä	ADJ.SG.GEN	tyhjän␣
ha002:013	11b	hyväksi	DER.ADV.POS	hyväksi
ha002:013	11a	%case	TRA	
ha002:013	-	(?)	PUNC	?␣
ha002:014	ha002:014	ha002:014	VERSE	Hab␣2:14␣
ha002:014	1	sillä	SUBORD	Sillä␣
ha002:014	(3a) 3b	maa	SG.NOM	maa␣
ha002:014	2	(olla)	COP.ACT.PRES.3S	on␣
ha002:014	2	olla	COP.ACT.PCP1.FUTR	oleva␣
ha002:014	2	täynnä	ADV	täynnä␣
ha002:014	7	Herra	SG.GEN	Herran␣
ha002:014	6	kunnia	SG.GEN	kunnian␣
ha002:014	5	%case	GEN	
ha002:014	4b	tuntemus	SG.PTV	tuntemusta
ha002:014	4a	%case	PTV	
ha002:014	-	(,)	PUNC	,␣
ha002:014	8a	niin_kuin	SUBORD	niinkuin␣
ha002:014	8b	vesi	PL.NOM	vedet␣
ha002:014	9	peittää	ACT.PRES.3P	peittävät␣
ha002:014	11	meri	SG.GEN	meren
ha002:014	10	%case	GEN	
ha002:014	-	(.)	PUNC	.␣
ha002:015	ha002:015	ha002:015	VERSE	Hab␣2:15␣
ha002:015	1	voi	INTJ	Voi␣
ha002:015	-	(se)	DEM.SG.PTV	sitä
ha002:015	-	(,)	PUNC	,␣
ha002:015	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:015	2	juottaa	ACT.PRES.3S	juottaa␣
ha002:015	3	lähimmäinen	SG.PTV.-3	lähimmäistänsä
ha002:015	-	(,)	PUNC	,␣
ha002:015	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:015	4	sekoittaa	ACT.PRES.3S	sekoittaa␣
ha002:015	4	juoma	DER.SG.GEN	juoman␣
ha002:015	pers%5	sinä	PERS.SG.GEN	sinun␣
ha002:015	5	viha	SG.ADE.-2	vihallasi␣
ha002:015	6a	ja	CNJ	ja␣
ha002:015	(6b)	-	UNTRANSLATED	
ha002:015	7	juovuttaa	DER.ACT.PRES.3S	juovuttaa␣
ha002:015	-	(hän)	PERS.SG.ACC	hänet␣
ha002:015	9	nähdä	INF1.TRA.-3	nähdäkseen␣
ha002:015	8	%case	TRA	
ha002:015	pers%11	hän	PERS.SG.GEN	hänen␣
ha002:015	11	alastomuus	DER.NOM&SGGEN.-3	alastomuutensa
ha002:015	10	%case	NOM.GEN	
ha002:015	-	(!)	PUNC	!␣
ha002:016	ha002:016	ha002:016	VERSE	Hab␣2:16␣
ha002:016	1	(sinä)	PERS.SG.NOM	Sinä␣
ha002:016	1	ravita	ACT.PRES.2S	ravitset␣
ha002:016	-	(itse)	REFL.NOM&SGGEN.-2	itsesi␣
ha002:016	2	häpeä	SG.ADE	häpeällä
ha002:016	-	(,)	PUNC	,␣
ha002:016	3a	ei	NEGV.2S	et␣
ha002:016	3b	kunnia	SG.ADE	kunnialla
ha002:016	-	(:)	PUNC	:␣
ha002:016	-	(niin)	ADV.AD-A.-CLITIC	niinpä␣
ha002:016	4	juoda	ACT.IMP.2S	juo␣
ha002:016	6	sinä	PERS.SG.NOM.-CLITIC	sinäkin␣
ha002:016	5	%clitic	kin	
ha002:016	7a	ja	CNJ	ja␣
ha002:016	7b	paljastaa	ACT.PRES.NEG	paljasta␣
ha002:016	7b	ympäri_leikkaamattomuus	DER.NOM&SGGEN.-2	ympärileikkaamattomuutesi
ha002:016	-	(.)	PUNC	.␣
ha002:016	pers%9	sinä	PERS.SG.GEN	Sinun␣
ha002:016	9	kohdalla	DER.POST.-2	kohdallesi␣
ha002:016	8	(olla)	COP.ACT.PRES.3S	on␣
ha002:016	8	kiertyä	ACT.PCP1.FUTR	kiertyvä␣
ha002:016	12	Herra	SG.GEN	Herran␣
ha002:016	11	oikea	ADJ.SG.GEN	oikean␣
ha002:016	11	käsi	SG.GEN	käden␣
ha002:016	10	malja	SG.NOM	malja␣
ha002:016	13a	ja	CNJ	ja␣
ha002:016	13b	häväistys	SG.NOM	häväistys␣
ha002:016	15	kunnia	SG.GEN	kunnian␣
ha002:016	14	sijassa	DER.POST	sijaan
ha002:016	-	(.)	PUNC	.␣
ha002:017	ha002:017	ha002:017	VERSE	Hab␣2:17␣
ha002:017	1	sillä	SUBORD	Sillä␣
ha002:017	pers%4	sinä	PERS.SG.ACC	sinut␣
ha002:017	4	(olla)	COP.ACT.PRES.3S	on␣
ha002:017	4	peittää	ACT.PCP1.FUTR	peittävä␣
ha002:017	3	Libanon	PR.SG.ALL	Libanonille␣
ha002:017	3	(tehdä:tekemä)	PCPA.NOM&SGGEN.-2	tekemäsi␣
ha002:017	2	väki_valta	SG.NOM	väkivalta␣
ha002:017	5a	ja	CNJ	ja␣
ha002:017	6	eläin	PL.PTV	eläimiä␣
ha002:017	6	(kohdata:kohdannut)	ACT.PCP2.SG.NOM	kohdannut␣
ha002:017	5b	hävitys	DER.SG.NOM	hävitys
ha002:017	-	(,)	PUNC	,␣
ha002:017	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:017	-	(olla)	COP.ACT.PRES.3S	on␣
ha002:017	-	(ne)	DEM.PL.NOM	ne␣
ha002:017	7	säikyttää	DER.ACT.PCP2.PERF	säikyttänyt
ha002:017	-	(,)	PUNC	,␣
ha002:017	8b 9	ihmis_veri	SG.GEN	ihmisveren␣
ha002:017	8a	tähden	POST	tähden␣
ha002:017	10a	ja	CNJ	ja␣
ha002:017	10b	väki_valta	SG.GEN	väkivallan␣
ha002:017	-	(tähden)	POST	tähden
ha002:017	-	(,)	PUNC	,␣
ha002:017	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:017	-	(olla)	COP.ACT.PRES.3S	on␣
ha002:017	-	(tehdä)	PSS.PCP2.PERF	tehty␣
ha002:017	11	maa	SG.ALL	maalle
ha002:017	-	(,)	PUNC	,␣
ha002:017	12	kaupunki	SG.ALL	kaupungille␣
ha002:017	13a	ja	CNJ	ja␣
ha002:017	13b	kaikki	INDEF.PL.ALL	kaikille␣
ha002:017	15	se	DEM.SG.GEN	sen␣
ha002:017	14	asukas	PL.ALL	asukkaille
ha002:017	-	(.)	PUNC	.␣
ha002:018	ha002:018	ha002:018	VERSE	Hab␣2:18␣
ha002:018	1	mikä	INT.REL.SG.PTV	Mitä␣
ha002:018	2	hyöty	SG.PTV	hyötyä␣
ha002:018	2	olla	COP.ACT.PRES.3S	on␣
ha002:018	3	veistää:veistetty	PSS.PCP2.SG.ELA	veistetystä␣
ha002:018	3	kuva	SG.ELA	kuvasta
ha002:018	-	(,)	PUNC	,␣
ha002:018	4	että	SUBORD	että␣
ha002:018	pers%5	se	DEM.SG.GEN	sen␣
ha002:018	5	valmistaja	DER.SG.NOM	valmistaja␣
ha002:018	6	veistää	ACT.PRES.3S	veistää␣
ha002:018	pers%6	se	DEM.SG.GEN	sen
ha002:018	-	(,)	PUNC	,␣
ha002:018	-	(ja)	CNJ	ja␣
ha002:018	7	valaa:valettu	PSS.PCP2.SG.ELA	valetusta␣
ha002:018	7	kuva	SG.ELA	kuvasta␣
ha002:018	8a	ja	CNJ	ja␣
ha002:018	9	valhe	SG.GEN	valheen␣
ha002:018	8b	opettaja	DER.SG.ELA	opettajasta
ha002:018	-	(,)	PUNC	,␣
ha002:018	10	että	SUBORD	että␣
ha002:018	13	se	DEM.SG.GEN	sen␣
ha002:018	12	valmistaja	DER.SG.NOM	valmistaja␣
ha002:018	14	se	DEM.SG.ILL	siihen␣
ha002:018	11	luottaa	ACT.PRES.3S	luottaa␣
ha002:018	-	(ja)	CNJ	ja␣
ha002:018	15b	tehdä	ACT.PRES.3S	tekee␣
ha002:018	15a	%case	?	
ha002:018	17	mykkä	ADJ.PL.PTV	mykkiä␣
ha002:018	16	epä_jumala	PL.PTV	epäjumalia
ha002:018	-	(?)	PUNC	?␣
ha002:019	ha002:019	ha002:019	VERSE	Hab␣2:19␣
ha002:019	1	voi	INTJ	Voi␣
ha002:019	-	(se)	DEM.SG.PTV	sitä
ha002:019	-	(,)	PUNC	,␣
ha002:019	-	(joka)	REL.INDEF.SG.NOM	joka␣
ha002:019	2	sanoa	ACT.PRES.3S	sanoo␣
ha002:019	3b	puu	SG.ALL	puulle
ha002:019	3a	%case	LOC	
ha002:019	-	(:)	PUNC	:␣
ha002:019	-	(')	PUNC.LEFT	'
ha002:019	4	herätä	ACT.IMP.2S	Heräjä
ha002:019	-	(!)	PUNC	!
ha002:019	-	(')	PUNC.RIGHT	'␣
ha002:019	-	(ja)	CNJ	ja␣
ha002:019	7	mykkä	ADJ.SG.ALL	mykälle␣
ha002:019	6b	kivi	SG.ALL	kivelle
ha002:019	6a	%case	LOC	
ha002:019	-	(:)	PUNC	:␣
ha002:019	-	(')	PUNC.LEFT	'
ha002:019	5	nousta	ACT.IMP.2S	Nouse
ha002:019	-	(!)	PUNC	!
ha002:019	-	(')	PUNC.RIGHT	'␣
ha002:019	8	se	DEM.SG.NOM.-CLITIC	Sekö␣
ha002:019	9	(voida)	ACT.COND.3S	voisi␣
ha002:019	9	opettaa	INF1.LAT	opettaa
ha002:019	-	(?)	PUNC	?␣
ha002:019	10	katso	INTJ	Katso
ha002:019	-	(,)	PUNC	,␣
ha002:019	11	se	DEM.SG.NOM	se␣
ha002:019	12	(olla)	COP.ACT.PRES.3S	on␣
ha002:019	12	silata	PSS.PCP2.PERF	silattu␣
ha002:019	13	kulta	SG.ADE	kullalla␣
ha002:019	14a	ja	CNJ	ja␣
ha002:019	14b	hopea	SG.ADE	hopealla
ha002:019	-	(,)	PUNC	,␣
ha002:019	15a	ja	CNJ	ja␣
ha002:019	16	henki	SG.PTV	henkeä␣
ha002:019	18b	se	DEM.SG.INE	siinä␣
ha002:019	18a	%case	LOC	
ha002:019	17	ei	NEGV.3S	ei␣
ha002:019	17	olla	COP.ACT.PRES.NEG	ole
ha002:019	-	(,)	PUNC	,␣
ha002:019	-	(ei)	NEGV.3S	ei␣
ha002:019	15b	ensinkään	ADV	ensinkään
ha002:019	-	(.)	PUNC	.␣
ha002:020	ha002:020	ha002:020	VERSE	Hab␣2:20␣
ha002:020	1a	mutta	CNJ	Mutta␣
ha002:020	1b	Herra	SG.NOM	Herra␣
ha002:020	-	(olla)	COP.ACT.PRES.3S	on␣
ha002:020	3	pyhä	ADJ.SG.INE	pyhässä␣
ha002:020	2b	temppeli	SG.INE.-3	temppelissänsä
ha002:020	2a	%case	LOC	
ha002:020	-	(,)	PUNC	,␣
ha002:020	pers%5b	hän	PERS.SG.GEN	hänen␣
ha002:020	5b	edessä	PREP.-3	edessään␣
ha002:020	5a	%case	LOC	
ha002:020	4	vaieta	ACT.IMP.3S	vaietkoon␣
ha002:020	6	kaikki	INDEF.SG.NOM	kaikki␣
ha002:020	(7a) 7b	maa	SG.NOM	maa
ha002:020	-	(.)	PUNC	.
ha002:020	-	(")	PUNC.RIGHT	"␣
ha003:001	ha003:001	ha003:001	VERSE	Hab␣3:1␣
ha003:001	(3a) 3b	profeetta	SG.NOM	Profeetta␣
ha003:001	2b	Habakuk	PR.SG.GEN	Habakukin␣
ha003:001	2a	%case	GEN	
ha003:001	1	rukous	SG.NOM	rukous
ha003:001	-	(;)	PUNC	;␣
ha003:001	5	virsi	SG.GEN	virren␣
ha003:001	4	tapa	SG.ILL	tapaan
ha003:001	-	(.)	PUNC	.␣
ha003:002	ha003:002	ha003:002	VERSE	Hab␣3:2␣
ha003:002	1	Herra	SG.NOM	Herra
ha003:002	-	(,)	PUNC	,␣
ha003:002	2	(minä)	PERS.SG.NOM	minä␣
ha003:002	2	(olla)	COP.ACT.PRES.1S	olen␣
ha003:002	2	kuulla	ACT.PCP2.PERF	kuullut␣
ha003:002	pers%3	sinä	PERS.SG.ABL	sinulta␣
ha003:002	3	sanoma	DER.SG.GEN	sanoman
ha003:002	-	(,)	PUNC	,␣
ha003:002	-	(ja)	CNJ	ja␣
ha003:002	4	(olla)	COP.ACT.PRES.1S	olen␣
ha003:002	4	peljästyä	ACT.PCP2.PERF	peljästynyt
ha003:002	-	(.)	PUNC	.␣
ha003:002	5	Herra	SG.NOM	Herra
ha003:002	-	(,)	PUNC	,␣
ha003:002	9	herättää	ACT.IMP.2S	herätä␣
ha003:002	9	elo	SG.ILL	eloon␣
ha003:002	6	teko	NOM&SGGEN.-2	tekosi␣
ha003:002	-	(jo)	ADV	jo␣
ha003:002	7b	kesken	PREP	kesken␣
ha003:002	7a	%case	?	
ha003:002	8	vuosi	PL.GEN	vuotten
ha003:002	-	(,)	PUNC	,␣
ha003:002	12	(tehdä)	ACT.IMP.2S	tee␣
ha003:002	12	(se)	DEM.SG.NOM	se␣
ha003:002	-	(jo)	ADV	jo␣
ha003:002	10b	kesken	PREP	kesken␣
ha003:002	10a	%case	?	
ha003:002	11	vuosi	PL.GEN	vuotten␣
ha003:002	12	tietää:tiettävä	PSS.PCP1.SG.TRA	tiettäväksi
ha003:002	-	(.)	PUNC	.␣
ha003:002	15	muistaa	ACT.IMP.2S	Muista␣
ha003:002	13b	viha	SG.INE.-2	vihassasi␣
ha003:002	13a	%case	LOC	
ha003:002	14	laupeus	SG.PTV	laupeutta
ha003:002	-	(.)	PUNC	.␣
ha003:003	ha003:003	ha003:003	VERSE	Hab␣3:3␣
ha003:003	1	Jumala	SG.NOM	Jumala␣
ha003:003	3	tulla	ACT.PRES.3S	tulee␣
ha003:003	2b	Teeman	PR.SG.ELA	Teemanista
ha003:003	2a	%case	LOC	
ha003:003	(4a)	-	UNTRANSLATED	
ha003:003	-	(,)	PUNC	,␣
ha003:003	4b	Pyhä	ADJ.SG.NOM	Pyhä␣
ha003:003	6	Paaran	PR.SG.GEN	Paaranin␣
ha003:003	5b	vuori	SG.ABL	vuorelta
ha003:003	5a	%case	LOC	
ha003:003	-	(.)	PUNC	.␣
ha003:003	7	Sela	U	Sela
ha003:003	-	(.)	PUNC	.␣
ha003:003	pers%10	hän	PERS.SG.GEN	Hänen␣
ha003:003	10	valta_suuruus	DER.NOM&SGGEN.-3	valtasuuruutensa␣
ha003:003	8	peittää	ACT.PRES.3S	peittää␣
ha003:003	9	taivas	PL.NOM	taivaat
ha003:003	(11a)	-	UNTRANSLATED	
ha003:003	-	(,)	PUNC	,␣
ha003:003	pers%11b	hän	PERS.SG.GEN	hänen␣
ha003:003	11b	ylistys	DER.SG.PTV.-3	ylistystänsä␣
ha003:003	12	olla	COP.ACT.PRES.3S	on␣
ha003:003	(13a) 13b	maa	SG.NOM	maa␣
ha003:003	12	täynnä	ADV	täynnä
ha003:003	-	(.)	PUNC	.␣
ha003:004	ha003:004	ha003:004	VERSE	Hab␣3:4␣
ha003:004	-	(hän)	PERS.SG.GEN	Hänen␣
ha003:004	1b	hohde	NOM&SGGEN.-3	hohteensa␣
ha003:004	3	olla	COP.ACT.PRES.3S	on␣
ha003:004	2a	kuin	SUBORD	kuin␣
