ga001:001	ga001:001	ga001:001	VERSE	Gal␣1:1␣
ga002:001	13b	.	PUNC	.␣
ga002:002	ga002:002	ga002:002	VERSE	Gal␣2:2␣
ga002:002	2	mutta	CNJ	Mutta␣
ga002:002	1	(minä)	PERS.SG.NOM	minä␣
ga002:002	1	mennä	ACT.PAST.1S	menin␣
ga002:002	1	sinne	ADV	sinne␣
ga002:002	4a	ilmestys	SG.GEN	ilmestyksen␣
ga002:002	3	johdosta	POST	johdosta␣
ga002:002	5	ja	CNJ	ja␣
ga002:002	6	esittää	ACT.PAST.1S	esitin␣
ga002:002	7	he	PERS.PL.ALL	heille␣
ga002:002	8	se	DEM.SG.GEN	sen␣
ga002:002	9	evankeliumi	SG.GEN	evankeliumin
ga002:002	-	(,)	PUNC	,␣
ga002:002	10	joka	REL.SG.PTV	jota␣
ga002:002	11	julistaa	ACT.PRES.1S	julistan␣
ga002:002	(13) 14a	pakana	PL.GEN	pakanain␣
ga002:002	12	keskuudessa	POST	keskuudessa
ga002:002	-	(;)	PUNC	;␣
ga002:002	-	(esittää)	ACT.PAST.1S	esitin␣
ga002:002	-	(se)	DEM.SG.GEN	sen␣
ga002:002	16	yksityisesti	DER.ADV.POS	yksityisesti␣
ga002:002	15	%case	MAN	
ga002:002	(17)	-	UNTRANSLATED	
ga002:002	(18) 19a	arvokas	ADJ.SUP.PL.ALL	arvokkaimmille␣
ga002:002	-	(he)	PERS.PL.ELA	heistä
ga002:002	19b	,	PUNC	,␣
ga002:002	20	ettei	NEGV.1S	etten␣
ga002:002	21	ehkä	ADV	ehkä␣
ga002:002	24	juosta	ACT.COND.NEG	juoksisi␣
ga002:002	25	tai	CNJ	tai␣
ga002:002	26a	(olla)	COP.ACT.COND.NEG	olisi␣
ga002:002	26a	juosta	ACT.PCP2.PERF	juossut␣
ga002:002	23	turhaan	DER.ADV.POS	turhaan
ga002:002	22	%case	LOC	
ga002:002	26b	.	PUNC	.␣
ga002:003	ga002:003	ga002:003	VERSE	Gal␣2:3␣
ga002:003	1	mutta	CNJ	Mutta␣
ga002:003	2	ei	NEGV.3S	ei␣
ga002:003	2	edes	ADV	edes␣
ga002:003	5	seuralainen	SG.PTV.-1	seuralaistani␣
ga002:003	4 6a	%case	PTV	
ga002:003	3	Tiitus	PR.SG.PTV	Tiitusta
ga002:003	6b	,	PUNC	,␣
ga002:003	8a	(joka)	REL.INDEF.SG.NOM	joka␣
ga002:003	8a	olla	COP.ACT.PAST.3S	oli␣
ga002:003	7	kreikkalainen	DER.ADJ.SG.NOM	kreikkalainen
ga002:003	8b	,	PUNC	,␣
ga002:003	9	pakottaa	PSS.PCP2.PERF	pakotettu␣
ga002:003	10a	ympäri_leikkauttaa	INF3.ILL	ympärileikkauttamaan␣
ga002:003	10a	itse	REFL.SG.PTV.-3	itseänsä
ga002:003	10b	.	PUNC	.␣
ga002:004	ga002:004	ga002:004	VERSE	Gal␣2:4␣
ga002:004	3	nuo	DEM.PL.GEN	Noiden␣
ga002:004	(2)	-	UNTRANSLATED	
ga002:004	4	pariin	POST.-1	pariimme␣
ga002:004	4	luikertaa:luikertanut	ACT.PCP2.PL.GEN	luikertaneiden␣
ga002:004	5a	valhe_veli	PL.GEN	valheveljien␣
ga002:004	1	tähden	POST	tähden
ga002:004	5b	,	PUNC	,␣
ga002:004	6	joka	REL.PL.NOM	jotka␣
ga002:004	19a	orjuuttaa	INF1.TRA.-3	orjuuttaakseen␣
ga002:004	17	%case	TRA	
ga002:004	18	me	PERS.PL.PTV	meitä␣
ga002:004	7	(olla)	COP.ACT.PAST.3P	olivat␣
ga002:004	7	hiipiä	ACT.PCP2.PERF	hiipineet␣
ga002:004	8	vakoilla	DER.INF3.ILL	vakoilemaan␣
ga002:004	10 (9)	vapaus	DER.SG.PTV.-1	vapauttamme
ga002:004	11	%pers	?	
ga002:004	-	(,)	PUNC	,␣
ga002:004	12	mikä	INT.REL.INDEF.SG.NOM	mikä␣
ga002:004	13	(me)	PERS.PL.ADE	meillä␣
ga002:004	13	olla	COP.ACT.PRES.3S	on␣
ga002:004	15	Kristus	PR.SG.INE	Kristuksessa␣
ga002:004	16a	Jeesus	PR.SG.INE	Jeesuksessa
ga002:004	14	%case	LOC	
ga002:004	19b	,	PUNC	,␣
ga002:005	ga002:005	ga002:005	VERSE	Gal␣2:5␣
ga002:005	5	(me)	PERS.PL.NOM	me␣
ga002:005	2	ei	NEGV.1P	emme␣
ga002:005	4	hetki	SG.TRA.-CLITIC	hetkeksikään␣
ga002:005	3	%case	TRA	
ga002:005	5	alistua	DER.ACT.PAST.PL	alistuneet␣
ga002:005	(6) 7a	antaa	INF3.ILL	antamaan␣
ga002:005	1	he	PERS.PL.ALL	heille␣
ga002:005	(6) 7a	myöten=periksi	ADV	myöten
ga002:005	7b	,	PUNC	,␣
ga002:005	8	että	SUBORD	että␣
ga002:005	(11) 12	evankeliumi	SG.GEN	evankeliumin␣
ga002:005	10 (9)	totuus	SG.NOM	totuus␣
ga002:005	13	säilyä	ACT.COND.3S	säilyisi␣
ga002:005	15a	te	PERS.PL.GEN	teidän␣
ga002:005	14	keskuudessa	POST.-2	keskuudessanne
ga002:005	15b	.	PUNC	.␣
ga002:006	ga002:006	ga002:006	VERSE	Gal␣2:6␣
ga002:006	2	ja	CNJ	Ja␣
ga002:006	3	nuo	DEM.PL.NOM	nuo
ga002:006	-	(,)	PUNC	,␣
ga002:006	3	joka	REL.PL.PTV	joita␣
ga002:006	1	%case	PTV	
ga002:006	6a	jokin	INDEF.SG.ELA	jonakin␣
ga002:006	5	%case	LOC	
ga002:006	4	pitää	PSS.PAST	pidettiin␣
ga002:006	6b 6c	-	PUNC	-␣
ga002:006	7	millainen	ADJ.PL.PTV	millaisia␣
ga002:006	8	lienee	COP.ACT.POT.3P	lienevät␣
ga002:006	9	olla	COP.ACT.PCP2.PERF	olleet
ga002:006	-	(,)	PUNC	,␣
ga002:006	10	ei	NEGV.3S	ei␣
ga002:006	12a	kuulua	ACT.PRES.NEG	kuulu␣
ga002:006	11	minä	PERS.SG.ILL	minuun
ga002:006	12b	;	PUNC	;␣
ga002:006	(14a) 15	Jumala	SG.NOM	Jumala␣
ga002:006	17	ei	NEGV.3S	ei␣
ga002:006	18a	katsoa	ACT.PRES.NEG	katso␣
ga002:006	13a	henkilö	SG.ILL	henkilöön␣
ga002:006	16	%case	LOC	
ga002:006	18b	-	PUNC	-␣
ga002:006	21	nuo	DEM.PL.NOM	nuo␣
ga002:006	(20)	-	UNTRANSLATED	
ga002:006	22	arvossa_pidetty	ADJ.PL.NOM	arvossapidetyt␣
ga002:006	23	ei	NEGV.3P	eivät␣
ga002:006	24a	velvoittaa	ACT.PAST.PL	velvoittaneet␣
ga002:006	19	minä	PERS.SG.PTV	minua␣
ga002:006	24a	mikään	INDEF.SG.ILL	mihinkään␣
ga002:006	24a	enempi	ADJ.CMP.SG.ILL	enempään
ga002:006	24b	,	PUNC	,␣
ga002:007	ga002:007	ga002:007	VERSE	Gal␣2:7␣
ga002:007	1	vaan	SUBORD	vaan␣
ga002:007	3	päinvastoin	ADV	päinvastoin
ga002:007	-	(,)	PUNC	,␣
ga002:007	4	(kun)	SUBORD	kun␣
ga002:007	4	nähdä	ACT.PAST.3P	näkivät
ga002:007	-	(,)	PUNC	,␣
ga002:007	5	että	SUBORD	että␣
ga002:007	6	(minä)	PERS.SG.ALL	minulle␣
ga002:007	6	(olla)	COP.ACT.PAST.3S	oli␣
ga002:007	6	uskoa	PSS.PCP2.PERF	uskottu␣
ga002:007	(7) 8	evankeliumi	SG.GEN	evankeliumin␣
ga002:007	(7) 8	(julistaa)	INF4.NOM	julistaminen␣
ga002:007	10 (9)	ympäri_leikkaamaton	DER.ADJ.PL.ALL	ympärileikkaamattomille
ga002:007	-	(,)	PUNC	,␣
ga002:007	11	samoin~kuin	SUBORD	samoin~kuin␣
ga002:007	12	Pietari	PR.SG.ALL	Pietarille␣
ga002:007	-	(se)	DEM.SG.GEN	sen␣
ga002:007	-	(julistaa)	INF4.NOM	julistaminen␣
ga002:007	(13) 14a	ympäri_leikattu	ADJ.PL.ALL	ympärileikatuille␣
ga002:007	14b	-	PUNC	-␣
ga002:008	ga002:008	ga002:008	VERSE	Gal␣2:8␣
ga002:008	2	sillä	SUBORD	sillä␣
ga002:008	1	hän	PERS.SG.NOM	hän
ga002:008	-	(,)	PUNC	,␣
ga002:008	1	joka	REL.INDEF.SG.NOM	joka␣
ga002:008	3	antaa	ACT.PAST.3S	antoi␣
ga002:008	4	Pietari	PR.SG.ALL	Pietarille␣
ga002:008	3	voima	DER.SG.PTV	voimaa␣
ga002:008	-	(hän)	PERS.SG.GEN	hänen␣
ga002:008	6	apostolin_toimi	SG.ILL.-3	apostolintoimeensa␣
ga002:008	5	%case	LOC	
ga002:008	(7) 8	ympäri_leikattu	ADJ.PL.GEN	ympärileikattujen␣
ga002:008	case%8	keskuudessa	POST	keskuudessa
ga002:008	-	(,)	PUNC	,␣
ga002:008	9	antaa	ACT.PAST.3S	antoi␣
ga002:008	11	minä	PERS.SG.ALL.-CLITIC	minullekin␣
ga002:008	10	%clitic	kin	
ga002:008	-	(se)	DEM.SG.ILL	siihen␣
ga002:008	9	voima	DER.SG.PTV	voimaa␣
ga002:008	(13) 14a	pakana	PL.GEN	pakanain␣
ga002:008	12	keskuudessa	POST	keskuudessa␣
ga002:008	14b	-	PUNC	-␣
ga002:009	ga002:009	ga002:009	VERSE	Gal␣2:9␣
ga002:009	1	ja	CNJ	ja␣
ga002:009	2	(kun)	SUBORD	kun␣
ga002:009	2	(olla)	COP.ACT.PAST.3P	olivat␣
ga002:009	2	(tulla)	ACT.PCP2.PERF	tulleet␣
ga002:009	2	tuntea	INF3.ILL	tuntemaan␣
ga002:009	3	se	DEM.SG.GEN	sen␣
ga002:009	4	armo	SG.GEN	armon
ga002:009	-	(,)	PUNC	,␣
ga002:009	5	mikä	INT.REL.INDEF.SG.NOM	mikä␣
ga002:009	6	(olla)	COP.ACT.PAST.3S	oli␣
ga002:009	7a	minä	PERS.SG.ALL	minulle␣
ga002:009	6	antaa	PSS.PCP2.PERF	annettu
ga002:009	-	(,)	PUNC	,␣
ga002:009	-	(niin)	ADV.AD-A	niin␣
ga002:009	8	Jaakob	PR.SG.NOM	Jaakob␣
ga002:009	9	ja	CNJ	ja␣
ga002:009	10	Keefas	PR.SG.NOM	Keefas␣
ga002:009	11	ja	CNJ	ja␣
ga002:009	12a	Johannes	PR.SG.NOM	Johannes
ga002:009	12b	,	PUNC	,␣
ga002:009	13	joka	REL.PL.PTV	joita␣
ga002:009	14	pitää	PSS.PAST	pidettiin␣
ga002:009	16a	%case	?	
ga002:009	15	pylväs	PL.ESS	pylväinä
ga002:009	16b	,	PUNC	,␣
ga002:009	18	antaa	ACT.PAST.3P	antoivat␣
ga002:009	19	minä	PERS.SG.ALL	minulle␣
ga002:009	20	ja	CNJ	ja␣
ga002:009	21	Barnabas	PR.SG.ALL	Barnabaalle␣
ga002:009	22a	yhteinen	ADJ.SG.GEN	yhteisen␣
ga002:009	22a	(työ)	SG.GEN	työn␣
ga002:009	22a	(merkki)	SG.TRA	merkiksi␣
ga002:009	17	käsi	SG.PTV	kättä
ga002:009	22b	,	PUNC	,␣
ga002:009	-	(mennä)	INF1.TRA.-1	mennäksemme
ga002:009	23	%case	TRA	
ga002:009	-	(,)	PUNC	,␣
ga002:009	24	me	PERS.PL.NOM	me␣
ga002:009	(26) 27a	pakana	PL.GEN	pakanain␣
ga002:009	25	keskuuteen	POST	keskuuteen␣
ga002:009	29	ja	CNJ	ja␣
ga002:009	28	he	PERS.PL.NOM	he␣
ga002:009	(31) 32a	ympäri_leikattu	ADJ.PL.GEN	ympärileikattujen
ga002:009	30	%case	GEN	
ga002:009	32b	.	PUNC	.␣
ga002:010	ga002:010	ga002:010	VERSE	Gal␣2:10␣
ga002:010	-	(me)	PERS.PL.GEN	Meidän␣
ga002:010	5a	(olla)	COP.ACT.PAST.3S	oli␣
ga002:010	1	vain	ADV	vain␣
ga002:010	5a	muistaa	INF4.NOM	muistaminen␣
ga002:010	4	%case	NOM	
ga002:010	(2) 3	köyhä	ADJ.PL.PTV	köyhiä
ga002:010	5b	,	PUNC	,␣
ga002:010	7	ja	CNJ	ja␣
ga002:010	9	juuri	ADV	juuri␣
ga002:010	6	se	DEM.SG.PTV	sitä␣
ga002:010	10	%case	PTV	
ga002:010	8	(minä)	PERS.SG.NOM	minä␣
ga002:010	8	(olla)	COP.ACT.PRES.1S.-CLITIC	olenkin␣
ga002:010	7	%clitic	kin	
ga002:010	8	ahkeroida	ACT.PCP2.PERF	ahkeroinut␣
ga002:010	11a	tehdä	INF1.LAT	tehdä
ga002:010	11b	.	PUNC	.␣
ga002:011	ga002:011	ga002:011	VERSE	Gal␣2:11␣
ga002:011	2	mutta	CNJ	Mutta␣
ga002:011	1	kun	SUBORD	kun␣
ga002:011	4	Keefas	PR.SG.NOM	Keefas␣
ga002:011	3	tulla	ACT.PAST.3S	tuli␣
ga002:011	6a	Antiokia	PR.SG.ILL	Antiokiaan
ga002:011	5	%case	LOC	
ga002:011	6b	,	PUNC	,␣
ga002:011	10a	vastustaa	ACT.PAST.1S	vastustin␣
ga002:011	10a	(minä)	PERS.SG.NOM	minä␣
ga002:011	9	hän	PERS.SG.PTV	häntä␣
ga002:011	7	vasten	PREP	vasten␣
ga002:011	8	kasvot	PL.PTV	kasvoja
ga002:011	10b	,	PUNC	,␣
ga002:011	11	koska	SUBORD	koska␣
ga002:011	13a	(hän)	PERS.SG.NOM	hän␣
ga002:011	13a	olla	COP.ACT.PAST.3S	oli␣
ga002:011	12	herättää	ACT.PCP2.PERF	herättänyt␣
ga002:011	12	(suuri)	ADJ.SG.PTV	suurta␣
ga002:011	12	paheksuminen	DER.SG.PTV	paheksumista
ga002:011	13b	.	PUNC	.␣
ga002:012	ga002:012	ga002:012	VERSE	Gal␣2:12␣
ga002:012	3	sillä	SUBORD	Sillä␣
ga002:012	1	ennen_kuin	SUBORD	ennenkuin␣
ga002:012	7	Jaakob	PR.SG.GEN	Jaakobin␣
ga002:012	6	luota	PREP	luota␣
ga002:012	(2) 4	(olla)	COP.ACT.PAST.3S	oli␣
ga002:012	(2) 4	tulla	ACT.PCP2.PERF	tullut␣
ga002:012	5	muutama	INDEF.PL.PTV	muutamia␣
ga002:012	5	(mies)	PL.PTV	miehiä
ga002:012	-	(,)	PUNC	,␣
ga002:012	11a	(olla)	COP.ACT.PAST.3S	oli␣
ga002:012	11a	(hän)	PERS.SG.NOM	hän␣
ga002:012	11a	syödä	ACT.PCP2.PERF	syönyt␣
ga002:012	8	yhdessä	ADV	yhdessä␣
ga002:012	10	pakana	PL.GEN	pakanain␣
ga002:012	8	kanssa	POST	kanssa
ga002:012	-	(;)	PUNC	;␣
ga002:012	13	mutta	CNJ	mutta␣
ga002:012	14a	(he)	PERS.PL.GEN	heidän␣
ga002:012	14a	tulla	PSS.PCP2.-3.TEMP	tultuaan␣
ga002:012	12	%inflection	PSS.PCP2.-3.TEMP	
ga002:012	15	(hän)	PERS.SG.NOM	hän␣
ga002:012	15	vetäytyä	DER.ACT.PAST.3S	vetäytyi␣
ga002:012	15	pois	ADV	pois␣
ga002:012	16	ja	CNJ	ja␣
ga002:012	17	pysytellä	DER.ACT.PAST.3S	pysytteli␣
ga002:012	17	erillään	ADV.-3	erillään␣
ga002:012	18	%case	LOC	
ga002:012	19	pelätä	ACT.INF2.MAN	peläten␣
ga002:012	(20) 22a	ympäri_leikattu	ADJ.PL.PTV	ympärileikattuja
ga002:012	21	%case	PTV	
ga002:012	22b	,	PUNC	,␣
ga002:013	ga002:013	ga002:013	VERSE	Gal␣2:13␣
ga002:013	1	ja	CNJ	ja␣
ga002:013	3a	hän	PERS.SG.GEN	hänen␣
ga002:013	case%3a	kanssa	POST.-3	kanssaan␣
ga002:013	2	langeta	ACT.PAST.3P	lankesivat␣
ga002:013	2	ulko_kultaisuus	DER.SG.ILL	ulkokultaisuuteen␣
ga002:013	(5) 6	muu	INDEF.PL.NOM.-CLITIC	muutkin␣
ga002:013	4a	%clitic	kin	
ga002:013	7a	juutalainen	DER.ADJ.PL.NOM	juutalaiset
ga002:013	7b	,	PUNC	,␣
ga002:013	8	niin	ADV.AD-A	niin␣
ga002:013	8	että	SUBORD	että␣
ga002:013	12	he	PERS.PL.GEN	heidän␣
ga002:013	(13) 14a	ulko_kultaisuus	DER.NOM&SGGEN.-3	ulkokultaisuutensa␣
ga002:013	11	temmata	ACT.PAST.3S	tempasi␣
ga002:013	11	mukaan	POST.-3	mukaansa␣
ga002:013	10	Barnabas	PR.SG.GEN.-CLITIC	Barnabaankin
ga002:013	9	%clitic	kin	
ga002:013	14b	.	PUNC	.␣
ga002:014	ga002:014	ga002:014	VERSE	Gal␣2:14␣
ga002:014	1	mutta	CNJ	Mutta␣
ga002:014	2	kun	SUBORD	kun␣
ga002:014	3	(minä)	PERS.SG.NOM	minä␣
ga002:014	3	nähdä	ACT.PAST.1S	näin
ga002:014	-	(,)	PUNC	,␣
ga002:014	4 5	ettei	NEGV.3P	etteivät␣
ga002:014	6	(he)	PERS.PL.NOM	he␣
ga002:014	6	vaeltaa	ACT.PAST.PL	vaeltaneet␣
ga002:014	6	suoraan	ADV	suoraan␣
ga002:014	(10) 11a	evankeliumi	SG.GEN	evankeliumin␣
ga002:014	(8) 9	totuus	SG.GEN	totuuden␣
ga002:014	7	mukaan	POST	mukaan
ga002:014	11b	,	PUNC	,␣
ga002:014	12	sanoa	ACT.PAST.1S	sanoin␣
ga002:014	12	(minä)	PERS.SG.NOM	minä␣
ga002:014	(13) 14	Keefas	PR.SG.ALL	Keefaalle␣
ga002:014	16a	kaikki	INDEF.PL.GEN	kaikkien␣
ga002:014	15	kuulla	ACT.INF2.MAN	kuullen
ga002:014	16b	:	PUNC	:␣
ga002:014	16b	"	PUNC.LEFT	"
ga002:014	17	jos	SUBORD	Jos␣
ga002:014	18	sinä	PERS.SG.NOM	sinä
ga002:014	-	(,)	PUNC	,␣
ga002:014	20	(joka)	REL.INDEF.SG.NOM	joka␣
ga002:014	20	olla	COP.ACT.PRES.2S	olet␣
ga002:014	19	juutalainen	DER.ADJ.SG.NOM	juutalainen
ga002:014	-	(,)	PUNC	,␣
ga002:014	25a	noudattaa	ACT.PRES.2S	noudatat␣
ga002:014	21	pakana	PL.GEN	pakanain␣
ga002:014	21	tapa	PL.PTV	tapoja␣
ga002:014	23	ei	NEGV.2S.-CLITIC	etkä␣
ga002:014	22	%clitic	kA	
ga002:014	24	juutalainen	DER.ADJ.PL.GEN	juutalaisten
ga002:014	25b	,	PUNC	,␣
ga002:014	26	miksi	ADV	miksi␣
ga002:014	29	(sinä)	PERS.SG.NOM	sinä␣
ga002:014	29	pakottaa	ACT.PRES.2S	pakotat␣
ga002:014	(27) 28	pakana	PL.PTV	pakanoita␣
ga002:014	30a	noudattaa	INF3.ILL	noudattamaan␣
ga002:014	30a	juutalainen	DER.ADJ.PL.GEN	juutalaisten␣
ga002:014	30a	tapa	PL.PTV	tapoja
ga002:014	-	(?)	PUNC	?
ga002:014	30b	"	PUNC.RIGHT	"␣
ga002:015	ga002:015	ga002:015	VERSE	Gal␣2:15␣
ga002:015	1	me	PERS.PL.NOM	Me␣
ga002:015	-	(olla)	COP.ACT.PRES.1P	olemme␣
ga002:015	2	luonnostaan	DER.ADV.-1	luonnostamme␣
ga002:015	3	juutalainen	DER.ADJ.PL.PTV	juutalaisia
ga002:015	-	(,)	PUNC	,␣
ga002:015	5	ei	NEGV.1P.-CLITIC	emmekä␣
ga002:015	4	%clitic	kA	
ga002:015	7 8a	pakana_syntinen	ADJ.PL.PTV	pakanasyntisiä
ga002:015	6	%case	PTV	
ga002:015	8b	;	PUNC	;␣
ga002:016	ga002:016	ga002:016	VERSE	Gal␣2:16␣
ga002:016	2a	mutta	CNJ	mutta␣
ga002:016	1a	(koska)	SUBORD	koska␣
ga002:016	1a	tietää	ACT.PRES.1P	tiedämme
ga002:016	2b	,	PUNC	,␣
ga002:016	3 4	ettei	NEGV.3S	ettei␣
ga002:016	6	ihminen	SG.NOM	ihminen␣
ga002:016	5	tulla	ACT.PRES.NEG	tule␣
ga002:016	5	vanhurskas	ADJ.SG.TRA	vanhurskaaksi␣
ga002:016	9	laki	SG.GEN	lain␣
ga002:016	8	teko	PL.ELA	teoista
ga002:016	7	%case	LOC	
ga002:016	-	(,)	PUNC	,␣
ga002:016	10 11	vaan	SUBORD	vaan␣
ga002:016	13	usko	SG.GEN	uskon␣
ga002:016	12	kautta	PREP	kautta␣
ga002:016	14	Jeesus	PR.SG.ILL	Jeesukseen␣
ga002:016	15a	Kristus	PR.SG.ILL	Kristukseen
ga002:016	15b	,	PUNC	,␣
ga002:016	16	niin	ADV.AD-A	niin␣
ga002:016	21a	(olla)	COP.ACT.PRES.1P	olemme␣
ga002:016	17	me	PERS.PL.NOM.-CLITIC	mekin␣
ga002:016	16	%clitic	kin	
ga002:016	21a	uskoa	ACT.PCP2.PERF	uskoneet␣
ga002:016	19	Kristus	PR.SG.ILL	Kristukseen␣
ga002:016	20	Jeesus	PR.SG.ILL	Jeesukseen␣
ga002:016	18	%case	LOC	
ga002:016	23	tulla	INF1.TRA.-1	tullaksemme␣
ga002:016	22	%case	TRA	
ga002:016	23	vanhurskas	ADJ.PL.TRA	vanhurskaiksi␣
ga002:016	25	usko	SG.ELA	uskosta␣
ga002:016	24	%case	LOC	
ga002:016	26	Kristus	PR.SG.ILL	Kristukseen␣
ga002:016	28	ei	NEGV.3S.-CLITIC	eikä␣
ga002:016	27	%clitic	kA	
ga002:016	31a	laki	SG.GEN	lain␣
ga002:016	30	teko	PL.ELA	teoista
ga002:016	29	%case	LOC	
ga002:016	31b	,	PUNC	,␣
ga002:016	32	koska	SUBORD	koska␣
ga002:016	36	ei	NEGV.3S	ei␣
ga002:016	38	mikään	INDEF.SG.NOM	mikään␣
ga002:016	39a	liha	SG.NOM	liha␣
ga002:016	37	tulla	ACT.PRES.NEG	tule␣
ga002:016	37	vanhurskas	ADJ.SG.TRA	vanhurskaaksi␣
ga002:016	35	laki	SG.GEN	lain␣
ga002:016	34	teko	PL.ELA	teoista
ga002:016	33	%case	LOC	
ga002:016	39b	.	PUNC	.␣
ga002:017	ga002:017	ga002:017	VERSE	Gal␣2:17␣
ga002:017	2	mutta	CNJ	Mutta␣
ga002:017	1	jos	SUBORD	jos␣
ga002:017	7	(me)	PERS.PL.ACC	meidät␣
ga002:017	9	itse	REFL.NOM&SGGEN.-1.-CLITIC	itsemmekin
ga002:017	8	%clitic	kin	
ga002:017	-	(,)	PUNC	,␣
ga002:017	3	pyrkiä	ACT.INF2.INE.-1	pyrkiessämme␣
ga002:017	4	vanhurskautua	DER.INF3.ILL	vanhurskautumaan␣
ga002:017	6	Kristus	PR.SG.INE	Kristuksessa
ga002:017	5	%case	LOC	
ga002:017	-	(,)	PUNC	,␣
ga002:017	7	(olla)	COP.ACT.PRES.3S	on␣
ga002:017	7	havaita	PSS.PCP2.PERF	havaittu␣
ga002:017	10a	syntinen	ADJ.PL.TRA	syntisiksi
ga002:017	10b	,	PUNC	,␣
ga002:017	11	(olla)	COP.ACT.PRES.3S.-CLITIC	onko␣
ga002:017	11	sitten	ADV	sitten␣
ga002:017	12	Kristus	PR.SG.NOM	Kristus␣
ga002:017	13	synti	SG.GEN	synnin␣
ga002:017	14a	palvelija	DER.SG.NOM	palvelija
ga002:017	-	(?)	PUNC	?␣
ga002:017	15 16a	pois	ADV	Pois␣
ga002:017	15 16a	se	DEM.SG.NOM	se
ga002:017	-	(!)	PUNC	!␣
ga002:018	ga002:018	ga002:018	VERSE	Gal␣2:18␣
ga002:018	2	sillä	SUBORD	Sillä␣
ga002:018	1	jos	SUBORD	jos␣
ga002:018	7a	(minä)	PERS.SG.NOM	minä␣
ga002:018	6	uudestaan	ADV	uudestaan␣
ga002:018	7a	rakentaa	ACT.PRES.1S	rakennan␣
ga002:018	5	se	DEM.SG.GEN	sen
ga002:018	-	(,)	PUNC	,␣
ga002:018	3	mikä	INT.REL.SG.GEN	minkä␣
ga002:018	4	(olla)	COP.ACT.PRES.1S	olen␣
ga002:018	4	hajottaa	ACT.PCP2.PERF	hajottanut␣
ga002:018	4	maahan=alas	DER.ADV	maahan
ga002:018	7b	,	PUNC	,␣
ga002:018	10a	osoittaa	ACT.PRES.1S	osoitan␣
ga002:018	10a	(minä)	PERS.SG.NOM	minä␣
ga002:018	pro%9	olla	COP.ACT.PCP1.-1.REFR	olevani␣
ga002:018	8	(laki)	SG.GEN	lain␣
ga002:018	8	rikkoja	DER.SG.NOM	rikkoja
ga002:018	10b	.	PUNC	.␣
ga002:019	ga002:019	ga002:019	VERSE	Gal␣2:19␣
ga002:019	2	sillä	SUBORD	Sillä␣
ga002:019	1	minä	PERS.SG.NOM	minä␣
ga002:019	6a	(olla)	COP.ACT.PRES.1S	olen␣
ga002:019	4	laki	SG.GEN	lain␣
ga002:019	3	kautta	PREP	kautta␣
ga002:019	6a	kuolla	ACT.PCP2.PERF	kuollut␣
ga002:019	6a	pois	ADV	pois␣
ga002:019	5	laki	SG.ELA	laista
ga002:019	6b	,	PUNC	,␣
ga002:019	9a	elää	INF1.TRA.-1	elääkseni␣
ga002:019	7	%case	TRA	
ga002:019	8	Jumala	SG.ALL	Jumalalle
ga002:019	-	(.)	PUNC	.␣
ga002:019	11a	(minä)	PERS.SG.NOM	Minä␣
ga002:019	11a	(olla)	COP.ACT.PRES.1S	olen␣
ga002:019	10	Kristus	PR.SG.GEN	Kristuksen␣
ga002:019	11a	kanssa	POST	kanssa␣
ga002:019	11a	ristiinnaulita:ristiinnaulittu	PSS.PCP2.SG.NOM	ristiinnaulittu
ga002:019	11b	,	PUNC	,␣
ga002:020	ga002:020	ga002:020	VERSE	Gal␣2:20␣
ga002:020	2	ja	CNJ	ja␣
ga002:020	1	(minä)	PERS.SG.NOM	minä␣
ga002:020	1	elää	ACT.PRES.1S	elän
ga002:020	-	(,)	PUNC	,␣
ga002:020	3	ei	NEGV.1S	en␣
ga002:020	3	enää	ADV	enää␣
ga002:020	4a	minä	PERS.SG.NOM	minä
ga002:020	4b	,	PUNC	,␣
ga002:020	6	vaan	SUBORD	vaan␣
ga002:020	9a	Kristus	PR.SG.NOM	Kristus␣
ga002:020	5	elää	ACT.PRES.3S	elää␣
ga002:020	8	minä	PERS.SG.INE	minussa
ga002:020	7	%case	LOC	
ga002:020	9b	;	PUNC	;␣
ga002:020	11	ja	CNJ	ja␣
ga002:020	10	mikä	INT.REL.SG.GEN	minkä␣
ga002:020	12	nyt	ADV	nyt␣
ga002:020	13	elää	ACT.PRES.1S	elän␣
ga002:020	15a	liha	SG.INE	lihassa
ga002:020	14	%case	LOC	
ga002:020	-	(,)	PUNC	,␣
ga002:020	-	(se)	DEM.SG.GEN	sen␣
ga002:020	18	(minä)	PERS.SG.NOM	minä␣
ga002:020	18	elää	ACT.PRES.1S	elän␣
ga002:020	(22) 23	Jumala	SG.GEN	Jumalan␣
ga002:020	(20) 21	Poika	SG.GEN	Pojan␣
ga002:020	17 (19)	usko	SG.INE	uskossa
ga002:020	16	%case	LOC	
ga002:020	-	(,)	PUNC	,␣
ga002:020	24	hän	PERS.SG.GEN	hänen
ga002:020	-	(,)	PUNC	,␣
ga002:020	24	joka	REL.INDEF.SG.NOM	joka␣
ga002:020	25	(olla)	COP.ACT.PRES.3S	on␣
ga002:020	25	rakastaa	ACT.PCP2.PERF	rakastanut␣
ga002:020	26	minä	PERS.SG.PTV	minua␣
ga002:020	27	ja	CNJ	ja␣
ga002:020	28	antaa	ACT.PCP2.PERF	antanut␣
