ps001:001	ps001:001	ps001:001	VERSE	Ps␣1:1␣
ps022:009	2	haltuun	ADV	haltuun
ps022:009	-	(.)	PUNC	.␣
ps022:009	4	(hän)	PERS.SG.NOM	Hän␣
ps022:009	4	vapahtaa	ACT.IMP.3S	vapahtakoon␣
ps022:009	pers%4	hän	PERS.SG.ACC	hänet
ps022:009	-	(,)	PUNC	,␣
ps022:009	5	(hän)	PERS.SG.NOM	hän␣
ps022:009	5	pelastaa	ACT.IMP.3S	pelastakoon␣
ps022:009	pers%5	hän	PERS.SG.ACC	hänet
ps022:009	-	(,)	PUNC	,␣
ps022:009	6	koska	SUBORD	koska␣
ps022:009	7	(olla)	COP.ACT.PRES.3S	on␣
ps022:009	8	hän	PERS.SG.ILL	häneen␣
ps022:009	7	mielistyä	ACT.PCP2.PERF	mielistynyt
ps022:009	-	(.)	PUNC	.
ps022:009	-	(")	PUNC.RIGHT	"␣
ps022:010	ps022:010	ps022:010	VERSE	Ps␣22:10␣
ps022:010	2	sinä	PERS.SG.NOM.-CLITIC	Sinähän␣
ps022:010	1	%clitic	hAn	
ps022:010	3	vetää	ACT.PAST.2S	vedit␣
ps022:010	pers%3	minä	PERS.SG.ACC	minut␣
ps022:010	-	(äiti)	NOM&SGGEN.-1	äitini␣
ps022:010	4b	kohtu	SG.ELA	kohdusta
ps022:010	4a	%case	LOC	
ps022:010	-	(,)	PUNC	,␣
ps022:010	-	(sinä)	PERS.SG.NOM	sinä␣
ps022:010	5	(antaa)	ACT.PAST.2S	annoit␣
ps022:010	pers%5	minä	PERS.SG.GEN	minun␣
ps022:010	5	olla	COP.INF1.LAT	olla␣
ps022:010	5	turva	SG.INE	turvassa␣
ps022:010	8	äiti	NOM&SGGEN.-1	äitini␣
ps022:010	7	rinta	PL.ADE	rinnoilla
ps022:010	6	%case	LOC	
ps022:010	-	(;)	PUNC	;␣
ps022:011	ps022:011	ps022:011	VERSE	Ps␣22:11␣
ps022:011	pers%1	sinä	PERS.SG.GEN	sinun␣
ps022:011	1	huomaan	ADV.-2	huomaasi␣
ps022:011	2	(minä)	PERS.SG.NOM	minä␣
ps022:011	2	(olla)	COP.ACT.PRES.1S	olen␣
ps022:011	2	jättää:jätetty	PSS.PCP2.SG.NOM	jätetty␣
ps022:011	3b	syntymä	DER.SG.ELA.-1	syntymästäni␣
ps022:011	3a	saakka	ADV	saakka
ps022:011	-	(,)	PUNC	,␣
ps022:011	7	sinä	PERS.SG.NOM	sinä␣
ps022:011	-	(olla)	COP.ACT.PRES.2S	olet␣
ps022:011	pers%6	minä	PERS.SG.GEN	minun␣
ps022:011	6	Jumala	NOM&SGGEN.-1	Jumalani␣
ps022:011	4a	hamassa,hamasta,hamaan	ADJ.SG.ELA	hamasta␣
ps022:011	5	äiti	NOM&SGGEN.-1	äitini␣
ps022:011	4b	kohtu	SG.ELA	kohdusta
ps022:011	-	(.)	PUNC	.␣
ps022:012	ps022:012	ps022:012	VERSE	Ps␣22:12␣
ps022:012	1	älä	NEGV.ACT.IMP.2S	Älä␣
ps022:012	2	olla	COP.ACT.PRES.NEG	ole␣
ps022:012	3	minä	PERS.SG.ELA	minusta␣
ps022:012	2	kaukana	ADV	kaukana
ps022:012	-	(,)	PUNC	,␣
ps022:012	4	sillä	SUBORD	sillä␣
ps022:012	5	ahdistus	DER.SG.NOM	ahdistus␣
ps022:012	-	(olla)	COP.ACT.PRES.3S	on␣
ps022:012	6	läsnä	ADV	läsnä
ps022:012	-	(,)	PUNC	,␣
ps022:012	7	ei	NEGV.3S.-CLITIC	eikä␣
ps022:012	9	auttaja	DER.SG.PTV	auttajaa␣
ps022:012	8	olla	COP.ACT.PRES.NEG	ole
ps022:012	-	(.)	PUNC	.␣
ps022:013	ps022:013	ps022:013	VERSE	Ps␣22:13␣
ps022:013	pers%1	minä	PERS.SG.PTV	Minua␣
ps022:013	1	saartaa	ACT.PRES.3P	saartavat␣
ps022:013	3	väkevä	ADJ.PL.NOM	väkevät␣
ps022:013	2	sonni	PL.NOM	sonnit
ps022:013	-	(,)	PUNC	,␣
ps022:013	5	Baasan	PR.SG.GEN	Baasanin␣
ps022:013	4	härkä	PL.NOM	härät␣
ps022:013	6	piirittää	ACT.PRES.3P	piirittävät␣
ps022:013	pers%6	minä	PERS.SG.ACC	minut
ps022:013	-	(,)	PUNC	,␣
ps022:014	ps022:014	ps022:014	VERSE	Ps␣22:14␣
ps022:014	1	avata	ACT.PRES.3P	avaavat␣
ps022:014	3	kita	NOM&SGGEN.-3	kitansa␣
ps022:014	pers%2	minä	PERS.SG.PTV	minua␣
ps022:014	2	vastaan	POST	vastaan
ps022:014	-	(,)	PUNC	,␣
ps022:014	-	(niin_kuin)	SUBORD	niinkuin␣
ps022:014	5	raadella:raateleva	ACT.PCP1.PL.NOM	raatelevat
ps022:014	(6a)	-	UNTRANSLATED	
ps022:014	-	(,)	PUNC	,␣
ps022:014	6b	kiljua:kiljuva	ACT.PCP1.PL.NOM	kiljuvat␣
ps022:014	4	leijona	PL.NOM	leijonat
ps022:014	-	(.)	PUNC	.␣
ps022:015	ps022:015	ps022:015	VERSE	Ps␣22:15␣
ps022:015	1a	niin_kuin	SUBORD	Niinkuin␣
ps022:015	1b	vesi	SG.NOM	vesi␣
ps022:015	2	(minä)	PERS.SG.NOM	minä␣
ps022:015	2	(olla)	COP.ACT.PRES.1S	olen␣
ps022:015	2	maahan=alas	DER.ADV	maahan␣
ps022:015	2	vuodattaa:vuodatettu	DER.PSS.PCP2.SG.NOM	vuodatettu
ps022:015	(3a)	-	UNTRANSLATED	
ps022:015	-	(;)	PUNC	;␣
ps022:015	4	kaikki	INDEF.SG.NOM	kaikki␣
ps022:015	pers%5	minä	PERS.SG.GEN	minun␣
ps022:015	5	luu	NOM&SGGEN.-1	luuni␣
ps022:015	3b	olla	COP.ACT.PRES.3P	ovat␣
ps022:015	3b	irti	ADV	irti␣
ps022:015	3b	toinen	INDEF.PL.ELA.-3	toisistansa
ps022:015	-	(;)	PUNC	;␣
ps022:015	pers%7	minä	PERS.SG.GEN	minun␣
ps022:015	7	sydän	NOM&SGGEN.-1	sydämeni␣
ps022:015	6	olla	COP.ACT.PRES.3S	on␣
ps022:015	8a	niin_kuin	SUBORD	niinkuin␣
ps022:015	8b	vaha	SG.NOM	vaha
ps022:015	-	(,)	PUNC	,␣
ps022:015	-	(se)	DEM.SG.NOM	se␣
ps022:015	9	(olla)	COP.ACT.PRES.3S	on␣
ps022:015	9	sulaa	ACT.PCP2.PERF	sulanut␣
ps022:015	pers%11	minä	PERS.SG.GEN	minun␣
ps022:015	11	rinta	SG.INE.-1	rinnassani
ps022:015	10a 10b	%case	LOC	
ps022:015	-	(.)	PUNC	.␣
ps022:016	ps022:016	ps022:016	VERSE	Ps␣22:16␣
ps022:016	pers%3	minä	PERS.SG.GEN	Minun␣
ps022:016	3	voima	DER.NOM&SGGEN.-1	voimani␣
ps022:016	1	(olla)	COP.ACT.PRES.3S	on␣
ps022:016	1	kuivettua	DER.ACT.PCP2.PERF	kuivettunut␣
ps022:016	2a	kuin	SUBORD	kuin␣
ps022:016	2b	savi_astia	SG.GEN	saviastian␣
ps022:016	2b	siru	SG.NOM	siru
ps022:016	-	(,)	PUNC	,␣
ps022:016	4a	ja	CNJ	ja␣
ps022:016	4b	kieli	NOM&SGGEN.-1	kieleni␣
ps022:016	5	tarttua	ACT.PRES.3S	tarttuu␣
ps022:016	6	suu	NOM&SGGEN.-1	suuni␣
ps022:016	6	laki	SG.ILL	lakeen
ps022:016	-	(,)	PUNC	,␣
ps022:016	7a	ja	CNJ	ja␣
ps022:016	9	(sinä)	PERS.SG.NOM	sinä␣
ps022:016	9	laskea	ACT.PRES.2S	lasket␣
ps022:016	pers%9	minä	PERS.SG.ACC	minut␣
ps022:016	9	alas	ADV	alas␣
ps022:016	8	kuolema	DER.SG.GEN	kuoleman␣
ps022:016	7c	tomu	SG.ILL	tomuun
ps022:016	7b	%case	LOC	
ps022:016	-	(.)	PUNC	.␣
ps022:017	ps022:017	ps022:017	VERSE	Ps␣22:17␣
ps022:017	1	sillä	SUBORD	Sillä␣
ps022:017	3	koira	PL.NOM	koirat␣
ps022:017	pers%2	minä	PERS.SG.PTV	minua␣
ps022:017	2	piirittää	ACT.PRES.3P	piirittävät
ps022:017	-	(,)	PUNC	,␣
ps022:017	5	paha	ADJ.PL.GEN	pahain␣
ps022:017	4	parvi	SG.NOM	parvi␣
ps022:017	6	saartaa	ACT.PRES.3S	saartaa␣
ps022:017	pers%6	minä	PERS.SG.ACC	minut
ps022:017	-	(,)	PUNC	,␣
ps022:017	pers%8	minä	PERS.SG.GEN	minun␣
ps022:017	8	käsi	NOM&SGGEN.-1	käteni␣
ps022:017	9a	ja	CNJ	ja␣
ps022:017	9b	jalka	NOM&SGGEN.-1	jalkani
ps022:017	-	(,)	PUNC	,␣
ps022:017	7a	niin_kuin	SUBORD	niinkuin␣
ps022:017	7b	jalo_peura	PL.NOM	jalopeurat
ps022:017	-	(.)	PUNC	.␣
ps022:018	ps022:018	ps022:018	VERSE	Ps␣22:18␣
ps022:018	1	(minä)	PERS.SG.NOM	Minä␣
ps022:018	1	(voida)	ACT.PRES.1S	voin␣
ps022:018	1	lukea	INF1.LAT	lukea␣
ps022:018	2	kaikki	INDEF.SG.NOM	kaikki␣
ps022:018	3	luu	NOM&SGGEN.-1	luuni
ps022:018	-	(;)	PUNC	;␣
ps022:018	4	he	PERS.PL.NOM	he␣
ps022:018	5	katsella	ACT.PRES.3P	katselevat␣
ps022:018	7	minä	PERS.SG.PTV	minua␣
ps022:018	6	ilkkua	ACT.INF2.MAN	ilkkuen
ps022:018	-	(;)	PUNC	;␣
ps022:019	ps022:019	ps022:019	VERSE	Ps␣22:19␣
ps022:019	1	(he)	PERS.PL.NOM	he␣
ps022:019	1	jakaa	ACT.PRES.3P	jakavat␣
ps022:019	3	keskenään	ADV.-3	keskenänsä␣
ps022:019	pers%2	minä	PERS.SG.GEN	minun␣
ps022:019	2	vaate	NOM&SGGEN.-1	vaatteeni␣
ps022:019	4a	ja	CNJ	ja␣
ps022:019	6	heittää	ACT.PRES.3P	heittävät␣
ps022:019	pers%5	minä	PERS.SG.GEN	minun␣
ps022:019	5	puku	SG.ELA.-1	puvustani␣
ps022:019	4b	%case	LOC	
ps022:019	7	arpa	SG.PTV	arpaa
ps022:019	-	(.)	PUNC	.␣
ps022:020	ps022:020	ps022:020	VERSE	Ps␣22:20␣
ps022:020	1a	mutta	CNJ	Mutta␣
ps022:020	1b	sinä	PERS.SG.NOM	sinä
ps022:020	-	(,)	PUNC	,␣
ps022:020	2	Herra	SG.NOM	Herra
ps022:020	-	(,)	PUNC	,␣
ps022:020	3	älä	NEGV.ACT.IMP.2S	älä␣
ps022:020	4	olla	COP.ACT.PRES.NEG	ole␣
ps022:020	4	kaukana	ADV	kaukana
ps022:020	-	(,)	PUNC	,␣
ps022:020	-	(sinä)	PERS.SG.NOM	sinä
ps022:020	-	(,)	PUNC	,␣
ps022:020	pers%5	minä	PERS.SG.GEN	minun␣
ps022:020	5	väkevyys	DER.NOM&SGGEN.-1	väkevyyteni
ps022:020	-	(,)	PUNC	,␣
ps022:020	7	rientää	ACT.IMP.2S	riennä␣
ps022:020	6b	apu	SG.TRA.-1	avukseni
ps022:020	6a	%case	TRA	
ps022:020	-	(.)	PUNC	.␣
ps022:021	ps022:021	ps022:021	VERSE	Ps␣22:21␣
ps022:021	1	vapahtaa	ACT.IMP.2S	Vapahda␣
ps022:021	pers%3	minä	PERS.SG.GEN	minun␣
ps022:021	3	sielu	NOM&SGGEN.-1	sieluni␣
ps022:021	2b	miekka	SG.ELA	miekasta
ps022:021	2a	%case	LOC	
ps022:021	-	(,)	PUNC	,␣
ps022:021	pers%6	minä	PERS.SG.GEN	minun␣
ps022:021	6	ainokainen	ADJ.NOM&SGGEN.-1	ainokaiseni␣
ps022:021	5	koira	PL.GEN	koirain␣
ps022:021	4b	kynsi	PL.ELA	kynsistä
ps022:021	4a	%case	LOC	
ps022:021	-	(.)	PUNC	.␣
ps022:022	ps022:022	ps022:022	VERSE	Ps␣22:22␣
ps022:022	1	pelastaa	ACT.IMP.2S	Pelasta␣
ps022:022	pers%1	minä	PERS.SG.ACC	minut␣
ps022:022	3	jalo_peura	SG.GEN	jalopeuran␣
ps022:022	2b	kita	SG.ELA	kidasta
ps022:022	2a	%case	LOC	
ps022:022	(4a)	-	UNTRANSLATED	
ps022:022	-	(,)	PUNC	,␣
ps022:022	5	villi_härkä	PL.GEN	villihärkäin␣
ps022:022	4c	sarvi	PL.ELA	sarvista␣
ps022:022	4b	%case	LOC	
ps022:022	-	(-)	PUNC	-␣
ps022:022	6	vastata	ACT.IMP.2S	vastaa␣
ps022:022	pers%6	minä	PERS.SG.ALL	minulle
ps022:022	-	(.)	PUNC	.␣
ps022:023	ps022:023	ps022:023	VERSE	Ps␣22:23␣
ps022:023	1	(minä)	PERS.SG.NOM	Minä␣
ps022:023	1	julistaa	ACT.PRES.1S	julistan␣
ps022:023	pers%2	sinä	PERS.SG.GEN	sinun␣
ps022:023	2	nimi	SG.PTV.-2	nimeäsi␣
ps022:023	3b	veli	PL.ALL.-1	veljilleni
ps022:023	3a	%case	LOC	
ps022:023	-	(,)	PUNC	,␣
ps022:023	6	ylistää	ACT.PRES.1S	ylistän␣
ps022:023	pers%6	sinä	PERS.SG.PTV	sinua␣
ps022:023	5	seurakunta	SG.GEN	seurakunnan␣
ps022:023	4b	keskellä	PREP	keskellä
ps022:023	4a	%case	LOC	
ps022:023	-	(.)	PUNC	.␣
ps022:024	ps022:024	ps022:024	VERSE	Ps␣22:24␣
ps022:024	-	(te)	PERS.PL.NOM	Te
ps022:024	-	(,)	PUNC	,␣
ps022:024	-	(joka)	REL.PL.NOM	jotka␣
ps022:024	1	pelätä	ACT.PRES.2P	pelkäätte␣
ps022:024	2	Herra	SG.PTV	Herraa
ps022:024	-	(,)	PUNC	,␣
ps022:024	3	ylistää	ACT.IMP.2P	ylistäkää␣
ps022:024	pers%3	hän	PERS.SG.PTV	häntä
ps022:024	-	(.)	PUNC	.␣
ps022:024	7	kunnioittaa	ACT.IMP.2P	Kunnioittakaa␣
ps022:024	pers%7	hän	PERS.SG.PTV	häntä
ps022:024	-	(,)	PUNC	,␣
ps022:024	4	kaikki	INDEF.SG.NOM	kaikki␣
ps022:024	6	Jaakob	PR.SG.GEN	Jaakobin␣
ps022:024	5	siemen	SG.NOM	siemen
ps022:024	(8a)	-	UNTRANSLATED	
ps022:024	-	(,)	PUNC	,␣
ps022:024	10	kaikki	INDEF.SG.NOM	kaikki␣
ps022:024	12	Israel	PR.SG.GEN	Israelin␣
ps022:024	11	siemen	SG.NOM	siemen
ps022:024	-	(,)	PUNC	,␣
ps022:024	8b	peljätä	ACT.IMP.2P	peljätkää␣
ps022:024	9	hän	PERS.SG.PTV	häntä
ps022:024	-	(.)	PUNC	.␣
ps022:025	ps022:025	ps022:025	VERSE	Ps␣22:25␣
ps022:025	1	sillä	SUBORD	Sillä␣
ps022:025	3	(hän)	PERS.SG.NOM	hän␣
ps022:025	2	ei	NEGV.3S	ei␣
ps022:025	3	halveksia	ACT.PRES.NEG	halveksi␣
ps022:025	(4a)	-	UNTRANSLATED	
ps022:025	7	kurja	ADJ.SG.GEN	kurjan␣
ps022:025	6	kärsimys	SG.PTV	kärsimystä
ps022:025	-	(,)	PUNC	,␣
ps022:025	4b	ei	NEGV.3S	ei␣
ps022:025	5	katsoa	ACT.PRES.NEG	katso␣
ps022:025	-	(se)	DEM.SG.PTV	sitä␣
ps022:025	5	ylen	ADV	ylen
ps022:025	-	(,)	PUNC	,␣
ps022:025	8b	ei	NEGV.3S.-CLITIC	eikä␣
ps022:025	8a	%clitic	kA	
ps022:025	9	kätkeä	ACT.PRES.NEG	kätke␣
ps022:025	11	hän	PERS.SG.ABL	häneltä␣
ps022:025	10	kasvot	PL.PTV.-3	kasvojansa
ps022:025	-	(,)	PUNC	,␣
ps022:025	12a	vaan	SUBORD	vaan␣
ps022:025	14	kuulla	ACT.PRES.3S	kuulee␣
ps022:025	(13)	-	UNTRANSLATED	
ps022:025	pers%12c	hän	PERS.SG.GEN	hänen␣
ps022:025	12c	avuksi_huuto	NOM&SGGEN.-3	avuksihuutonsa
ps022:025	12b	%case	NOM.GEN	
ps022:025	-	(.)	PUNC	.␣
ps022:026	ps022:026	ps022:026	VERSE	Ps␣22:26␣
ps022:026	1b	sinä	PERS.SG.ELA	Sinusta␣
ps022:026	1a	%case	LOC	
ps022:026	-	(olla)	COP.ACT.PRES.3S	on␣
ps022:026	pers%2	minä	PERS.SG.GEN	minun␣
ps022:026	2	ylistys_laulu	NOM&SGGEN.-1	ylistyslauluni␣
ps022:026	4	suuri	ADJ.SG.INE	suuressa␣
ps022:026	3b	seurakunta	SG.INE	seurakunnassa
ps022:026	3a	%case	LOC	
ps022:026	-	(;)	PUNC	;␣
ps022:026	6	(minä)	PERS.SG.NOM	minä␣
ps022:026	6	täyttää	ACT.PRES.1S	täytän␣
ps022:026	5	lupaus	DER.NOM&SGGEN.-1	lupaukseni␣
ps022:026	pers%8	hän	PERS.SG.PTV	häntä␣
ps022:026	8	pelkääväinen	DER.ADJ.PL.GEN	pelkääväisten␣
ps022:026	7	edessä	PREP	edessä
ps022:026	-	(.)	PUNC	.␣
ps022:027	ps022:027	ps022:027	VERSE	Ps␣22:27␣
ps022:027	2	nöyrä	ADJ.PL.NOM	Nöyrät␣
ps022:027	1	(saada)	ACT.PRES.3P	saavat␣
ps022:027	1	syödä	INF1.LAT	syödä␣
ps022:027	3a	ja	CNJ	ja␣
ps022:027	3b	(tulla)	ACT.PRES.3P	tulevat␣
ps022:027	3b	ravita:ravittu	PSS.PCP2.PL.TRA	ravituiksi
ps022:027	-	(;)	PUNC	;␣
ps022:027	-	(ne)	DEM.PL.NOM	ne
ps022:027	-	(,)	PUNC	,␣
ps022:027	-	(joka)	REL.PL.NOM	jotka␣
ps022:027	6	etsiä	ACT.PRES.3P	etsivät␣
ps022:027	5	Herra	SG.PTV	Herraa
ps022:027	-	(,)	PUNC	,␣
ps022:027	4	ylistää	ACT.PRES.3P	ylistävät␣
ps022:027	pers%6	hän	PERS.SG.PTV	häntä
ps022:027	-	(.)	PUNC	.␣
ps022:027	pers%8	te	PERS.PL.GEN	Teidän␣
ps022:027	8	sydän	NOM&SGGEN.-2	sydämenne␣
ps022:027	7	(olla)	COP.ACT.PRES.3S	on␣
ps022:027	7	elää	ACT.PCP1.FUTR	elävä␣
ps022:027	9b	iankaikkisesti	DER.ADV.POS	iankaikkisesti
ps022:027	9a	%case	MAN	
ps022:027	-	(.)	PUNC	.␣
ps022:028	ps022:028	ps022:028	VERSE	Ps␣22:28␣
ps022:028	5	kaikki	INDEF.SG.NOM	Kaikki␣
ps022:028	7	maa	SG.GEN	maan␣
ps022:028	6	ääri	PL.NOM	ääret␣
ps022:028	1	muistaa	ACT.PRES.3P	muistavat␣
ps022:028	-	(tämä)	DEM.SG.GEN	tämän␣
ps022:028	2a	ja	CNJ	ja␣
ps022:028	2b	palata	ACT.PRES.3P	palajavat␣
ps022:028	4	Herra	SG.GEN	Herran␣
ps022:028	3	tykö	POST	tykö
ps022:028	(8a)	-	UNTRANSLATED	
ps022:028	-	(;)	PUNC	;␣
ps022:028	10	kaikki	INDEF.SG.NOM	kaikki␣
ps022:028	12	pakana	PL.GEN	pakanain␣
ps022:028	11	suku_kunta	PL.NOM	sukukunnat␣
ps022:028	8b	kumartaa	ACT.PRES.3P	kumartavat␣
ps022:028	9a 9b	hän	PERS.SG.PTV	häntä
ps022:028	-	(;)	PUNC	;␣
ps022:029	ps022:029	ps022:029	VERSE	Ps␣22:29␣
ps022:029	1	sillä	SUBORD	sillä␣
ps022:029	2b	Herra	SG.GEN	Herran␣
ps022:029	2a	%case	GEN	
ps022:029	-	(olla)	COP.ACT.PRES.3S	on␣
ps022:029	(3a) 3b	kuninkuus	DER.SG.NOM	kuninkuus
ps022:029	-	(,)	PUNC	,␣
ps022:029	4a	ja	CNJ	ja␣
ps022:029	pro%4b	hän	PERS.SG.NOM	hän␣
ps022:029	4b	(olla)	COP.ACT.PRES.3S	on␣
ps022:029	4b	hallita	ACT.PCP1.FUTR	hallitseva␣
ps022:029	5b	pakana	PL.PTV	pakanoita
ps022:029	5a	%case	PTV	
ps022:029	-	(.)	PUNC	.␣
ps022:030	ps022:030	ps022:030	VERSE	Ps␣22:30␣
ps022:030	3	kaikki	INDEF.SG.NOM	Kaikki␣
ps022:030	5	maa	SG.GEN	maan␣
ps022:030	4	mahtava	ADJ.PL.NOM	mahtavat␣
ps022:030	1	syödä	ACT.PRES.3P	syövät␣
ps022:030	2a	ja	CNJ	ja␣
ps022:030	2b	kumartaa	ACT.PRES.3P	kumartavat
ps022:030	-	(;)	PUNC	;␣
ps022:030	pers%6b	hän	PERS.SG.GEN	hänen␣
ps022:030	6a 6b	edessä	PREP.-3	edessään␣
ps022:030	7	polvistua	ACT.PRES.3P	polvistuvat␣
ps022:030	8	kaikki	INDEF.SG.NOM	kaikki
ps022:030	-	(,)	PUNC	,␣
ps022:030	-	(joka)	REL.PL.NOM	jotka␣
ps022:030	10	multa	SG.GEN	mullan␣
ps022:030	9	alle	PREP	alle␣
ps022:030	9	astua	ACT.PRES.3P	astuvat␣
ps022:030	12	ei	NEGV.3P.-CLITIC	eivätkä␣
ps022:030	11a	%clitic	kA	
ps022:030	(11b)	-	UNTRANSLATED	
ps022:030	13	(voida)	ACT.PRES.NEG	voi␣
ps022:030	13	elo	SG.INE	elossa␣
ps022:030	13	pysyä	INF1.LAT	pysyä
ps022:030	-	(.)	PUNC	.␣
ps022:031	ps022:031	ps022:031	VERSE	Ps␣22:31␣
ps022:031	1	jälkeen_tulevainen	DER.ADJ.PL.NOM	Jälkeentulevaiset␣
ps022:031	2	palvella	ACT.PRES.3P	palvelevat␣
ps022:031	pers%2	hän	PERS.SG.PTV	häntä
ps022:031	-	(,)	PUNC	,␣
ps022:031	5b	tuleva	ADJ.PL.ALL	tuleville␣
ps022:031	5b	polvi	PL.ALL	polville␣
ps022:031	5a	%case	LOC	
ps022:031	3	kertoa	PSS.PRES	kerrotaan␣
ps022:031	4b	Herra	SG.ELA	Herrasta
ps022:031	4a	%case	LOC	
ps022:031	-	(.)	PUNC	.␣
ps022:032	ps022:032	ps022:032	VERSE	Ps␣22:32␣
ps022:032	1	(he)	PERS.PL.NOM	He␣
ps022:032	1	tulla	ACT.PRES.3P	tulevat␣
ps022:032	2a	ja	CNJ	ja␣
ps022:032	2b	julistaa	ACT.PRES.3P	julistavat␣
ps022:032	-	(vastedes)	ADV	vastedes␣
ps022:032	5	syntyä:syntyvä	ACT.PCP1.SG.ALL	syntyvälle␣
ps022:032	4b	kansa	SG.ALL	kansalle␣
ps022:032	4a	%case	LOC	
ps022:032	pers%3	hän	PERS.SG.GEN	hänen␣
ps022:032	3	vanhurskaus	DER.SG.PTV.-3	vanhurskauttaan
ps022:032	-	(,)	PUNC	,␣
ps022:032	6	että	SUBORD	että␣
ps022:032	7	(hän)	PERS.SG.NOM	hän␣
ps022:032	7	(olla)	COP.ACT.PRES.3S	on␣
ps022:032	-	(tämä)	DEM.SG.GEN	tämän␣
ps022:032	7	tehdä	ACT.PCP2.PERF	tehnyt
ps022:032	-	(.)	PUNC	.␣
ps023:001	ps023:001	ps023:001	VERSE	Ps␣23:1␣
ps023:001	2b	Daavid	PR.SG.GEN	Daavidin␣
ps023:001	2a	%case	GEN	
ps023:001	1	virsi	SG.NOM	virsi
ps023:001	-	(.)	PUNC	.␣
ps023:001	3	Herra	SG.NOM	Herra␣
ps023:001	-	(olla)	COP.ACT.PRES.3S	on␣
ps023:001	pers%4	minä	PERS.SG.GEN	minun␣
ps023:001	4	paimen	NOM&SGGEN.-1	paimeneni
ps023:001	-	(,)	PUNC	,␣
ps023:001	5	ei	NEGV.3S	ei␣
ps023:001	6	(minä)	PERS.SG.ABL	minulta␣
ps023:001	-	(mikään)	INDEF.SG.PTV	mitään␣
ps023:001	6	puuttua	ACT.PRES.NEG	puutu
ps023:001	-	(.)	PUNC	.␣
ps023:002	ps023:002	ps023:002	VERSE	Ps␣23:2␣
ps023:002	2	viheriäinen	DER.ADJ.PL.ALL	Viheriäisille␣
ps023:002	1b	niitty	PL.ALL	niityille␣
ps023:002	1a	%case	LOC	
ps023:002	3	(hän)	PERS.SG.NOM	hän␣
ps023:002	sem%3	viedä	ACT.PRES.3S	vie␣
ps023:002	pers%3	minä	PERS.SG.ACC	minut␣
ps023:002	3	levätä	INF3.ILL	lepäämään
ps023:002	-	(;)	PUNC	;␣
ps023:002	6	virvoittaa:virvoittava	ACT.PCP1.PL.GEN	virvoittavien␣
ps023:002	5	vesi	PL.GEN	vetten␣
ps023:002	4	tykö	POST	tykö␣
ps023:002	7	(hän)	PERS.SG.NOM	hän␣
ps023:002	pers%7	minä	PERS.SG.ACC	minut␣
ps023:002	7	johdattaa	DER.ACT.PRES.3S	johdattaa
ps023:002	-	(.)	PUNC	.␣
ps023:003	ps023:003	ps023:003	VERSE	Ps␣23:3␣
ps023:003	2	(hän)	PERS.SG.NOM	Hän␣
ps023:003	2	virvoittaa	ACT.PRES.3S	virvoittaa␣
ps023:003	pers%1	minä	PERS.SG.GEN	minun␣
ps023:003	1	sielu	NOM&SGGEN.-1	sieluni
ps023:003	-	(.)	PUNC	.␣
ps023:003	3	(hän)	PERS.SG.NOM	Hän␣
ps023:003	3	ohjata	ACT.PRES.3S	ohjaa␣
ps023:003	pers%3	minä	PERS.SG.ACC	minut␣
ps023:003	5	oikea	ADJ.SG.ALL	oikealle␣
ps023:003	4b	tie	SG.ALL	tielle␣
ps023:003	4a	%case	LOC	
ps023:003	7	nimi	NOM&SGGEN.-3	nimensä␣
ps023:003	6	tähden	POST	tähden
ps023:003	-	(.)	PUNC	.␣
ps023:004	ps023:004	ps023:004	VERSE	Ps␣23:4␣
ps023:004	1 2	vaikka	SUBORD	Vaikka␣
ps023:004	3	(minä)	PERS.SG.NOM	minä␣
ps023:004	3	vaeltaa	ACT.COND.1S	vaeltaisin␣
ps023:004	5	pimeä	ADJ.SG.INE	pimeässä␣
ps023:004	4b	laakso	SG.INE	laaksossa
ps023:004	4a	%case	LOC	
ps023:004	-	(,)	PUNC	,␣
ps023:004	6	ei	NEGV.1S	en␣
ps023:004	7	(minä)	PERS.SG.NOM	minä␣
ps023:004	7	pelätä	ACT.COND.NEG	pelkäisi␣
ps023:004	-	(mikään)	INDEF.SG.PTV	mitään␣
ps023:004	8	paha	ADJ.SG.PTV	pahaa
ps023:004	-	(,)	PUNC	,␣
ps023:004	9	sillä	SUBORD	sillä␣
ps023:004	10	sinä	PERS.SG.NOM	sinä␣
ps023:004	-	(olla)	COP.ACT.PRES.2S	olet␣
ps023:004	pers%11	minä	PERS.SG.GEN	minun␣
ps023:004	11	kanssa	POST.-1	kanssani
ps023:004	-	(;)	PUNC	;␣
ps023:004	pers%12	sinä	PERS.SG.GEN	sinun␣
ps023:004	12	vitsa	NOM&SGGEN.-2	vitsasi␣
ps023:004	13a	ja	CNJ	ja␣
ps023:004	13b	sauva	NOM&SGGEN.-2	sauvasi␣
ps023:004	(14)	-	UNTRANSLATED	
ps023:004	pers%15	minä	PERS.SG.PTV	minua␣
ps023:004	15	lohduttaa	ACT.PRES.3P	lohduttavat
ps023:004	-	(.)	PUNC	.␣
ps023:005	ps023:005	ps023:005	VERSE	Ps␣23:5␣
ps023:005	1	(sinä)	PERS.SG.NOM	Sinä␣
ps023:005	1	valmistaa	ACT.PRES.2S	valmistat␣
ps023:005	2a 2b	minä	PERS.SG.ALL	minulle␣
