cl001:001	cl001:001	cl001:001	VERSE	Kol␣1:1␣
cl001:023	(26) 27a	taivas	SG.GEN	taivaan␣
cl001:023	25	alla	PREP	alla␣
cl001:023	-	(ja)	CNJ	ja␣
cl001:023	28	joka	REL.SG.GEN	jonka␣
cl001:023	32a	palvelija	DER.SG.TRA	palvelijaksi␣
cl001:023	30	minä	PERS.SG.NOM	minä
cl001:023	-	(,)	PUNC	,␣
cl001:023	31	Paavali	PR.SG.NOM	Paavali
cl001:023	-	(,)	PUNC	,␣
cl001:023	29	(olla)	COP.ACT.PRES.1S	olen␣
cl001:023	29	tulla	ACT.PCP2.PERF	tullut
cl001:023	32b	.	PUNC	.␣
cl001:024	cl001:024	cl001:024	VERSE	Kol␣1:24␣
cl001:024	1	nyt	ADV	Nyt␣
cl001:024	2	(minä)	PERS.SG.NOM	minä␣
cl001:024	2	iloita	ACT.PRES.1S	iloitsen␣
cl001:024	(4) 5	kärsiä	ACT.INF2.INE.-1	kärsiessäni␣
cl001:024	3	%case	LOC	
cl001:024	7	te	PERS.PL.GEN	teidän␣
cl001:024	6	tähden	POST.-2	tähtenne
cl001:024	-	(,)	PUNC	,␣
cl001:024	8	ja	CNJ	ja␣
cl001:024	-	(mikä)	INT.REL.INDEF.SG.NOM	mikä␣
cl001:024	-	(vielä)	ADV	vielä␣
cl001:024	(10) 11	puuttua	ACT.PRES.3S	puuttuu␣
cl001:024	(14) 15	Kristus	PR.SG.GEN	Kristuksen␣
cl001:024	(12) 13	ahdistus	DER.PL.ELA	ahdistuksista
cl001:024	-	(,)	PUNC	,␣
cl001:024	-	(se)	DEM.SG.GEN	sen␣
cl001:024	9	(minä)	PERS.SG.NOM	minä␣
cl001:024	9	täyttää	ACT.PRES.1S	täytän␣
cl001:024	(17) 18	liha	SG.INE.-1	lihassani␣
cl001:024	19	%pers	?	
cl001:024	16	%case	LOC	
cl001:024	23a	hän	PERS.SG.GEN	hänen␣
cl001:024	(21) 22	ruumis	NOM&SGGEN.-3	ruumiinsa␣
cl001:024	20	hyväksi	DER.ADV.POS	hyväksi
cl001:024	23b	,	PUNC	,␣
cl001:024	24	joka	REL.INDEF.SG.NOM	joka␣
cl001:024	25	olla	COP.ACT.PRES.3S	on␣
cl001:024	(26) 27a	seurakunta	SG.NOM	seurakunta
cl001:024	27b	,	PUNC	,␣
cl001:025	cl001:025	cl001:025	VERSE	Kol␣1:25␣
cl001:025	1	joka	REL.SG.GEN	jonka␣
cl001:025	4	palvelija	DER.SG.TRA	palvelijaksi␣
cl001:025	3	minä	PERS.SG.NOM	minä␣
cl001:025	2	(olla)	COP.ACT.PRES.1S	olen␣
cl001:025	2	tulla	ACT.PCP2.PERF	tullut␣
cl001:025	(8) 9	Jumala	SG.GEN	Jumalan␣
cl001:025	(6) 7	armo_talous	SG.GEN	armotalouden␣
cl001:025	5	mukaan	POST	mukaan
cl001:025	-	(,)	PUNC	,␣
cl001:025	10	joka	REL.INDEF.SG.NOM	joka␣
cl001:025	12	minä	PERS.SG.ALL	minulle␣
cl001:025	11	(olla)	COP.ACT.PRES.3S	on␣
cl001:025	11	antaa	PSS.PCP2.PERF	annettu␣
cl001:025	14	te	PERS.PL.PTV	teitä␣
cl001:025	13	varten	POST	varten
cl001:025	-	(,)	PUNC	,␣
cl001:025	15	täydellisesti	DER.ADV.POS	täydellisesti␣
cl001:025	15	julistaa	INF1.TRA.-1	julistaakseni␣
cl001:025	(18) 19a	Jumala	SG.GEN	Jumalan␣
cl001:025	(16) 17	sana	SG.GEN	sanan
cl001:025	19b	,	PUNC	,␣
cl001:026	cl001:026	cl001:026	VERSE	Kol␣1:26␣
cl001:026	1	se	DEM.SG.GEN	sen␣
cl001:026	2	salaisuus	DER.SG.GEN	salaisuuden
cl001:026	-	(,)	PUNC	,␣
cl001:026	3	joka	REL.INDEF.SG.NOM	joka␣
cl001:026	4	(olla)	COP.ACT.PRES.3S	on␣
cl001:026	4	(olla)	COP.ACT.PCP2.PERF	ollut␣
cl001:026	4	kätkeä:kätketty	PSS.PCP2.SG.ESS	kätkettynä␣
cl001:026	(6) 7	ikuinen	ADJ.PL.ELA	ikuisista␣
cl001:026	(6) 7	aika	PL.ELA	ajoista␣
cl001:026	5	%case	LOC	
cl001:026	8	ja	CNJ	ja␣
cl001:026	(10) 11a	polvi	SG.ELA	polvesta␣
cl001:026	(10) 11a	polvi	SG.ILL	polveen
cl001:026	9	%case	LOC	
cl001:026	11b	,	PUNC	,␣
cl001:026	13	mutta	CNJ	mutta␣
cl001:026	-	(joka)	REL.INDEF.SG.NOM	joka␣
cl001:026	12	nyt	ADV	nyt␣
cl001:026	14	(olla)	COP.ACT.PRES.3S	on␣
cl001:026	14	ilmoittaa	PSS.PCP2.PERF	ilmoitettu␣
cl001:026	17a	hän	PERS.SG.GEN	hänen␣
cl001:026	(15) 16	pyhä	ADJ.PL.ALL.-3	pyhillensä
cl001:026	17b	,	PUNC	,␣
cl001:027	cl001:027	cl001:027	VERSE	Kol␣1:27␣
cl001:027	1	joka	REL.PL.ALL	joille␣
cl001:027	(3) 4	Jumala	SG.NOM	Jumala␣
cl001:027	2	tahtoa	ACT.PAST.3S	tahtoi␣
cl001:027	5	tehdä	INF1.LAT	tehdä␣
cl001:027	5	tietää:tiettävä	PSS.PCP1.SG.TRA	tiettäväksi
cl001:027	-	(,)	PUNC	,␣
cl001:027	6	kuinka	AD-A	kuinka␣
cl001:027	(7) 8	suuri	ADJ.SG.NOM	suuri␣
cl001:027	(15) 16a	pakana	PL.GEN	pakanain␣
cl001:027	14	keskuudessa	POST	keskuudessa␣
cl001:027	-	(olla)	COP.ACT.PRES.3S	on␣
cl001:027	13	tämä	DEM.SG.GEN	tämän␣
cl001:027	(11) 12	salaisuus	DER.SG.GEN	salaisuuden␣
cl001:027	10 (9)	kirkkaus	DER.SG.NOM	kirkkaus
cl001:027	-	(:)	PUNC	:␣
cl001:027	19	Kristus	PR.SG.NOM	Kristus␣
cl001:027	(17) (18)	-	UNTRANSLATED	
cl001:027	21a	te	PERS.PL.INE	teissä
cl001:027	20	%case	LOC	
cl001:027	-	(,)	PUNC	,␣
cl001:027	(24) 25a	kirkkaus	DER.SG.GEN	kirkkauden␣
cl001:027	(22) 23	toivo	SG.NOM	toivo
cl001:027	25b	.	PUNC	.␣
cl001:028	cl001:028	cl001:028	VERSE	Kol␣1:28␣
cl001:028	-	(ja)	CNJ	Ja␣
cl001:028	1	hän	PERS.SG.PTV	häntä␣
cl001:028	2	me	PERS.PL.NOM	me␣
cl001:028	3	julistaa	ACT.PRES.1P	julistamme
cl001:028	-	(,)	PUNC	,␣
cl001:028	4	neuvoa	ACT.INF2.MAN	neuvoen␣
cl001:028	5	jokainen	INDEF.SG.PTV	jokaista␣
cl001:028	6	ihminen	SG.PTV	ihmistä␣
cl001:028	7	ja	CNJ	ja␣
cl001:028	8	opettaa	ACT.INF2.MAN	opettaen␣
cl001:028	9	jokainen	INDEF.SG.PTV	jokaista␣
cl001:028	10	ihminen	SG.PTV	ihmistä␣
cl001:028	12	kaikki	INDEF.SG.ADE	kaikella␣
cl001:028	13a	viisaus	DER.SG.ADE	viisaudella
cl001:028	11	%case	LOC	
cl001:028	13b	,	PUNC	,␣
cl001:028	15	asettaa	INF1.TRA.-1	asettaaksemme␣
cl001:028	14	%case	TRA	
cl001:028	15	esiin	ADV	esiin␣
cl001:028	16	jokainen	INDEF.SG.GEN	jokaisen␣
cl001:028	17	ihminen	SG.GEN	ihmisen␣
cl001:028	18	täydellinen	ADJ.SG.ESS	täydellisenä␣
cl001:028	20a	Kristus	PR.SG.INE	Kristuksessa
cl001:028	19	%case	LOC	
cl001:028	20b	.	PUNC	.␣
cl001:029	cl001:029	cl001:029	VERSE	Kol␣1:29␣
cl001:029	2	se	DEM.SG.PTV	Sitä␣
cl001:029	1	varten	POST	varten␣
cl001:029	4	(minä)	PERS.SG.NOM	minä␣
cl001:029	4	vaiva	SG.PTV	vaivaa␣
cl001:029	4	nähdä	ACT.PRES.1S.-CLITIC	näenkin
cl001:029	3	%clitic	kin	
cl001:029	-	(,)	PUNC	,␣
cl001:029	5	taistella	ACT.INF2.MAN	taistellen␣
cl001:029	9	hän	PERS.SG.GEN	hänen␣
cl001:029	(7) 8	vaikutus	DER.NOM&SGGEN.-3	vaikutuksensa␣
cl001:029	6	mukaan	POST	mukaan
cl001:029	-	(,)	PUNC	,␣
cl001:029	10	joka	REL.INDEF.SG.NOM	joka␣
cl001:029	13	minä	PERS.SG.INE	minussa␣
cl001:029	12	%case	LOC	
cl001:029	15a	voimallinen	DER.ADJ.MAN	voimallisesti␣
cl001:029	14	%case	MAN	
cl001:029	11	vaikuttaa	ACT.PRES.3S	vaikuttaa
cl001:029	15b	.	PUNC	.␣
cl002:001	cl002:001	cl002:001	VERSE	Kol␣2:1␣
cl002:001	2	sillä	SUBORD	Sillä␣
cl002:001	1	(minä)	PERS.SG.NOM	minä␣
cl002:001	1	tahtoa	ACT.PRES.1S	tahdon
cl002:001	-	(,)	PUNC	,␣
cl002:001	-	(että)	SUBORD	että␣
cl002:001	3	te	PERS.PL.NOM	te␣
cl002:001	4	tietää	ACT.PRES.2P	tiedätte
cl002:001	-	(,)	PUNC	,␣
cl002:001	5	kuinka	AD-A	kuinka␣
cl002:001	5	suuri	ADJ.SG.NOM	suuri␣
cl002:001	6	kilvoittelu	DER.SG.NOM	kilvoittelu␣
cl002:001	7	(minä)	PERS.SG.ADE	minulla␣
cl002:001	7	olla	COP.ACT.PRES.3S	on␣
cl002:001	9	te	PERS.PL.GEN	teidän␣
cl002:001	8	tähden	POST.-2	tähtenne␣
cl002:001	10	ja	CNJ	ja␣
cl002:001	(11) 13	laodikealainen	DER.ADJ.PL.GEN	laodikealaisten␣
cl002:001	12	%case	GEN	
cl002:001	14	ja	CNJ	ja␣
cl002:001	15	kaikki	INDEF.PL.GEN	kaikkien␣
cl002:001	-	(tähden)	POST	tähden
cl002:001	-	(;)	PUNC	;␣
cl002:001	15	joka	REL.PL.NOM	jotka␣
cl002:001	16	ei	NEGV.3P	eivät␣
cl002:001	17	(olla)	COP.ACT.PRES.NEG	ole␣
cl002:001	20	minä	PERS.SG.GEN	minun␣
cl002:001	22a	ruumiillinen	DER.ADJ.PL.PTV	ruumiillisia␣
cl002:001	21	%case	PTV	
cl002:001	(18) 19	kasvot	PL.PTV.-1	kasvojani␣
cl002:001	17	nähdä	ACT.PAST.PL	nähneet
cl002:001	22b	,	PUNC	,␣
cl002:002	cl002:002	cl002:002	VERSE	Kol␣2:2␣
cl002:002	1	että	SUBORD	että␣
cl002:002	5	he	PERS.PL.GEN	heidän␣
cl002:002	(3) 4	sydän	NOM&SGGEN.-3	sydämensä
cl002:002	-	(,)	PUNC	,␣
cl002:002	6	yhteen_liittää:yhteen_liittynyt	ACT.PCP2.PL.ESS	yhteenliittyneinä␣
cl002:002	8	rakkaus	DER.SG.INE	rakkaudessa
cl002:002	7	%case	LOC	
cl002:002	-	(,)	PUNC	,␣
cl002:002	2	saada	ACT.COND.3P	saisivat␣
cl002:002	2	kehoitus	DER.SG.PTV	kehoitusta␣
cl002:002	(9)	-	UNTRANSLATED	
cl002:002	-	(omistaa)	INF3.ILL	omistamaan␣
cl002:002	(13) 14	täysi	ADJ.SG.GEN	täyden␣
cl002:002	(15) 16a	ymmärtämys	SG.GEN	ymmärtämyksen␣
cl002:002	11	koko	ADJ	koko␣
cl002:002	12	rikkaus	DER.SG.GEN	rikkauden␣
cl002:002	10	%case	GEN	
cl002:002	-	(ja)	CNJ	ja␣
cl002:002	18	päästä	ACT.COND.3P	pääsisivät␣
cl002:002	18	tuntea	INF3.ILL	tuntemaan␣
cl002:002	17	%case	LOC	
cl002:002	(21) 22a	Jumala	SG.GEN	Jumalan␣
cl002:002	(19) 20	salaisuus	DER.SG.GEN	salaisuuden
cl002:002	22b	,	PUNC	,␣
cl002:002	23a	Kristus	PR.SG.GEN	Kristuksen
cl002:002	23b	,	PUNC	,␣
cl002:003	cl002:003	cl002:003	VERSE	Kol␣2:3␣
cl002:003	2	joka	REL.SG.INE	jossa␣
cl002:003	1	%case	LOC	
cl002:003	(3)	-	UNTRANSLATED	
cl002:003	4	kaikki	INDEF.SG.NOM	kaikki␣
cl002:003	(7) 8	viisaus	DER.SG.GEN	viisauden␣
cl002:003	9	ja	CNJ	ja␣
cl002:003	10	tieto	SG.GEN	tiedon␣
cl002:003	(5) 6	aarre	PL.NOM	aarteet␣
cl002:003	11a	(olla)	COP.ACT.PRES.3P	ovat␣
cl002:003	11a	kätkeä:kätketty	PSS.PCP2.PL.ESS	kätkettyinä
cl002:003	11b	.	PUNC	.␣
cl002:004	cl002:004	cl002:004	VERSE	Kol␣2:4␣
cl002:004	1	tämä	DEM.SG.GEN	Tämän␣
cl002:004	2a	(minä)	PERS.SG.NOM	minä␣
cl002:004	2a	sanoa	ACT.PRES.1S	sanon
cl002:004	2b	,	PUNC	,␣
cl002:004	4	ettei	NEGV.3S	ettei␣
cl002:004	3	%case	?	
cl002:004	4	kukaan	INDEF.SG.NOM	kukaan␣
cl002:004	5	te	PERS.PL.PTV	teitä␣
cl002:004	6	pettää	ACT.COND.NEG	pettäisi␣
cl002:004	8a	suostutteleva	ADJ.PL.ADE	suostuttelevilla␣
cl002:004	8a	puhe	PL.ADE	puheilla
cl002:004	7	%case	LOC	
cl002:004	8b	.	PUNC	.␣
cl002:005	cl002:005	cl002:005	VERSE	Kol␣2:5␣
cl002:005	2	sillä	SUBORD	Sillä␣
cl002:005	1	jos	SUBORD	jos␣
cl002:005	(4) 5	ruumiillinen	DER.ADJ.MAN	ruumiillisesti␣
cl002:005	6a	olla	COP.ACT.PRES.1S.-CLITIC	olenkin␣
cl002:005	3	%clitic	kin	
cl002:005	6a	poissa	ADV	poissa
cl002:005	6b	,	PUNC	,␣
cl002:005	12a	olla	COP.ACT.PRES.1S	olen␣
cl002:005	7	kuitenkin	ADV	kuitenkin␣
cl002:005	11	te	PERS.PL.GEN	teidän␣
cl002:005	10	kanssa	POST.-2	kanssanne␣
cl002:005	(8) 9	henki	SG.INE	hengessä␣
cl002:005	-	(ja)	CNJ	ja␣
cl002:005	13	iloita	ACT.PRES.1S	iloitsen␣
cl002:005	(14)	-	UNTRANSLATED	
cl002:005	15	nähdä	ACT.INF2.INE.-1	nähdessäni␣
cl002:005	(17) 18	järjestys	DER.SG.GEN	järjestyksen
cl002:005	-	(,)	PUNC	,␣
cl002:005	-	(joka)	REL.INDEF.SG.NOM	joka␣
cl002:005	16	te	PERS.PL.GEN	teidän␣
cl002:005	-	(keskuudessa)	POST.-2	keskuudessanne␣
cl002:005	-	(vallita)	ACT.PRES.3S	vallitsee
cl002:005	-	(,)	PUNC	,␣
cl002:005	19	ja	CNJ	ja␣
cl002:005	26a	te	PERS.PL.GEN	teidän␣
cl002:005	(20) 21	luja	ADJ.SG.GEN	lujan␣
cl002:005	(22) 25	usko	NOM&SGGEN.-2	uskonne␣
cl002:005	24	Kristus	PR.SG.ILL	Kristukseen
cl002:005	23	%case	LOC	
cl002:005	26b	.	PUNC	.␣
cl002:006	cl002:006	cl002:006	VERSE	Kol␣2:6␣
cl002:006	1	niin_kuin	SUBORD	Niinkuin␣
cl002:006	3	(te)	PERS.PL.NOM	te␣
cl002:006	2	siis	ADV	siis␣
cl002:006	3	(olla)	COP.ACT.PRES.2P	olette␣
cl002:006	3	oma	ADJ.SG.TRA.-2	omaksenne␣
cl002:006	3	ottaa	ACT.PCP2.PERF	ottaneet␣
cl002:006	(4) 5	Kristus	PR.SG.GEN	Kristuksen␣
cl002:006	6	Jeesus	PR.SG.GEN	Jeesuksen
cl002:006	-	(,)	PUNC	,␣
cl002:006	(7) 8a	Herra	SG.GEN	Herran
cl002:006	-	(,)	PUNC	,␣
cl002:006	-	(niin)	ADV.AD-A	niin␣
cl002:006	11a	vaeltaa	ACT.IMP.2P	vaeltakaa␣
cl002:006	10	hän	PERS.SG.INE	hänessä
cl002:006	9	%case	LOC	
cl002:006	11b	,	PUNC	,␣
cl002:007	cl002:007	cl002:007	VERSE	Kol␣2:7␣
cl002:007	1	juurtua:juurtunut	ACT.PCP2.PL.ESS	juurtuneina␣
cl002:007	-	(hän)	PERS.SG.ILL	häneen␣
cl002:007	2	ja	CNJ	ja␣
cl002:007	5	hän	PERS.SG.INE	hänessä␣
cl002:007	4	%case	LOC	
cl002:007	3	rakentua	ACT.INF2.MAN	rakentuen␣
cl002:007	6	ja	CNJ	ja␣
cl002:007	(8) 9	usko	SG.INE	uskossa␣
cl002:007	7	vahvistua	DER.ACT.INF2.MAN	vahvistuen
cl002:007	-	(,)	PUNC	,␣
cl002:007	10	niin_kuin	SUBORD	niinkuin␣
cl002:007	11a	(te)	PERS.PL.ALL	teille␣
cl002:007	11a	(olla)	COP.ACT.PRES.3S	on␣
cl002:007	11a	opettaa	PSS.PCP2.PERF	opetettu
cl002:007	-	(;)	PUNC	;␣
cl002:007	-	(ja)	CNJ	ja␣
cl002:007	12	olla	COP.ACT.IMP.3S	olkoon␣
cl002:007	-	(te)	PERS.PL.GEN	teidän␣
cl002:007	14a	kiitos	NOM&SGGEN.-2	kiitoksenne␣
cl002:007	13	%case	NOM.GEN	
cl002:007	12	ylitse_vuotavainen	DER.ADJ.SG.NOM	ylitsevuotavainen
cl002:007	14b	.	PUNC	.␣
cl002:008	cl002:008	cl002:008	VERSE	Kol␣2:8␣
cl002:008	1	katsoa	ACT.IMP.2P	Katsokaa
cl002:008	-	(,)	PUNC	,␣
cl002:008	2	ettei	NEGV.3S	ettei␣
cl002:008	3	kukaan	INDEF.SG.NOM	kukaan␣
cl002:008	(6) 7	saada	ACT.PRES.NEG	saa␣
cl002:008	5	%tasp	PRES	
cl002:008	4	te	PERS.PL.PTV	teitä␣
cl002:008	(6) 7	saalis	SG.TRA.-3	saaliikseen␣
cl002:008	10 (9)	järkeis_oppi	SG.ADE	järkeisopilla␣
cl002:008	8	%case	LOC	
cl002:008	11	ja	CNJ	ja␣
cl002:008	12	tyhjä	ADJ.SG.ADE	tyhjällä␣
cl002:008	13	petos	SG.ADE	petoksella
cl002:008	-	(,)	PUNC	,␣
cl002:008	14	pitäytyä	DER.ACT.INF2.MAN	pitäytyen␣
cl002:008	(17) 18a	ihminen	PL.GEN	ihmisten␣
cl002:008	(15) 16	perinnäis_sääntö	PL.ILL	perinnäissääntöihin␣
cl002:008	-	(ja)	CNJ	ja␣
cl002:008	(22) 23	maailma	SG.GEN	maailman␣
cl002:008	(20) 21	alkeis_voima	DER.PL.ILL	alkeisvoimiin␣
cl002:008	19	%case	LOC	
cl002:008	25	ei	NEGV.3S.-CLITIC	eikä␣
cl002:008	24	%clitic	kA	
cl002:008	27a	Kristus	PR.SG.ILL	Kristukseen
cl002:008	26	%case	LOC	
cl002:008	27b	.	PUNC	.␣
cl002:009	cl002:009	cl002:009	VERSE	Kol␣2:9␣
cl002:009	1	sillä	SUBORD	Sillä␣
cl002:009	3	hän	PERS.SG.INE	hänessä␣
cl002:009	2	%case	LOC	
cl002:009	4	asua	ACT.PRES.3S	asuu␣
cl002:009	(8) 9	jumaluus	SG.GEN	jumaluuden␣
cl002:009	5	koko	ADJ	koko␣
cl002:009	(6) 7	täyteys	SG.NOM	täyteys␣
cl002:009	10a	ruumiillinen	DER.ADJ.MAN	ruumiillisesti
cl002:009	10b	,	PUNC	,␣
cl002:010	cl002:010	cl002:010	VERSE	Kol␣2:10␣
cl002:010	1	ja	CNJ	ja␣
cl002:010	2	(te)	PERS.PL.NOM	te␣
cl002:010	2	olla	COP.ACT.PRES.2P	olette␣
cl002:010	5a	täyttää:täytetty	PSS.PCP2.PL.NOM	täytetyt␣
cl002:010	4	hän	PERS.SG.INE	hänessä
cl002:010	3	%case	LOC	
cl002:010	5b	,	PUNC	,␣
cl002:010	6	joka	REL.INDEF.SG.NOM	joka␣
cl002:010	7	olla	COP.ACT.PRES.3S	on␣
cl002:010	10	kaikki	INDEF.SG.GEN	kaiken␣
cl002:010	11	hallitus	SG.GEN	hallituksen␣
cl002:010	12	ja	CNJ	ja␣
cl002:010	13a	valta	SG.GEN	vallan␣
cl002:010	(8) 9	pää	SG.NOM	pää
cl002:010	13b	,	PUNC	,␣
cl002:011	cl002:011	cl002:011	VERSE	Kol␣2:11␣
cl002:011	3	ja	CNJ	ja␣
cl002:011	2	hän	PERS.SG.INE	hänessä␣
cl002:011	1	%case	LOC	
cl002:011	-	(te)	PERS.PL.NOM	te␣
cl002:011	3	myös	ADV	myös␣
cl002:011	4	(olla)	COP.ACT.PRES.2P	olette␣
cl002:011	4	ympärileikata:ympärileikattu	PSS.PCP2.PL.NOM	ympärileikatut
cl002:011	-	(,)	PUNC	,␣
cl002:011	6	ei	NEGV.2P	ette␣
cl002:011	6	käsin_tehty	ADJ.SG.ADE	käsintehdyllä␣
cl002:011	5	ympäri_leikkaus	DER.SG.ADE	ympärileikkauksella
cl002:011	-	(,)	PUNC	,␣
cl002:011	-	(vaan)	SUBORD	vaan␣
cl002:011	(12) 13a	liha	SG.GEN	lihan␣
cl002:011	(10) 11	ruumis	SG.GEN	ruumiin␣
cl002:011	(8) 9	pois_riisuminen	DER.SG.ADE	poisriisumisella
cl002:011	7	%case	LOC	
cl002:011	13b	,	PUNC	,␣
cl002:011	(17) 18a	Kristus	PR.SG.GEN	Kristuksen␣
cl002:011	(15) 16	ympäri_leikkaus	DER.SG.ADE	ympärileikkauksella
cl002:011	14	%case	LOC	
cl002:011	18b	:	PUNC	:␣
cl002:012	cl002:012	cl002:012	VERSE	Kol␣2:12␣
cl002:012	1	(olla)	COP.ACT.INF2.MAN	ollen␣
cl002:012	1	haudata:haudattu	PSS.PCP2.PL.ESS	haudattuina␣
cl002:012	2	hän	PERS.SG.GEN	hänen␣
cl002:012	case%2	kanssa	POST.-3	kanssaan␣
cl002:012	(4) 5a	kaste	SG.INE	kasteessa
cl002:012	3	%case	LOC	
cl002:012	5b	,	PUNC	,␣
cl002:012	7	joka	REL.SG.INE	jossa␣
cl002:012	6	%case	LOC	
cl002:012	9	(te)	PERS.PL.NOM	te␣
cl002:012	8	myös	ADV	myös␣
cl002:012	-	(hän)	PERS.SG.GEN	hänen␣
cl002:012	-	(kanssa)	POST.-3	kanssaan␣
cl002:012	9	(olla)	COP.ACT.PRES.2P	olette␣
cl002:012	9	herättää:herätetty	PSS.PCP2.PL.NOM	herätetyt␣
cl002:012	(11) 12	usko	SG.GEN	uskon␣
cl002:012	10	kautta	PREP	kautta
cl002:012	-	(,)	PUNC	,␣
cl002:012	13	joka	REL.SG.GEN	jonka␣
cl002:012	14	vaikuttaa	ACT.PRES.3S	vaikuttaa␣
cl002:012	(15) 16	Jumala	SG.NOM	Jumala
cl002:012	-	(,)	PUNC	,␣
cl002:012	17	joka	REL.INDEF.SG.NOM	joka␣
cl002:012	18	herättää	ACT.PAST.3S	herätti␣
cl002:012	19	hän	PERS.SG.ACC	hänet␣
cl002:012	21a	kuollut	ADJ.PL.ELA	kuolleista
cl002:012	20	%case	LOC	
cl002:012	21b	.	PUNC	.␣
cl002:013	cl002:013	cl002:013	VERSE	Kol␣2:13␣
cl002:013	1	ja	CNJ	Ja␣
cl002:013	2	te	PERS.PL.ACC	teidät
cl002:013	-	(,)	PUNC	,␣
cl002:013	4a	(joka)	REL.PL.NOM	jotka␣
cl002:013	4a	olla	COP.ACT.PAST.2P	olitte␣
cl002:013	3	kuolla	ACT.PCP2.PERF	kuolleet␣
cl002:013	(6) 7	rikos	PL.ILL.-2	rikoksiinne␣
cl002:013	5a	%case	LOC	
cl002:013	8	ja	CNJ	ja␣
cl002:013	(11) 12	liha	NOM&SGGEN.-2	lihanne␣
cl002:013	13a	%pers	?	
cl002:013	10 (9)	ympäri_leikkaamattomuus	DER.SG.ILL	ympärileikkaamattomuuteen
cl002:013	13b	,	PUNC	,␣
cl002:013	15	te	PERS.PL.ACC	teidät␣
cl002:013	14	(hän)	PERS.SG.NOM	hän␣
cl002:013	14	tehdä	ACT.PAST.3S	teki␣
cl002:013	14	elävä	ADJ.PL.TRA	eläviksi␣
cl002:013	14	yhdessä	ADV	yhdessä␣
cl002:013	17a	hän	PERS.SG.GEN	hänen␣
cl002:013	16	kanssa	POST.-3	kanssaan
cl002:013	17b	,	PUNC	,␣
cl002:013	18	antaa	ACT.INF2.MAN	antaen␣
cl002:013	19	me	PERS.PL.ALL	meille␣
cl002:013	18	anteeksi	DER.ADV	anteeksi␣
cl002:013	20	kaikki	INDEF.SG.NOM	kaikki␣
cl002:013	(21) 22a	rikos	PL.NOM	rikokset
cl002:013	22b	,	PUNC	,␣
cl002:014	cl002:014	cl002:014	VERSE	Kol␣2:14␣
cl002:014	-	(ja)	CNJ	ja␣
cl002:014	1	pyyhkiä	ACT.PAST.3S	pyyhki␣
cl002:014	1	pois	ADV	pois␣
cl002:014	-	(se)	DEM.SG.GEN	sen␣
cl002:014	(2) 5	kirjoitus	DER.SG.GEN	kirjoituksen␣
cl002:014	(6) 7	säädös	CMT.-3	säädöksineen
cl002:014	-	(,)	PUNC	,␣
cl002:014	8	joka	REL.INDEF.SG.NOM	joka␣
cl002:014	9	olla	COP.ACT.PAST.3S	oli␣
cl002:014	4	me	PERS.PL.PTV	meitä␣
cl002:014	3	vastaan	POST	vastaan␣
cl002:014	-	(ja)	CNJ	ja␣
cl002:014	-	(olla)	COP.ACT.PAST.3S	oli␣
cl002:014	11a	me	PERS.PL.GEN	meidän␣
cl002:014	10	vastustaja	DER.NOM&SGGEN.-1	vastustajamme
cl002:014	-	(;)	PUNC	;␣
cl002:014	(12)	-	UNTRANSLATED	
cl002:014	13	se	DEM.SG.GEN	sen␣
cl002:014	14	(hän)	PERS.SG.NOM	hän␣
cl002:014	14	ottaa	ACT.PAST.3S	otti␣
cl002:014	-	(me)	PERS.PL.GEN	meidän␣
cl002:014	(16) 17	tie	SG.ABL.-1	tieltämme␣
cl002:014	15	%case	LOC	
cl002:014	14	pois	ADV	pois␣
cl002:014	-	(ja)	CNJ	ja␣
cl002:014	18	naulita	ACT.PAST.3S	naulitsi␣
cl002:014	(19)	-	UNTRANSLATED	
cl002:014	(20) 21a	risti	SG.ILL	ristiin
cl002:014	21b	.	PUNC	.␣
cl002:015	cl002:015	cl002:015	VERSE	Kol␣2:15␣
cl002:015	1	(hän)	PERS.SG.NOM	Hän␣
cl002:015	1	riisua	ACT.PAST.3S	riisui␣
cl002:015	1	(ase)	PL.NOM	aseet␣
cl002:015	(2) 3	hallitus	PL.ABL	hallituksilta␣
cl002:015	4	ja	CNJ	ja␣
cl002:015	(5) 6	valta	PL.ABL	valloilta␣
cl002:015	-	(ja)	CNJ	ja␣
cl002:015	7	asettaa	ACT.PAST.3S	asetti␣
cl002:015	-	(he)	PERS.PL.ACC	heidät␣
cl002:015	9a	julkinen	ADJ.SG.GEN	julkisen␣
cl002:015	8	%case	GEN	
cl002:015	7	häpeä	SG.GEN	häpeän␣
cl002:015	7	alainen	ADJ.PL.TRA	alaisiksi
cl002:015	-	(;)	PUNC	;␣
cl002:015	10	(hän)	PERS.SG.NOM	hän␣
cl002:015	10	saada	ACT.PAST.3S	sai␣
cl002:015	11	he	PERS.PL.ELA	heistä␣
cl002:015	13a	hän	PERS.SG.GEN	hänen␣
cl002:015	12	kautta	PREP.-3	kauttaan␣
cl002:015	10	voitto	SG.GEN	voiton␣
cl002:015	10	riemu	SG.GEN	riemun
cl002:015	13b	.	PUNC	.␣
cl002:016	cl002:016	cl002:016	VERSE	Kol␣2:16␣
cl002:016	1	älä	NEGV.ACT.IMP.3S	Älköön␣
cl002:016	2	siis	ADV	siis␣
cl002:016	3	kukaan	INDEF.SG.NOM	kukaan␣
